Gene = GUSB
index = 634
Annotated 5SS: [  341  2091  2588  2916  6300  7396  7789  8020 12033 14584 17992]
Annotated 3SS: [ 1904  2402  2772  6111  7242  7609  7872 11947 14406 17855 21250]
SMsplice 5SS: [  341  2091  2916  6300  7789  8020 14584 17992]
SMsplice 3SS: [ 1904  2797  6111  7609  7872 14406 17855 21250]
top_k =  1000
Partition function (log Z): 9.209153562573684

Sorted 5' Splice Sites (High to Low Probability):
Position 7789: 0.9819801638186187
Position 14584: 0.9793351592499704
Position 8020: 0.9701947772106632
Position 17992: 0.9138821472270192
Position 341: 0.6707968541305478
Position 2091: 0.5603327045026819
Position 2916: 0.5335169278477455
Position 6300: 0.515798925868126
Position 21363: 0.49747888721795486
Position 2929: 0.4012222452603402
Position 575: 0.3864645579065696
Position 19030: 0.34610413135046214
Position 18371: 0.34558687933136667
Position 6231: 0.3227110267812145
Position 12033: 0.2600179801493702
Position 2588: 0.23561318284875846
Position 1426: 0.18281052441663145
Position 18423: 0.18250377426580217
Position 2481: 0.17010094877031448
Position 1994: 0.15406949138647277
Position 142: 0.13864230932326738
Position 16113: 0.12101104611040296
Position 319: 0.10480537678218026
Position 19016: 0.10128670721593268
Position 6238: 0.08414463045902006
Position 19140: 0.08226759187416002
Position 2651: 0.0709041777658948
Position 2175: 0.06755315420996973
Position 2120: 0.05896762692923397
Position 2007: 0.05276514786457691
Position 7396: 0.051353543845806975
Position 20106: 0.04981102533400609
Position 18147: 0.04788193671476642
Position 20194: 0.0430474232656059
Position 18348: 0.039178093111488316
Position 16062: 0.0388308851317492
Position 1431: 0.03073173513375409
Position 2095: 0.027450325493922668
Position 13993: 0.022642197936910597
Position 3236: 0.02215329058517554
Position 13785: 0.021505044298704402
Position 2592: 0.02095838684292786
Position 17176: 0.020101802163952034
Position 9902: 0.019214242714294987
Position 106: 0.014540823934768783
Position 1731: 0.013656761659161005
Position 1294: 0.013624909133560853
Position 1989: 0.012924052293333526
Position 18964: 0.011847408355427679
Position 6165: 0.011589839521285802
Position 1621: 0.011386735629085052
Position 1272: 0.01067764582575335
Position 7928: 0.010671306419256597
Position 14772: 0.010017084307484207
Position 4142: 0.009167739106260907
Position 20134: 0.008403020845957211
Position 3065: 0.008002157900549003
Position 3124: 0.008001535361460825
Position 12575: 0.007888623881279025
Position 19123: 0.007860712059273979
Position 595: 0.007791509524848236
Position 2320: 0.00760482646202594
Position 7243: 0.007106003677263664
Position 7913: 0.007024414302069586
Position 12000: 0.006480081428397231
Position 5643: 0.006288812498714755
Position 2193: 0.005657739139345891
Position 11620: 0.0055911921616319275
Position 20055: 0.005497124556425109
Position 6681: 0.005460567298398317
Position 11823: 0.005441463600514228
Position 385: 0.005094399211692037
Position 6381: 0.005028234277321251
Position 20110: 0.004875971280450202
Position 15116: 0.004784555981803032
Position 2722: 0.0045431468034298015
Position 464: 0.004486325913633706
Position 12743: 0.004412253780789639
Position 6331: 0.0038988900730314484
Position 2052: 0.0037808926764455273
Position 10002: 0.0037165434910587576
Position 14514: 0.0036681898568691773
Position 9857: 0.0035343381386217115
Position 5858: 0.003369446822731442
Position 7966: 0.0033352284228926328
Position 14550: 0.003248628361416207
Position 11683: 0.0029597295519381427
Position 13058: 0.002182379474378671
Position 18890: 0.0021812191274371844
Position 7225: 0.0019532531565444374
Position 4847: 0.0019437738226181225
Position 5956: 0.0018132412122728668
Position 18971: 0.0017950945113782322
Position 18073: 0.0017907092882317546
Position 9558: 0.0017808669458423121
Position 10534: 0.0017525182969319473
Position 3176: 0.0017465857887028343
Position 2712: 0.0017022116665628094
Position 2185: 0.0016962966553561317
Position 17723: 0.0016300752822423418
Position 18117: 0.0015667670474802014
Position 2325: 0.001232983133547088
Position 5696: 0.00121483513036911
Position 18910: 0.001212350081825403
Position 3299: 0.001157938188096911
Position 457: 0.0009249463293154708
Position 6240: 0.0008095402717474684
Position 14523: 0.000781891865037763
Position 5759: 0.0007348348916794573
Position 1333: 0.0007337596778263263
Position 17946: 0.0006847934083944959
Position 6306: 0.0006727202677319403
Position 18514: 0.0006655836917736013
Position 4428: 0.0006606325905403179
Position 17650: 0.0006322699669412708
Position 18736: 0.0006160361201847101
Position 4304: 0.0005938455727823752
Position 4272: 0.0005918815509647778
Position 13296: 0.0005916899660789451
Position 6251: 0.0005835950847792969
Position 9244: 0.0005609518507182196
Position 17917: 0.0005588400013834317
Position 6731: 0.0005092671117682953
Position 8084: 0.0005060218698941668
