Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  1000
Partition function (log Z): 13.179104715579532

Sorted 5' Splice Sites (High to Low Probability):
Position 14524: 0.9900047109915121
Position 26270: 0.9868257678680795
Position 7542: 0.9478342108080862
Position 34245: 0.8976480067563767
Position 148: 0.8971375600887013
Position 35113: 0.8247721631110543
Position 3768: 0.8227884274366334
Position 27189: 0.7767594368638334
Position 9784: 0.7748059623226002
Position 11184: 0.7385744411795137
Position 20483: 0.7158875141422363
Position 32503: 0.5730976806451978
Position 18549: 0.5629132613730627
Position 10495: 0.5087593738017308
Position 25427: 0.4839196209912607
Position 14252: 0.4814757604998811
Position 25518: 0.464519172222966
Position 25810: 0.4488873441669801
Position 4694: 0.38923977186841296
Position 33285: 0.3400634353406805
Position 4064: 0.25989225168459273
Position 20741: 0.2518189844594896
Position 19822: 0.2486458758602107
Position 26727: 0.23551338124757154
Position 11198: 0.20991862612274786
Position 26518: 0.1746700696115196
Position 32545: 0.13630216303797127
Position 12309: 0.12972149450776765
Position 20790: 0.1019042259597483
Position 2755: 0.09444931666377121
Position 25715: 0.0832781331009762
Position 4270: 0.0828163741998162
Position 27452: 0.08160325332764332
Position 30010: 0.08104561375121867
Position 25004: 0.06872491777073088
Position 33152: 0.0660961147132392
Position 18759: 0.06402351657852318
Position 20490: 0.061588307679052656
Position 10643: 0.06056348931531634
Position 7905: 0.05563275937154578
Position 35753: 0.05347605170742552
Position 9556: 0.04671622408628068
Position 267: 0.04506780470664692
Position 20874: 0.04337011115118467
Position 10043: 0.038364965418791704
Position 10277: 0.03802305552433032
Position 19552: 0.035268599558812536
Position 22064: 0.03198536355207147
Position 3884: 0.03190370649909825
Position 33475: 0.030710614086328074
Position 9955: 0.0305162578288465
Position 30881: 0.02717942088771472
Position 28256: 0.026921770039804657
Position 8279: 0.02570646598861028
Position 10074: 0.02488741130295411
Position 384: 0.024395056419889316
Position 3187: 0.024372402622768796
Position 9872: 0.024297953205159366
Position 3750: 0.022845368119557917
Position 10668: 0.022178677438700885
Position 9881: 0.021677781874890212
Position 19079: 0.021275255131732895
Position 9251: 0.02066333144190074
Position 27221: 0.0192844399508984
Position 3818: 0.019283298985640036
Position 3587: 0.01914469848873812
Position 216: 0.016824734569144295
Position 10018: 0.01623707254462217
Position 7724: 0.016210597511281972
Position 10501: 0.01604741288222924
Position 3583: 0.016003383587509218
Position 9548: 0.015945238761824222
Position 4864: 0.01559088350411747
Position 35505: 0.01519136819061408
Position 9812: 0.014921378469311242
Position 26846: 0.013964361851571325
Position 7987: 0.012277270995709594
Position 10297: 0.011883937883250874
Position 4487: 0.011307284306188152
Position 13668: 0.011084655643114531
Position 4393: 0.011030271159941568
Position 12074: 0.01094078944964431
Position 391: 0.010073012554517063
Position 1985: 0.009366643931341248
Position 21005: 0.009151031953581428
Position 9951: 0.009106404766440767
Position 25736: 0.009002198494928244
Position 29075: 0.008843267024146843
