Gene = POGK
index = 1049
Annotated 5SS: [  148  1632  7282  8136 10967]
Annotated 3SS: [ 1497  7154  8036  9480 13127]
SMsplice 5SS: [ 148 1632]
SMsplice 3SS: [ 1497 13127]
top_k =  1000
Partition function (log Z): -2.8408893661284433

Sorted 5' Splice Sites (High to Low Probability):
Position 148: 0.9584899851985443
Position 1632: 0.9421347032222825
Position 13316: 0.7014760189388716
Position 1057: 0.5635338306793611
Position 8136: 0.5395323194839763
Position 11174: 0.44877181549739675
Position 7282: 0.44646792707400473
Position 1410: 0.3670686707532162
Position 12018: 0.31988001540495425
Position 10967: 0.3010606484726495
Position 15154: 0.17014737253400575
Position 9656: 0.0888174393043692
Position 11163: 0.0727949993194089
Position 11842: 0.052537926983002074
Position 13007: 0.04800441843204042
Position 313: 0.03760631552358387
Position 7155: 0.03192987107480699
Position 14359: 0.031338661851208295
Position 13759: 0.029096345497720798
Position 10885: 0.026207070744420788
Position 6072: 0.022502824176863338
Position 1605: 0.02244947409405039
Position 1636: 0.021861422855597445
Position 5261: 0.02072743890395384
Position 2783: 0.018662805674964797
Position 5524: 0.017357272733182914
Position 1414: 0.016722076774072604
Position 13968: 0.016709452096421277
Position 16197: 0.016471796182361668
Position 13544: 0.011277743976894074
Position 15632: 0.009833557906373825
Position 1644: 0.009682235599166448
Position 12381: 0.009313361447507794
Position 4883: 0.008860553416375585
Position 7751: 0.008544093526257492
Position 5003: 0.008484235247740385
Position 2846: 0.00832580228054275
Position 8145: 0.006604179932826122
Position 8225: 0.0062271951047654294
Position 16201: 0.005367385739005646
Position 11827: 0.005300284256852557
Position 10191: 0.004846286090604005
Position 9623: 0.00479641381386333
Position 1942: 0.0036763442213003823
Position 2485: 0.0035919226771687746
Position 8214: 0.003590397307940423
Position 9616: 0.0035181565680380313
Position 836: 0.002930271165614772
Position 3819: 0.0026279577416782815
Position 15752: 0.0024592175161180464
Position 2809: 0.00241677473059044
Position 339: 0.00201075700777904
Position 868: 0.002001343675172476
Position 10801: 0.0017997510216051016
Position 10248: 0.0017358086750962432
Position 928: 0.0013665658752172645
Position 152: 0.0013083133878798816
Position 9896: 0.0012743061581534628
Position 1052: 0.0011206079630569116
Position 684: 0.0009750699060523982
Position 7079: 0.0008513507480563617
Position 2159: 0.0008482376624734823
Position 13268: 0.000831483948825599
Position 4755: 0.0007879072183011475
Position 5094: 0.000635698631458102
Position 6068: 0.0006014233621937894
Position 8689: 0.0005709549467397995
Position 1147: 0.0005574381068701455
Position 757: 0.0002603435681650674
Position 1155: 0.000239063555658007
Position 9392: 0.00023710471063335774
Position 2509: 0.00018142238329589682
Position 819: 0.00017191726950951779
Position 1249: 0.0001701491761355865
Position 615: 0.00014158802204812686
Position 8362: 0.00014154420334827578
Position 2448: 0.00013823310188364773
Position 13450: 0.0001062724543658627
Position 782: 6.91589127576105e-05
Position 566: 6.676704610690571e-05
Position 1074: 6.550736155312485e-05
Position 769: 6.393637746954184e-05
Position 458: 6.323390932221237e-05
Position 1743: 5.424396267529995e-05
Position 2528: 4.71439002983018e-05
Position 1392: 4.625461486533282e-05
Position 1343: 4.087111949121535e-05
Position 1061: 3.2008113564742783e-05
Position 2019: 3.1788933944057936e-05
Position 1931: 2.7391158936698213e-05
Position 493: 2.6425175232454583e-05
Position 2236: 2.472938645965718e-05
Position 2132: 2.3128633745584154e-05
Position 2379: 1.7611080074760192e-05
Position 388: 1.4155827882509016e-05
Position 830: 1.2180847801211076e-05
Position 2103: 1.1549032755984198e-05
Position 1364: 8.824454007741482e-06
Position 1063: 7.430414741831892e-06
Position 2862: 6.5755572964883775e-06
Position 1948: 5.212164802572241e-06
Position 1192: 4.7670512756605926e-06
Position 2148: 2.8104658163324677e-06
Position 1418: 2.382869469635533e-06
Position 3015: 2.2189976230097915e-06
Position 195: 1.4097677400060513e-06
Position 20: 7.19564059203944e-07
Position 1135: 5.154359260455163e-07
Position 88: 9.379134917193885e-08
Position 262: 5.216532958508033e-08
Position 113: 2.1553853419998912e-10
Position 1129: 3.4793020426081227e-11
Position 22: 1.2855550321540736e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1497: 0.9690666667089683
Position 13127: 0.8175817850419649
Position 8036: 0.5232201498787984
Position 954: 0.49787776938961614
Position 7154: 0.39858313557480596
Position 11055: 0.3307683665834479
Position 10843: 0.31192363136110546
Position 11877: 0.2813020295852101
Position 1262: 0.2150235451415714
Position 11108: 0.1915444793647798
Position 15048: 0.18065450699672825
Position 15929: 0.14673813779874198
Position 15525: 0.1203182861109935
Position 9480: 0.10239055856614517
Position 11757: 0.1005545321066584
Position 13151: 0.0938789187353554
Position 14095: 0.0892332483476825
Position 1189: 0.06749328686761914
Position 13922: 0.061491909703079654
Position 13601: 0.05994502461917907
Position 15709: 0.059942506865896125
Position 1311: 0.055884148098177856
Position 16284: 0.046174737338036724
Position 16093: 0.04563738580241257
Position 12946: 0.04063821537002969
Position 15257: 0.033463693623651466
Position 1346: 0.03063846978000582
Position 13399: 0.029733930788868695
Position 2627: 0.02902697228982735
Position 15957: 0.02902191879880727
Position 15454: 0.028503881301044427
Position 7136: 0.028324000690193182
Position 14182: 0.02716755684558439
Position 918: 0.024600402448419774
Position 927: 0.02454708618403121
Position 5941: 0.020738757683955278
Position 8053: 0.01897182707061193
Position 12771: 0.018622931089446192
Position 13888: 0.018184437281438617
Position 14297: 0.017038495263276835
Position 12924: 0.01683108086915026
Position 5401: 0.01587804752776455
Position 5141: 0.01583284866788923
Position 6991: 0.015442945941614538
Position 7032: 0.013958576530120472
Position 15260: 0.012702364572059897
Position 1441: 0.010541352462405364
Position 13423: 0.010299136547869037
Position 1383: 0.009652228495075056
Position 10611: 0.00858318044975479
Position 10628: 0.008560658427815015
Position 4740: 0.007965041520165412
Position 4858: 0.007441328809586924
Position 15128: 0.007395391580413772
Position 1229: 0.00673075653455262
Position 10109: 0.006582094765700247
Position 7175: 0.006027361324595201
Position 6994: 0.006021630029904713
Position 7938: 0.0057843729218110965
Position 7102: 0.005503081837491257
Position 12279: 0.005355751149400452
Position 8057: 0.005288513746528047
Position 728: 0.004312176679835595
