Gene = HEG1
index = 644
Annotated 5SS: [  384 26764 28754 35167 36697 43336 45520 46254 50694 53702 54107 58270
 65015 65172 78100 82228]
Annotated 3SS: [26469 28450 34827 36360 41967 45402 46133 50589 53642 53945 58134 64971
 65133 78011 82052 85156]
SMsplice 5SS: [  384  5372 13213 28754 34956 35167 45520 46254 49957 50694 58270 65015
 65172 78100 87461]
SMsplice 3SS: [ 5255 13125 28450 34827 35049 45402 46133 49855 50589 58134 64971 65133
 78011 87336 89000]
top_k =  1000
Partition function (log Z): -39.13905753317715

Sorted 5' Splice Sites (High to Low Probability):
Position 13213: 0.9924012502737138
Position 384: 0.8410251236601
Position 5372: 0.7285461170115313
Position 9020: 0.553346284270671
Position 10813: 0.5170572243272563
Position 772: 0.259549671427473
Position 2200: 0.24292297040614572
Position 1312: 0.23858058391996217
Position 11935: 0.20437790255741017
Position 3138: 0.2005702487792655
Position 3984: 0.1862602405413257
Position 13432: 0.16617423670915152
Position 2362: 0.09549215522624536
Position 2150: 0.09478838295150495
Position 12425: 0.09375151970781705
Position 10268: 0.08856477429261961
Position 10192: 0.07032287334709586
Position 14724: 0.06460564323761957
Position 2254: 0.0600716841130643
Position 4349: 0.04559509058150109
Position 8077: 0.04527467539691409
Position 2461: 0.037501201826304106
Position 7594: 0.03150397950894296
Position 12408: 0.03147879782162662
Position 11544: 0.030766401399037
Position 4469: 0.027363215053418544
Position 1659: 0.023699391604322606
Position 8504: 0.02314732751207259
Position 2191: 0.020170166706729775
Position 537: 0.015481259471525505
Position 2283: 0.014521369043365852
Position 2274: 0.014224547847898212
Position 14645: 0.013984117476743054
Position 1940: 0.013760975973709347
Position 9323: 0.013695177348562109
Position 9011: 0.012805439347976658
Position 8187: 0.012757115475568655
Position 13484: 0.011796590961069874
Position 7958: 0.009249460580463118
Position 2630: 0.009066077292319868
Position 3275: 0.008252612253731941
Position 8091: 0.007832383542224576
Position 2084: 0.0069139921060977294
Position 12616: 0.006427593879140815
Position 6696: 0.005252449958494944
Position 850: 0.004888546093880233
Position 14546: 0.004823449848709789
Position 7660: 0.00412128045893466
Position 17257: 0.003328841374376189
Position 9488: 0.003173540894720937
Position 2556: 0.0027749330867521942
Position 9389: 0.002275262280745346
Position 388: 0.0018471600436264788
Position 1853: 0.0018173007118776206
Position 1991: 0.0017054213329909661
Position 9275: 0.0016134581700188132
Position 1403: 0.0015942628175623131
Position 1874: 0.0015391953865074315
Position 18658: 0.0014317278242491451
Position 43: 0.000978909571658029
Position 1698: 0.0008800586797277333
Position 2110: 0.0007310171560987053
Position 2097: 0.0007212524720312813
Position 906: 0.0005636035073879487
Position 1825: 0.0005383218543949576
Position 529: 0.0005322860056601476
Position 1501: 0.0005089372107213768
Position 14650: 0.0004989023637408646
Position 7829: 0.0004432040293961705
Position 630: 0.0004222713200764471
Position 16217: 0.00033157341953279624
Position 2893: 0.0003197267326342429
Position 1246: 0.0002978394345327702
Position 3389: 0.0002857535712114718
Position 1979: 0.00021761707000081718
Position 575: 0.0002137239398879105
Position 7770: 0.0001957776294262515
Position 2584: 0.00013687793130386878
Position 462: 0.00013364861372808603
Position 1286: 0.0001329463000165615
Position 880: 0.0001238956294539557
Position 1194: 0.00011872276953040448
Position 491: 0.00011368320935924504
Position 2957: 0.00011365777691718025
Position 2088: 8.778008227338601e-05
Position 2301: 8.287796656160452e-05
Position 1277: 7.697231836871859e-05
Position 637: 6.218366598669666e-05
Position 1943: 5.9836187896197016e-05
Position 1337: 5.3091901341638266e-05
Position 513: 5.123245844088323e-05
Position 920: 3.884463466393248e-05
Position 6294: 3.330437031046534e-05
Position 6250: 3.2268841411968586e-05
Position 6604: 1.6891044985269678e-05
Position 1009: 1.522011971501338e-05
Position 13458: 1.4216972234918253e-05
Position 417: 1.140737496683021e-05
Position 1070: 1.1140483455666845e-05
Position 1723: 9.327504012937235e-06
Position 1471: 8.489919905433294e-06
Position 1946: 7.256821798268923e-06
Position 1068: 6.7130559750820735e-06
Position 432: 5.6559750375602264e-06
Position 727: 4.49307538264786e-06
Position 834: 3.876373115650004e-06
Position 421: 2.669289853749676e-06
Position 577: 2.4052968941405376e-06
Position 1717: 1.767928775082266e-06
Position 912: 1.02712873846046e-06
Position 1391: 1.0080643213580696e-06
Position 91: 1.0009108068593982e-06
Position 511: 9.846156466151967e-07
Position 1114: 4.633834346054912e-07
Position 1075: 4.1344105022877627e-07
Position 1294: 4.04896582673183e-07
Position 854: 3.985975539393566e-07
Position 1263: 3.657376912059273e-07
Position 1289: 2.4501367434242284e-07
Position 1224: 2.448418025554573e-07
Position 816: 2.4357860967428576e-07
Position 1361: 2.3148646775441118e-07
Position 1513: 2.021379742843299e-07
Position 558: 5.1257413340748374e-08
Position 115: 1.5279102799352417e-08
Position 734: 2.378465474361376e-09
Position 62: 1.6069312267989685e-09
Position 588: 1.5350558888951337e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 13125: 0.8356171916038554
Position 5255: 0.7285552734515566
Position 28450: 0.5894417057103746
Position 10426: 0.5177686417400623
Position 8877: 0.5142433334876836
Position 2062: 0.40070030694511133
Position 26469: 0.2530031722405852
Position 1216: 0.20969244961120556
Position 13332: 0.1760638623736901
Position 11762: 0.16879954639820433
Position 3912: 0.1650164089405668
Position 10127: 0.1589707238854356
Position 12899: 0.14643904386626605
Position 3067: 0.11031928618242323
Position 3049: 0.08595232842430996
Position 2251: 0.0815237233711152
Position 14600: 0.08149563445358107
Position 12146: 0.07860482120952988
Position 19646: 0.05485789967648582
Position 8857: 0.05176046915498127
Position 12217: 0.04680735847589239
Position 8019: 0.044489798562396966
Position 2190: 0.04448696692769488
Position 17152: 0.03545931373938791
Position 610: 0.0352827170927231
Position 11290: 0.030772511129041027
Position 4223: 0.02891922754608829
Position 672: 0.02803511453118535
Position 2235: 0.026215084909115106
Position 1820: 0.02516979977515094
Position 11602: 0.023188195198366672
Position 1032: 0.02239846900365184
Position 7952: 0.0220458222595158
Position 9204: 0.021919190991954086
Position 2361: 0.021095258379691444
Position 723: 0.018887587900544296
Position 459: 0.017541263728378814
Position 4076: 0.016539720507123677
Position 4431: 0.015802106529333452
Position 7537: 0.01576373106456044
Position 1583: 0.014847164748851692
Position 11866: 0.013115729126164556
Position 8416: 0.012520697738579336
Position 3889: 0.011546662450796621
Position 2393: 0.011472123293750266
Position 7392: 0.011242428450038838
Position 12914: 0.0109730673297165
Position 756: 0.010729210440048932
Position 3948: 0.009699883756666187
Position 21641: 0.009087006392109872
Position 21163: 0.008984355853730381
Position 4079: 0.008433540562772585
Position 7762: 0.008024078698410615
Position 7462: 0.007969518759674518
Position 12448: 0.007210091489502685
Position 734: 0.006951313315282083
Position 1075: 0.006350411939224652
Position 14433: 0.0061065319928867556
Position 20378: 0.006105917331011902
Position 8385: 0.0056554850567564615
Position 1498: 0.005647729514281575
Position 13379: 0.005561732727738783
Position 8332: 0.004971144716736743
Position 3005: 0.004012073488903404
Position 558: 0.003944791023820221
Position 22030: 0.003562555338171642
Position 21886: 0.003272836504640817
Position 14360: 0.0031632116367601762
Position 18999: 0.0030934779377120897
Position 19755: 0.0030895093361211386
Position 6368: 0.0028999201465641777
Position 1870: 0.002563950354761244
Position 14017: 0.0023789686798765986
Position 6639: 0.002370708913163875
Position 3244: 0.002236822029153671
Position 1549: 0.002191246342513242
Position 4203: 0.002190928873925007
Position 489: 0.0020447754940510856
Position 1458: 0.0019957694818892994
Position 18584: 0.0019870187862743964
Position 2922: 0.001968946051101131
Position 18054: 0.0019483492308405219
Position 2422: 0.0016965329988147381
Position 17677: 0.0016651067443262226
Position 3172: 0.0016344162519578743
Position 14401: 0.0014343872229784435
Position 2559: 0.0013810804727242
Position 7789: 0.0011282489553860525
Position 4133: 0.0010878112376997281
Position 14976: 0.0010251821628603414
Position 540: 0.0010070889135313887
Position 14281: 0.0008924848641397506
Position 1194: 0.0008919807939534969
Position 14533: 0.0008850204455711942
Position 16142: 0.0008257643798431034
Position 3069: 0.0008006477590756783
Position 2797: 0.000780936978923156
Position 813: 0.0007688472227128699
Position 1224: 0.0007186081146821696
Position 822: 0.000698311745865995
Position 3219: 0.0006895050442579586
Position 15287: 0.0006815731214999756
Position 465: 0.0006592310673715076
Position 14146: 0.0006366528481388911
Position 7243: 0.0005885580110702043
Position 14193: 0.0005775126384679463
Position 1873: 0.0005636259446297229
Position 13382: 0.0005101086495999418
Position 18903: 0.00042824972130484844
Position 15844: 0.00042356931949130754
Position 2833: 0.0004028468823729509
Position 17245: 0.000400419556822607
Position 18799: 0.0003874994432192117
Position 3134: 0.0003689957595415614
Position 1732: 0.00035480889900604975
Position 2365: 0.0003494655260322925
Position 2447: 0.000311186692054864
Position 1479: 0.00031105649125169545
Position 15326: 0.00027992129982854923
Position 19537: 0.0002769416042568117
Position 16719: 0.00026757952765002826
Position 8920: 0.0002564673251908069
Position 1983: 0.0002543583985051531
Position 1511: 0.0002470892428464313
Position 1639: 0.00024482393135657056
Position 15670: 0.00021931861806763616
Position 13885: 0.00021787163234632614
Position 13557: 0.00021347089403946038
Position 15524: 0.0001998186490100184
Position 13532: 0.00018943609553289862
Position 7617: 0.00018511833297162273
Position 17109: 0.00018276094641518176
Position 18715: 0.00018264547704414458
Position 15390: 0.00017083357181457275
Position 771: 0.00016631599963666332
Position 2809: 0.0001537261734295195
Position 694: 0.000151428951211637
Position 15007: 0.00014843934182641482
Position 1324: 0.00012031566632943441
Position 1012: 0.00011957927368340294
Position 677: 0.00011891041140860263
Position 1743: 0.00011064472249232792
Position 17594: 0.00011047705952896175
Position 13411: 9.934184726428484e-05
Position 15771: 9.670728585624427e-05
Position 1846: 9.121259027668259e-05
Position 1500: 8.638159994451953e-05
Position 3310: 8.382439559422243e-05
Position 14255: 8.218218480978773e-05
Position 777: 7.807404096915981e-05
Position 2199: 7.136606497396738e-05
Position 6154: 6.717613537771823e-05
Position 2694: 6.536286636292843e-05
Position 527: 5.380938811494231e-05
Position 12505: 5.375152427816422e-05
Position 2077: 4.9669986862809185e-05
Position 309: 4.8895041755158466e-05
Position 1441: 4.824678657792941e-05
Position 2253: 4.057202219948072e-05
Position 2932: 4.021607996699617e-05
