Gene = PTAR1
index = 1095
Annotated 5SS: [   90  9162 18151 25793 27804 36617 41293]
Annotated 3SS: [ 8991 18083 25687 27589 36311 41257 41373]
SMsplice 5SS: [   90 18151 21820 25793]
SMsplice 3SS: [18083 21730 25687 41257]
top_k =  1000
Partition function (log Z): -23.7810732941922

Sorted 5' Splice Sites (High to Low Probability):
Position 90: 0.9596718128972811
Position 9162: 0.8052572731867863
Position 8861: 0.67949979382059
Position 18151: 0.3534123233520712
Position 6173: 0.2524293355375346
Position 445: 0.14985784350996942
Position 505: 0.1471294372004454
Position 15699: 0.09682623813001964
Position 4444: 0.09162820574346656
Position 419: 0.05253729509934934
Position 391: 0.023994009453225763
Position 451: 0.018970789990485907
Position 4223: 0.015131095543165909
Position 441: 0.014346304117025855
Position 1539: 0.012635164036911669
Position 1238: 0.00956556897123938
Position 11402: 0.008427465526703209
Position 13088: 0.0071155717889345065
Position 561: 0.006967580688654321
Position 2385: 0.00555561319928917
Position 5869: 0.005540046332517113
Position 3583: 0.005535935343241269
Position 4800: 0.005476887686380995
Position 4616: 0.0034890126715562573
Position 6340: 0.0030652246186082793
Position 643: 0.0029857304946665475
Position 10456: 0.0029778897947719514
Position 1441: 0.0019012470889062986
Position 304: 0.001454723660990215
Position 2081: 0.001266631494165633
Position 9442: 0.0012528527395043747
Position 1255: 0.001106682154570403
Position 2422: 0.0010650050391457038
Position 4549: 0.0009877326654638054
Position 4723: 0.0008854332537103342
Position 6415: 0.0008538965827739958
Position 4711: 0.0006695724655026341
Position 25: 0.0006254040263348763
Position 6898: 0.0005474162725785866
Position 6125: 0.0004406393999140363
Position 460: 0.0003072943979573219
Position 5326: 0.0002840389103862228
Position 31: 0.000268395614961983
Position 7727: 0.00026482415505057805
Position 4667: 0.0002423770783024471
Position 7228: 0.00020555092313920837
Position 1207: 0.00015031978374586394
Position 395: 0.0001288151379760028
Position 3592: 0.00012390750816814394
Position 186: 0.00010857832794245058
Position 120: 0.00010789801928657641
Position 1602: 0.00010223133290490253
Position 2496: 9.44134861270691e-05
Position 37: 9.291097099055715e-05
Position 1951: 8.815290147394027e-05
Position 289: 5.234677505573438e-05
Position 227: 4.978553499087249e-05
Position 46: 4.5224639702902946e-05
Position 94: 4.250116826806508e-05
Position 294: 2.55137702093877e-05
Position 152: 7.834127309680096e-06
Position 4655: 6.222177400338432e-06
Position 952: 3.48973859360437e-06
Position 843: 3.3946850453144014e-06
Position 49: 2.668656861107448e-06
Position 564: 2.527518241963533e-06
Position 243: 2.292015675904948e-06
Position 820: 2.0002080596914614e-06
Position 607: 1.0689780350766862e-06
Position 546: 1.0567397915476697e-06
Position 123: 7.51487436128248e-07
Position 673: 4.771356910712279e-07
Position 449: 4.6234686776788717e-07
Position 612: 2.541674519497517e-07
Position 1172: 2.3757012943638692e-07
Position 973: 2.2107979228508588e-07
Position 848: 1.2821736965523078e-07
Position 491: 1.232786514189488e-07
Position 340: 1.0025594717705292e-07
Position 225: 9.848362955006749e-08
Position 878: 6.994656830474758e-08
Position 903: 6.084027388734448e-08
Position 954: 3.721353424412473e-08
Position 1052: 2.638402011630558e-09
Position 1026: 2.2497017477323964e-09
Position 364: 1.4367528914611348e-09
Position 1247: 1.138253613908508e-09
Position 240: 5.512839950811824e-10
Position 384: 1.5194315389374862e-10
Position 689: 1.4398290424305896e-10
Position 410: 9.3681735625498e-11
Position 412: 1.7642696650937314e-12
Position 682: 9.913408332173332e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9023: 0.5078909345827785
Position 8686: 0.3909241101103247
Position 19304: 0.3768016301376221
Position 18083: 0.36613857355945656
Position 361: 0.30531633101644756
Position 6080: 0.23570028335213306
Position 8656: 0.22014661113543954
Position 22298: 0.21397923070526845
Position 8991: 0.1692743260697092
Position 9132: 0.13166525193467024
Position 15629: 0.10864542463530694
Position 13030: 0.09605135618197798
Position 4400: 0.08941209126627149
Position 6051: 0.08194850953568172
Position 8802: 0.0696269463761932
Position 418: 0.06198312053341471
Position 13473: 0.054678272780428694
Position 7195: 0.02576004548010244
Position 11268: 0.02131974021049002
Position 11733: 0.017651031331041744
Position 1132: 0.012911205648806441
Position 209: 0.01217584578949887
Position 13784: 0.011744235578753728
Position 10289: 0.010549798823902846
Position 1237: 0.009822136714664866
Position 14296: 0.008781063175780167
Position 12939: 0.008711762225919243
Position 9930: 0.008131495105066833
Position 4123: 0.007938116354902812
Position 6454: 0.006107486693947647
Position 4440: 0.005107201175639022
Position 7322: 0.00494537441778518
Position 4104: 0.004568471764268373
Position 4333: 0.004552353995386598
Position 11827: 0.004478668228880591
Position 4698: 0.0044273356251393284
Position 11868: 0.0043631500377316985
Position 11111: 0.0038152654005510567
Position 11541: 0.0037909140531297487
Position 3482: 0.003460129633383884
Position 12003: 0.0034592490571819846
Position 10731: 0.002934687732146317
Position 13055: 0.002856854468985502
Position 2288: 0.0026575794125790982
Position 8185: 0.0026479673521227825
Position 1441: 0.00250101611013932
Position 1686: 0.0023580313207588735
Position 3455: 0.0023095323717137466
Position 8076: 0.00224613877535292
Position 4162: 0.0022226353162534233
Position 2350: 0.0021068956843018037
Position 12463: 0.0020057965144295873
Position 394: 0.001979427712652067
Position 2189: 0.0018803034524126786
Position 9872: 0.0018171256737109125
Position 5750: 0.0017667598442831375
Position 5698: 0.0016744608835421763
Position 9350: 0.0016437800057994808
Position 5022: 0.0015681480185533029
Position 7618: 0.0014638135440012323
Position 11771: 0.0014255694120851846
Position 1160: 0.0013836714028805394
Position 6222: 0.0013672979902121958
Position 5586: 0.0013544857027543032
Position 1370: 0.0013296543819238012
Position 9198: 0.0013231566184655087
Position 6883: 0.001281732011654505
Position 4195: 0.0012636218191906332
Position 4443: 0.0011414387452269106
Position 9259: 0.001117519656552022
Position 5686: 0.0010080727790485883
Position 2139: 0.0009626937535756246
Position 1682: 0.0009395899322055804
Position 1499: 0.0008780696878712251
Position 642: 0.0007603389099910546
Position 10017: 0.0006952115966015192
Position 5913: 0.0006226752808499697
Position 10130: 0.0006145418552014997
Position 2246: 0.0005348329438872799
Position 364: 0.0005087653527395319
Position 1969: 0.0005043174337560534
Position 587: 0.00046536814281672044
Position 4937: 0.00041829653739557023
Position 1177: 0.00039858017875323253
Position 5773: 0.0003460385292374062
Position 1519: 0.00028127206497632114
Position 7256: 0.00025899067198212556
Position 200: 0.00025356279407241035
Position 220: 0.00024820847424872767
Position 2045: 0.00024489964480140474
Position 4236: 0.00024446667116246614
Position 4512: 0.00023599335035820562
Position 2006: 0.00022555553067159665
Position 3958: 0.00018494030632160518
Position 1450: 0.00017424122118105478
Position 1988: 0.0001736452078417744
Position 1745: 0.0001678316125313467
Position 4250: 0.00015494717634787733
Position 1418: 0.00013642506015392855
Position 216: 0.0001338076370859778
Position 6788: 0.00011569247267047579
Position 726: 8.33905878552707e-05
Position 182: 7.982646215713941e-05
Position 843: 7.12826355122529e-05
Position 6129: 6.439211497072511e-05
Position 2859: 5.103629395034351e-05
Position 546: 4.4522131254787494e-05
Position 808: 2.805477680568928e-05
Position 6862: 2.559231582458528e-05
Position 2779: 2.09565256838909e-05
Position 2421: 1.989729787245016e-05
Position 1084: 1.936725068219777e-05
Position 1195: 1.773489518980165e-05
Position 1255: 1.7265397670304853e-05
Position 3047: 1.095522521762299e-05
Position 2888: 1.056863975614057e-05
Position 1471: 9.024412317237705e-06
Position 2524: 7.894553693056901e-06
Position 1006: 6.6729731592459445e-06
Position 1713: 6.507965750417741e-06
Position 1757: 6.0137852813055885e-06
Position 903: 5.043859290802066e-06
Position 1048: 4.935566199482503e-06
Position 682: 4.815079754449334e-06
Position 951: 4.765927315481358e-06
Position 612: 3.429499931240148e-06
Position 213: 1.6712158716262363e-06
Position 1220: 1.146349374281683e-06
Position 301: 9.173863458751498e-07
Position 379: 7.793587785046194e-07
Position 560: 6.39943984965875e-07
Position 477: 6.202827509712769e-07
Position 1888: 2.822333379986573e-07
Position 222: 2.656182215616713e-07
Position 381: 2.5752538513185867e-07
Position 1416: 2.108570446850958e-07
Position 1302: 1.8271589265138735e-07
Position 2011: 1.6108073141436504e-07
Position 304: 1.014281421213785e-07
Position 531: 4.452176375987621e-08
Position 499: 3.04557982500288e-08
Position 294: 1.8230424959157165e-08
Position 957: 1.2647339076272739e-08
Position 650: 7.464428966014743e-09
Position 118: 5.867190109055725e-10
Position 150: 1.853437625080598e-11
Position 501: 1.1802634696817644e-11
Position 94: 2.3762789641878603e-12
Position 130: 1.0213425626404014e-12
Position 570: 4.151472612106155e-14
Position 667: 4.30116220024002e-16
