Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  1000
Partition function (log Z): -7.661542003854684

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9980813140215323
Position 3313: 0.944389537365247
Position 524: 0.8317898495310112
Position 5469: 0.3436445573909868
Position 9013: 0.14911996687276835
Position 8829: 0.13288780707198586
Position 292: 0.12395625393939637
Position 15828: 0.08536856648188786
Position 15050: 0.06925969295884372
Position 4658: 0.0677686662895681
Position 813: 0.06691154854275308
Position 8460: 0.05810325037971991
Position 4474: 0.04724271691548191
Position 14875: 0.04444426853483217
Position 1826: 0.0437540923998987
Position 11983: 0.04112438040443049
Position 15821: 0.03328261886665644
Position 5019: 0.029990880908308114
Position 1057: 0.027313727836465983
Position 15936: 0.025737853171596985
Position 1491: 0.025266169471999594
Position 13737: 0.020029051188144624
Position 7347: 0.019968385268433607
Position 4458: 0.01858655334573134
Position 11533: 0.016454385518045535
Position 995: 0.015161817327457638
Position 8801: 0.014437608143555372
Position 4880: 0.010851909649693221
Position 9379: 0.010823218442863438
Position 1009: 0.010352870318110214
Position 13072: 0.01007970152100254
Position 10620: 0.007121657889619361
Position 4342: 0.006162182523218425
Position 5293: 0.0060575268994407854
Position 427: 0.005825641623772139
Position 13613: 0.005650495141481148
Position 2804: 0.005377220039610207
Position 16245: 0.005249959069975844
Position 3317: 0.004940816016055782
Position 4127: 0.00361267152765725
Position 2815: 0.0034115293117712364
Position 4928: 0.003372191156629589
Position 9069: 0.0027610641703770295
Position 2074: 0.002528309229493083
Position 1497: 0.002280713186204253
Position 4872: 0.00180376321121797
Position 403: 0.0018020313189354537
Position 1830: 0.0015300283763954549
Position 2210: 0.0015045049528984928
Position 5378: 0.0012310599266250016
Position 3721: 0.0011987409300156055
Position 3108: 0.0010400892889719257
Position 654: 0.0010365901934516997
Position 5333: 0.0010032544552819446
Position 1885: 0.000992703927357864
Position 6936: 0.0009219478407385543
Position 4906: 0.000909416403720698
Position 5431: 0.0008932447545802749
Position 10516: 0.0008747102682218448
Position 678: 0.0008025022238979733
Position 2956: 0.0007753617940137815
Position 1259: 0.0007470921585172966
Position 4530: 0.0006459046564946204
Position 4655: 0.0006336251467668658
Position 15874: 0.0006311940663303589
Position 8864: 0.0005621034076042869
Position 9354: 0.0004985370461117591
Position 5977: 0.00042425220017873737
Position 1466: 0.00039855398393246817
Position 494: 0.0003955649025242095
Position 8850: 0.00038051147782860165
Position 8551: 0.0003241813343627717
Position 5323: 0.0003236540329181186
Position 5273: 0.0003225575422264522
Position 543: 0.0003178813113329654
Position 4114: 0.0003106157590189507
Position 3399: 0.00028918390773377545
Position 898: 0.0002732703008918982
Position 3686: 0.0002659222325151957
Position 5912: 0.00024145012109524601
Position 242: 0.00022332467990426012
Position 5197: 0.00021004310817472453
Position 7039: 0.00019641874473916375
Position 6217: 0.00018144409248268945
Position 1840: 0.0001760265223382622
Position 4503: 0.00017321115454048178
Position 2799: 0.00017045678903908562
Position 4225: 0.0001601023622884311
Position 10246: 0.00015326516355907677
Position 841: 0.00014955385023710508
Position 4950: 0.00013135794107783157
Position 8597: 0.0001271931883417953
Position 1512: 0.00012690287818493823
Position 821: 0.00012609801859800573
Position 5047: 0.00012207933819306959
Position 7807: 9.492571523590993e-05
Position 5387: 8.569834460673805e-05
Position 3874: 8.218425105641026e-05
Position 8838: 6.568710614158343e-05
Position 4700: 6.318655878676922e-05
Position 7353: 5.914458989346387e-05
Position 9845: 5.7421213163461415e-05
Position 8465: 3.5515599987255694e-05
Position 3375: 2.822634220759053e-05
Position 7377: 1.850859423408488e-05
Position 74: 1.8415976183873545e-05
Position 2920: 1.7334752943545295e-05
Position 6979: 1.4228407909437014e-05
Position 1577: 1.1274626768797328e-05
Position 6182: 1.1272764904477693e-05
Position 420: 9.876494421715053e-06
Position 4296: 9.345438083637591e-06
Position 530: 9.051872336809931e-06
Position 6924: 8.882919548513317e-06
Position 1278: 8.623365943727354e-06
Position 1542: 8.618844493972427e-06
Position 7844: 7.791884077777444e-06
Position 1098: 7.67908705765016e-06
Position 422: 7.594551107512346e-06
Position 1300: 6.842118609873432e-06
Position 326: 6.348952844868103e-06
Position 1076: 4.845003191045252e-06
Position 700: 4.6791914883185e-06
Position 4261: 4.3266169967763206e-06
Position 893: 3.4115865700353745e-06
Position 563: 3.178941909112784e-06
Position 1527: 3.0624840081670966e-06
Position 622: 2.332628470000967e-06
Position 1614: 2.287939741192344e-06
Position 1027: 1.8455095885561366e-06
Position 756: 1.6815794428685509e-06
Position 1209: 1.6475984467024643e-06
Position 1032: 1.6192310792040656e-06
Position 789: 1.5912772715906413e-06
Position 165: 1.2350432047231834e-06
Position 515: 7.866919684542866e-07
Position 1603: 7.184903080467063e-07
Position 3330: 5.718536402885114e-07
Position 528: 1.737192854286242e-07
Position 1239: 1.3077234215595292e-07
Position 437: 1.2113090355578426e-07
Position 218: 1.2021954700400517e-07
Position 1679: 1.1643822978736772e-07
Position 198: 9.257366725943371e-08
Position 1880: 6.715607027713436e-08
Position 1870: 6.56406151993693e-08
Position 211: 3.383610915668914e-08
Position 6003: 2.0066083528591115e-08
Position 27: 1.4911185117155678e-08
Position 5957: 9.215942503135065e-09
Position 602: 8.759528704053242e-09
Position 314: 5.087099874997248e-09
Position 464: 4.68996949556893e-09
Position 462: 3.452632537576517e-09
Position 171: 2.7111353743140807e-09
Position 7236: 1.472701167695076e-09
Position 605: 1.0254166521035514e-09
Position 360: 7.675249050358108e-10
Position 645: 5.566594690142195e-10
Position 5993: 1.9717849297870942e-10
Position 453: 3.3204677249766454e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9981353860587168
Position 3201: 0.7274714152385927
Position 19677: 0.6096939823534357
Position 15663: 0.2819280547303062
Position 5377: 0.20004934055507215
Position 3083: 0.14900015833195634
Position 4433: 0.12174204794788016
Position 16119: 0.11249838845624248
Position 8684: 0.0968436868350636
Position 5186: 0.0964309952000263
Position 8930: 0.08830621421221488
Position 14975: 0.07650201876547004
Position 14768: 0.06203911367314524
Position 8337: 0.05729738267638985
