Gene = DPH7
index = 465
Annotated 5SS: [  311  1466  2856  4184  4728 13851 14043 14502]
Annotated 3SS: [ 1331  2767  4091  4554 13780 13976 14328 23286]
SMsplice 5SS: [  311  2856  4184  4728 13851 14043]
SMsplice 3SS: [ 2767  4021  4554 13780 13976 23286]
top_k =  1000
Partition function (log Z): -5.166698496058113

Sorted 5' Splice Sites (High to Low Probability):
Position 14043: 0.9685261778485533
Position 2856: 0.9143696360606371
Position 13851: 0.8940996410257183
Position 311: 0.7022850066407627
Position 4728: 0.6552871372776866
Position 4184: 0.6464543184480078
Position 14502: 0.31269047693594765
Position 6983: 0.2969380194950323
Position 426: 0.2708932281435816
Position 1466: 0.23914714703681905
Position 20760: 0.17067138394540232
Position 3227: 0.14602254173408769
Position 20514: 0.14043833720856733
Position 14281: 0.11884447549870139
Position 4333: 0.11871973685447874
Position 20443: 0.07919811173842718
Position 20925: 0.0739809463558581
Position 20710: 0.06486587093225983
Position 15027: 0.04846826858513157
Position 15291: 0.04490371704080256
Position 9244: 0.04219507083552673
Position 19448: 0.04190193658697539
Position 20724: 0.03681444635600406
Position 9317: 0.03226664198648234
Position 22508: 0.027178545086422225
Position 22224: 0.026857243821128092
Position 19421: 0.025979083666204605
Position 6855: 0.024137728080352874
Position 940: 0.023002325887208748
Position 9961: 0.020374791714286508
Position 14405: 0.01897959466693119
Position 2586: 0.01855138293341844
Position 2964: 0.018008868405161554
Position 8492: 0.017099603046058936
Position 1050: 0.016903337767574456
Position 8399: 0.01670531258563101
Position 2627: 0.016231517471655913
Position 6281: 0.013964432017902019
Position 9478: 0.011474542870797484
Position 6851: 0.009099575849967715
Position 9251: 0.008931531920942698
Position 1359: 0.00884200916295846
Position 9015: 0.006807118052790904
Position 15377: 0.006556394267449365
Position 14185: 0.0063625220402146005
Position 3176: 0.005065343412622572
Position 14181: 0.0050644794513502065
Position 8454: 0.004866460740037439
Position 9258: 0.003181712811891428
Position 1425: 0.0025139291062535466
Position 9313: 0.0024673107606402274
Position 14198: 0.002412229748231257
Position 8529: 0.0023519696869867797
Position 1760: 0.002100071362476296
Position 1822: 0.001915258834863983
Position 569: 0.0016060002922977236
Position 537: 0.0015252907579460782
Position 3101: 0.0012497494653355991
Position 1006: 0.0012161734975182372
Position 1474: 0.0012129091475618205
Position 6261: 0.0011736180826378306
Position 17359: 0.0010993023297769238
