Gene = HMGXB3
index = 656
Annotated 5SS: [  462  4272  5930  9891 11636 17980 23963 26164 26400 30122 31886 36220
 36810 40162 41252 44968 47040 47968 49744]
Annotated 3SS: [ 4132  5754  9392 11536 17847 23543 25987 26301 30022 31735 35917 36681
 40029 41066 44747 46905 47850 49533 51006]
SMsplice 5SS: [  143   462  4272 11636 17980 23691 23963 26164 26400 30122 31886 36110
 40162 41252 44968 47040 47201 47968]
SMsplice 3SS: [  367  4132 11536 17847 23543 23786 25987 26301 30022 31735 35917 40029
 41066 44747 46905 47104 47850 51006]
top_k =  1000
Partition function (log Z): 26.05975032646674

Sorted 5' Splice Sites (High to Low Probability):
Position 41252: 0.9980621487560729
Position 47040: 0.9921415339574288
Position 31886: 0.9763929572815384
Position 462: 0.9490842005721237
Position 47968: 0.9453886566401628
Position 11636: 0.9149183252827457
Position 26400: 0.8979814029461481
Position 26164: 0.8683562234520187
Position 40162: 0.863387701260826
Position 30122: 0.8504804933780706
Position 36110: 0.8488562658805031
Position 143: 0.8390655778718077
Position 17980: 0.79217758065522
Position 4272: 0.71550488665557
Position 44968: 0.6503032321675146
Position 13879: 0.6287969414857391
Position 13247: 0.6235039381703025
Position 5930: 0.6223850738112988
Position 47201: 0.5954820714666713
Position 23963: 0.5757700074008447
Position 14428: 0.4758202019881756
Position 36810: 0.42269153242349444
Position 23691: 0.4102214304097045
Position 47772: 0.37973615475424477
Position 33591: 0.33638644501927434
Position 21255: 0.3203132797583529
Position 49644: 0.2604819043133651
Position 3436: 0.2426492628849275
Position 29170: 0.23768195891085325
Position 40932: 0.21777635375155036
Position 49744: 0.20327115889608594
Position 13554: 0.17393653264471098
Position 23731: 0.16274991916497245
Position 12418: 0.1493974955996572
Position 8827: 0.14725423076329316
Position 39961: 0.13096817923377285
Position 40191: 0.12644410628403538
Position 8851: 0.12622211419617968
Position 842: 0.10864323380130794
Position 42705: 0.10789644416652679
Position 23740: 0.10348444076818017
Position 41658: 0.10296719622364085
Position 33802: 0.10044940547824281
Position 40795: 0.09817571969684756
Position 48991: 0.09568080706343494
Position 49565: 0.0849285928645453
Position 795: 0.08449006324754423
Position 12449: 0.08030634804174504
Position 48980: 0.07701136105992558
Position 11645: 0.07571272002331406
Position 38268: 0.07522216750675817
Position 38012: 0.07288107549717576
Position 43730: 0.07203953092288098
Position 9891: 0.07024619239194792
Position 50069: 0.06908205643409805
Position 29345: 0.06551254488293201
Position 1342: 0.06549280357398637
Position 30184: 0.065243101710276
Position 26389: 0.06340127956409025
Position 51368: 0.06209323501719816
Position 23727: 0.06089150825412241
Position 49464: 0.060778681694010656
Position 47241: 0.05858526360530436
Position 44820: 0.05656352194744841
Position 35766: 0.052259961193370404
Position 45386: 0.04842670388597779
Position 47953: 0.045429836462600307
Position 5919: 0.04195287206976264
Position 39344: 0.03966843526920244
Position 30328: 0.039411694491166334
Position 49630: 0.03877828689954468
Position 36749: 0.03472443189062789
Position 44781: 0.032726062231887315
Position 14094: 0.03231633773261167
Position 48447: 0.03219492902469589
Position 40961: 0.030725023055113397
Position 29623: 0.02996833247723698
Position 51140: 0.029048989305989505
Position 31591: 0.028248412206834182
Position 4162: 0.02774274539819768
Position 18050: 0.02693945254487786
Position 6350: 0.02537017286135836
Position 43399: 0.02525909146239872
Position 29187: 0.02335541952632018
Position 36379: 0.02281364770132532
Position 47244: 0.0219519835967885
Position 71: 0.021597012186794797
Position 26789: 0.020649871102956057
Position 44832: 0.0204337043140656
Position 32222: 0.02043362741088496
Position 36220: 0.02029153876658959
Position 12649: 0.020119987962365513
Position 4823: 0.020117151477479975
Position 29243: 0.01968533776421792
Position 18921: 0.017621793080575068
Position 6157: 0.01721197328453681
Position 1674: 0.01705665211961625
Position 35412: 0.016897531577712087
Position 50812: 0.016884675167001532
Position 27480: 0.016883216239683474
Position 34764: 0.016631282145020992
Position 4051: 0.016378790359952985
Position 43450: 0.01600818958079181
Position 31567: 0.015795217479790347
Position 48403: 0.01577785216757397
Position 46600: 0.015731665957931438
Position 18775: 0.015140524750695415
Position 33995: 0.014771652612864491
Position 40517: 0.014129125473389615
Position 14030: 0.01410994835075148
Position 30144: 0.01388096246481622
Position 8846: 0.013334420238765982
Position 44442: 0.012906661301021298
Position 47705: 0.01274855571384597
Position 42744: 0.01272687249480449
Position 28401: 0.012190880767327252
Position 4508: 0.012059289720053452
Position 18373: 0.012043698810528193
Position 47459: 0.01198288053561332
Position 9095: 0.011905739241567827
Position 39403: 0.0118845703543578
Position 42838: 0.01087291791861684
Position 5121: 0.010838334512966523
Position 51723: 0.010652560161160726
Position 2796: 0.010602095077695023
Position 47150: 0.01030663106167859
Position 34384: 0.010137787341127935
Position 29140: 0.010002869940169759
Position 25760: 0.010002175542417191
Position 26394: 0.009991266890495804
Position 32243: 0.009850435889482046
Position 30126: 0.009323104597689409
Position 38808: 0.009031656358787646
Position 29177: 0.008910997755065798
Position 24649: 0.008672084798957345
Position 32612: 0.00855739838423463
Position 47262: 0.008340486920536946
Position 2146: 0.008187045854170369
Position 31359: 0.0077585750283641645
Position 43279: 0.0077223779209497235
Position 9654: 0.0076881826712201715
Position 43584: 0.0072262648692380796
Position 50896: 0.00678690475216886
Position 11216: 0.006777451914592681
Position 3993: 0.006697251996724342
Position 33963: 0.00658183787079808
Position 43416: 0.006513933072630155
Position 14002: 0.00631809565118311
Position 24755: 0.0062020135257639395
Position 31606: 0.006173309901760765
Position 9979: 0.005998010463292282
Position 860: 0.005788885967520255
Position 33469: 0.005695719094301273
Position 47939: 0.005656032831932861
Position 40936: 0.005346784477020913
Position 30525: 0.005015262154448943
Position 36364: 0.004906166587331113
Position 45546: 0.0048151456231819685
Position 44043: 0.004787640423506922
Position 26106: 0.004777806819557614
Position 63: 0.004536102087155406
Position 7061: 0.004366253757652793
Position 1026: 0.00434020249954539
Position 1921: 0.004167080702448479
Position 13488: 0.004107699163390848
Position 48709: 0.004100137185773003
Position 14041: 0.0040228624179654724
Position 554: 0.004019878057868527
Position 3015: 0.003913896396424421
Position 38233: 0.0038203053106262855
Position 46683: 0.0037083341174443817
Position 33196: 0.0036733712066326072
Position 49242: 0.0036676242705990956
Position 44499: 0.0034823109531606096
Position 432: 0.00325750791412797
Position 5085: 0.003192299569161612
Position 47936: 0.003175155327999736
Position 9676: 0.003072264583824938
Position 41838: 0.0028641224727866824
Position 44067: 0.0027528450755405233
Position 28981: 0.002613349130902863
Position 33302: 0.0024206497293058566
Position 35921: 0.002271530584741701
Position 47290: 0.0022608904542935062
Position 44583: 0.0022507899005866504
Position 36059: 0.0022108861448771615
Position 34043: 0.0021459277152772434
Position 248: 0.002116332284426505
Position 879: 0.002044132665700633
Position 35508: 0.002029912663222144
Position 11931: 0.001997843516353699
Position 17547: 0.0019175622706343706
Position 7106: 0.0018529816311661253
Position 50579: 0.0017189117261287232
Position 27563: 0.0016963674447481511
Position 8686: 0.001694394801559739
Position 5755: 0.0016828203976687155
Position 7066: 0.0016663676159146133
Position 9783: 0.0016008799175464172
Position 2065: 0.0015979055705458598
Position 40059: 0.0015445765616882254
Position 40146: 0.001529933274183075
Position 33297: 0.0013597167380079516
Position 1462: 0.0012977296844751325
