Gene = ALG1L2
index = 72
Annotated 5SS: [  206  9541 10392 11330 12683 14333 15420]
Annotated 3SS: [ 9429 10269 11269 12571 14217 15343 16391]
SMsplice 5SS: [  206  9541 10392 12683 15420 16278]
SMsplice 3SS: [ 9429 10269 12571 15343 16092 16401]
top_k =  1000
Partition function (log Z): 1.3150059706932233

Sorted 5' Splice Sites (High to Low Probability):
Position 9541: 0.9769059435973863
Position 206: 0.909024172741645
Position 15420: 0.8772249148944022
Position 10392: 0.7740507325493194
Position 12683: 0.7492121126349306
Position 16278: 0.6767091962691271
Position 11330: 0.544925384414217
Position 12134: 0.28585599195402434
Position 14297: 0.23697565384724603
Position 4067: 0.14899348177869803
Position 7223: 0.14255435171966402
Position 6427: 0.13061052246052324
Position 10370: 0.13010344694804132
Position 14333: 0.12153820340261914
Position 5352: 0.09050430400910957
Position 15718: 0.08824461713832522
Position 10631: 0.08800309519435878
Position 5568: 0.08366004328240792
Position 3950: 0.07374465474987293
Position 9964: 0.06845175838337607
Position 15606: 0.06520041797315122
Position 8985: 0.04447357654494008
Position 5471: 0.038244683911342524
Position 6108: 0.03824250536327703
Position 10030: 0.03738195418514597
Position 14436: 0.036057741102019
Position 15262: 0.03566500294019661
Position 10614: 0.032002170820098465
Position 9056: 0.030441700876653207
Position 11058: 0.029531412298087076
Position 10419: 0.029404854483179498
Position 15592: 0.0286763507109267
Position 12354: 0.026398482920303102
Position 58: 0.0251858920377642
Position 9022: 0.024897858299949036
Position 5694: 0.024409054920728732
Position 335: 0.022063749423525906
Position 10748: 0.020301987651591
Position 6052: 0.019656943121278598
Position 20: 0.018667784718273687
Position 15107: 0.016203535547485444
Position 7214: 0.015956245735142253
Position 15861: 0.015460724427107261
Position 14280: 0.01538362162764355
Position 7014: 0.015186660471450623
Position 301: 0.015135738023302262
Position 2732: 0.014690415566274331
Position 3819: 0.013907598149280642
Position 9952: 0.013480637916772842
Position 2293: 0.012125214316603005
Position 4158: 0.01159582699795771
Position 8975: 0.010317393185601301
Position 15781: 0.010285252440732319
Position 6867: 0.010169024364990028
Position 5106: 0.010123427164792944
Position 10337: 0.009758988874075737
Position 3271: 0.009757549556234892
Position 4061: 0.009707895840827818
Position 9797: 0.00948354361064019
Position 3409: 0.00890043977772452
Position 10714: 0.008451248727806827
Position 16256: 0.008436275922064427
Position 10666: 0.008340317809904341
Position 4239: 0.00829157706476191
Position 4556: 0.007137762849704724
Position 15510: 0.006980774596448853
Position 12637: 0.0067850566865996055
Position 16169: 0.006276465735357378
Position 1276: 0.006073329407488138
Position 7499: 0.005737487288012995
Position 7060: 0.005413918543628883
Position 10618: 0.005233253483591543
Position 852: 0.0051469134126694025
Position 12012: 0.00498936250822623
Position 8078: 0.004927999774279471
Position 5001: 0.004881617194686878
Position 5264: 0.004051104758259767
Position 4851: 0.0036064997732858724
Position 14404: 0.003504457981837303
Position 9936: 0.0032308068684210023
Position 6517: 0.002972878854065979
Position 12990: 0.002871296389260558
Position 13889: 0.00266693266278343
Position 14756: 0.002655975785994669
Position 112: 0.0025563297912938716
Position 5145: 0.0024295499854834006
Position 15680: 0.002412166155418022
Position 15721: 0.002279860154043243
Position 5344: 0.0022412724799716417
Position 1265: 0.002133667091189965
Position 15908: 0.0020442025682018443
Position 989: 0.0019159834716373939
Position 368: 0.0018609563834657348
Position 10733: 0.0018396689996341446
