Gene = RAB29
index = 1107
Annotated 5SS: [ 174  614 2951 3975 4714]
Annotated 3SS: [ 359 2878 3792 4591 4992]
SMsplice 5SS: [ 614 2951 3975 4714]
SMsplice 3SS: [2878 3792 4591 4992]
top_k =  1000
Partition function (log Z): 1.800024330167439

Sorted 5' Splice Sites (High to Low Probability):
Position 3975: 0.9840935316723927
Position 4714: 0.9438668081767436
Position 614: 0.8961726850438408
Position 2951: 0.825856047196845
Position 174: 0.3554285076535733
Position 5141: 0.14260147159090214
Position 178: 0.11905218466049733
Position 1249: 0.06527387294505564
Position 1334: 0.06193179012102221
Position 6273: 0.058277158675888216
Position 5104: 0.057584216431359865
Position 3690: 0.035720023017748535
Position 7233: 0.02805447417387668
Position 2686: 0.025430478535486783
Position 1013: 0.023725016584856155
Position 845: 0.023496980412713968
Position 2424: 0.023155264863405366
Position 607: 0.021431061239772824
Position 1008: 0.01880542459500405
Position 4838: 0.0183953505037427
Position 239: 0.0148710106221426
Position 372: 0.014610627268188332
Position 5080: 0.014236506231249738
Position 4434: 0.014033835758055582
Position 4115: 0.01364711988944437
Position 5092: 0.0116103863168994
Position 286: 0.010393339119620119
Position 5221: 0.008552482366604578
Position 118: 0.007227257530437859
Position 1438: 0.006236720825177851
Position 6309: 0.005982600839607874
Position 6353: 0.005937413133361363
Position 4745: 0.005495257386319311
Position 1850: 0.0048026650198492804
Position 183: 0.0044789349180486375
Position 4273: 0.0038177914156507513
Position 5109: 0.003347466107612343
Position 73: 0.0029962896270020684
Position 3948: 0.0029517474919600177
Position 6525: 0.0025885898502314773
Position 3613: 0.002537360883084125
Position 7230: 0.002496948119327261
Position 45: 0.001904794711180639
Position 7142: 0.0017132090151921002
Position 6238: 0.0016499880827991547
Position 6681: 0.0013059646013454454
Position 3097: 0.0011761396310819802
Position 3899: 0.0010971824518339795
Position 3171: 0.0010805245254326338
Position 2288: 0.0010193003905093654
Position 4662: 0.0008822906151239957
Position 318: 0.000672901458449137
Position 630: 0.0006520384273447413
Position 1064: 0.0006366983348102244
Position 6188: 0.0006167294607397515
Position 1838: 0.000583893693830812
Position 3194: 0.000542500308540192
Position 7240: 0.0005063825669727627
Position 406: 0.000495089578928066
Position 5150: 0.0004663240857336807
Position 4019: 0.00043428973074912834
Position 4410: 0.00039660698507599444
Position 4521: 0.0003947088119780636
Position 2956: 0.0003793129907956251
Position 730: 0.00037509568018317317
Position 3219: 0.00036664668298743314
Position 230: 0.0003528164477320283
Position 5810: 0.0002707509086571321
Position 5131: 0.0002466695290779656
Position 376: 0.00021384176986781323
Position 1139: 0.00019697652263414497
Position 5324: 0.00019638485242304705
Position 6567: 0.00017224160926618425
Position 3422: 0.00014794050587759957
Position 168: 0.00011253596140175727
Position 1143: 0.00010300725452567056
Position 7009: 0.00010208746320365092
Position 1779: 9.516814464271508e-05
Position 4031: 8.797293657161137e-05
Position 4225: 7.980520762653622e-05
Position 1637: 7.2289244115833e-05
Position 3281: 6.513197462287759e-05
Position 422: 6.475881418153978e-05
Position 3999: 6.460233304484828e-05
Position 1897: 5.8443744597291366e-05
Position 198: 5.702116362171685e-05
Position 2403: 5.609054023316691e-05
Position 330: 5.5771459655291076e-05
Position 4119: 5.438357443417812e-05
Position 5189: 4.982915994740942e-05
Position 3249: 4.9057523578116424e-05
Position 3324: 4.736085265093821e-05
Position 312: 4.537354054508966e-05
Position 2409: 3.402315924857529e-05
Position 5631: 2.9805725717163088e-05
Position 1553: 2.583158911882016e-05
Position 600: 2.384974725922555e-05
Position 93: 2.2919927086784534e-05
Position 214: 2.243591700917401e-05
Position 1377: 2.1948856448642072e-05
Position 5339: 2.096723110763129e-05
Position 621: 1.994049094806686e-05
Position 1226: 1.9311062550823826e-05
Position 995: 1.7450803286938124e-05
Position 5648: 1.679435580580391e-05
Position 2690: 1.3016153903905616e-05
Position 5904: 1.046592050362379e-05
Position 5598: 1.0245634095300152e-05
Position 323: 9.764733328955111e-06
Position 1108: 8.98475635334436e-06
Position 559: 8.335592977006226e-06
Position 203: 7.598238104696115e-06
Position 350: 6.029565292606012e-06
Position 738: 5.38944319499985e-06
Position 6549: 5.234055032336491e-06
Position 4718: 4.919571989493474e-06
Position 116: 4.608982560801897e-06
Position 4636: 4.242336843215523e-06
Position 4641: 3.461604684461379e-06
Position 688: 2.880029473598294e-06
Position 6330: 1.978845437358157e-06
Position 693: 1.941937758640245e-06
Position 4653: 1.7619134898300437e-06
Position 77: 1.7157262382785246e-06
Position 113: 1.365787522151079e-06
Position 526: 1.09142380471327e-06
Position 140: 9.942566433062925e-07
Position 395: 5.696026540895824e-07
Position 4613: 5.132468973229927e-07
Position 523: 4.4676256583313134e-07
Position 517: 3.7417764274589404e-07
Position 762: 3.562551544851739e-07
Position 710: 2.865935977386321e-07
Position 706: 2.0985563031231341e-07
Position 718: 1.4270958177102003e-07
Position 5842: 7.905963030138595e-08
Position 806: 2.9623178271620934e-08
Position 773: 2.420836759961869e-08
Position 510: 1.7958546459121374e-08
Position 5265: 1.3641313631468333e-08
Position 1120: 4.382625658862359e-09
Position 30: 2.1456154842380797e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3792: 0.9733145586721286
Position 4992: 0.7015358165732858
Position 4591: 0.4842587314872904
Position 2878: 0.46145501072647144
Position 4613: 0.4584895842311618
Position 6998: 0.25754984337416664
Position 2840: 0.2527838447126643
Position 487: 0.22826110699270347
Position 7326: 0.1190556314541217
Position 6118: 0.11146910891037068
Position 354: 0.10746917067874882
Position 2895: 0.09291272600439393
Position 915: 0.05966629383946353
Position 517: 0.058431723696883486
Position 6432: 0.04390289139892103
Position 1248: 0.0390997816890056
Position 3566: 0.03288074237433254
Position 285: 0.024232279907598242
Position 2221: 0.02405187297166684
Position 1082: 0.023363039751457808
Position 7141: 0.022435625308778323
Position 5531: 0.02086577403062888
Position 6187: 0.018694087734025953
Position 1190: 0.01797762003368182
Position 810: 0.015904217666341477
Position 541: 0.014576056461333675
Position 2616: 0.01287697040970462
Position 4074: 0.012737928863898578
Position 359: 0.011942098898813338
Position 4551: 0.011835020943285854
Position 6202: 0.01087145675511922
Position 3886: 0.009854959448346905
Position 2600: 0.009669207644979753
Position 2856: 0.009430441877841176
Position 4150: 0.009214822511647056
Position 734: 0.00815861562950672
Position 6597: 0.007444217636547873
Position 5054: 0.006915776054053955
Position 2791: 0.006807932260316429
Position 3797: 0.00653036508416437
Position 4545: 0.005286271168045921
Position 5544: 0.004996034709769262
Position 1012: 0.004758790307683741
Position 497: 0.0047177234094972955
Position 4617: 0.004582975831540079
Position 1123: 0.00452382438575188
Position 395: 0.003945280421489692
Position 1674: 0.00393600627599412
Position 7158: 0.0033913523319450177
Position 7133: 0.0033805089803020526
Position 756: 0.0030512306875852403
Position 1115: 0.0028179893174155647
Position 4521: 0.002713520111279172
Position 4313: 0.0023543755519671934
Position 5588: 0.0022481957178571987
Position 419: 0.0021511872815132152
Position 1154: 0.001995873874769151
Position 2168: 0.001973653411173737
Position 1053: 0.0018587375695972293
Position 2563: 0.001743373171285902
Position 3736: 0.0017128777725012505
Position 976: 0.0016986193786152645
Position 3531: 0.0016289519208652315
Position 5751: 0.0015947559095972727
Position 2904: 0.0014616551157476257
Position 3665: 0.0014296746380434125
Position 3131: 0.0014213433635755874
Position 6645: 0.0013215415845914396
Position 4316: 0.0013149369512265939
Position 1049: 0.0012745644575389396
Position 837: 0.001246437621985462
Position 1194: 0.0012147337774013236
Position 4383: 0.0011851009633307783
Position 1095: 0.0011260569066571344
Position 1504: 0.001098707563906182
Position 3375: 0.0010299623987388665
Position 4641: 0.0010029545124587078
Position 4224: 0.000990389655243304
Position 4104: 0.0009461529772773444
Position 5701: 0.0008776980720626537
Position 3054: 0.0008229560500153054
Position 5221: 0.0007786733067596865
Position 5290: 0.0007678641074941442
Position 4661: 0.0007629074057887985
Position 7301: 0.0007215968543026329
Position 1330: 0.0007131727824954696
Position 7330: 0.0007049392623926179
Position 1270: 0.0006846759241809622
Position 4964: 0.0006842804108399713
Position 576: 0.000633263899178871
Position 356: 0.0006317263392178956
Position 1333: 0.0006115470576662823
Position 3584: 0.0005980732633705102
Position 4794: 0.0005803540561027973
Position 3463: 0.0005801468569021694
Position 2816: 0.0005291161716732646
Position 5628: 0.00044655890026780334
Position 5416: 0.0004290383260019941
Position 1031: 0.00042298456668874205
Position 402: 0.000418199689205215
Position 4407: 0.00039405011003839486
Position 1682: 0.00034752104709773716
Position 5318: 0.00034692932094857354
Position 4174: 0.0003416980031656855
Position 7355: 0.00033704338832939135
Position 2197: 0.00033123065101767375
Position 4338: 0.00032886994498659903
Position 564: 0.0003191482881675695
Position 404: 0.0003087782283386953
Position 1174: 0.00030321521536916615
Position 2150: 0.0003019957778239205
Position 1063: 0.00029287418123371476
Position 7181: 0.0002838465787009012
Position 973: 0.00023387932613454725
Position 2127: 0.00021271639968923768
Position 5008: 0.0002105135632331173
Position 799: 0.0001966760120974615
Position 4248: 0.00019255886810968262
Position 5189: 0.00019017346382867523
Position 5886: 0.00018907587096654436
Position 4972: 0.00018598269348630027
Position 688: 0.00018574786397011414
Position 6092: 0.0001856650689998424
Position 5244: 0.00018549588199237457
Position 1628: 0.00018083267102616074
Position 2454: 0.0001722330491284546
Position 7000: 0.00017027182509279495
Position 6617: 0.000163078864410278
Position 4292: 0.00016293517499890421
Position 3892: 0.00015712343850534695
Position 3231: 0.00015214053640337527
Position 6073: 0.00014796646600802926
Position 2464: 0.00014646794735700665
Position 5131: 0.0001373505175202379
Position 1407: 0.00013163904544566304
Position 4828: 0.0001307392944815137
Position 2254: 0.0001243155556101812
Position 948: 0.0001179663979460604
Position 5027: 0.00010979361821638585
Position 940: 0.00010686279771717488
Position 581: 0.0001059382690330547
Position 4211: 0.00010271821516889507
Position 3028: 9.669438406540747e-05
Position 2228: 9.528976685517215e-05
Position 7277: 9.442068374039358e-05
Position 5389: 9.424859075099463e-05
Position 4923: 8.347060797560307e-05
Position 4807: 7.158278319761065e-05
Position 4627: 6.695035677820756e-05
Position 4994: 6.189744972952915e-05
Position 1517: 6.12147432877666e-05
Position 4342: 5.755942884145488e-05
Position 368: 5.6645110831457676e-05
Position 5591: 5.615157902296989e-05
Position 5225: 5.306799832311981e-05
Position 1257: 5.161026464258649e-05
Position 738: 5.1512649274042066e-05
Position 432: 5.029744863079307e-05
Position 4467: 4.780467197485145e-05
Position 4734: 4.728332693192502e-05
Position 4156: 4.437142486127385e-05
Position 5356: 4.1978554594718765e-05
Position 203: 4.008978164364738e-05
Position 5030: 3.673715557662512e-05
Position 3908: 3.416865874443969e-05
Position 113: 3.226583595069944e-05
Position 4742: 2.8084833588711442e-05
Position 308: 2.2904632841855406e-05
Position 675: 2.220066861483552e-05
Position 4453: 2.0263806105241242e-05
Position 844: 2.0106443748661396e-05
Position 2325: 1.745297004444582e-05
Position 4393: 1.553263593106909e-05
Position 1434: 1.4390909549684519e-05
Position 4646: 1.3522141715059343e-05
Position 1714: 1.1279268612137461e-05
Position 4023: 1.0956277012099902e-05
Position 4318: 1.0180971944454913e-05
Position 840: 7.313101762275565e-06
Position 214: 6.493049851113116e-06
Position 4670: 5.1680922956893444e-06
Position 933: 4.80166085163614e-06
Position 6155: 4.2047291581694505e-06
Position 304: 3.845640077314767e-06
Position 317: 3.6720430936300118e-06
Position 549: 3.3270207336623427e-06
Position 4427: 2.4968140669996708e-06
Position 826: 1.99707890308466e-06
Position 122: 9.96908057723754e-07
Position 1575: 9.279669929642436e-07
Position 1775: 9.189264825110816e-07
Position 1205: 9.06812123853511e-07
Position 1637: 8.720249128776081e-07
Position 168: 6.985873786183143e-07
Position 875: 6.73077273090707e-07
Position 218: 6.330634268096752e-07
Position 140: 6.165832924725125e-07
Position 364: 5.630661470803037e-07
Position 587: 3.784348111788382e-07
Position 238: 2.2610737225597264e-07
Position 248: 2.1592916900750784e-07
Position 979: 1.787016514161283e-07
Position 154: 1.2341859603572347e-07
Position 262: 1.0003562678441146e-07
Position 330: 7.865024482099542e-08
Position 600: 6.76175123546024e-08
Position 655: 6.691178931248616e-08
