Gene = TNFRSF4
index = 1462
Annotated 5SS: [ 150  470 1141 1495 2191 2429]
Annotated 3SS: [ 346 1038 1427 1993 2299 2506]
SMsplice 5SS: [ 150  470 1495 2191 2429]
SMsplice 3SS: [ 346 1427 1993 2299 2506]
top_k =  1000
Partition function (log Z): 8.197545378154324

Sorted 5' Splice Sites (High to Low Probability):
Position 2429: 0.9961798571553337
Position 150: 0.9940874946552287
Position 1495: 0.9518174552388522
Position 2191: 0.9099851080106424
Position 1141: 0.5268446628357649
Position 470: 0.492748696815829
Position 738: 0.07438473146423945
Position 427: 0.06980504746921988
Position 2593: 0.06787270695732327
Position 1271: 0.05427895264728291
Position 358: 0.051685478954571484
Position 456: 0.042380301265411736
Position 461: 0.0399033013511223
Position 807: 0.022752816875562815
Position 388: 0.022374438935512928
Position 1285: 0.014822482820998954
Position 1173: 0.012197544475087368
Position 1721: 0.009239669417948094
Position 2053: 0.008358071481907828
Position 1166: 0.005816478546183539
Position 848: 0.004579752310241744
Position 1778: 0.004326515146956996
Position 399: 0.00426832610552325
Position 395: 0.004111105173417954
Position 1810: 0.003932750963449487
Position 1707: 0.003771364964641726
Position 2629: 0.0033794801929419695
Position 1544: 0.003169200409753332
Position 2181: 0.0030308427744990844
Position 1592: 0.003028268090397324
Position 249: 0.0027432424448483625
Position 1235: 0.0022105138136341005
Position 424: 0.0019892715986322782
Position 751: 0.001676158857707736
Position 1535: 0.0016625040148459294
Position 1048: 0.0012135719115331258
Position 1784: 0.001152824523627527
Position 1137: 0.0011485342554692387
Position 2651: 0.0010242350160638827
Position 592: 0.000736544348644502
Position 127: 0.0005382164195877082
Position 459: 0.0005086098203286916
Position 630: 0.00040067758809544544
Position 1889: 0.0003988780560743258
Position 7: 0.00038678736051981976
Position 1150: 0.00037809084690418153
Position 1292: 0.00031133688519648995
Position 1541: 0.00020164827476945517
Position 2467: 0.00016494848422038972
Position 610: 0.00015185511292435794
Position 1624: 0.0001196840996917931
Position 712: 9.900401649348093e-05
Position 2703: 7.665195471294796e-05
Position 799: 7.46401368878544e-05
Position 684: 7.038369027856072e-05
Position 1208: 5.406438064231236e-05
Position 2376: 3.1841550183001977e-05
Position 167: 2.687872283451608e-05
Position 2335: 2.4146462061768288e-05
Position 42: 2.1757857000312917e-05
Position 1175: 1.9696343787945752e-05
Position 945: 1.7559858507070768e-05
Position 817: 1.3303164715341316e-05
Position 1188: 1.265618706725442e-05
Position 139: 1.23460496483315e-05
Position 1042: 1.0676483530861385e-05
Position 689: 6.242810583163451e-06
