Gene = CNOT4
index = 386
Annotated 5SS: [   203  71934  87935  94915  95760  96603  99566 111919 114454 116170]
Annotated 3SS: [ 71667  87736  94827  95657  96476  99440 111860 114203 115671 146900]
SMsplice 5SS: [   203   1021  17846  19997  47749  49103  49263  68039  71934  77502
  87935  94915  95760  96603  99575 111972 114454 146234]
SMsplice 3SS: [   933  17724  19886  47663  48982  49186  67976  71667  77375  87778
  94827  95657  96476  99440 111860 114203 146150 146900]
top_k =  1000
Partition function (log Z): -69.15235539963477

Sorted 5' Splice Sites (High to Low Probability):
Position 1021: 0.9979952875376961
Position 17846: 0.9837029238366617
Position 203: 0.9780972776024738
Position 19997: 0.8634217869908547
Position 18073: 0.21994325041599463
Position 25462: 0.0651628770333406
Position 24328: 0.023362603796638168
Position 23616: 0.015505567375833704
Position 75: 0.010874177453801193
Position 23566: 0.010201338552266242
Position 19945: 0.009743189824643242
Position 146: 0.005585253062645949
Position 8: 0.0023804088029045103
Position 19849: 0.0014800403268718577
Position 8035: 0.001368400136613524
Position 2607: 0.0013208597537557628
Position 9527: 0.0010902633712049302
Position 9748: 0.0008558056301932937
Position 280: 0.0008231676566778219
Position 8053: 0.0006646146422041719
Position 136: 0.0006547632647364762
Position 1794: 0.0005709156697646836
Position 4430: 0.0005464831833000835
Position 103: 0.0004822625650543602
Position 1016: 0.00040784505916436877
Position 9439: 0.00037835762317086724
Position 2449: 0.00030286511886077835
Position 491: 0.00025523688172857816
Position 415: 0.00021062915372319763
Position 4823: 0.00019692724427875627
Position 537: 0.00017988783617182503
Position 9838: 0.00016470732471225914
Position 771: 0.00015434818732347198
Position 849: 0.00014928411144334946
Position 2410: 9.364154484412287e-05
Position 131: 7.548172933770711e-05
Position 4455: 7.385716191195431e-05
Position 749: 6.147705570555645e-05
Position 1835: 5.2347277895076476e-05
Position 1738: 5.040798650207669e-05
Position 1349: 5.034531556444517e-05
Position 4797: 4.6677642621848855e-05
Position 2774: 2.964757588352481e-05
Position 139: 2.815612080618177e-05
Position 9544: 2.0968969837889515e-05
Position 169: 1.8813892816812805e-05
Position 989: 1.87071395732056e-05
Position 8030: 1.868813604586945e-05
Position 2486: 1.8299517104458054e-05
Position 341: 1.5936375131493795e-05
Position 728: 1.3007554696691958e-05
Position 1762: 1.1819712772009188e-05
Position 1007: 1.0706073789804742e-05
Position 3504: 1.0521192019448966e-05
Position 1360: 9.00304411852792e-06
Position 4208: 8.918056354445553e-06
Position 2813: 8.512516467323628e-06
Position 2403: 8.403624766276785e-06
Position 1781: 6.937670996100262e-06
Position 207: 6.826785168603592e-06
Position 7848: 6.304499697997027e-06
Position 2222: 4.745124133653555e-06
Position 16: 3.747003236669618e-06
Position 54: 3.3756634444955597e-06
Position 1710: 2.5558016424119036e-06
Position 1227: 1.430320203287588e-06
Position 2097: 1.2381148400595474e-06
Position 2439: 1.0876614214668463e-06
Position 164: 9.76247173365522e-07
Position 69: 9.355838856254776e-07
Position 642: 8.898466713645e-07
Position 391: 8.470854391591645e-07
Position 999: 5.536905877933145e-07
Position 113: 5.355555156902062e-07
Position 4037: 3.319289663446621e-07
Position 2598: 3.151963785112691e-07
Position 1568: 2.939026432940844e-07
Position 552: 2.830312503350648e-07
Position 1132: 2.575116472787479e-07
Position 602: 1.9555351617406344e-07
Position 2821: 1.8021401767988578e-07
Position 1331: 1.7251026481164895e-07
Position 1045: 1.3905245337627646e-07
Position 2367: 1.2668632387357322e-07
Position 1353: 1.2405562075766598e-07
Position 1364: 1.1136536571638311e-07
Position 1127: 1.0895046417675911e-07
Position 1460: 9.784470541222775e-08
Position 1876: 7.249781247813444e-08
Position 2453: 6.579163719042249e-08
Position 1100: 6.305377174307636e-08
Position 769: 6.305375359582699e-08
Position 2071: 5.5174107950045004e-08
Position 1358: 4.486740641191595e-08
Position 805: 3.625703042490309e-08
Position 1369: 3.558432053240796e-08
Position 2266: 2.6446829007010746e-08
Position 1308: 2.4873538390443357e-08
Position 1897: 2.0677244589801745e-08
Position 568: 2.0453706997680468e-08
Position 23: 1.8881871512952888e-08
Position 575: 1.3825824828216555e-08
Position 1995: 1.206152873131792e-08
Position 975: 1.1845658037724805e-08
Position 1173: 1.0038852503493069e-08
Position 826: 9.146684307031802e-09
Position 1111: 7.821079451759485e-09
Position 1405: 6.273568149613177e-09
Position 1499: 3.0514787791879864e-09
Position 698: 4.4919892096208416e-10
Position 640: 1.9737325310078903e-10
Position 972: 1.517093902347421e-10
Position 928: 1.260397122836959e-10
Position 906: 1.2560666794994723e-10
Position 1038: 8.507862556825221e-11
Position 1225: 7.55252378124146e-11
Position 1614: 6.7067053269732134e-12
Position 1563: 1.050958447879418e-12
Position 31: 2.2497929271109153e-13
Position 1130: 1.478716760134888e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.98834722258223
Position 19886: 0.856529159334494
Position 17724: 0.8346768662095676
Position 24117: 0.24267722465840647
Position 25343: 0.24057595023494965
Position 17930: 0.16740485816588663
Position 17528: 0.1545725260157957
Position 25747: 0.14187497334383842
Position 20179: 0.10039769485128383
Position 22025: 0.08592933348392406
Position 28017: 0.07580006252868622
Position 17997: 0.05569839742747619
Position 23530: 0.03661971052769106
Position 26460: 0.032737335079074
Position 26278: 0.02929892499381548
Position 19747: 0.027184108286681326
Position 24710: 0.019008095278366815
Position 25271: 0.016849670987776073
Position 20262: 0.014236034767202971
Position 24687: 0.010493982378817534
Position 20316: 0.008629291213737934
Position 20291: 0.008032227862206042
Position 20136: 0.007511707423668841
Position 891: 0.006029342895227349
Position 21087: 0.003818284224664731
Position 21314: 0.003539727375059615
Position 9642: 0.0027950555487169376
Position 18655: 0.002626532213460968
Position 18415: 0.002323840686395269
Position 21117: 0.002133136067755755
Position 956: 0.0019799802572087956
Position 2547: 0.0018562706018110497
Position 7905: 0.0017755871779105469
Position 4337: 0.0012510601696924637
Position 4497: 0.000961985034787359
Position 837: 0.0008353091562368255
Position 10683: 0.0008129341859004354
Position 805: 0.0007891056406157675
Position 9427: 0.0007492438041322173
Position 15442: 0.0007330117638468524
Position 611: 0.000707170252754005
Position 1628: 0.00063750825027998
Position 11216: 0.0005946123196813455
Position 18131: 0.0005933147577717708
Position 14184: 0.0005156825045158704
Position 2366: 0.0003267043340181773
Position 9317: 0.00029088779667616556
Position 9207: 0.00028794982636622357
Position 17051: 0.00028504888204089896
Position 10617: 0.000268572399115275
Position 9278: 0.00024670584378960823
Position 14158: 0.00022284278355340226
Position 10227: 0.0002178502550356687
Position 9837: 0.0002091400742658845
Position 2568: 0.00018842523063392557
Position 10802: 0.00018104411607629443
Position 7862: 0.00018066290514029938
Position 1710: 0.00017749179889747722
Position 9971: 0.00017319681786900107
Position 16032: 0.00017254443657564348
Position 2132: 0.00016287152506427494
Position 14428: 0.00013989459613823312
Position 7819: 0.00013942300393498416
Position 1136: 0.00013751919712093495
Position 7937: 0.00012384981451320188
Position 9526: 0.00012132293754142679
Position 388: 0.0001171614659906953
Position 1517: 9.369105764593121e-05
Position 1216: 8.629538073254803e-05
Position 13328: 8.469629591372388e-05
Position 6042: 8.400901393048157e-05
Position 2694: 7.680898585085505e-05
Position 4381: 7.647393653348618e-05
Position 3252: 6.919903064387416e-05
Position 6637: 5.610035696018756e-05
Position 12689: 5.093999035736554e-05
Position 2773: 4.4286690503412914e-05
Position 3248: 3.8217716411167135e-05
Position 7302: 3.722976425315745e-05
Position 4542: 3.6986542510882444e-05
Position 2650: 3.218192939875487e-05
Position 6349: 3.11344995377563e-05
Position 2485: 2.9236767182861604e-05
Position 9734: 2.2920184055288125e-05
Position 10088: 2.1713702027172638e-05
Position 6170: 2.1603987873435225e-05
Position 3056: 2.1292740491214928e-05
Position 6964: 2.0201635784077737e-05
Position 3940: 1.9771457568155184e-05
Position 6940: 1.9479818303203797e-05
Position 10150: 1.9212538977401987e-05
Position 11278: 1.9117885761871233e-05
Position 4945: 1.9078443613005233e-05
Position 1460: 1.819420118430342e-05
Position 4703: 1.7075488131577095e-05
Position 7277: 1.6953457406595895e-05
Position 10326: 1.5095611318595407e-05
Position 4706: 1.4608300269682235e-05
Position 3600: 1.372967631878972e-05
Position 2258: 1.2594561337205835e-05
Position 5976: 1.2456973019979414e-05
Position 7736: 1.1755956501611302e-05
Position 10000: 1.1323111786123044e-05
Position 3709: 1.128926540607368e-05
Position 2607: 1.1131805975960196e-05
Position 4684: 1.0967176579042634e-05
Position 9594: 1.062405682816068e-05
Position 4566: 9.837450931926931e-06
Position 5159: 9.26020660354362e-06
Position 8096: 8.929036298610617e-06
Position 4148: 8.725958193897974e-06
Position 7578: 8.308730503053244e-06
Position 4194: 8.248777046554191e-06
Position 8643: 8.126967528544671e-06
Position 2514: 7.526819561731255e-06
Position 1410: 6.893477978533747e-06
Position 4433: 6.3109293202574816e-06
Position 3270: 5.731668416129627e-06
Position 1563: 5.705416599995453e-06
Position 3320: 5.113618370838577e-06
Position 5197: 4.758910887360513e-06
Position 4037: 4.4010286060767646e-06
Position 391: 4.236616700109927e-06
Position 1768: 4.23507101715667e-06
Position 4616: 4.098106291122413e-06
Position 4772: 3.918418111271635e-06
Position 5664: 3.586035294440082e-06
Position 3078: 3.123817132940204e-06
Position 6019: 2.9884542987679182e-06
Position 6404: 2.8643424305333587e-06
Position 5023: 2.854255976885736e-06
Position 7156: 2.847598142526559e-06
Position 5339: 2.6630878864119132e-06
Position 5156: 2.6559344468647394e-06
Position 4236: 2.351236161392632e-06
Position 1607: 2.193176939564911e-06
Position 6499: 2.1577182673818077e-06
Position 6407: 2.1459728350023434e-06
Position 6655: 2.006130562879214e-06
Position 1298: 1.8910748511496476e-06
Position 4007: 1.8108606977547709e-06
Position 2284: 1.6078270493886793e-06
Position 786: 1.5604838022391748e-06
Position 762: 1.4969280630380958e-06
Position 2864: 1.4788283020656318e-06
Position 3658: 1.3265901851847394e-06
Position 7712: 1.2287962144855593e-06
Position 4344: 1.1977600227241376e-06
Position 4858: 1.1889507638732213e-06
Position 3875: 1.1587074546968696e-06
Position 3823: 1.1061823419355327e-06
Position 2981: 1.0932730578475168e-06
Position 2178: 1.0687690559487098e-06
Position 3487: 1.0483484103675465e-06
Position 1263: 1.018828684918519e-06
Position 1376: 9.834474319145535e-07
Position 3407: 9.796200042071623e-07
Position 2372: 9.729747026631272e-07
Position 3583: 9.34561534013303e-07
Position 1932: 9.046983233675774e-07
Position 4922: 8.734569700005277e-07
Position 3783: 8.52582283493168e-07
Position 2724: 8.434367097897825e-07
Position 1225: 7.896291329524928e-07
Position 2385: 7.057201651916962e-07
Position 1470: 6.684735856969637e-07
Position 856: 6.308022508765428e-07
Position 1958: 6.246299049406503e-07
Position 3140: 6.09266222843762e-07
Position 4096: 5.900319103788072e-07
Position 285: 5.758561140093704e-07
Position 74: 5.596808575838097e-07
Position 1442: 5.371532896913464e-07
Position 2096: 5.165395436271181e-07
Position 2985: 4.6440525786439285e-07
Position 2820: 4.3408874769115676e-07
Position 1828: 3.571532341167137e-07
Position 2442: 3.410202720217863e-07
Position 1499: 3.2751986330533763e-07
Position 732: 3.135072211643296e-07
Position 1321: 2.4875243670369215e-07
Position 1717: 2.3739669580075832e-07
Position 1633: 2.2857874707228556e-07
Position 2269: 2.1413480256442726e-07
Position 2338: 1.980896563464557e-07
Position 769: 1.9364445421980226e-07
Position 1191: 1.9068193646875332e-07
Position 90: 1.6281305020918412e-07
Position 97: 1.6157119006197638e-07
Position 1063: 1.5478632476490482e-07
Position 2335: 1.277373973813176e-07
Position 849: 1.0615187782496125e-07
Position 962: 8.724361933197179e-08
Position 2266: 6.582217238016054e-08
Position 1720: 5.7178105045186125e-08
Position 1964: 5.078532158486936e-08
Position 1578: 4.7273260093738436e-08
Position 2445: 4.7045558233434056e-08
Position 1977: 4.5897517399709746e-08
Position 1636: 4.556011578134448e-08
Position 111: 4.35502622868677e-08
Position 2407: 3.407167742358156e-08
Position 618: 3.037133137953453e-08
Position 401: 2.031630764778412e-08
Position 150: 1.8495682726532853e-08
Position 2141: 1.632633991146798e-08
Position 536: 1.5277380604688652e-08
Position 1650: 1.4888644916139157e-08
Position 1277: 1.4659183213088371e-08
Position 1660: 1.2315949991167044e-08
Position 1735: 1.114782151009197e-08
Position 527: 1.0957032228098176e-08
Position 788: 9.814076665679625e-09
Position 160: 9.176315544245137e-09
Position 498: 7.393830731732591e-09
Position 113: 6.867944914422315e-09
Position 901: 6.230789846786521e-09
Position 407: 6.065318043252892e-09
Position 728: 4.920616827968919e-09
Position 441: 2.677156119817562e-09
Position 995: 2.5639429175097987e-09
Position 422: 2.424523018905155e-09
Position 989: 1.9759732191038574e-09
Position 438: 1.0306667552622088e-09
Position 1050: 9.80562716720271e-10
Position 228: 7.973830039616407e-10
Position 426: 5.882913804852668e-10
Position 185: 5.318666669366419e-10
Position 1809: 4.4121343352360965e-10
Position 456: 3.2197994774116614e-10
Position 411: 2.92085774984667e-10
Position 169: 2.579520924245393e-10
Position 543: 1.3608598015981843e-10
Position 419: 1.1349958043171396e-10
Position 999: 1.119414949885808e-10
Position 265: 7.058673585254288e-11
Position 194: 6.25479554170634e-11
Position 178: 4.5795897775387057e-11
Position 189: 4.102490291926456e-11
Position 260: 4.0704131263460876e-11
Position 256: 3.519186116429208e-11
Position 198: 3.4856722013179356e-11
Position 967: 1.6493202337229674e-11
Position 480: 8.2202956271347e-12
Position 475: 6.522482777643352e-12
Position 1016: 6.301117709275269e-12
Position 258: 3.1563935677594494e-15
Position 207: 1.4275880010963142e-16
