Gene = AL160286.1
index = 52
Annotated 5SS: [68]
Annotated 3SS: [14028]
SMsplice 5SS: [111]
SMsplice 3SS: [10835]
top_k =  1000
Partition function (log Z): -12.053506500780202

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9166769433764658
Position 6259: 0.24765198083405165
Position 3476: 0.19260884730262257
Position 10959: 0.18257340254865592
Position 4520: 0.12634811939013202
Position 10272: 0.11127345976533715
Position 8071: 0.10947958643750774
Position 2677: 0.0508766710493158
Position 376: 0.043478087358834
Position 3025: 0.04328945900962966
Position 11727: 0.04246031229949054
Position 5952: 0.03405304048029443
Position 2159: 0.032934811112206634
Position 10682: 0.030632470736322026
Position 8462: 0.02421313313395574
Position 2076: 0.022524140149830525
Position 451: 0.02001521667921379
Position 6242: 0.01775770042823361
Position 1695: 0.016184761479922455
Position 10234: 0.013664117020118927
Position 156: 0.012827340563631422
Position 6455: 0.011236905481832996
Position 9855: 0.009570935552063661
Position 6051: 0.008975142660151203
Position 7459: 0.008689540334424725
Position 10646: 0.007892324363341799
Position 5559: 0.007450421864676928
Position 6249: 0.006830577588131108
Position 558: 0.004629387931822542
Position 1401: 0.0027715283007865355
Position 8143: 0.0026946913463167
Position 6266: 0.002563041526841506
Position 1860: 0.002353094529403274
Position 3184: 0.0021160918572014436
Position 2924: 0.0018029722670753808
Position 1305: 0.0015076029032158149
Position 1813: 0.001303926570373331
Position 3087: 0.0008136064613212537
Position 334: 0.0008095107387261167
Position 868: 0.0006757036993106016
Position 2363: 0.0005672688788274246
Position 976: 0.000514962802634636
Position 800: 0.0005116352339159041
Position 206: 0.00047483652191705874
Position 4524: 0.00035103661462866474
Position 3673: 0.00026885158389683487
Position 9534: 0.0002595306921834733
Position 2234: 0.0002492420514284766
Position 1411: 0.00022866038304703435
Position 374: 0.0002244612759515696
Position 3173: 0.00017947299766142883
Position 5747: 0.00015898225887290434
Position 1793: 0.00015687382729704177
Position 1590: 0.00013582209869294476
Position 4914: 0.00012875576526353286
Position 3627: 0.00011095299957333359
Position 2635: 7.104896485765383e-05
Position 1347: 6.987725484539814e-05
Position 380: 3.7925988415045334e-05
Position 999: 3.2579145496534174e-05
Position 1599: 2.4398275986949676e-05
Position 603: 2.264996731605114e-05
Position 2229: 2.2555159120898495e-05
Position 116: 2.1108080449644768e-05
Position 2164: 2.1045464313646307e-05
Position 1625: 1.7005951465222528e-05
Position 2323: 1.673047334827975e-05
Position 129: 1.3034202250340586e-05
Position 2459: 1.2447788505656445e-05
Position 2320: 1.1664014389306773e-05
Position 2471: 9.425660063302952e-06
Position 2023: 5.0715451624314335e-06
Position 2174: 2.39965970846723e-06
Position 2177: 2.3941859441227136e-06
Position 784: 1.3385310656164974e-06
Position 1944: 7.147771843345719e-07
Position 181: 5.14877618820704e-07
Position 1961: 1.967562759972063e-07
Position 2216: 1.5121519475755631e-07
Position 2150: 6.825871995272581e-08
Position 2152: 6.484736126911638e-08
Position 1482: 5.120914696037788e-08
Position 291: 3.884672932476346e-08
Position 419: 1.2783299265251849e-08
Position 2049: 1.6644813965806101e-09
Position 1278: 1.427777899580426e-09
Position 727: 1.370266746409259e-09
Position 683: 1.156306643039009e-09
Position 274: 1.1423837780306205e-09
Position 384: 1.0892065737962729e-09
Position 1217: 6.123542713080061e-10
Position 337: 3.424713075436759e-10
Position 514: 2.886339516118836e-10
Position 545: 2.3086480801445462e-10
Position 802: 2.2431491173503566e-10
Position 455: 1.369505666299161e-10
Position 708: 4.3916093864934844e-11
Position 838: 1.6604882153289896e-11
Position 732: 2.3596028006447507e-12
Position 538: 3.0980285509678384e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10835: 0.5852495887954426
Position 6107: 0.26699761272956396
Position 3322: 0.17900613035554735
Position 13621: 0.17375173742503078
Position 10143: 0.13200616821532785
Position 4373: 0.10909695462598629
Position 7987: 0.09104909004569015
Position 13922: 0.06962292042814598
Position 8896: 0.06486885169919536
Position 10473: 0.05630198936081461
Position 11544: 0.05543194820660197
Position 2557: 0.05085941404206276
Position 5839: 0.04546434685970414
Position 13290: 0.032559652639790354
Position 2026: 0.02557054629525829
Position 2895: 0.02421127189608597
Position 9575: 0.023728087707543696
Position 11043: 0.023488864340463298
Position 7870: 0.022615832697033433
Position 8384: 0.021024869626146976
Position 2075: 0.020795409753765155
Position 2980: 0.019285591708489976
Position 5371: 0.01853720830349474
Position 9597: 0.01716618720080768
Position 2307: 0.016517675688001575
