Gene = C9orf173
index = 254
Annotated 5SS: [ 136  635  875 1265 1705]
Annotated 3SS: [ 476  739 1175 1400 1853]
SMsplice 5SS: [ 136  635  875 1265]
SMsplice 3SS: [ 476  739 1175 1400]
top_k =  1000
Partition function (log Z): -6.510334397093411

Sorted 5' Splice Sites (High to Low Probability):
Position 1265: 0.803526948149536
Position 635: 0.7083680086856502
Position 875: 0.6597797203970062
Position 136: 0.4431638593343687
Position 1705: 0.38964018648310283
Position 795: 0.09691805420728511
Position 212: 0.051482324202069725
Position 573: 0.034047521528112745
Position 1110: 0.03014007259474504
Position 802: 0.028794550905739742
Position 639: 0.01831707986720728
Position 1014: 0.017362650747166995
Position 1747: 0.01380345745467914
Position 1756: 0.011529398708061234
Position 817: 0.011403883581652563
Position 102: 0.008361963082450545
Position 877: 0.0031417509799504875
Position 813: 0.002055672273455831
Position 301: 0.0019420300053827055
Position 201: 0.0013555967186189483
Position 1092: 0.0009391439067931073
Position 1937: 0.0009338833271293128
Position 1542: 0.0007794552641138315
Position 347: 0.000689147515086901
Position 879: 0.000654727265396528
Position 199: 0.0005891466520728909
Position 645: 0.0003350986879589235
Position 248: 0.00025213967965354765
Position 1134: 0.0002361431407470617
Position 1352: 0.00022536554717154112
Position 345: 0.0002049793209293271
Position 360: 0.00016576057380831956
Position 1682: 0.00015939341892088447
Position 1077: 0.00015456013298468935
Position 1768: 0.00014651427115068704
Position 671: 0.00012218586221774338
Position 177: 0.00010690495222424315
Position 246: 8.653205064833271e-05
Position 1783: 6.078913847185714e-05
Position 261: 6.074535576050217e-05
Position 50: 3.058083172587354e-05
Position 1295: 2.6331364293496305e-05
Position 464: 2.5559217650613282e-05
Position 562: 2.443062637536908e-05
Position 1925: 1.4634254163846905e-05
Position 597: 1.0395366505718245e-05
Position 1801: 8.949774065297323e-06
Position 1065: 6.618116101140635e-06
Position 490: 3.949514169068241e-06
Position 778: 3.7969540399025107e-06
Position 685: 3.3324783182911085e-06
Position 1325: 3.263140702096963e-06
Position 416: 2.9556859729061998e-06
Position 1056: 2.61869290947431e-06
Position 1319: 1.8824935967320834e-06
Position 425: 1.7291735222498923e-06
Position 369: 1.3224784385452713e-06
Position 1116: 9.381828525993927e-07
Position 498: 8.464687175176445e-07
Position 495: 5.510906685150213e-07
Position 881: 2.623397410692261e-07
Position 825: 1.7822093007926942e-07
Position 454: 7.169358821127904e-08
Position 739: 1.4870241034182791e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1175: 0.7330395416098469
Position 1853: 0.5473075021236767
Position 739: 0.44845667397512057
Position 476: 0.42299083344395766
Position 1400: 0.3890253404971197
Position 1577: 0.259671683305116
Position 766: 0.19320144158441302
Position 1378: 0.09337859189641169
Position 1002: 0.06771623020683001
Position 1565: 0.03606914401765468
Position 1191: 0.020198257670902605
Position 1871: 0.0197280256840264
Position 1837: 0.013494339360552677
Position 1456: 0.01176077005703523
Position 848: 0.011018908631436126
Position 1424: 0.010141780155954547
Position 794: 0.007900577000743966
Position 1146: 0.007016940984719808
Position 1216: 0.005697691998651385
Position 2054: 0.005016934216141082
Position 1640: 0.00448455794428427
Position 1984: 0.003516054683366376
Position 1413: 0.003308367734604428
