Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  1000
Partition function (log Z): -6.898823570552356

Sorted 5' Splice Sites (High to Low Probability):
Position 526: 0.9026995437606425
Position 17895: 0.8734865672043839
Position 23624: 0.8265774388427948
Position 9286: 0.8079585405565463
Position 1244: 0.7924366274029854
Position 16879: 0.7629248292759149
Position 13200: 0.7620025141535599
Position 8907: 0.503821308731935
Position 20883: 0.45187562353699323
Position 18284: 0.33739367322080666
Position 26492: 0.32922202782731136
Position 23892: 0.2892460739676619
Position 1509: 0.26992928673818367
Position 13904: 0.22402138876431793
Position 20644: 0.12804746178467136
Position 4228: 0.1260253515608426
Position 20927: 0.12399617148737514
Position 26296: 0.11688588861807249
Position 23685: 0.09381401237971428
Position 6828: 0.06067778596595547
Position 26521: 0.056027232044705194
Position 903: 0.049066691183911805
Position 9400: 0.039042876531336534
Position 24972: 0.0388938447671891
Position 8933: 0.03694339214544808
Position 24037: 0.03663358773673148
Position 7120: 0.034560332998498255
Position 4232: 0.03422230142636645
Position 19702: 0.03332773758765249
Position 6900: 0.03068922086144031
Position 8855: 0.028267104252938408
Position 23897: 0.02385050857963757
Position 21972: 0.023813469630686288
Position 2867: 0.023776961850105
Position 23667: 0.023428519458366832
Position 7125: 0.02183991058592395
Position 13420: 0.020654676441670853
Position 9154: 0.020384559330298358
Position 22095: 0.020015503927874892
Position 9683: 0.019752853584339033
Position 969: 0.01870536005508671
Position 20992: 0.01824201054312101
Position 22138: 0.01674911963862857
Position 757: 0.015358830456753713
Position 17946: 0.015349579550111507
Position 23998: 0.014194578461906502
Position 24045: 0.014178012548351444
Position 23619: 0.013723668491902246
Position 24950: 0.013274775663326134
Position 3485: 0.01259058706840421
Position 23689: 0.011655446573136642
Position 24082: 0.010365014794608324
Position 13805: 0.009293614355170324
Position 16086: 0.008391772498054844
Position 4582: 0.008010857645719252
Position 23607: 0.007910511966290801
Position 24072: 0.007878438944813985
Position 13884: 0.006741729301831755
Position 2862: 0.006631093327466079
