Gene = PMVK
index = 1045
Annotated 5SS: [  401  4640  7968 10638]
Annotated 3SS: [ 4575  7814 10507 11725]
SMsplice 5SS: [  401  4640 10638]
SMsplice 3SS: [ 4575 10507 11725]
top_k =  1000
Partition function (log Z): -3.695619665617502

Sorted 5' Splice Sites (High to Low Probability):
Position 10638: 0.9868075365045252
Position 4640: 0.8194023532657544
Position 7726: 0.4375561013529792
Position 7968: 0.4133943707026827
Position 401: 0.2672042594595327
Position 31: 0.22182425237106815
Position 407: 0.2008725878112397
Position 421: 0.08954708600829736
Position 11113: 0.08615543756629507
Position 4776: 0.07986670267471681
Position 7347: 0.07138851082923468
Position 597: 0.05030012960262802
Position 1341: 0.04392413528017271
Position 11576: 0.042389834961734964
Position 260: 0.03324815238341626
Position 7732: 0.03276621653832314
Position 11221: 0.032131082590883216
Position 7060: 0.03101113977849758
Position 403: 0.030068348766259047
Position 11595: 0.028276946927880547
Position 9273: 0.028240666112927488
Position 5473: 0.026691381669717965
Position 4664: 0.024455767467321466
Position 4913: 0.02124951338980479
Position 1101: 0.021231783682639664
Position 5431: 0.020931246107872777
Position 5862: 0.020843127291707765
Position 9331: 0.020597863488655995
Position 7537: 0.020271249126772948
Position 7108: 0.01933928596368523
Position 11584: 0.018882935881946124
Position 10368: 0.017291636215965002
Position 11952: 0.017046831313563163
Position 931: 0.01637650097960464
Position 2055: 0.015542782612661976
Position 7141: 0.01515030693609556
Position 5058: 0.012723234253414515
Position 158: 0.01265556573595316
Position 8938: 0.012653339111195821
Position 9326: 0.012191367656106095
Position 4: 0.009667897196728902
Position 4842: 0.00877691705781931
Position 9069: 0.0071007371747873575
Position 796: 0.006900934885403308
Position 4630: 0.006869445614168034
Position 479: 0.006431422569920551
Position 629: 0.006425042025456633
Position 10580: 0.006418603241005092
Position 336: 0.005943424945745754
Position 4856: 0.005757275914286332
Position 41: 0.005720231620000591
Position 1050: 0.0054088712217292305
Position 491: 0.00506238324140775
Position 11870: 0.004516982818161397
Position 2794: 0.004462871555544674
Position 1685: 0.004420228307310988
Position 11899: 0.003478898057715095
Position 11879: 0.0033033123302176073
Position 1188: 0.003149792252001475
Position 11273: 0.003081997591682657
Position 3642: 0.0027146946933325642
Position 967: 0.002604893437203613
Position 834: 0.002586613416945361
Position 11534: 0.0024388141713330186
Position 3819: 0.002260092264342746
Position 3502: 0.0021227642805357
Position 8863: 0.0019513441585100723
Position 3776: 0.0018287948712105507
Position 8699: 0.0016261701587363283
Position 539: 0.0014776747593979894
Position 4151: 0.0013518797451877499
Position 10973: 0.0012969594163941794
Position 9307: 0.0012744994077056124
Position 10511: 0.0012127519706377848
Position 2516: 0.0010411445654706208
Position 11599: 0.0010153745118820585
Position 148: 0.0007886228127795737
Position 756: 0.0007338115387235937
Position 10901: 0.0006904446118021881
Position 3165: 0.0006695485447369489
Position 11617: 0.0006022675628093678
Position 6677: 0.000558350746360996
Position 4055: 0.0005535756942151081
Position 4209: 0.0005491865574209288
Position 500: 0.0005442127222918361
Position 243: 0.0005024300092801573
Position 2561: 0.0004593056537853566
Position 6249: 0.0003761125017820457
Position 2995: 0.0003586062932420434
Position 9286: 0.0003116179201006638
Position 10654: 0.0003052659687680063
Position 344: 0.00027885561720842537
Position 497: 0.0002743237480689443
Position 11302: 0.0002729495189016043
Position 11098: 0.0001557698723288891
Position 10690: 0.0001370037470269468
Position 11989: 0.00010924698417400872
Position 10797: 0.00010851223096082895
Position 11656: 6.916367813713864e-05
Position 11248: 6.875021234441945e-05
Position 11494: 5.474057968151882e-05
Position 5147: 3.841714323005634e-05
Position 11905: 2.994617146121502e-05
Position 4644: 2.7309493775740594e-05
Position 35: 2.43657685844765e-05
Position 4647: 1.544335543403998e-05
Position 11862: 1.5288653346935933e-05
Position 10917: 1.3487630725962422e-05
Position 743: 1.0876092953313321e-05
Position 5494: 9.348658126729659e-06
Position 5392: 8.86219343720019e-06
Position 5104: 8.343737260996125e-06
Position 1592: 6.958640434876065e-06
Position 167: 5.712720253897593e-06
Position 828: 5.554645335777994e-06
Position 4752: 5.443763023838916e-06
Position 1282: 4.15116955513884e-06
Position 72: 3.693059893054345e-06
Position 229: 3.6455161565483927e-06
Position 447: 2.5502498141649866e-06
Position 469: 2.350003830731977e-06
Position 459: 2.2116870571583095e-06
