Gene = IL12B
index = 687
Annotated 5SS: [  456  4193  7834  8494 10582 12152 14203]
Annotated 3SS: [ 4104  7557  8375 10366 11993 14070 14786]
SMsplice 5SS: [  456  4193  8494 10582 12152 14203]
SMsplice 3SS: [ 4104  8375 10416 11993 14070 14786]
top_k =  1000
Partition function (log Z): 4.999441398482585

Sorted 5' Splice Sites (High to Low Probability):
Position 8494: 0.9880695672095812
Position 14203: 0.9312613894871796
Position 456: 0.8834270191694598
Position 4193: 0.8481672583466883
Position 12152: 0.8424034713055438
Position 10582: 0.8294036651619435
Position 2980: 0.5009250184639119
Position 7925: 0.2509878387882416
Position 14470: 0.2301394058890411
Position 7122: 0.22652421160629918
Position 7834: 0.21130080062296663
Position 13909: 0.2074154384195544
Position 3198: 0.20231973441727524
Position 586: 0.19892573393951477
Position 4010: 0.19314953552661324
Position 7666: 0.17245710984931256
Position 7095: 0.1560674993783269
Position 5236: 0.148856516669317
Position 9022: 0.09118064520575524
Position 2170: 0.07898547441369788
Position 6109: 0.07196748197904049
Position 10541: 0.057723015565755674
Position 3331: 0.04825193819672267
Position 11841: 0.046806806577355094
Position 12056: 0.04181873210264371
Position 3660: 0.03844733827540332
Position 11863: 0.038085600789287626
Position 8686: 0.037829870707412436
Position 810: 0.03349215738754552
Position 9106: 0.032814510324500334
Position 7639: 0.02932791341219916
Position 7671: 0.0278217622795131
Position 2025: 0.027561530746903574
Position 1094: 0.026381074688607998
Position 13785: 0.02583052093066848
Position 12741: 0.020141984355928108
Position 11822: 0.019293150273771247
Position 8297: 0.018020901152808928
Position 2522: 0.017777010833396088
Position 4362: 0.017221876299749413
Position 3295: 0.01559243178171934
Position 4260: 0.015108626833651004
Position 12168: 0.012939437730341907
Position 5342: 0.012732280536663105
Position 12844: 0.011162560217668767
Position 11150: 0.00958992489314741
Position 7273: 0.009436496943969468
Position 3448: 0.009210347453487738
Position 6432: 0.00906648424547367
Position 1788: 0.008539581912301558
Position 5327: 0.00809723591983495
Position 10662: 0.00789805597956354
Position 7283: 0.007536396224746719
Position 11919: 0.007494890098610339
Position 6754: 0.007298806985795351
Position 4410: 0.00719062242515075
Position 12050: 0.007110475482457975
Position 7755: 0.006103602689976884
Position 11161: 0.005875658110243135
Position 3561: 0.005730124929274509
Position 12212: 0.0055373318545031466
Position 1198: 0.005183602870206516
Position 2754: 0.0049136120286102205
Position 12456: 0.004883315090566443
Position 12185: 0.004605047083834763
Position 1202: 0.004546448196381163
Position 14198: 0.004188756380411707
Position 5587: 0.00414300045330409
Position 15619: 0.004094470308729131
Position 13406: 0.0038417283527400316
Position 11913: 0.003765774400819351
Position 2931: 0.0036209942286646903
Position 13990: 0.0033261902452883913
Position 1308: 0.0029394258572081576
Position 299: 0.002747620564910661
Position 330: 0.0026807347168158664
Position 2991: 0.002558535881851565
Position 4400: 0.0024305404656999523
Position 1149: 0.0024062267190484974
Position 1794: 0.0022774244053787272
Position 2838: 0.002171622257533535
Position 12377: 0.0020473991396103763
Position 3368: 0.0018823724292796641
Position 130: 0.0018479910687962074
Position 4439: 0.0018296238024892604
Position 15776: 0.0018126394603570882
Position 13913: 0.0018108273386491238
Position 10177: 0.0017782137603415413
Position 7311: 0.0017420868998500251
Position 12125: 0.00172031693147579
Position 12662: 0.0016394046643451665
Position 3440: 0.0016335822088031618
Position 2029: 0.0015777514503269655
Position 14575: 0.0015094532874638266
Position 1803: 0.0014258967620527612
Position 1691: 0.0013459309722585787
Position 2581: 0.001241758552003755
Position 3712: 0.001104604671986623
Position 15040: 0.0009511457719700492
Position 869: 0.0009352569307316149
Position 5098: 0.0008633297334316224
Position 14137: 0.0008055740180336489
Position 12898: 0.0007789506366757512
Position 1798: 0.0007543421670586666
Position 4823: 0.000677942974776455
Position 12776: 0.0006686454985331398
Position 4764: 0.0006529731936600765
Position 2571: 0.0006359209964368188
Position 1076: 0.0005958128941407146
Position 12347: 0.0005763477827946089
Position 2475: 0.0005704589943736547
Position 12878: 0.0005482726370833963
Position 13578: 0.0005358869153021315
Position 3520: 0.0005307441801470645
Position 3468: 0.000489368697140212
Position 5679: 0.00045786480139309955
Position 3505: 0.0004288654017470372
Position 13374: 0.0004216971057146575
Position 13717: 0.00038613839766553305
Position 5084: 0.0002924380444512856
Position 692: 0.0002724715310393351
Position 4666: 0.00026780007761522485
Position 1056: 0.0002637301932616229
Position 5061: 0.00025923936966838946
Position 12848: 0.0002422079430706427
Position 3308: 0.00022299060314397861
Position 9256: 0.00021919077195745225
Position 637: 0.00019362118408953915
Position 183: 0.00018801238964516635
Position 2545: 0.0001777139085265001
Position 3177: 0.00016693208576982842
Position 7005: 0.00016405054281071858
Position 525: 0.00011785868957133442
