Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  1000
Partition function (log Z): 6.226368937544476

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9912030655056888
Position 760: 0.9816098352511302
Position 3114: 0.8825650441948387
Position 1882: 0.8810262920036532
Position 57: 0.7184040453517848
Position 1302: 0.6863072961659155
Position 2262: 0.43650747415454105
Position 3308: 0.4330010394033773
Position 2317: 0.4122690550383376
Position 3400: 0.2796550653569813
Position 2896: 0.21709783522216544
Position 2373: 0.061173237282613584
Position 1157: 0.04853809621498332
Position 291: 0.04429849499372417
Position 463: 0.04221501642639952
Position 410: 0.04062031860151272
Position 1233: 0.031148213872980453
Position 1316: 0.026616278879481668
Position 533: 0.026557785520980995
Position 2605: 0.026426157657268422
Position 1203: 0.024396098287060464
Position 3724: 0.022065834758794194
Position 1262: 0.021227986715983038
Position 283: 0.015418662823528412
Position 1383: 0.012325881428851555
Position 2268: 0.009245228140236893
Position 1401: 0.007564077619838867
Position 1188: 0.006739900540213536
Position 732: 0.006330420727926434
Position 1356: 0.005043129683339685
Position 2487: 0.004389490142647619
Position 2077: 0.003974903184387987
Position 2825: 0.003485986201577772
Position 392: 0.002767865858426662
Position 61: 0.0025971177128053654
Position 1417: 0.0024332117376748737
Position 8: 0.0023556797461367763
Position 3017: 0.002241786219418065
Position 1178: 0.00186900497086803
Position 139: 0.001596336639044634
Position 2253: 0.001279001960249773
Position 3222: 0.0011590319371469109
Position 3428: 0.0009843130111172318
Position 399: 0.0009481520863774863
Position 2376: 0.000862109296718434
Position 3802: 0.0007986689585254476
Position 3377: 0.0007220681675310994
Position 1389: 0.000635834778745291
Position 2108: 0.0005463719948210941
Position 2636: 0.0005365517422865652
Position 1827: 0.0005307944215357942
Position 266: 0.0005091459056221466
Position 2555: 0.0004425869123990931
Position 3820: 0.00040410391602246806
Position 660: 0.00035313243672384815
Position 14: 0.00034962720952472616
Position 1610: 0.00028101339897435815
Position 1405: 0.00027363837965891415
Position 3324: 0.00026032396418241763
Position 3187: 0.00021060080455634627
Position 3355: 0.00019581838135854888
Position 825: 0.00012135416693697663
Position 1790: 0.00011980701246428167
Position 3558: 0.0001138273523146253
Position 3733: 0.0001064479041872017
Position 3570: 0.00010425617450851601
Position 971: 8.144163839877833e-05
Position 529: 7.003239685645431e-05
Position 82: 6.086810241078543e-05
Position 156: 5.799389603704587e-05
Position 985: 5.684036153207282e-05
Position 3193: 5.503871649195631e-05
Position 1296: 5.050555923349161e-05
Position 116: 4.612325677038659e-05
Position 771: 4.3933493402357e-05
Position 1032: 3.138028446464558e-05
Position 1386: 2.8603696759449802e-05
Position 964: 2.6456048449333696e-05
Position 1268: 2.4657052224849097e-05
Position 1599: 2.435568160881673e-05
Position 943: 2.3449153588933372e-05
Position 2211: 2.1103048075369892e-05
Position 1318: 1.8781356940328072e-05
Position 1469: 1.6286562860911603e-05
Position 1197: 1.600745512274201e-05
Position 268: 9.471989451663087e-06
Position 537: 7.788142770337948e-06
Position 744: 6.491207934047427e-06
Position 606: 6.3527584583654814e-06
Position 1978: 5.526050381854796e-06
Position 683: 5.222871534501497e-06
Position 1585: 5.211639270562438e-06
Position 642: 4.360563783105664e-06
Position 952: 4.1585898905841426e-06
Position 443: 2.8971408932302627e-06
Position 54: 2.564885959222356e-06
Position 92: 1.390776089273964e-06
Position 2082: 1.2541813001867057e-06
Position 2208: 1.1615588129523656e-06
Position 2330: 7.281336904096428e-07
Position 764: 6.256822191354633e-07
Position 713: 6.172727990886522e-07
Position 147: 5.4514620828499e-07
Position 420: 5.197412835151107e-07
Position 769: 4.936293682733004e-07
Position 2001: 4.880107528590455e-07
Position 1999: 3.917589195261081e-07
Position 274: 3.4115487549732286e-07
Position 1899: 1.6400455442618223e-07
Position 2222: 1.366721497288682e-07
Position 898: 1.3570190168569902e-07
Position 248: 1.1704730527601374e-07
Position 2867: 7.398828849005904e-08
Position 95: 6.153956861531187e-08
Position 979: 5.7490211553606565e-08
Position 662: 5.024615229594715e-08
Position 2009: 4.0976621745394796e-08
Position 997: 4.0182932132033194e-08
Position 860: 3.346527725000898e-08
Position 701: 5.0406754772483735e-09
Position 3414: 4.130340854343977e-09
Position 3283: 3.785136084461477e-09
Position 2202: 6.713787601477322e-10
Position 695: 3.7018872462110674e-12
Position 681: 2.237058249345464e-18
Position 561: 3.184466491176739e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1954: 0.9582288412717447
Position 2183: 0.9491947510800531
Position 1143: 0.8089482113893507
Position 601: 0.6694868987412445
Position 3478: 0.5587931104223213
Position 2965: 0.45205828398617637
Position 1706: 0.44736087941471275
Position 3186: 0.4392218100206669
Position 2991: 0.3080472308259969
Position 1676: 0.2891882636016286
Position 3998: 0.2697643394902172
Position 3247: 0.2230773524031889
Position 543: 0.14820329156064826
Position 2824: 0.13550479758977402
Position 1744: 0.13194647325700787
Position 3538: 0.10023956626037188
Position 3204: 0.06443360573231846
Position 3004: 0.047660291774864236
Position 2844: 0.04449893610624067
Position 2876: 0.0354896836179351
Position 1989: 0.022618804248690328
Position 1042: 0.020397999935128565
Position 677: 0.019193053641219624
Position 3295: 0.01835614224978526
Position 430: 0.01826029723070848
Position 2642: 0.01734711585491304
Position 2405: 0.016561944747981366
Position 2938: 0.01466126950589184
Position 614: 0.014531103183202342
Position 1268: 0.013879275316051397
Position 1928: 0.011747463435018996
Position 2976: 0.011179625933980747
Position 2953: 0.01083283672753385
Position 334: 0.009883918936071306
Position 2782: 0.009360173038686357
Position 1032: 0.006763159860465956
Position 1649: 0.006606712749065441
Position 1246: 0.005927991821677621
Position 2767: 0.005572599739561559
Position 2738: 0.004792059458324717
Position 1063: 0.0045319772086570365
Position 557: 0.004405530113939814
Position 2359: 0.004325753817283387
Position 3464: 0.0036123415996064034
Position 995: 0.0035991576120732276
Position 3021: 0.0034295948850665975
Position 3793: 0.003306288192511408
Position 3584: 0.002946627410261953
Position 3152: 0.0029356515896431057
Position 2507: 0.002900998244769573
Position 2600: 0.00276047820965903
Position 1689: 0.002632401574192465
Position 3665: 0.0026260892362146636
Position 3709: 0.0025504661483746155
Position 2973: 0.0024136653423942676
Position 1120: 0.0023216048422065845
Position 3067: 0.0020468014537921753
Position 2799: 0.0018810845006645648
Position 1652: 0.001841120900753054
Position 1790: 0.0016678864220328923
Position 2533: 0.001640583450160428
Position 1646: 0.0016103487936762135
Position 3884: 0.0015092034264381428
Position 1010: 0.0014579153708784757
Position 4078: 0.0013789267611561
Position 167: 0.0013466087036869518
Position 1286: 0.0013081482100731176
Position 1208: 0.0012871811103804314
Position 1227: 0.0011491612061952574
Position 1202: 0.0011337188070047795
Position 2786: 0.0010630765874660678
Position 4187: 0.0010449519759592415
Position 2743: 0.0010147260818550768
Position 3630: 0.0009555679655125913
Position 2803: 0.0009182870340530599
Position 3268: 0.0009143888769623806
Position 3167: 0.0009085863492518939
Position 3610: 0.0008904312633855603
Position 2196: 0.0008286529235249401
Position 3567: 0.0007545443699735761
Position 2216: 0.0007438509678667005
Position 2408: 0.0007052753851821107
Position 3577: 0.000676542247116726
Position 1104: 0.0006003064510624231
Position 179: 0.0005971433408528444
Position 3590: 0.0005934702596854923
Position 2841: 0.0005912951249583727
Position 1166: 0.0005876517630448032
Position 1525: 0.0005338408402771505
Position 2248: 0.0005272694479796165
Position 2022: 0.00043026151327998924
Position 4003: 0.00039275527740434874
Position 3488: 0.00038149292113060965
Position 731: 0.0003775561921970727
Position 1108: 0.00036178154876331776
Position 1613: 0.0003500671984177505
Position 3772: 0.0003341745700479203
Position 244: 0.00033195344595032816
Position 2478: 0.00032546601391819885
Position 3440: 0.0003174353384413281
Position 891: 0.00030460098834835723
Position 3265: 0.00029708825965559275
Position 2699: 0.00028317322161208275
Position 3172: 0.0002796902526799548
Position 2459: 0.0002794144282542727
Position 3713: 0.00025526654610527816
Position 121: 0.00025092850151856293
Position 1441: 0.00024390626292478807
Position 2453: 0.00024036379523514713
Position 1781: 0.0002344220031390869
Position 2882: 0.00021685761256933124
Position 2027: 0.00020476960773935961
Position 3113: 0.00020166577622357108
Position 3384: 0.00019698044334989963
Position 1172: 0.00018608472990047013
Position 2192: 0.0001785726395914706
Position 3831: 0.00017479069683163083
Position 3381: 0.0001707208992953191
Position 2228: 0.0001567567907635937
Position 2541: 0.0001559965816862805
Position 4087: 0.00015508925568265942
Position 3964: 0.0001549929826178666
Position 337: 0.0001471943206124852
Position 4020: 0.00012752005208639902
Position 198: 0.00012464109066271864
Position 2234: 0.00012321812069398492
Position 4203: 0.00011985359259842991
Position 575: 0.00010855895173420688
Position 1714: 9.964940694377208e-05
Position 2848: 9.060071063796734e-05
