Gene = INTS7
index = 707
Annotated 5SS: [  199 14460 15421 18657 24168 28293 28904 47657 52867 54450 57271 58961
 60377 67030 67665 69113 82974 88936 90759]
Annotated 3SS: [14329 15273 18518 24120 28092 28780 47538 52731 54351 57030 58822 60169
 66834 67560 69043 82840 88836 90572 93430]
SMsplice 5SS: [  199 14460 18271 18657 28293 28904 47657 49526 52867 54450 58961 60377
 60618 67665 74431 88936]
SMsplice 3SS: [14329 18148 18518 28092 28780 47538 49399 52731 54351 58822 60169 60536
 67560 74349 88836 93430]
top_k =  1000
Partition function (log Z): -35.88345085373548

Sorted 5' Splice Sites (High to Low Probability):
Position 28904: 0.9957944121991655
Position 199: 0.9904128108916322
Position 14460: 0.9675352000880151
Position 18657: 0.9312802398964954
Position 28293: 0.7490643676363643
Position 15421: 0.4980484143796406
Position 24168: 0.49362488890433154
Position 18271: 0.4892590975747586
Position 7180: 0.27199609574003625
Position 4806: 0.22970850925442446
Position 28681: 0.19277055236184915
Position 18281: 0.18340809746430461
Position 8857: 0.1759541364916196
Position 16197: 0.13091981032956004
Position 24469: 0.12829026135364702
Position 28656: 0.12228148803242951
Position 34999: 0.10007455214154631
Position 22798: 0.061407118188436964
Position 34983: 0.059476352402324274
Position 32996: 0.04260988083393136
Position 34909: 0.04230465092182178
Position 18774: 0.04050811215545081
Position 4063: 0.03832285303527598
Position 16592: 0.03084144689099409
Position 28227: 0.029883649134227953
Position 10296: 0.027493568979309355
Position 2135: 0.025982226101488547
Position 14559: 0.025444547344434815
Position 2120: 0.021043870057613337
Position 3413: 0.02041470760954159
Position 14822: 0.02031760507138819
Position 2082: 0.0186275649021043
Position 4724: 0.017768029180230915
Position 37017: 0.017747318558430994
Position 55: 0.01729104990256287
Position 36165: 0.016983736213121572
Position 14397: 0.01693939636295726
Position 18260: 0.015305629230566104
Position 14606: 0.015050345478006188
Position 30015: 0.01254900066413827
Position 3936: 0.011484286484435101
Position 21799: 0.011197017334401175
Position 4751: 0.010196936784517429
Position 6459: 0.010100218940444959
Position 9070: 0.0072178690406800045
Position 10517: 0.0063826998747684984
Position 16775: 0.005870615596789015
Position 886: 0.004112294524157716
Position 3973: 0.0040067546597420565
Position 32825: 0.003040945062701975
Position 959: 0.0030360112334075033
Position 2691: 0.003014677208243916
Position 4479: 0.002817568971968655
Position 6426: 0.002736006454227029
Position 4517: 0.002332313461681096
Position 14947: 0.0020256316805074143
Position 31458: 0.0016980947405088116
Position 14436: 0.0015442909108057843
Position 258: 0.0013362014769769432
Position 414: 0.0013153501096296886
Position 14710: 0.000950235813876195
Position 6727: 0.0008862387621631699
Position 427: 0.0007760867603005607
Position 1983: 0.0007413204445347051
Position 30331: 0.0007387451873238809
Position 15387: 0.0007161968191337267
Position 16782: 0.0007095901050412804
Position 2540: 0.000702813400823222
Position 4485: 0.0006860360717111148
Position 7157: 0.000682875114280692
Position 7124: 0.000630578625268951
Position 363: 0.0005053240712999264
Position 4491: 0.0004902585258656772
Position 224: 0.0004851613860579634
Position 47: 0.0004774466708004538
Position 3160: 0.0004328786840761427
Position 19267: 0.00037768371545541786
Position 20332: 0.0003706286001173745
Position 2728: 0.0003341801470330996
Position 3084: 0.0003184856708297269
Position 1221: 0.00031302120392586835
Position 837: 0.0003121728092384332
Position 1816: 0.000285287668542915
Position 14640: 0.0002752085199263019
Position 90: 0.0002556775475097168
Position 3444: 0.0002498951511502354
Position 1053: 0.00024597830422145645
Position 841: 0.00020851467758698915
Position 60: 0.00017167569380552818
Position 1029: 0.0001546015677105272
Position 3464: 0.00015054778577335232
Position 4088: 0.00012798912172750374
Position 1123: 0.00010550086083547826
Position 3708: 0.00010298863713450779
Position 2863: 9.865511279484303e-05
Position 2185: 7.038988322264063e-05
Position 1678: 5.571314686303316e-05
Position 2062: 5.054382022691279e-05
Position 773: 4.375643161334809e-05
Position 29267: 2.8970111834663077e-05
Position 2316: 2.7269510360077722e-05
Position 4029: 2.4940677608969964e-05
Position 2675: 2.399909590943948e-05
Position 18840: 9.365189412361783e-06
Position 4842: 8.998270991239096e-06
Position 5544: 8.62727012934121e-06
Position 5974: 8.569706793094482e-06
Position 5850: 5.728783150592763e-06
Position 6255: 5.108815473794888e-06
Position 20136: 5.066498004308505e-06
Position 556: 3.949817950326131e-06
Position 18671: 2.234237632001671e-06
Position 545: 1.3992614941719909e-06
Position 970: 4.008820144243312e-07
Position 340: 3.2835289427477306e-07
Position 85: 2.533900003594037e-07
Position 261: 2.2271430464569643e-07
Position 324: 1.678781493346742e-07
Position 540: 1.27183710750914e-07
Position 102: 9.34103348794237e-08
Position 245: 8.051186592004326e-08
Position 536: 7.521444717725792e-08
Position 235: 6.897064881192246e-08
Position 906: 6.099168751869449e-08
Position 990: 3.9477311541320784e-08
Position 579: 3.5842362517612425e-08
Position 974: 2.8087679476439893e-08
Position 746: 2.8022828917026486e-08
Position 744: 2.50714628447839e-08
Position 716: 1.7126059212643915e-08
Position 387: 1.1673165487926046e-08
Position 264: 1.1415122287341901e-08
Position 520: 1.0988752067892429e-08
Position 385: 7.863041709517155e-09
Position 529: 6.271963240053421e-09
Position 569: 5.1755218074081494e-09
Position 125: 4.305184217122371e-09
Position 480: 3.3370841157584238e-09
Position 493: 2.8246387431456587e-09
Position 868: 1.96477283531246e-09
Position 846: 1.359035195808303e-09
Position 638: 1.2195192955969516e-09
Position 763: 1.1359077237842186e-09
Position 300: 1.0789077633584934e-09
Position 875: 8.586082558809442e-10
Position 486: 7.056631086200674e-10
Position 1217: 5.565749193015713e-10
Position 460: 5.168647854112226e-10
Position 110: 2.153004070390001e-12
Position 727: 2.0693997145661244e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 28780: 0.9943466271355373
Position 18518: 0.9716240939455807
Position 14329: 0.8657025718246928
Position 28092: 0.7790548924768012
Position 18148: 0.686974271003742
Position 24120: 0.5530690109256472
Position 15273: 0.4894035275617278
Position 38355: 0.38598124486363206
Position 28460: 0.3172151308543742
Position 4601: 0.24330118901089182
Position 34798: 0.23940351825082815
Position 7021: 0.15921710319941196
Position 14278: 0.12214377480402831
Position 8649: 0.11276033702831353
Position 35444: 0.11159700090753365
Position 40095: 0.10200536468472925
Position 16077: 0.09287128686277384
Position 32752: 0.07106708119880466
Position 24254: 0.06888378728014304
Position 22740: 0.05964550727925763
Position 36887: 0.05930956310172037
Position 14546: 0.051440475520374146
Position 8729: 0.04576178180573297
Position 7041: 0.04102878383021553
Position 36144: 0.03704985024159458
Position 38525: 0.03152524407705562
Position 3841: 0.030431027125927317
Position 6972: 0.030212107130960567
Position 40368: 0.02786504099815311
Position 10074: 0.025750627563983088
Position 16456: 0.02525579726565775
Position 1980: 0.021647153573286726
Position 2049: 0.020890407524453796
Position 29830: 0.019809934245550137
Position 6921: 0.017177879834644458
Position 138: 0.01579318419744782
Position 6993: 0.01575706742981243
Position 35962: 0.014725008610181533
Position 16030: 0.014081229398091822
Position 3287: 0.013873587017460968
Position 30474: 0.013597845176000574
Position 39123: 0.01328649003662415
Position 16048: 0.013074855737696713
Position 8782: 0.012314977303455571
Position 6364: 0.010782876742597071
Position 31207: 0.009775716961104587
Position 21449: 0.009664272236216373
Position 3870: 0.009563378851262896
Position 2016: 0.00938302931830146
Position 30532: 0.009182902582228921
Position 29002: 0.009114022102544488
Position 3735: 0.009013006754022411
Position 4724: 0.008216245163465944
Position 15305: 0.008004362314299403
Position 16126: 0.007450937578440599
Position 31940: 0.007252992346773548
Position 8951: 0.007217875957015263
Position 32931: 0.007160670806832904
Position 4428: 0.0069834448565321205
Position 32397: 0.0068170272693569975
Position 14787: 0.006659623416980688
Position 16702: 0.005937885339736663
Position 32320: 0.0058814205510911875
Position 32555: 0.005569172455779246
Position 31994: 0.00528463351151823
Position 1803: 0.005100698306115683
Position 31014: 0.004893402845928923
Position 32273: 0.004848928867964092
Position 35041: 0.00471808908941212
Position 35858: 0.0046887798715028834
Position 16374: 0.004685709195923869
Position 1876: 0.004442614289360826
Position 30979: 0.00441443251279923
Position 36713: 0.00423740430007766
Position 10338: 0.004137690491882992
Position 30096: 0.004106697722397776
Position 1902: 0.003991943342451371
Position 32575: 0.003758666866068495
Position 7025: 0.0036524778559407054
Position 3782: 0.0036179701447620334
Position 35440: 0.0036179433099793904
Position 29218: 0.0035700962731913476
Position 30320: 0.0034156752712200984
Position 29456: 0.0033130433832597715
Position 14740: 0.003178396818320354
Position 8753: 0.003160621109335544
Position 7119: 0.0031165047428273786
Position 3192: 0.002983068909578581
Position 4644: 0.002938764904477719
Position 31227: 0.0029379819329326193
Position 32362: 0.0028790094089050844
Position 622: 0.002862970565422094
Position 38300: 0.0028375451721731402
Position 29050: 0.0028193911204800544
Position 30122: 0.0026380199298155996
Position 31041: 0.002286006848173966
Position 28741: 0.002279101032116675
Position 10449: 0.0022450093828855224
