Gene = GATAD1
index = 575
Annotated 5SS: [ 526 1425 3308 7233]
Annotated 3SS: [1298 3247 7048 8918]
SMsplice 5SS: [ 526 1425 1761 6593 7233]
SMsplice 3SS: [1298 1638 6530 7048 8918]
top_k =  1000
Partition function (log Z): -1.2647519429310325

Sorted 5' Splice Sites (High to Low Probability):
Position 7233: 0.9801967467612085
Position 1761: 0.936724990601878
Position 526: 0.8976366284830682
Position 6593: 0.7904121385178814
Position 1425: 0.631820997251847
Position 3308: 0.40661654804879876
Position 6417: 0.2176009360955354
Position 2704: 0.15449076692624053
Position 8650: 0.12214324962324452
Position 6426: 0.05702208308964758
Position 3352: 0.055885517092052785
Position 1144: 0.04868420173120628
Position 6852: 0.048218090638691286
Position 9565: 0.04511566053513845
Position 859: 0.04451588699039165
Position 707: 0.037683425770210575
Position 3527: 0.030724115317825842
Position 8486: 0.027323235108307767
Position 3677: 0.025461413384512042
Position 1222: 0.025409478382471186
Position 2300: 0.0235269013128775
Position 1109: 0.0235020784938248
Position 4038: 0.02077413812803367
Position 3706: 0.020093272963976803
Position 6630: 0.01898814576181615
Position 1470: 0.018301344524333286
Position 307: 0.017979319487806934
Position 5684: 0.013401355280538587
Position 567: 0.013104449299489599
Position 6454: 0.011104200839043196
Position 6858: 0.00911304734376367
Position 851: 0.00877923991989245
Position 7405: 0.008305264941560761
Position 3701: 0.007652283511903665
Position 6607: 0.00532197140291939
Position 1455: 0.004721497751747744
Position 10222: 0.004385831849174922
Position 6984: 0.00424980037190447
Position 8637: 0.003937225299104512
Position 8998: 0.003733882119489404
Position 1123: 0.003704656870554232
Position 6587: 0.0035631914293767332
Position 3414: 0.0033826173800104446
Position 836: 0.003351630090565515
Position 8682: 0.0033007275094248966
Position 3348: 0.0032467788756601755
Position 1982: 0.003031877592502894
Position 2651: 0.0029768727155092527
Position 2313: 0.0024437925084715194
Position 6128: 0.0024045096035615944
Position 6616: 0.0023430747967812505
Position 9287: 0.002323913113461203
Position 3540: 0.0022065584961771354
Position 6158: 0.0021469671497836465
Position 1202: 0.0019671217381133066
Position 1377: 0.001930974800749493
Position 3387: 0.0019064582789058298
Position 1804: 0.0018519504440416908
Position 7255: 0.0017183922274341583
Position 6493: 0.0016817759544163772
Position 7511: 0.001660567719162619
Position 2360: 0.0015325621365115802
Position 7495: 0.0015161163804470296
Position 10939: 0.001501782559574428
Position 6639: 0.00147563971664988
Position 8983: 0.0014052345638161776
Position 1522: 0.0013865408759280253
Position 2939: 0.0013569856452412062
Position 8631: 0.0012333722770033009
Position 8678: 0.001193301116948192
Position 7128: 0.001183293938355787
Position 6774: 0.0010519556028811715
Position 5743: 0.0010131488254966564
Position 10471: 0.0010066775631912505
Position 3619: 0.0009894355331815448
Position 136: 0.0009352832414426274
Position 7765: 0.0009300098655955437
Position 2191: 0.0009209587255850807
Position 7594: 0.0009040077488463238
Position 10626: 0.0008966920297155615
Position 3562: 0.0008456293187934825
Position 8223: 0.0008455798155480373
Position 2460: 0.0008432925561286094
Position 3671: 0.0008328889753640692
Position 4767: 0.0007642033881936105
Position 6682: 0.0006838547931492584
Position 8662: 0.0006424440030339116
Position 1300: 0.0006389715870625761
Position 4042: 0.0006028577874206307
Position 8329: 0.0005907701766856016
Position 10137: 0.0005744007366053628
Position 9056: 0.0005707832814488494
Position 8992: 0.0005701202320961496
Position 4625: 0.000567891275946826
Position 6614: 0.0005570413147468089
Position 3751: 0.0005456504191663512
Position 9493: 0.0005268873389142292
Position 738: 0.0005225445615710648
Position 5414: 0.0004953094081298368
Position 8520: 0.000493958768466372
Position 8288: 0.00044762934374330135
Position 949: 0.00043752819880210435
Position 4566: 0.0004306818937579957
Position 4585: 0.00041403955376546485
Position 8547: 0.0003885725608851256
Position 225: 0.00035646107587213965
Position 3834: 0.00033383196819544735
Position 881: 0.0003134542337074381
Position 2436: 0.00030993127970109876
Position 6667: 0.0002634456678416885
Position 8784: 0.00023981043667970143
Position 6661: 0.0002373728155334493
Position 9141: 0.0002274910729508977
Position 1466: 0.0002180429429413369
Position 2090: 0.0001964187386835966
Position 1322: 0.00019457916317284935
Position 1138: 0.00017402306522552034
Position 1184: 0.00016000484951696957
Position 1536: 0.0001486870766699633
Position 897: 0.0001298467161372066
Position 2748: 0.00010768163050132516
Position 6597: 0.00010371917322151106
Position 2510: 9.883915131776841e-05
Position 1551: 9.748120424455994e-05
Position 2515: 9.521607227798484e-05
Position 954: 9.299911319215497e-05
Position 333: 7.972512376457565e-05
Position 1233: 7.721993383420565e-05
Position 8568: 7.402872964543266e-05
Position 7470: 6.308708415072607e-05
Position 2327: 4.279494058924581e-05
Position 1892: 1.883524594596786e-05
Position 957: 1.478492123679295e-05
Position 1443: 1.4470291253396664e-05
Position 829: 1.0615487788387953e-05
Position 192: 7.99482376124543e-06
Position 240: 7.927966940169634e-06
Position 999: 4.4612471608570226e-06
Position 1961: 3.901430521211211e-06
Position 701: 3.136610468301199e-06
Position 1866: 3.1128220621787187e-06
Position 1973: 2.924453341642772e-06
Position 238: 2.884488345308742e-06
Position 1744: 2.836012289800199e-06
Position 1463: 1.7924581016296559e-06
Position 8090: 1.749856497281967e-06
Position 7889: 1.6077092508457151e-06
Position 7818: 1.5744738023265104e-06
Position 2042: 1.532557945942092e-06
Position 9691: 1.4565223403856635e-06
Position 7456: 1.2429176146456637e-06
Position 977: 1.1436568899190254e-06
Position 962: 1.06649009692257e-06
Position 1009: 9.871503854441887e-07
Position 156: 8.104557697792329e-07
Position 8387: 7.502665275605415e-07
Position 1985: 7.325753071329724e-07
Position 2151: 5.765657232900515e-07
Position 7144: 3.933576860887097e-07
Position 1607: 3.2447796373036313e-07
Position 2020: 3.084807589144904e-07
Position 2134: 1.817848646777024e-07
Position 7538: 1.6542935994699586e-07
Position 2330: 1.1614733479060852e-07
Position 321: 6.5330487303623e-08
Position 1712: 4.846182456877405e-08
Position 37: 4.727760807501689e-08
Position 50: 3.7294342016977974e-08
Position 792: 3.600402531334492e-08
Position 790: 2.3400934725184728e-08
Position 771: 6.427425212573983e-09
Position 678: 3.689137125765894e-09
Position 872: 3.6443097847904544e-09
Position 780: 3.1742559815788996e-09
Position 5: 3.060353111824666e-09
Position 841: 2.740018260640204e-09
Position 964: 1.0610110759050325e-09
Position 628: 1.395142645413432e-10
Position 783: 8.040894877824892e-11
Position 324: 6.584392828278276e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7048: 0.9857788289524628
Position 1638: 0.9346370983305662
Position 6530: 0.8361332290090571
Position 1298: 0.6492976182638447
Position 8918: 0.6324920968011701
Position 3247: 0.3183345568833338
Position 6293: 0.29636063261425544
Position 2588: 0.13761368131637255
Position 10784: 0.12989402213740725
Position 3126: 0.10788431786933463
Position 8439: 0.09678513672484113
Position 9435: 0.09228463488322355
Position 8466: 0.07967960508098329
Position 3443: 0.0662408249410472
Position 8180: 0.05205898602016576
Position 1050: 0.04021236411298427
Position 8365: 0.028580510831518528
Position 2111: 0.02796465240756847
Position 1053: 0.02709964921380921
Position 6825: 0.02482633185478742
Position 980: 0.023807329673434564
Position 10402: 0.021119767380672557
Position 3290: 0.018249995058725613
Position 780: 0.01777079478376635
Position 10098: 0.017373256489916573
Position 3170: 0.01596365132333322
Position 2609: 0.014019368794427504
Position 3594: 0.012557272622653689
Position 3912: 0.012419728372993492
Position 7359: 0.011813835384190337
Position 6678: 0.011768954731573333
Position 9017: 0.009500651145698412
Position 7377: 0.008898910838127263
Position 3915: 0.008517431340817826
Position 835: 0.007671874724934378
