Gene = AL356356.1
index = 57
Annotated 5SS: [ 79 856]
Annotated 3SS: [ 400 1193]
SMsplice 5SS: [79]
SMsplice 3SS: [400]
top_k =  1000
Partition function (log Z): -9.410267884098726

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.5828203137301418
Position 856: 0.3722365544360115
Position 475: 0.3085537279916893
Position 871: 0.19652443528320013
Position 1636: 0.0480230790818793
Position 677: 0.018382794689234486
Position 1419: 0.011631628636253331
Position 418: 0.011628186278918276
Position 1138: 0.011121773167405532
Position 2014: 0.006466499091355861
Position 217: 0.0059618911079937645
Position 247: 0.005079090499994384
Position 515: 0.003234567219223998
Position 1871: 0.0029454392951777353
Position 730: 0.0024532411937999168
Position 875: 0.002385140715644496
Position 1620: 0.002163883134019703
Position 177: 0.0020950592194189386
Position 692: 0.00178171385941086
Position 1272: 0.0012175768182035292
Position 1813: 0.0011678507430331014
Position 338: 0.0011118094120672144
Position 1061: 0.0011042992290342156
Position 2040: 0.000996517253187871
Position 48: 0.0009397142705812157
Position 669: 0.0008549757483370505
Position 1545: 0.000481728894989037
Position 379: 0.0004337866676998312
Position 1947: 0.00034234067032525803
Position 929: 0.00033989241196059027
Position 124: 0.00028814602405375994
Position 1054: 0.00021664097182267738
Position 1283: 0.00018320803680572237
Position 129: 0.00017834854937307033
Position 1163: 0.00017787517460619222
Position 637: 0.0001724634578864732
Position 2076: 0.00016398392280490026
Position 1098: 0.0001447582084497
Position 16: 0.00013519689399224706
Position 182: 0.00013145322602116895
Position 479: 0.0001234334757762255
Position 1602: 0.00010131967979329411
Position 309: 7.017427299556258e-05
Position 1277: 6.134883073880489e-05
Position 538: 5.5333067224719064e-05
Position 544: 4.8213760600683673e-05
Position 1705: 3.608126278827404e-05
Position 267: 3.172579928505658e-05
Position 405: 2.9363673849353053e-05
Position 1659: 2.6379138343349254e-05
Position 934: 2.314589111243338e-05
Position 343: 1.743036733156035e-05
Position 420: 1.617749391524217e-05
Position 456: 1.4570611571667143e-05
Position 1199: 4.3144816502695615e-06
Position 277: 4.219653135782527e-06
Position 1208: 3.1299451064624853e-06
Position 751: 1.2796155106879427e-06
Position 1232: 8.143937897944297e-07
Position 706: 7.713051949025743e-07
Position 1434: 7.28494546242988e-07
Position 330: 6.540519806500357e-07
Position 785: 5.395982181329105e-07
Position 767: 5.154091615165968e-07
Position 877: 4.0337048961720725e-07
Position 159: 4.4578914002117136e-08
Position 720: 1.2690224908396949e-08
Position 1669: 1.087651357287819e-08
Position 879: 9.637886920833242e-09
Position 755: 9.308487075736911e-09
Position 156: 6.509484371538388e-09
Position 422: 1.6843575036627144e-10
Position 564: 9.29481261951781e-11
Position 1052: 9.45620889168621e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 400: 0.26987635743969735
Position 1555: 0.2272703274812382
Position 1012: 0.19168414533608302
Position 1193: 0.17963852494434152
Position 1809: 0.16077845000227947
Position 760: 0.12601329741560083
Position 2137: 0.09549998914378384
Position 1496: 0.0942935286756414
Position 765: 0.08567143534106678
Position 720: 0.05863798168288434
Position 783: 0.02057490924436739
Position 1901: 0.015110283971850177
Position 1457: 0.010850096313276856
Position 1277: 0.00908481975188817
Position 1925: 0.00796080438662201
Position 948: 0.007740530299155291
Position 1744: 0.007522888395522574
Position 2087: 0.003842649505881183
Position 656: 0.003604593474635236
Position 1703: 0.003429711754052342
Position 1593: 0.003413610393470548
Position 888: 0.003105160507597396
Position 2229: 0.0028527771409512827
Position 691: 0.002200277394000741
Position 653: 0.0018719860207624
Position 1281: 0.0014422683990613736
Position 2111: 0.0009799348006117278
Position 1418: 0.0007973401428000138
Position 1976: 0.0007784558647921277
Position 621: 0.0007696709523958858
Position 1256: 0.0007480158978417804
Position 1855: 0.0007460481879126915
Position 1590: 0.0007349691110106541
Position 211: 0.0005804779307786436
Position 403: 0.0005776757704675325
Position 493: 0.0005403952091903151
Position 739: 0.0004860643799453701
Position 1712: 0.00045680252181053485
Position 454: 0.00045339288445826997
Position 785: 0.00038400554439113344
Position 555: 0.0003513823807528052
Position 599: 0.00030740018652707345
Position 2373: 0.00027366254343374395
Position 1512: 0.00024430813081069707
Position 1723: 0.00022380581780654326
Position 1564: 0.00019958924064598848
Position 1498: 0.0001859609815625283
Position 2155: 0.000185491251927158
Position 1064: 0.00015997413542228088
Position 330: 0.00014679788617256954
Position 1903: 0.00014011725652924098
Position 2183: 0.00013254917373870523
Position 922: 0.00011129663009250961
Position 561: 0.00010963430964386665
Position 238: 0.00010790288090622074
Position 745: 0.00010147581235538893
Position 981: 9.502727980245011e-05
Position 1035: 8.507449576126774e-05
Position 742: 7.709888338734555e-05
Position 1945: 7.520376172858943e-05
Position 474: 7.184042886349673e-05
Position 2186: 6.573510914601214e-05
Position 2441: 6.1032527904312753e-05
Position 1689: 5.6418165244568836e-05
Position 2297: 5.1542601659393296e-05
Position 133: 4.8376060791335255e-05
Position 674: 3.518777337161563e-05
Position 627: 3.314147584436936e-05
Position 2055: 2.8669423366508686e-05
Position 2062: 2.8403888353622406e-05
Position 354: 1.8551603313647036e-05
Position 729: 1.8255901121287368e-05
Position 841: 1.7186652342634756e-05
Position 1383: 1.5211247570039477e-05
Position 498: 9.14570956009907e-06
Position 514: 9.035483376838955e-06
Position 338: 8.943784133102419e-06
