Gene = YOD1
index = 1585
Annotated 5SS: [390]
Annotated 3SS: [1353]
SMsplice 5SS: [390]
SMsplice 3SS: [1353]
top_k =  1000
Partition function (log Z): -8.6175632957477

Sorted 5' Splice Sites (High to Low Probability):
Position 390: 0.9448942290057346
Position 1208: 0.08022065177747259
Position 1974: 0.05926562713897701
Position 695: 0.05426263567629801
Position 66: 0.05085487794613742
Position 1095: 0.04827076092551006
Position 1429: 0.02676339170512177
Position 1740: 0.02445358881785583
Position 150: 0.02361949754579312
Position 1417: 0.022768855279195623
Position 251: 0.022233168071611877
Position 4564: 0.014637060846061282
Position 480: 0.013627015875346827
Position 1420: 0.011233190859487653
Position 1354: 0.010948880444445672
Position 303: 0.009121391138323689
Position 1434: 0.007874055054129124
Position 1603: 0.005570729063936021
Position 640: 0.0026392404872755443
Position 1029: 0.00233238458209249
Position 1501: 0.0009036662057689647
Position 5758: 0.000825920265319662
Position 110: 0.0008172899276392145
Position 4307: 0.0007154820851673219
Position 474: 0.0006590862682358773
Position 1239: 0.0005968627491970785
Position 4369: 0.0005755530297387378
Position 161: 0.00044105674996773917
Position 2528: 0.0003359961501238851
Position 2421: 0.00032725264576619447
Position 1505: 0.000325323612764443
Position 49: 0.00029047936896020674
Position 1452: 0.0002484974212019712
Position 442: 0.00024215965193450067
Position 758: 0.00021988409936200742
Position 5185: 0.0001796806542042979
Position 96: 0.00014991867932267423
Position 1396: 0.00012582848173780015
Position 1083: 0.0001153551146840496
Position 80: 8.907796111541977e-05
Position 1026: 6.900073612365484e-05
Position 838: 6.192060570017311e-05
Position 334: 5.686154857099441e-05
Position 2131: 5.282241293085565e-05
Position 4198: 4.831550911574205e-05
Position 1188: 4.8141825625958604e-05
Position 1227: 4.177331705043811e-05
Position 1269: 3.581052665252024e-05
Position 3826: 3.5689218876497984e-05
Position 1042: 3.186617347555567e-05
Position 2402: 1.742260478027128e-05
Position 184: 1.0446473312151138e-05
Position 967: 8.761830069396417e-06
Position 953: 7.890075022736588e-06
Position 317: 7.470931980409369e-06
Position 981: 6.781154550392239e-06
Position 588: 4.001114198446458e-06
Position 419: 2.347426836773611e-06
Position 558: 1.8126928750045313e-06
Position 1273: 1.5311125779045745e-06
Position 221: 1.5009402533468398e-06
Position 989: 1.4357935869990829e-06
Position 890: 1.3528188396989841e-06
Position 802: 1.2064514368933576e-06
Position 1052: 1.0888625943161863e-06
Position 964: 9.307110355492538e-07
Position 1151: 7.168249799147073e-07
Position 12: 3.7060525259219085e-07
Position 678: 2.0488297771914933e-07
Position 1248: 2.0244291126891991e-07
Position 1106: 1.8733288284970274e-07
Position 484: 8.980180765283839e-08
