Gene = STYXL1
index = 1352
Annotated 5SS: [  342 17583 19362 26153 34262 42745 44246 47114]
Annotated 3SS: [17478 19299 26010 34115 42598 44147 47000 51403]
SMsplice 5SS: [  342 14196 14368 17583 19362 26153 34262 42745 44246 47114]
SMsplice 3SS: [14059 14296 17478 19299 26010 34115 42598 44147 47000 51403]
top_k =  1000
Partition function (log Z): -6.546399546550447

Sorted 5' Splice Sites (High to Low Probability):
Position 34262: 0.9999991753070278
Position 42745: 0.9817225060961825
Position 17583: 0.9677070705255486
Position 19362: 0.9607313123906703
Position 342: 0.949782913673196
Position 26153: 0.78723689802202
Position 44246: 0.7836619660870521
Position 14196: 0.6683079273061795
Position 14368: 0.5957653820107313
Position 47114: 0.5252807898116789
Position 47161: 0.3770683468402368
Position 42945: 0.33888544565166223
Position 27304: 0.259165295120293
Position 13400: 0.2038561717235622
Position 7293: 0.12380206994028022
Position 12656: 0.09620431824079051
Position 12192: 0.0934147608125411
Position 13431: 0.08020091364036555
Position 12667: 0.06350358809519797
Position 12975: 0.05270415154949548
Position 49056: 0.05251242194557852
Position 14269: 0.04735510356353189
Position 50333: 0.04536688853624675
Position 192: 0.04190591273556835
Position 18563: 0.03889360864565971
Position 18090: 0.03579894117334376
Position 13259: 0.032590721704098304
Position 42877: 0.023294867446545083
Position 47166: 0.02127792584844696
Position 14425: 0.02076109272297204
Position 18986: 0.020641534176360662
Position 12102: 0.02019144502107196
Position 10674: 0.020145714068017316
Position 10693: 0.0196852397529397
Position 14179: 0.01958085236385811
Position 10748: 0.01596973891680171
Position 50975: 0.01573938909330561
Position 10877: 0.014807352757878804
Position 12196: 0.013148644268725217
Position 12883: 0.012313439671522873
Position 13377: 0.012007526619192674
Position 6544: 0.011062277337730641
Position 12492: 0.010584860140030596
Position 45624: 0.010336267921609448
Position 18626: 0.008860766245442842
Position 48707: 0.00844047734721102
Position 44268: 0.008119024234722907
Position 47049: 0.00773468495281317
Position 18829: 0.007642945231025194
Position 91: 0.006898151249514273
Position 19139: 0.005735778848738355
Position 44925: 0.005427300790201989
Position 18079: 0.004728489640914177
Position 18608: 0.004666986941995615
Position 18365: 0.003637970513567045
Position 45984: 0.0036270119532833787
Position 19230: 0.0034765900757150643
Position 45788: 0.003472943321521602
Position 3698: 0.0028560029583142425
Position 10180: 0.0028001697304307575
Position 51559: 0.0026366304752433764
Position 4139: 0.0025861497610587397
Position 46165: 0.002543602454508938
Position 47938: 0.0017366862364084103
Position 42749: 0.001677445480247539
Position 3893: 0.0016018117662773223
Position 4614: 0.0014609471760358218
Position 18098: 0.0014476404794503497
Position 44958: 0.0013917453045780765
Position 12662: 0.0010834388317563666
Position 18258: 0.0010286598657828407
Position 18658: 0.0009770465932446451
Position 347: 0.0008641365034152336
Position 45840: 0.00043510341602743705
Position 17756: 0.00034530931106181717
Position 36707: 0.00033304606347634043
Position 18393: 0.00031177113932832293
Position 48085: 0.00028543803654377647
Position 6377: 0.0002727225289510327
Position 48227: 0.00024747090854257
Position 5237: 0.0002470533597441545
Position 7010: 0.00019772524682224932
Position 7001: 0.00019684531069113302
Position 3605: 0.00017000514235724116
Position 52: 0.00016405649396806707
Position 251: 0.00015580769775794153
Position 4632: 0.00015194878028211743
Position 3938: 0.00014257034828980193
Position 3132: 0.00013983802017928293
Position 3157: 0.00012527244069589737
Position 105: 0.00012253679599109947
Position 4569: 9.942677854150753e-05
Position 50148: 9.33217460957824e-05
Position 138: 8.647182966247297e-05
Position 725: 8.60040263618603e-05
Position 682: 8.237806172971397e-05
Position 446: 8.11764765177947e-05
Position 5366: 7.799610417959056e-05
Position 47596: 7.67305075158737e-05
Position 64: 7.274691520831469e-05
Position 6929: 5.9444224323856307e-05
Position 533: 5.687261390141703e-05
Position 652: 4.230190479973538e-05
Position 604: 3.216828836225363e-05
Position 2856: 2.9929806922550945e-05
Position 2774: 2.9474272783958405e-05
Position 6951: 2.8110257546141677e-05
Position 4432: 2.72270334132762e-05
Position 3101: 2.4753806373103383e-05
Position 5245: 2.431357299083795e-05
Position 10400: 2.3056508435327315e-05
Position 78: 1.1105514957815822e-06
Position 1004: 7.041294879585812e-07
Position 72: 3.089907146164576e-07
Position 82: 2.921787002701789e-07
Position 54: 1.8662532137909697e-07
Position 111: 1.1173997288611118e-07
Position 84: 9.849331600188394e-08
Position 29: 8.369308664355198e-08
Position 1426: 4.914868030377106e-08
Position 376: 4.6764098309522964e-08
Position 1281: 4.559104746533249e-08
Position 2098: 3.847417079912535e-08
Position 1064: 3.098025553928433e-08
Position 2081: 2.6221994876112425e-08
Position 440: 1.3530372080720417e-08
Position 123: 8.661530907634703e-09
Position 13: 2.7118837454133272e-09
Position 234: 1.0401386549847185e-09
Position 363: 8.163791676939673e-10
Position 536: 1.1794284357791297e-10
Position 414: 1.1164389961125956e-10
Position 423: 8.382073167080172e-11
Position 451: 3.147676441513504e-11
Position 557: 8.00979457334653e-12
Position 260: 3.703341860054992e-12
Position 512: 8.833887980097389e-13
Position 514: 6.013297280725651e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 34115: 0.9999991753070284
Position 42598: 0.9833999515764297
Position 19299: 0.8786704134597195
Position 47000: 0.8017062743665415
Position 14059: 0.7624883151617324
Position 44147: 0.7204298120198335
Position 17478: 0.632828421321896
Position 26010: 0.6292774664784272
Position 14296: 0.48467585020563697
Position 51403: 0.3896654415717306
Position 42854: 0.3680100170330001
Position 17475: 0.32734876779356054
Position 13206: 0.3035763945670058
Position 12546: 0.1682725291194076
Position 50292: 0.16394729184749177
Position 47048: 0.14787398214159808
Position 12061: 0.12165489968247449
Position 27121: 0.12007348724259112
Position 7181: 0.11987013103428386
Position 26037: 0.11545485192853175
Position 27149: 0.11397831019331117
Position 48868: 0.10696850597655987
Position 19275: 0.08131139337454431
Position 14259: 0.07866263162961802
Position 50920: 0.06647155608896765
Position 44155: 0.06191546476686315
Position 18462: 0.05614009993149573
Position 12781: 0.05462857469391652
Position 50074: 0.054503818073741016
Position 50361: 0.05177464368542217
Position 10548: 0.04646987013889137
Position 51120: 0.043223221436236754
Position 25976: 0.042244016670241774
Position 51283: 0.029012981304534263
Position 18035: 0.028911732222915536
Position 18911: 0.027947028795917043
Position 14099: 0.02594356097028556
Position 48057: 0.02505073609220381
Position 50576: 0.024445726643336885
Position 50871: 0.021531246510536305
Position 13285: 0.02028073480423427
Position 49205: 0.0178346822743675
Position 27086: 0.017208411808554046
Position 45552: 0.010558025721347387
Position 48550: 0.010127335681820246
Position 10748: 0.010064635930352495
Position 44004: 0.009802060807105776
Position 50953: 0.009259153339112144
Position 48892: 0.009256022300525739
Position 27099: 0.007905082316914044
Position 51188: 0.007837969195537382
Position 12372: 0.007278330882229899
Position 10525: 0.0063747207335101775
Position 44760: 0.006245469885737697
Position 47485: 0.0062427659013986544
Position 51333: 0.005988661283341582
Position 17957: 0.005827792908446345
Position 49956: 0.005250677339532626
Position 17510: 0.00522777144647687
Position 50190: 0.005211927660753448
Position 18306: 0.0048971010487190506
Position 47787: 0.004862895801681376
Position 13155: 0.0047982043159789
Position 45818: 0.00475506514130459
Position 50402: 0.004475680245433669
Position 6272: 0.004433052697665593
Position 51015: 0.004329755980827176
Position 45698: 0.004096781154975614
Position 10794: 0.004080032295403311
Position 12034: 0.0040293068449285116
Position 50974: 0.0038997972598266645
Position 17738: 0.0036107388325927756
Position 6337: 0.00353037229449927
Position 18725: 0.0034075692807809532
Position 46097: 0.003078966462037848
Position 12788: 0.002907832575439133
Position 51153: 0.0027993236668495225
Position 18891: 0.0026563829635813116
Position 10565: 0.0026425689975371944
Position 17438: 0.00247229471827683
Position 48626: 0.0023827957838193953
Position 18056: 0.0023758634768819425
Position 49209: 0.0020725566360328363
Position 47811: 0.0020331360210015556
Position 10089: 0.001978397704231967
Position 47407: 0.0019752563025201625
Position 49084: 0.0018864903725192125
Position 49909: 0.0018260721698080185
Position 7244: 0.0017044262265570797
Position 3881: 0.0015844358633165777
Position 18127: 0.0015749853653945747
Position 12308: 0.0015637887745212128
Position 50468: 0.0014436947739927043
Position 12072: 0.001418452221402115
Position 6405: 0.0014176041501199916
Position 11995: 0.0013949318368125508
Position 48735: 0.0013453033695309375
Position 47373: 0.0012648629034990072
Position 3476: 0.001259793329502252
Position 44355: 0.0012491942291496345
Position 49183: 0.0011618624944536814
Position 51656: 0.001136166385698082
Position 51632: 0.0010531248382371966
Position 7057: 0.0010053162677602886
Position 10648: 0.0009762173999430296
Position 48810: 0.000966494022661475
Position 17914: 0.0009564399398424949
Position 4418: 0.0009067264661755019
Position 49406: 0.0008172330868744758
Position 48706: 0.0008136663288187215
Position 4082: 0.0007195365897566485
Position 44803: 0.0006867465849921298
Position 49324: 0.0006701282919204484
Position 7194: 0.0006280770160729129
Position 3598: 0.0005873499477068945
Position 3461: 0.0005789883685098017
Position 6482: 0.0005666414132672806
Position 3439: 0.0005537756533822828
Position 47592: 0.0004930637623093263
Position 6525: 0.0004929729526408767
Position 10056: 0.0004817091432121958
Position 4470: 0.00046053901708215534
Position 18063: 0.0004550131503819023
Position 51638: 0.00044733925130810003
Position 50877: 0.00040137751605818714
Position 7220: 0.00039213158017648356
Position 6332: 0.0003917150838402538
Position 3830: 0.00038516619655336234
Position 48191: 0.00036039536141913513
Position 5018: 0.0003423435016709018
Position 3989: 0.00032529301165908634
Position 6488: 0.00030630360371954794
Position 6829: 0.0003039340581543041
Position 49249: 0.00028777875188880635
Position 25871: 0.00026056485634662113
Position 4390: 0.00025271805165370006
Position 3054: 0.00021488960024624988
Position 3992: 0.00021314965867005173
Position 7102: 0.000201987816083078
Position 49807: 0.00019995651550668738
Position 10109: 0.00018213054824217629
Position 10049: 0.00015992343620965547
Position 3969: 0.00015552094078294515
Position 520: 0.00015502566786496224
Position 3798: 0.0001472906625157903
Position 6381: 0.00012618904851551506
Position 36581: 0.00012360351058974357
Position 3560: 0.00012085886497298224
Position 6809: 0.00011818174864254126
Position 3810: 0.00011247505881319547
Position 4123: 9.999523667124073e-05
Position 203: 9.283881923198853e-05
Position 4003: 9.046919656543559e-05
Position 3604: 8.273543606308656e-05
Position 593: 7.92151973881945e-05
Position 44999: 7.635454299109421e-05
Position 4431: 7.103105319726034e-05
Position 6859: 6.000923258653554e-05
Position 36633: 5.8001829956543266e-05
Position 36440: 5.754107139159363e-05
Position 45748: 5.742282217025546e-05
Position 47650: 5.6137093920675803e-05
Position 36406: 5.268179593494405e-05
Position 43005: 5.1045248794026684e-05
Position 3479: 5.003146061293642e-05
Position 3941: 4.750692142521782e-05
Position 36562: 4.438889340713303e-05
Position 4244: 4.131408978518065e-05
Position 4100: 4.012998929142479e-05
Position 3928: 3.653471833412814e-05
Position 6119: 3.265789177206539e-05
Position 3538: 3.1487266371023666e-05
Position 2961: 3.081266026521589e-05
Position 191: 2.9521623123531825e-05
Position 3565: 2.9071858086602658e-05
Position 3000: 2.852646192057375e-05
Position 44321: 2.6581578540162607e-05
Position 423: 2.571763308372593e-05
Position 2737: 2.50810138271644e-05
Position 445: 2.189740842493985e-05
Position 4029: 2.147759478396499e-05
Position 4087: 2.0857595574606004e-05
Position 3717: 1.9761995528950786e-05
Position 3859: 1.9718446241627248e-05
Position 3708: 1.8548793305559023e-05
Position 3009: 1.2830651576212255e-05
Position 17871: 1.2615319048005673e-05
Position 429: 1.2185544448785038e-05
Position 10230: 1.1806663299596553e-05
Position 6215: 1.1086800480432993e-05
Position 2688: 1.0438368068126615e-05
Position 6156: 9.862885369561453e-06
Position 286: 9.769949218983157e-06
Position 5150: 7.019536386042895e-06
Position 6505: 6.414756894428759e-06
Position 6502: 5.7851292692927025e-06
Position 2594: 5.531726734300799e-06
Position 10257: 4.858823370805978e-06
Position 4596: 4.4237183923656534e-06
Position 6317: 4.341158627561179e-06
Position 2713: 4.067195826665654e-06
Position 2700: 3.9747616164507004e-06
Position 2762: 3.2436328182557087e-06
Position 3051: 2.8048932400317397e-06
Position 4166: 2.7973723655759525e-06
Position 234: 2.6829774441034044e-06
Position 10305: 2.5440098549556366e-06
Position 2613: 2.332586349847693e-06
Position 10260: 1.8559104447316324e-06
Position 3481: 1.7503775599359121e-06
Position 565: 1.6502053857985637e-06
Position 209: 1.6346402132399598e-06
Position 2566: 1.568243855795673e-06
Position 36129: 1.556828591684458e-06
Position 3406: 1.4567558073140246e-06
Position 3769: 1.3721879732162397e-06
Position 207: 1.3646009480097016e-06
Position 2470: 1.1693405422536983e-06
Position 2654: 1.140620191169032e-06
Position 2473: 8.565898764793513e-07
Position 27467: 7.699981553516757e-07
Position 451: 6.149697323011042e-07
