Gene = GBA2
index = 577
Annotated 5SS: [  883  4614  4932  7557  8404  8703  9020  9231  9601  9914 10227 10477
 10703 10997 11192 11481]
Annotated 3SS: [ 4521  4815  7337  8163  8599  8865  9104  9427  9808 10118 10324 10595
 10853 11075 11288 11780]
SMsplice 5SS: [  744  4614  4932  8404  9020  9231  9601 10227 10477 10703 10997 11192
 11481]
SMsplice 3SS: [ 4521  4815  8163  8865  9104  9427 10118 10324 10595 10926 11075 11288
 11780]
top_k =  1000
Partition function (log Z): 21.84029206874167

Sorted 5' Splice Sites (High to Low Probability):
Position 4614: 0.9959152279231147
Position 9020: 0.9919653794443979
Position 10997: 0.9338674408412301
Position 8404: 0.8947742535015613
Position 10227: 0.8577267256281481
Position 11192: 0.8241634121316359
Position 10477: 0.711376848793715
Position 4932: 0.6973159157167381
Position 10703: 0.5630561577578672
Position 9231: 0.5304618889678052
Position 9601: 0.4633820449346374
Position 11481: 0.44329939440213234
Position 9217: 0.4304234249784843
Position 744: 0.35047047815229754
Position 7557: 0.3482484643271026
Position 10711: 0.3266116489741056
Position 9914: 0.2769944619055895
Position 8703: 0.27250365552264255
Position 1209: 0.25938204782824337
Position 883: 0.22463072702084133
Position 4274: 0.21695403247531175
Position 2139: 0.2087540247591549
Position 5953: 0.1919507079850325
Position 8657: 0.17181502371237015
Position 10245: 0.13254732246378462
Position 149: 0.11876729438099722
Position 1388: 0.11472974678336535
Position 9614: 0.10028900661076406
Position 5010: 0.0946614676891985
Position 10735: 0.09222639558982687
Position 764: 0.08874425257563932
Position 8729: 0.08014191452978953
Position 657: 0.06681894035503493
Position 10513: 0.06292989762830722
Position 11439: 0.061510604670217586
Position 5744: 0.06000275296529824
Position 11249: 0.05748984265453163
Position 8741: 0.05734474606609662
Position 8777: 0.053716212463914476
Position 8612: 0.05299461327908707
Position 10468: 0.05144345902327297
Position 10411: 0.043404941421376395
Position 10436: 0.04170850720379503
Position 122: 0.04136452489011902
Position 4403: 0.034215214431652874
Position 9673: 0.03037759847468756
Position 5957: 0.03006834880594757
Position 1431: 0.02999605879525578
Position 11611: 0.029047032601572834
Position 10518: 0.025270397250047663
Position 1107: 0.02410961289015351
Position 8288: 0.023019027798192433
Position 9644: 0.022817323648960483
Position 5969: 0.02141962870433674
Position 5533: 0.017542020648158636
Position 8713: 0.01739383941671231
Position 5790: 0.01688731630013897
Position 2320: 0.01576966816552088
Position 7439: 0.014836461437602734
Position 2900: 0.013450026849865236
Position 161: 0.013405033078526207
Position 8519: 0.011786327769027416
Position 9313: 0.011078060711588796
Position 9903: 0.010654685090134057
Position 6664: 0.010025203280775427
Position 4457: 0.009402755214707622
Position 3073: 0.009154026327629445
Position 647: 0.00887731947900816
Position 194: 0.008864072150481295
Position 488: 0.008844984292843293
Position 1039: 0.007746184738856582
Position 9387: 0.006969865457587966
Position 6865: 0.006837749759358613
Position 7435: 0.006602297480779218
Position 11515: 0.006400560939766833
Position 10398: 0.006135497407264237
Position 3124: 0.006104527760740683
Position 9039: 0.005548520935490527
Position 3873: 0.005444037849762643
Position 8765: 0.004856581978322553
Position 4946: 0.004346841140172825
Position 2204: 0.00410871598784905
Position 2235: 0.0040881839656675975
Position 9679: 0.004037290201229834
Position 10461: 0.0035128242319121122
Position 10686: 0.003311673634265074
Position 11748: 0.0030876334981006703
Position 2763: 0.0028169853816543923
Position 11752: 0.002737394438993407
Position 11443: 0.0026471032138656184
Position 8784: 0.0024872102832281073
Position 8491: 0.0024519907706070576
Position 951: 0.0022996253932624196
Position 8076: 0.002256247521244698
Position 3733: 0.0020735462117648395
Position 1384: 0.002063207199844917
Position 1049: 0.001988429482063176
Position 5945: 0.0016882575850862777
Position 9443: 0.0016579354703204355
Position 9580: 0.001572473557324706
Position 187: 0.001465527096591717
Position 10013: 0.0014595716874782165
Position 11580: 0.001355415645451409
Position 11310: 0.0012828230115092237
Position 521: 0.0012721527128722837
Position 11118: 0.0011312686094912066
Position 1606: 0.0009966487576137854
Position 11242: 0.0009021170893817271
Position 10156: 0.0008939876360535404
Position 4592: 0.000855757028877434
Position 9237: 0.0008503320238197698
Position 2085: 0.000780251328072601
Position 11398: 0.0007602597543932019
Position 12056: 0.0007466276257967642
Position 9108: 0.0007173805881023735
Position 1953: 0.000685775353578876
Position 9700: 0.0006852021843355732
Position 1580: 0.0006356953244727034
Position 4723: 0.0006336636119489915
Position 9183: 0.000625792677061349
Position 10470: 0.0006150126923194311
Position 4349: 0.0005526688182943284
Position 9548: 0.0004911332479735984
Position 11376: 0.00048674688886231104
Position 1574: 0.00043280763521641387
Position 9825: 0.0003926632509940042
Position 2514: 0.0003916055137111175
Position 4663: 0.0003861814696947469
Position 5023: 0.000344287110090812
Position 731: 0.0003267764400905247
Position 9009: 0.000239971214053234
Position 3905: 0.00023156024973519304
Position 9117: 0.00022968734169604815
Position 4673: 0.00022773598291312292
Position 10472: 0.00021719783380896214
Position 2602: 0.00021483602379031053
Position 839: 0.00021316665938600935
Position 11756: 0.00020933928916083382
Position 5405: 0.00020859995013441704
Position 5095: 0.00017607748709018642
Position 10502: 0.00016415924071024203
Position 9507: 0.00016375206925553393
Position 11343: 0.00014561826274747729
Position 9495: 0.0001366986351189573
Position 11416: 0.0001364619335154384
Position 11647: 0.0001362059592539367
Position 2177: 0.00013392174400533435
Position 5330: 0.00012429590000822072
Position 9786: 0.00011449292925467409
Position 5340: 0.00011352370475241501
Position 2171: 0.00011051198633484743
Position 11001: 0.00010969908451039159
Position 8523: 0.00010885503346042201
Position 2499: 0.00010826022559056519
Position 10402: 0.00010313490743728142
Position 1692: 8.488035918063998e-05
Position 10233: 8.339942422466902e-05
Position 9317: 8.040839360631081e-05
Position 10760: 7.350993843377453e-05
Position 6073: 7.095355665455376e-05
Position 4757: 7.05865340916751e-05
Position 4537: 6.340888517290497e-05
Position 5016: 5.452169240179307e-05
Position 10172: 4.838800140453412e-05
Position 5773: 3.7030959199672784e-05
Position 641: 3.4530979011222185e-05
Position 5693: 3.116809901762205e-05
Position 1818: 3.086630302854479e-05
Position 9710: 2.8967564766207253e-05
Position 10561: 2.5556898053997944e-05
Position 10717: 2.5123164281176343e-05
Position 8927: 2.4252593679324953e-05
Position 11113: 2.13068027748629e-05
Position 1420: 2.0114759142803206e-05
Position 605: 1.7814335590652536e-05
Position 9816: 1.747876203830472e-05
Position 7173: 1.724767172968262e-05
Position 10345: 1.524290844123474e-05
Position 18: 1.4409900493709495e-05
Position 8990: 1.410493546244263e-05
Position 9168: 1.1825793654797277e-05
Position 347: 1.0869218595006088e-05
Position 5812: 1.0051322039498613e-05
Position 10522: 8.172766526029659e-06
Position 5998: 7.600429531673821e-06
Position 8912: 6.86401124680441e-06
Position 8892: 5.5689114689228244e-06
Position 36: 5.503169693998533e-06
Position 11149: 4.7201874517992455e-06
Position 5373: 3.779127071277214e-06
Position 4816: 3.7766074848199233e-06
Position 261: 3.625000539989165e-06
Position 887: 3.497732483049717e-06
Position 990: 3.377603329225565e-06
Position 8910: 2.978020962814133e-06
Position 11137: 2.8658445342917687e-06
Position 998: 2.80779401321922e-06
Position 5003: 2.7992323016474614e-06
Position 5046: 2.7201888513326973e-06
Position 10524: 2.6282304181153956e-06
Position 663: 2.605469327202177e-06
Position 802: 2.030133749331958e-06
Position 11016: 1.7420938914554407e-06
Position 11139: 1.673109288413947e-06
Position 5926: 1.4269034488724726e-06
Position 1265: 1.0790191964664961e-06
Position 2265: 3.7755276927983716e-07
Position 585: 1.2351736334764472e-07
Position 789: 1.186344403064771e-07
Position 295: 1.0693824106134123e-07
Position 11418: 5.512803415808887e-08
Position 176: 5.407578011083307e-08
Position 10297: 4.360420727693592e-08
Position 127: 1.622163278357989e-08
Position 234: 6.4577491201969225e-09
Position 972: 4.2019673439966305e-09
Position 560: 5.383224121146562e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4521: 0.9979387460076868
Position 9104: 0.9751661050435917
Position 8865: 0.9684007127537202
Position 10324: 0.9393472953131582
Position 10118: 0.9315481090773008
Position 11288: 0.8674544707552695
Position 11075: 0.8518108297320419
Position 8163: 0.6905333618442434
Position 8599: 0.6598086658509926
Position 9427: 0.6264691668656482
Position 10595: 0.6153652770295439
Position 4815: 0.6108759774817524
Position 10926: 0.6093323236612512
Position 11780: 0.5505956332990877
Position 10568: 0.36862664720488947
Position 9808: 0.2517546033799482
Position 2071: 0.22616219657700046
Position 4215: 0.2254291217875004
Position 8321: 0.2130185636898834
Position 7319: 0.19122392237025188
Position 5901: 0.17295384472358583
Position 4886: 0.15924230115326224
Position 10902: 0.12068604140467223
Position 10958: 0.10832110695997528
Position 1097: 0.10290043212036457
Position 10853: 0.0957081117281265
Position 1021: 0.08591332015363379
Position 7344: 0.06694365234132245
Position 7337: 0.06593521819555401
Position 5743: 0.06057868394935947
Position 11858: 0.05396462795396687
Position 1297: 0.04784535805918665
Position 5615: 0.04395147717979017
Position 1300: 0.04225780584888911
Position 10134: 0.04172241743683944
Position 5565: 0.033387620218960294
Position 7417: 0.027238607119446576
Position 9736: 0.026566544464129826
Position 8092: 0.025016090623540873
Position 11657: 0.02335050271036106
Position 1326: 0.023210726460882024
Position 4722: 0.019698795597742756
Position 931: 0.019652655156164957
Position 8923: 0.019586045706651366
Position 8581: 0.019286731275502268
Position 4160: 0.01729319800167063
Position 1146: 0.017098060270518425
Position 4343: 0.01511256790467413
Position 10077: 0.014608647561595892
Position 7526: 0.01436340331657023
Position 2964: 0.013992319947663671
Position 8643: 0.013598422475218344
Position 11623: 0.013550689665285625
Position 5478: 0.010950155177081424
Position 1368: 0.010312064394588963
Position 8627: 0.009562903482265272
Position 5444: 0.009401690037472
Position 1100: 0.00886617539384354
Position 10410: 0.008531903833783251
Position 11100: 0.008205585656706734
Position 12308: 0.007930683261891112
Position 11113: 0.0077049605988583425
Position 8603: 0.007266855083723608
Position 1081: 0.007021828991094964
Position 8805: 0.00635733735896259
Position 11137: 0.005769452295679577
Position 11528: 0.005683715076754959
Position 10882: 0.0055083444258296746
Position 4907: 0.005254369582885512
Position 6779: 0.005129466908112895
Position 11636: 0.00501330461948941
Position 6551: 0.004816831212445188
Position 9786: 0.004796904788720904
Position 2664: 0.004781839888711121
Position 6306: 0.004331062006707452
Position 11097: 0.004190865493770162
Position 8004: 0.004120144115692354
Position 9129: 0.003731904169618019
Position 3772: 0.003565356606835492
Position 11559: 0.003529029297930199
Position 1913: 0.0034848612088400344
Position 4164: 0.0034277535580534463
Position 3574: 0.00329397410954122
Position 2645: 0.0030410427951294305
Position 2803: 0.00303747902844443
Position 11720: 0.002836761749720473
Position 620: 0.002721236274579301
Position 5871: 0.002698695172461226
Position 10047: 0.002560096918715393
Position 2598: 0.002401232247274237
Position 10619: 0.002350221927415296
Position 10810: 0.0023377230986877046
Position 2433: 0.0022906485952493374
Position 11416: 0.002248654679790905
Position 8495: 0.0021819381144003993
Position 234: 0.0021818000841484705
Position 11358: 0.0020889823358561893
Position 11336: 0.0019689659860379193
Position 300: 0.0019046661548327794
Position 8511: 0.0018814344461477036
Position 9528: 0.0018338954262417681
Position 7490: 0.0018164882562086582
Position 1825: 0.0016460323167650508
Position 11804: 0.001476556815777405
Position 577: 0.0014463814250340213
Position 9313: 0.0014313535327942608
Position 9155: 0.0013619405262975774
Position 5450: 0.0011578300829630669
Position 8927: 0.0011475082982454349
Position 7473: 0.0011338025722879485
Position 5719: 0.0011273121911980892
Position 8885: 0.0011127995507243462
Position 9671: 0.0010988151948444964
Position 9813: 0.0010987843535688487
Position 5636: 0.0010553382853777614
Position 7502: 0.001032129073842795
Position 6630: 0.0009996232180368267
Position 11121: 0.0009352291054829907
Position 7961: 0.0009126998531035176
Position 4866: 0.0008980224580596218
Position 3800: 0.0008898135948859548
Position 1956: 0.0008470322028273175
Position 5818: 0.0008357622418646999
Position 995: 0.0008261314320775203
Position 5581: 0.0007976759157840671
Position 10383: 0.0007945543684629414
Position 11593: 0.0007739250650907519
Position 2641: 0.0007668973728840643
Position 2110: 0.0007459259427655563
Position 3113: 0.0006953460169297404
Position 10935: 0.0006851772044066176
Position 809: 0.0006739121665504088
Position 2806: 0.0006625740669190124
Position 471: 0.0006608180912714998
Position 8517: 0.000642117299948364
Position 11690: 0.000641920292657089
Position 646: 0.0006324676384324925
Position 11463: 0.0006288653787286505
Position 1191: 0.0006203783768186306
Position 9738: 0.0006026774611460747
Position 6537: 0.0005862042954219045
Position 3039: 0.0005708881237767136
Position 8829: 0.0005281881514597449
Position 12286: 0.0005054565940157869
Position 11348: 0.0004823258563768336
Position 11149: 0.0004558492802438614
Position 566: 0.00042344438838274955
Position 4531: 0.0004197334846632241
Position 5199: 0.0004119970566829236
Position 9710: 0.0003843350348153027
Position 11865: 0.0003813246825864419
Position 6420: 0.0003561713431754573
Position 5701: 0.0003402218030612336
Position 689: 0.000332027917224839
Position 365: 0.0003010209540242177
Position 9116: 0.00028646442343324436
Position 9983: 0.00028533809518423484
Position 9489: 0.00027190436616963905
Position 12029: 0.00027059131282641726
Position 4871: 0.00026643150165259384
Position 10867: 0.00026186773639853925
Position 11174: 0.00025238100137809684
Position 4864: 0.0002481776790598357
Position 6746: 0.0002404836894484822
Position 6749: 0.00023804640256879593
Position 11808: 0.0002028796566189548
Position 9386: 0.00020220216215374512
Position 1048: 0.00019489335687501385
Position 8457: 0.0001852508149234356
Position 10297: 0.00017906255192780079
Position 742: 0.0001783456834852282
Position 1043: 0.00017659148123854983
Position 12328: 0.00017584356036489169
Position 520: 0.00016500557805955196
Position 11936: 0.00014541790773981878
Position 11390: 0.0001424768016820409
Position 2231: 0.00013670685725097
Position 2281: 0.00013510075993546872
Position 948: 0.00013184602524037508
Position 8656: 0.00012994100518622502
Position 763: 0.00012216879253053501
Position 5274: 0.0001214051915928962
Position 8762: 0.00011932849055907717
Position 5830: 0.00011330329175730078
Position 11680: 0.00010855120750681398
Position 691: 0.0001009907439119507
Position 8872: 9.960366285348293e-05
Position 9768: 9.573292538742783e-05
Position 945: 9.00197164673e-05
Position 5221: 8.280426156895328e-05
Position 1715: 7.393123804002146e-05
Position 653: 7.207709332164842e-05
Position 9683: 7.131957971079824e-05
Position 6788: 7.126592709522579e-05
Position 5358: 6.800972824945017e-05
Position 904: 6.752804259126028e-05
Position 849: 6.39030200368851e-05
Position 637: 6.347030057277709e-05
Position 1374: 6.045258660765698e-05
Position 535: 5.8555505860887885e-05
Position 11161: 4.980030883424647e-05
Position 1567: 4.892091864502795e-05
Position 10398: 4.7519468193833804e-05
Position 1132: 4.734793969953354e-05
Position 4917: 4.673509063118863e-05
Position 622: 4.438187263035091e-05
Position 9762: 4.410573516567701e-05
Position 396: 4.4040206090530524e-05
Position 9181: 4.396601872288236e-05
Position 10941: 4.394576780315362e-05
Position 6590: 4.2344773948570786e-05
Position 2023: 4.0119962260440884e-05
Position 5418: 3.934973219925898e-05
Position 5622: 3.7615574151077754e-05
Position 6279: 3.424697654764118e-05
Position 5159: 3.318605561830724e-05
Position 749: 3.207396723185676e-05
Position 11737: 3.0548934408677894e-05
Position 9495: 2.959346691274279e-05
Position 9136: 2.798586956096666e-05
Position 1500: 2.7351407930140093e-05
Position 1455: 2.5476799353163066e-05
Position 4730: 2.409081180904771e-05
Position 9771: 2.1545862693380347e-05
Position 9142: 2.0208692967404884e-05
Position 830: 1.836410300190329e-05
Position 6593: 1.720628662559666e-05
Position 724: 1.6417635774082627e-05
Position 1105: 1.6136193404829464e-05
Position 309: 1.5995790234275164e-05
Position 10194: 1.5878763546588145e-05
Position 1420: 1.478935291911642e-05
Position 10226: 1.4219643488103198e-05
Position 1517: 1.3911188832704427e-05
Position 10477: 1.3502588425592972e-05
Position 802: 1.3435862116086456e-05
Position 1338: 1.2803812423010184e-05
Position 5404: 1.2188365630909976e-05
Position 7068: 1.169810413860571e-05
Position 10628: 1.1691879487421755e-05
Position 1761: 1.1569740056671339e-05
Position 605: 1.108177264754024e-05
Position 542: 1.0385681666568726e-05
Position 5530: 9.861699644539597e-06
Position 712: 9.064503294235532e-06
Position 10972: 9.047680401468603e-06
Position 1473: 7.99769375216726e-06
Position 595: 7.239059339646875e-06
Position 1719: 5.953321439995813e-06
Position 4842: 5.841628968558188e-06
Position 7019: 5.549567591076911e-06
Position 10969: 4.5362404985048825e-06
Position 8983: 4.41667445564033e-06
Position 10455: 4.363690688193792e-06
Position 675: 4.198813497033185e-06
Position 1536: 3.9681871484756725e-06
Position 1506: 3.615142152691547e-06
Position 990: 3.610025344382518e-06
Position 254: 3.3758666411732603e-06
Position 4974: 3.260537848933058e-06
Position 406: 3.131492713720613e-06
Position 1208: 2.9385896893097497e-06
Position 10306: 2.324586859245868e-06
Position 2076: 2.178677531962406e-06
Position 9230: 1.8641650054910797e-06
Position 280: 1.5606185827481073e-06
Position 862: 1.4697269669771447e-06
Position 369: 1.292743685664031e-06
Position 5075: 1.2256914738643646e-06
Position 814: 1.1751154737410775e-06
Position 671: 1.1105279581584896e-06
Position 11241: 1.0337603042129843e-06
Position 950: 9.302047533515472e-07
Position 869: 8.65605236513958e-07
Position 10665: 7.57065954032714e-07
Position 890: 7.430455831468304e-07
Position 593: 7.25158370640128e-07
Position 496: 5.89244953183627e-07
Position 11423: 4.208962312335307e-07
Position 1998: 3.7908791975519246e-07
Position 1854: 3.49865960234796e-07
Position 6062: 3.4358906279809616e-07
Position 1990: 3.1568294756281086e-07
Position 816: 3.070522542041127e-07
Position 574: 2.8049729234169005e-07
Position 488: 2.6759360355094884e-07
Position 5262: 2.319232966075047e-07
Position 661: 2.2391385263755566e-07
Position 9530: 2.126721039697791e-07
Position 10695: 1.3938812777466596e-07
Position 4753: 1.390058559675357e-07
Position 582: 1.2861373480579724e-07
Position 371: 1.0644655806878813e-07
Position 11183: 9.287978697663983e-08
Position 9317: 8.51088814236398e-08
Position 9515: 7.95231436887238e-08
Position 9320: 3.544181829784475e-08
Position 326: 3.4483751598817006e-08
Position 1484: 2.8172157896560915e-08
Position 1876: 2.7774559963207553e-08
Position 882: 2.5945125787163913e-08
Position 1380: 1.849417317969519e-08
Position 9533: 7.1946958436709656e-09
Position 811: 6.082342088117926e-09
Position 4936: 5.881344578238672e-09
Position 4932: 3.809445936633953e-09
Position 9507: 1.7678797498673322e-09
Position 311: 1.1252406924692503e-09
Position 1529: 9.565401291465432e-10
Position 332: 6.888671721776739e-10
Position 321: 4.844966204376319e-10
Position 9183: 2.2843744047422418e-10
Position 4644: 8.151186741879892e-11
Position 324: 2.7714272760976162e-12
Position 135: 8.166759493086676e-13
Position 480: 1.0266000744510984e-13
Position 82: 2.3016829369578664e-14
Position 148: 7.757823316524696e-15
