Gene = OXNAD1
index = 991
Annotated 5SS: [  307  4077  5873  6524 21250 29799 36670 37550]
Annotated 3SS: [ 3926  5745  6459 21142 29656 36426 37440 38208]
SMsplice 5SS: [  281  4077  5873  6524  6797  7123 16362 21250 29799 36670 36992 37221
 37550]
SMsplice 3SS: [ 3926  5745  6459  6659  6945 16148 21142 29656 36426 36762 37103 37440
 39627]
top_k =  1000
Partition function (log Z): 7.026589037090989

Sorted 5' Splice Sites (High to Low Probability):
Position 29799: 0.9999999999999979
Position 16362: 0.9966387525335622
Position 21250: 0.98555443173942
Position 36670: 0.9605103586868111
Position 5873: 0.9143950407682854
Position 4077: 0.9143800914475368
Position 37550: 0.864818509260172
Position 7123: 0.7836460077179882
Position 6797: 0.7796992066119797
Position 36992: 0.7531178885988661
Position 281: 0.5606502722313603
Position 22757: 0.5103809504683574
Position 25816: 0.47705564178560267
Position 37221: 0.4414013485353187
Position 8152: 0.4146608923689975
Position 6524: 0.40449584922939735
Position 34746: 0.3992157750810546
Position 34483: 0.38039890165497603
Position 307: 0.3792460850698778
Position 33434: 0.30088005506067167
Position 3795: 0.24325849323814422
Position 38394: 0.23159880377073958
Position 21972: 0.1776087894681428
Position 4303: 0.17094145742821193
Position 12231: 0.16931656915927884
Position 6539: 0.12895326197122076
Position 6594: 0.1275458141321561
Position 16961: 0.11576312995459691
Position 34780: 0.11568086792281869
Position 37152: 0.10394463251980811
Position 27878: 0.10304299187963205
Position 2952: 0.09830148164397508
Position 34475: 0.09623893286018337
Position 7884: 0.09609427947175582
Position 25685: 0.09377855234997164
Position 19468: 0.09298599817223999
Position 12598: 0.09073229336381074
Position 36884: 0.08899666812715785
Position 21939: 0.07808593993836352
Position 38139: 0.07595369825923198
Position 15547: 0.07534492128276499
Position 8123: 0.07381779761462401
Position 32635: 0.07103963312098378
Position 18792: 0.06976113676549155
Position 25069: 0.06498644783154127
Position 4110: 0.06479687354698084
Position 19839: 0.06467876819436151
Position 34793: 0.06371783792641392
Position 24775: 0.06138999289749052
Position 25595: 0.056190274373722544
Position 24189: 0.05426386878400888
Position 28025: 0.04710692460420605
Position 3821: 0.04617711800493188
Position 40015: 0.045078661542564284
Position 3734: 0.04368433167473167
Position 1265: 0.04224917976674052
Position 14020: 0.04044108702754831
Position 12300: 0.03949980259647981
Position 25082: 0.039210726689364137
Position 17436: 0.0385218284461666
Position 36988: 0.03609392110787824
Position 17447: 0.034561749852927225
Position 6548: 0.03205992048814238
Position 23101: 0.030921526316191616
Position 37022: 0.03035717691214821
Position 36679: 0.028893055936375363
Position 1601: 0.0284693983930628
Position 2810: 0.02760685300091387
Position 4326: 0.02750851975392035
Position 11662: 0.02635303299881958
Position 24783: 0.02536753383121541
Position 661: 0.02329981846515289
Position 33650: 0.022392137923274647
Position 13274: 0.02198791586958302
Position 135: 0.021509478733642187
Position 569: 0.021121784050343956
Position 38360: 0.01925333380279554
Position 5967: 0.018287645833096017
Position 14932: 0.01754778412239012
Position 28874: 0.015660815706599166
Position 28866: 0.014829077160642983
Position 15647: 0.014425423417050507
Position 36234: 0.01427601313966975
Position 5623: 0.013363614225436873
Position 4660: 0.013144911684531461
Position 38631: 0.012141488777752714
Position 15131: 0.01134882617740338
Position 22886: 0.01119530895672962
Position 2919: 0.010372756582676381
Position 34799: 0.01029802883098764
Position 13986: 0.01025043196642638
Position 15109: 0.009605267595237598
Position 23168: 0.0095694208293909
Position 11580: 0.00948366369093393
Position 12113: 0.009442129046809956
Position 11287: 0.009062749189910553
Position 5594: 0.008702446492974634
Position 31731: 0.008632587929597544
Position 25011: 0.007861490576136738
Position 4812: 0.007796113290331216
Position 1779: 0.007743857322186891
Position 3049: 0.007462012758887641
Position 37364: 0.007181817565214462
Position 24520: 0.007043811766598543
Position 142: 0.006716398414187962
Position 39679: 0.005840686698006301
Position 5396: 0.00561413399279922
Position 59: 0.0055685161043558555
Position 797: 0.005305375919937579
Position 2415: 0.004441389392649472
Position 33536: 0.004248364350882245
Position 38125: 0.004165961346882463
Position 34498: 0.0039387936373722005
Position 3512: 0.003704481072430144
Position 37217: 0.0035035495908906896
Position 1431: 0.0034601263697358353
Position 21177: 0.00345488175442251
Position 7837: 0.0033231340436009277
Position 46: 0.0033011091465915306
Position 1192: 0.003269625396165363
Position 2956: 0.0030551181903046842
Position 13184: 0.002886107322637197
Position 13219: 0.0027768841689424953
Position 34775: 0.002114840440166434
Position 37951: 0.0021122328966530265
Position 21309: 0.0019466803654010873
Position 23097: 0.0017845118723115497
Position 25004: 0.0017127096821036127
Position 6764: 0.0015256472210380151
Position 36977: 0.0012209550911515146
Position 36871: 0.0011946385278332292
Position 3816: 0.001139166998166987
Position 2824: 0.0011183752723897351
Position 34989: 0.0011081434391285055
Position 3999: 0.0011049401510754317
Position 5125: 0.0009033116564012183
Position 6528: 0.0008464517858152566
Position 10312: 0.000794062830150849
Position 1346: 0.0007293917466199391
Position 6573: 0.0006540038390829125
Position 9995: 0.0006393144429867551
Position 3867: 0.0006312577507499486
Position 36691: 0.0005715846539617128
Position 36836: 0.0005489100315921869
Position 1017: 0.0005419414799514114
Position 1656: 0.00046811672165014863
Position 218: 0.0004618336749371385
Position 718: 0.00042909683943586263
Position 708: 0.0004281306096099962
Position 16600: 0.0004151604898960689
Position 700: 0.0004109827469489719
Position 3805: 0.0003891503038788575
Position 696: 0.00035404354275005715
Position 6565: 0.00034754076676843317
Position 2850: 0.0003151406565134803
Position 1273: 0.00030061491941733116
Position 6639: 0.0002222090733802481
Position 6000: 0.0002120586225061381
Position 24138: 0.0002002555634273598
Position 2545: 0.00017635277619280278
Position 3522: 0.00016487695062920895
Position 36866: 0.00016354952150158142
Position 3696: 0.00016019295876180955
Position 258: 0.00015356884498408482
Position 7601: 0.0001138891344879916
Position 6615: 8.419102396447288e-05
Position 7127: 7.855930070612653e-05
Position 4544: 6.92520134411308e-05
Position 6354: 6.790907534985676e-05
Position 729: 5.3799548456269e-05
Position 174: 4.51277699712997e-05
Position 74: 4.4921365477690144e-05
Position 39158: 4.331423255850293e-05
Position 289: 4.115715987923759e-05
Position 21982: 3.904836997753843e-05
Position 6811: 3.4271286652155874e-05
Position 2629: 2.247486205314595e-05
Position 3979: 2.119679207060781e-05
Position 485: 1.9575006782796528e-05
Position 2649: 1.7719119554498196e-05
Position 5111: 1.644170703900417e-05
Position 1642: 1.432945751617116e-05
Position 1924: 1.3434418588205708e-05
Position 2018: 1.092353999877775e-05
Position 1755: 1.079481160247693e-05
Position 1609: 1.0021340216648625e-05
Position 1563: 9.427062202074801e-06
