Gene = MRTO4
index = 883
Annotated 5SS: [ 325 3302 4513 5607 5983 6446 7015]
Annotated 3SS: [3242 4408 5524 5914 6293 6937 7141]
SMsplice 5SS: [ 325 4513 5607 6018 6446 7015]
SMsplice 3SS: [4408 5524 5914 6293 6937 7141]
top_k =  1000
Partition function (log Z): 8.555586996445607

Sorted 5' Splice Sites (High to Low Probability):
Position 4513: 0.9930579272824913
Position 7015: 0.9841189772691552
Position 5607: 0.9808970963976452
Position 325: 0.9431248056857428
Position 6446: 0.9320015746338429
Position 6018: 0.547070008728768
Position 3302: 0.2456641771028604
Position 6185: 0.20876707866209926
Position 5843: 0.12450418743396668
Position 7311: 0.11134628389712362
Position 5983: 0.10557285143706004
Position 3350: 0.10394146971167197
Position 710: 0.09954354353946068
Position 6845: 0.032015489378930215
Position 386: 0.028380881972103526
Position 500: 0.02145732521206485
Position 4701: 0.019029538140917086
Position 6355: 0.01677238701897227
Position 2090: 0.016753582420189827
Position 4119: 0.015724446500549032
Position 555: 0.014670643491181799
Position 6335: 0.014017404302725786
Position 514: 0.01037944384187537
Position 8314: 0.01022461240074139
Position 5975: 0.010040937420172182
Position 2603: 0.009842470327576729
Position 6471: 0.009034116618174383
Position 3586: 0.008960125492435925
Position 4262: 0.008877247615300858
Position 7493: 0.007709811189327555
Position 7509: 0.0077012329630654465
Position 946: 0.006674076646983295
Position 7175: 0.006541799948928166
Position 3582: 0.006521337187857381
Position 5402: 0.006520105182748413
Position 7153: 0.006236896902927666
Position 8338: 0.005948291989226607
Position 6819: 0.00515396358629875
Position 3593: 0.005048865281176957
Position 3828: 0.004623044352968561
Position 5939: 0.004423036338092677
Position 519: 0.0043482077773531755
Position 2330: 0.004331789051767179
Position 796: 0.004227946325002611
Position 7213: 0.0031254579578998153
Position 5284: 0.002769487056142805
Position 978: 0.0027044012738282547
Position 3354: 0.002569148508604833
Position 6817: 0.002495744759475176
Position 4123: 0.0024825755366592074
Position 5338: 0.0023351478349895884
Position 2898: 0.002265789130626674
Position 5044: 0.0020234290706908744
Position 5934: 0.0019568622386009187
Position 778: 0.0016816470457228121
Position 8326: 0.0015515160572255927
Position 2395: 0.0014736315858498075
Position 5342: 0.0014104773902575518
Position 4048: 0.001359818714946383
Position 1031: 0.0012797573119795542
Position 1826: 0.0011924961656235515
Position 6152: 0.0011744258343035286
Position 1995: 0.0009051425058991024
Position 7668: 0.0008739515966856788
Position 1757: 0.0008568157325771189
Position 3309: 0.0008298745810641101
Position 4178: 0.0008252138537562495
Position 1933: 0.0007922078915479811
Position 6967: 0.0007875604744099936
Position 800: 0.0007748115236557958
Position 1655: 0.000764760983254389
Position 7541: 0.0006346573707180494
Position 7330: 0.0006284739634280934
Position 440: 0.000528529668795555
Position 1614: 0.0005274944541272884
Position 7255: 0.0004890527602177198
Position 5915: 0.00048527371116787376
Position 191: 0.00048189661986530947
Position 5987: 0.000471019798539343
Position 72: 0.0004199588557314906
Position 5200: 0.0003902610948526757
Position 3849: 0.0003722729176336162
Position 5926: 0.0003703851990618902
Position 6911: 0.0003690682140761595
Position 5836: 0.0002616389553030712
Position 6610: 0.0002569966800085817
Position 4706: 0.0002562319204595498
Position 1928: 0.00023581821058696624
Position 1381: 0.0002201002468888809
Position 2351: 0.00020707911744367738
Position 6530: 0.0001924233326409927
Position 8293: 0.00018054423771934224
Position 4954: 0.00018003666771171977
Position 5297: 0.00017906959604892242
Position 5911: 0.00016793146948896405
Position 6767: 0.00014702815510725593
Position 3684: 0.00014645024597020477
Position 7038: 0.00012047501744770921
Position 8273: 0.00012027171940436528
Position 5334: 0.00011737589500258273
Position 5327: 0.00011691741994532634
Position 6597: 9.439551344619065e-05
Position 5370: 9.417825683154818e-05
Position 5547: 9.26409342494578e-05
Position 4689: 8.637752119126684e-05
Position 7267: 8.51515483493517e-05
Position 7823: 8.112245048126652e-05
Position 5406: 7.648748778371456e-05
Position 485: 7.319992747152883e-05
Position 6189: 7.296746700267798e-05
Position 4719: 6.759379808993377e-05
Position 5119: 6.717689087880989e-05
Position 4679: 6.064668523585657e-05
Position 4764: 5.7480290244401774e-05
Position 577: 5.62622940924944e-05
Position 2325: 4.059738309495567e-05
Position 7050: 3.909955930918316e-05
Position 5611: 3.7190202003828705e-05
Position 773: 3.5221195677080076e-05
Position 5862: 2.897458993930935e-05
Position 6077: 2.8868402110036243e-05
Position 5566: 2.7746613744456585e-05
Position 8138: 2.7138863733226936e-05
Position 6938: 2.5646224265635425e-05
Position 7192: 2.503791939566668e-05
Position 4841: 2.501594649641012e-05
Position 6704: 2.168330902894205e-05
Position 4643: 1.9428514050037628e-05
Position 6832: 1.8650654099495514e-05
Position 4545: 1.3022539367741288e-05
Position 5209: 1.263634681185873e-05
Position 6823: 1.2055730583688558e-05
Position 5883: 9.59398007192725e-06
Position 4604: 8.975290953208417e-06
Position 6384: 8.231404456264937e-06
Position 6591: 7.593571126604436e-06
Position 5629: 6.835308349264512e-06
Position 363: 5.783233712876242e-06
Position 283: 5.5319321842769715e-06
Position 6294: 5.373211931250067e-06
Position 7424: 5.335795870500637e-06
Position 4962: 3.502729834522599e-06
Position 7387: 3.481575254108855e-06
Position 5671: 3.3133292287824258e-06
Position 340: 3.2221653420374063e-06
Position 6985: 1.5048030360376262e-06
Position 7019: 1.266674714363833e-06
Position 119: 1.100665835586469e-06
Position 743: 9.501011920273438e-07
Position 6943: 8.977919075981196e-07
Position 262: 8.017300755605923e-07
Position 442: 4.112036125536351e-07
Position 732: 3.8231865904124934e-07
Position 251: 2.407527781858952e-07
Position 1123: 1.1404231559935014e-07
Position 623: 6.904957411161899e-08
Position 548: 6.813919176962102e-08
Position 736: 5.4778164746329956e-08
Position 722: 5.231153165262331e-08
Position 734: 4.075022577015446e-08
Position 180: 2.9257454242722454e-08
Position 825: 1.1258368943289137e-08
Position 233: 4.277522051254158e-09
Position 720: 3.3381565176532743e-09
Position 746: 2.753964055676333e-09
Position 793: 2.0036282048668266e-09
Position 538: 3.5106586320079794e-10
Position 5826: 2.2792869687046367e-10
Position 225: 3.9074308877593587e-11
Position 6484: 2.749704395645057e-12
Position 269: 6.668782045390249e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6937: 0.980245003078748
Position 6293: 0.9713370801953104
Position 5524: 0.965520043714357
Position 4408: 0.9578235453171219
Position 7141: 0.9416208421892354
Position 5914: 0.7133916622585835
Position 3135: 0.2830876011551256
Position 6147: 0.14264746301416245
Position 8210: 0.12533779591855432
Position 5765: 0.09028801598508264
Position 3242: 0.05442430325718329
Position 8406: 0.042989118804061664
Position 6723: 0.042757956599565654
Position 554: 0.041151449807698394
Position 414: 0.03982850860539173
Position 704: 0.03251044444378122
Position 4386: 0.03214233674207992
Position 4603: 0.020827806742312327
Position 5697: 0.020380544035995207
Position 7394: 0.01609490738393039
Position 548: 0.015459997526961372
Position 1927: 0.014313790575643581
Position 5500: 0.014233201305113307
Position 5677: 0.01177244691241556
Position 3459: 0.01121928015882865
Position 3098: 0.011092037639632879
Position 3933: 0.010167800215933423
Position 4004: 0.009802725091559534
Position 5546: 0.00848280242543036
Position 7144: 0.006303446511559859
Position 2412: 0.0059759544731963965
Position 3456: 0.005733576121307255
Position 6096: 0.004823239370567775
Position 8435: 0.004486351478727142
Position 5231: 0.004404686139308618
Position 4136: 0.004345608351778073
Position 3441: 0.004100759429938599
Position 6077: 0.004092587462429031
Position 5272: 0.0039913455028009834
Position 7204: 0.003952729167445202
Position 2195: 0.003675158480058755
Position 5199: 0.0034268392409547597
Position 3960: 0.003040396321166215
Position 6112: 0.0029164790567794818
Position 8187: 0.002763648005240325
Position 6876: 0.0026277105037477893
Position 1975: 0.0025061666777542735
Position 843: 0.0024345699388407037
Position 427: 0.0023892405688675437
Position 709: 0.0022757000845539123
Position 7398: 0.0022363426420993946
Position 3170: 0.0019889598692864985
Position 8046: 0.0019879681785327447
Position 2271: 0.0019608946335799033
Position 8174: 0.0018892957637392353
Position 1640: 0.0017900869161586422
Position 2460: 0.0017881574045052286
Position 2755: 0.0015572904900283658
Position 8009: 0.0015325751049359104
Position 1508: 0.0015130724961244966
Position 4435: 0.0014631722209195353
Position 3706: 0.0014016014257205575
Position 6050: 0.0013268791954264877
Position 3670: 0.0012861565232265898
Position 2503: 0.001276766664736174
Position 5242: 0.0012449138334927516
Position 462: 0.0012389181144748663
Position 8234: 0.0012206213701711748
Position 567: 0.0012185867494080907
Position 4077: 0.0010590607836881336
Position 7774: 0.0010189923250056724
Position 5733: 0.0010112899569200392
Position 5771: 0.0009636203145115428
Position 8151: 0.000957071620185219
Position 588: 0.0009562336453641304
Position 3462: 0.0009532770929504068
Position 5687: 0.0009530312096234135
Position 5968: 0.0009070724176518584
Position 6908: 0.0008754534880981336
Position 6128: 0.0008307198631528187
Position 7475: 0.0007797280622892473
Position 4102: 0.0007691693664340236
Position 7262: 0.0007373273651295997
Position 5919: 0.0007266788277239404
Position 3323: 0.0006636693495820737
Position 3592: 0.000658513540787144
Position 5331: 0.0006497041908994837
Position 5095: 0.000623372821234934
Position 5774: 0.0006214599990316586
Position 6966: 0.0006124733309753576
Position 4351: 0.0005694499207230422
Position 439: 0.0005302680291637432
Position 3115: 0.00048528083761808924
Position 2719: 0.0004772208535576224
Position 1724: 0.0004646426375542795
Position 8096: 0.0004407909448379466
Position 2253: 0.00043960075041214107
Position 5379: 0.0004093828046213779
Position 4031: 0.00039044716913620606
Position 2004: 0.0003762591477862104
Position 7697: 0.00036998854113006916
Position 7174: 0.00035353129353487444
Position 3202: 0.00033224371736554763
Position 2508: 0.00030866367784469914
Position 823: 0.00029133239119711425
Position 7808: 0.00027446701821304357
Position 2066: 0.0002665396354880376
Position 6521: 0.0002548725267431315
Position 8488: 0.00023924540134979353
Position 5704: 0.00023828376378424282
Position 7429: 0.00023486648261743592
Position 3269: 0.0002329102479365595
Position 1568: 0.00023211298799882268
Position 5891: 0.00022769407465619558
Position 3039: 0.00022759754994936438
Position 1302: 0.00021735434887031147
Position 4910: 0.00020579722423427378
Position 7002: 0.00020025337583367747
Position 7754: 0.00019470464150677028
Position 4985: 0.00018873025807061364
Position 6034: 0.00018674344667143867
Position 3150: 0.0001857383384491977
Position 2392: 0.00018302554325718052
Position 6881: 0.00017767024575784848
Position 910: 0.00016217923545709185
Position 7606: 0.00016006032062941748
Position 4105: 0.0001599037342035318
Position 6910: 0.00015888036855616367
Position 5719: 0.00015790694204658622
Position 8131: 0.00015747524959494177
Position 497: 0.0001568590491964995
Position 2389: 0.00015128777559133663
Position 8059: 0.00015055552651864238
Position 4467: 0.00014640271119570613
Position 3630: 0.0001432097669140153
Position 6895: 0.00013119330795686968
Position 1821: 0.00012825527904317864
Position 6679: 0.00012711445308891456
Position 877: 0.00012685303180931922
Position 4685: 0.000123646296481406
Position 4238: 0.00012301747669650885
Position 2824: 0.00012156662171182655
Position 4346: 0.00011807609639773005
Position 5710: 0.00011506051760155415
Position 1683: 0.00011365591598170425
Position 6591: 0.00011131820690614511
Position 5062: 0.00010921239861186526
Position 1654: 0.00010677073214092682
Position 6313: 0.00010234795972064095
Position 7567: 0.00010228085798247977
Position 6997: 0.00010196528667283936
Position 7709: 9.664029963901213e-05
Position 7222: 9.559425791617906e-05
Position 6179: 9.409894939138175e-05
Position 1907: 9.21836898832551e-05
Position 7661: 9.136089048092952e-05
Position 3723: 9.038275014593483e-05
Position 5925: 9.010764370285761e-05
Position 4906: 8.955384089321133e-05
Position 8502: 8.619509568700298e-05
Position 3265: 8.581769561026558e-05
Position 4912: 8.25078489035618e-05
Position 584: 8.169828450833695e-05
Position 8556: 8.132282574506823e-05
Position 2219: 7.82060716177274e-05
Position 8411: 7.560693749894372e-05
Position 7241: 7.416683997245306e-05
Position 4863: 7.362130783152739e-05
Position 4636: 7.041097162736316e-05
Position 7347: 6.906828182212926e-05
Position 3061: 6.88578042627576e-05
Position 4948: 6.450710355892393e-05
