Gene = GEMIN5
index = 584
Annotated 5SS: [  242  1185  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279
 21212 25311 26483 30619 32847 33703 35130 35671 36871 39019 39770 42118
 45823 46969 48889]
Annotated 3SS: [ 1023  2186  5958  6631  9549 10658 12134 13654 16783 18105 20204 21029
 25170 26310 30390 32732 33579 35033 35532 36722 38898 39558 41865 45659
 46466 48791 49831]
SMsplice 5SS: [  242  2369  6111  6752  9683 10825 12348 13741 16867 18243 20279 21212
 25311 26483 30619 33703 34756 35130 35671 36871 37794 39019 39770 42118
 45823 46752 48889 49992]
SMsplice 3SS: [ 2186  5958  6631  9549 10658 12231 13654 16783 18105 20204 21029 25170
 26310 30437 33579 34436 34899 35532 36722 37704 38898 39693 41865 45659
 46466 48791 49884 50095]
top_k =  1000
Partition function (log Z): 37.84687010611767

Sorted 5' Splice Sites (High to Low Probability):
Position 18243: 0.9805909923045001
Position 21212: 0.9684877420477476
Position 12348: 0.9657456258363899
Position 45823: 0.9536808938938415
Position 26483: 0.9504881064325589
Position 35671: 0.9490780017255024
Position 36871: 0.9434363373329436
Position 6752: 0.9362576509506616
Position 39019: 0.9328896944184114
Position 6111: 0.9235054520524851
Position 25311: 0.9102712321901987
Position 242: 0.9072789738054345
Position 33703: 0.8992002643346687
Position 9683: 0.8819423106097464
Position 2369: 0.8813321614299072
Position 42118: 0.8638418292631318
Position 34756: 0.8200670541866955
Position 39770: 0.8179373872925289
Position 20279: 0.7946716240504527
Position 30619: 0.772768955280579
Position 46752: 0.7569664859482481
Position 13741: 0.6984768827878358
Position 1185: 0.6684465457637784
Position 48889: 0.6651620313576779
Position 16867: 0.6145078787541578
Position 37794: 0.5927407138310651
Position 10825: 0.586405141016478
Position 49992: 0.577290534211673
Position 35130: 0.5546077633850662
Position 25680: 0.5308562619596964
Position 46969: 0.5088420783951076
Position 14063: 0.432739336626329
Position 35399: 0.3972581904814143
Position 7674: 0.3639111732317035
Position 884: 0.3198700761112017
Position 34138: 0.30415268802572515
Position 8025: 0.27828275895641486
Position 33982: 0.27066181285740537
Position 46613: 0.22136187334741514
Position 12135: 0.22083950477970876
Position 32847: 0.21740513430314443
Position 8139: 0.175054885614552
Position 7445: 0.14691310529782098
