Gene = MTERF1
index = 890
Annotated 5SS: [ 64 666]
Annotated 3SS: [ 606 5955]
SMsplice 5SS: [  64 6854]
SMsplice 3SS: [6726 7151]
top_k =  1000
Partition function (log Z): -8.070489650851762

Sorted 5' Splice Sites (High to Low Probability):
Position 6854: 0.6834871897886623
Position 3843: 0.6186768295621654
Position 64: 0.5539622206129559
Position 6352: 0.3399336004527562
Position 81: 0.3248749745314125
Position 5639: 0.19264047165723047
Position 4732: 0.15989565805360173
Position 4236: 0.0939524167505663
Position 78: 0.062270551792524394
Position 5851: 0.05525623790664406
Position 666: 0.04728256781090784
Position 6126: 0.042968001905224304
Position 5535: 0.03951855349509065
Position 1108: 0.0289336391860283
Position 488: 0.02595842635654185
Position 4872: 0.02508274452720341
Position 733: 0.024123323969459706
Position 4726: 0.022163966059246035
Position 3796: 0.018805720171516754
Position 6395: 0.016856164940867006
Position 4019: 0.016359250446686104
Position 6591: 0.010746455502243464
Position 239: 0.008052580062105916
Position 2011: 0.008017682313319535
Position 5383: 0.007616503541419227
Position 4334: 0.006014922227789604
Position 2733: 0.00598503995879806
Position 196: 0.0048942103885080135
Position 949: 0.003984237875368314
Position 2518: 0.003915886097077394
Position 5651: 0.0034900932761853594
Position 1806: 0.0030151636347992127
Position 6862: 0.002769615891168614
Position 7025: 0.002761512950181181
Position 6840: 0.0026945407534675345
Position 277: 0.0021564472226816367
Position 115: 0.0019263156512261833
Position 4857: 0.0017784158808917437
Position 52: 0.0017377711525627163
Position 6102: 0.0017224805503916456
Position 967: 0.0015331301634938037
Position 57: 0.0012775999832957943
Position 7548: 0.0012214298237872713
Position 5438: 0.001182828326650312
Position 2849: 0.0011305563062310342
Position 2628: 0.000925365200896426
Position 2146: 0.0007972082444877737
Position 1655: 0.0007893977202253893
Position 5516: 0.0006700662893760914
Position 3929: 0.000513288876583691
Position 28: 0.0004465955649550359
Position 7368: 0.00022748494340565472
Position 2832: 0.00019256337473012384
Position 459: 0.00013246476450388245
Position 219: 9.803648018528717e-05
Position 524: 7.183309269915559e-05
Position 387: 5.490120705452919e-05
Position 430: 4.7978869623669625e-05
Position 119: 4.663491515798063e-05
Position 307: 4.319828171688206e-05
