Gene = UROC1
index = 1538
Annotated 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17079 17717
 18437 19723 21736 25356 28498 29576 34405]
Annotated 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 16898 17618 18363
 19600 21664 25256 28397 29493 34304 35287]
SMsplice 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17717 18219
 18437 21736 25356 28498 29576 34405]
SMsplice 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 17618 18122 18363
 21664 25256 28397 29493 34304 35287]
top_k =  1000
Partition function (log Z): 36.699708057944825

Sorted 5' Splice Sites (High to Low Probability):
Position 25356: 0.9991192524072413
Position 12073: 0.9962936868609935
Position 8189: 0.9907828084993295
Position 28498: 0.9848269663786873
Position 18437: 0.9813638664319922
Position 17717: 0.9683610207999662
Position 180: 0.9280505856898905
Position 29576: 0.9271536594714098
Position 9358: 0.9226439432173414
Position 21736: 0.88344791423909
Position 10032: 0.8691121375638938
Position 9807: 0.8501602311706897
Position 11829: 0.8183825862057892
Position 16556: 0.7549546369794735
Position 13779: 0.6708613142463824
Position 7110: 0.5913486262576847
Position 34405: 0.5816637435639863
Position 23361: 0.5070784320894275
Position 416: 0.40513775147759784
Position 4385: 0.3514873781526849
Position 18626: 0.33792112531251933
Position 27717: 0.3330913684069629
Position 19015: 0.32624589981276086
Position 6733: 0.3147250422456809
Position 28675: 0.3107739277220961
Position 19577: 0.28465288979339476
Position 27941: 0.28312828812185287
Position 19723: 0.28124260742725304
Position 16430: 0.26867982171812177
Position 7062: 0.24959792050205007
Position 6695: 0.24652586019066972
Position 20589: 0.21243199528104417
Position 17079: 0.17340256229519707
Position 537: 0.169116940613314
Position 24449: 0.14669697521645406
Position 929: 0.14450630234454986
Position 19751: 0.12430513706430564
Position 21795: 0.11582480071484699
Position 20963: 0.11521966541975562
Position 12700: 0.10704272339919804
Position 13290: 0.10661590483133909
Position 14323: 0.10168164469286763
Position 28185: 0.08611783205494072
Position 27721: 0.0785668137336434
Position 15973: 0.07628476588729949
Position 35387: 0.07547694335322318
Position 16743: 0.07092096962755355
Position 29007: 0.06541057609706812
Position 10661: 0.05983137824507999
Position 472: 0.05869972849478457
Position 1067: 0.05786561366518673
Position 30348: 0.053179809127433794
Position 34117: 0.05118928374596171
Position 6247: 0.04984050951937064
Position 7123: 0.049330906533235845
Position 25928: 0.049150568157346246
Position 9822: 0.045878785043820085
Position 34576: 0.04304304580790127
Position 25649: 0.04088712983987154
Position 14283: 0.04062263588184328
Position 4121: 0.03736379535382228
Position 29063: 0.03667167977123209
Position 34581: 0.034150373583868104
Position 22861: 0.033741411958557926
Position 8453: 0.0322879926700792
Position 33032: 0.03156426297432282
Position 34346: 0.03143916987519754
Position 12488: 0.028762896289798348
Position 23499: 0.028695688150146552
Position 24451: 0.027978880841520958
Position 17545: 0.027563945654572514
Position 34599: 0.026928089067087196
Position 32585: 0.02651175023846325
Position 3225: 0.02651040830418335
Position 5690: 0.026481692657088
Position 20610: 0.025228504064686588
Position 13514: 0.024927929082092036
Position 24409: 0.024634027903271034
Position 27796: 0.024083022805874935
Position 17960: 0.023227625735048087
Position 11762: 0.023217231021540056
Position 9155: 0.020744216308229854
Position 4952: 0.020651276961608536
Position 3800: 0.02060139592205849
Position 14087: 0.02043318691229156
Position 24932: 0.020324821572575542
Position 12688: 0.020169927663481715
Position 28174: 0.01977021745415497
Position 12674: 0.01953162392431613
Position 5739: 0.019297260958175837
Position 11782: 0.019090561426438803
Position 12358: 0.01857461076141943
Position 13104: 0.01812894749954409
Position 22759: 0.017740762835876445
Position 5684: 0.01770363615863077
Position 4588: 0.017649609643278406
Position 13368: 0.017220428106859344
Position 9157: 0.016433167987856264
Position 26907: 0.016046281930596134
Position 31415: 0.015049910313037216
Position 21009: 0.015048218550403215
Position 14648: 0.014975557546326734
Position 18841: 0.014648668174656805
Position 20501: 0.014562445952612997
Position 21001: 0.01446227515994949
Position 27709: 0.014263519261540816
Position 26173: 0.014049753287821118
Position 12371: 0.014029465129121281
Position 800: 0.014015395043483309
Position 31574: 0.013632727979463827
Position 20626: 0.013358742509113803
Position 12898: 0.01285302092868823
Position 17473: 0.011975418847326919
Position 18259: 0.011969081606192152
Position 12235: 0.011019063896530443
Position 18056: 0.010053115156555681
Position 9513: 0.009810386092822984
Position 18670: 0.008009127723435237
Position 21401: 0.007817314254301658
Position 7119: 0.007753313970621013
Position 19735: 0.007357857335581959
Position 19903: 0.007141833898118567
Position 7335: 0.007101702484688212
Position 10611: 0.0067995541022103255
Position 29294: 0.006513911327820491
Position 34571: 0.006479567306195268
Position 7080: 0.006351952193226786
Position 7873: 0.006332828567605923
Position 29056: 0.006200691589778199
Position 4532: 0.006174706604941202
Position 4405: 0.0061520209774352285
Position 231: 0.005993973897119735
Position 7962: 0.005930642395422548
Position 1071: 0.005922851139624396
Position 2991: 0.005739098665579891
Position 20267: 0.005663729129013992
Position 9734: 0.005588841552003273
Position 3577: 0.00548081951932245
Position 22439: 0.005475370312488534
Position 23445: 0.005136364774024058
Position 17973: 0.005117024725791992
Position 1013: 0.005091143184363415
Position 19391: 0.004971280030201671
Position 7905: 0.004753387407731282
Position 28313: 0.004746464957661532
Position 11439: 0.00469310966208251
Position 19850: 0.00455953764092805
Position 24011: 0.004365073495030377
Position 20841: 0.004337457651778836
Position 19268: 0.004217711391566124
Position 35402: 0.004116026756496409
Position 19859: 0.0038873025018899003
Position 12456: 0.0038616355862440108
Position 32661: 0.0037679938944631267
Position 16401: 0.003698624238937432
Position 25042: 0.003654848754232798
Position 29350: 0.003610756293663835
Position 19303: 0.0035169683248123555
Position 9337: 0.0033389918961481677
Position 241: 0.0032451618424585416
Position 1197: 0.0032411173643647727
Position 7642: 0.0032229146712707633
Position 9970: 0.003033933155900508
Position 14443: 0.0030176984080685083
Position 32772: 0.0030100467599809945
Position 4576: 0.0029119166885567174
Position 654: 0.002851055654836111
Position 16953: 0.002794160178956987
Position 23759: 0.002772463787777096
Position 8929: 0.0027158479158125304
Position 8647: 0.0026758262048295414
Position 18757: 0.0023193261949273234
Position 21153: 0.0022550516071611834
Position 18385: 0.0022244300824972303
Position 4728: 0.0021840572564997833
Position 27742: 0.002142549496865383
Position 4181: 0.0021131288756493925
Position 16254: 0.0020617190261935864
Position 27512: 0.0019634522557692513
Position 33056: 0.0019512048530897972
Position 589: 0.0019079177664695704
Position 11986: 0.0018046483508351791
Position 6813: 0.0017428831230690781
Position 476: 0.0016810382680722074
Position 7086: 0.0016561944224942856
Position 8986: 0.0015775884208853988
Position 10490: 0.0015179084505276188
Position 31603: 0.0015057148561399862
Position 17890: 0.0013966110203927481
Position 9857: 0.0013783803743973625
Position 19359: 0.0013320050614562236
Position 16455: 0.0013306091203991667
Position 2931: 0.001292872059376197
Position 11381: 0.0012483345281026062
Position 1202: 0.0012346847622900245
Position 23462: 0.001199373997504531
Position 18982: 0.0010903886375527977
Position 19065: 0.000978404099036848
Position 9739: 0.00090200868525798
Position 3565: 0.0008492459220227976
Position 23575: 0.0008232485777040803
Position 25361: 0.0008123681745924261
Position 34689: 0.0007873853026016944
Position 21800: 0.0007272850460514086
Position 11408: 0.0007272237280489537
Position 24453: 0.0007255909908807626
Position 7205: 0.0006870538632540163
Position 9531: 0.0006764453763509755
Position 11854: 0.0006709173136597713
Position 25715: 0.0006119707613397447
Position 2663: 0.0005988898694464385
Position 18123: 0.0005949302121941215
Position 12059: 0.0005775018525613849
Position 9999: 0.0005750916423453042
Position 9141: 0.0005322605036113341
Position 3920: 0.0005300615456798372
