Gene = ZC3HC1
index = 1595
Annotated 5SS: [  231  2419 10501 11988 22550 25294 27189 27941 29133]
Annotated 3SS: [ 2306 10349 11903 22421 25138 26944 27727 28925 32718]
SMsplice 5SS: [  231  7824 11988 22550 25294 27189 27941]
SMsplice 3SS: [ 7660 11903 22421 25138 27087 27727 28925]
top_k =  1000
Partition function (log Z): -1.3104106625544008

Sorted 5' Splice Sites (High to Low Probability):
Position 11988: 0.9986635644202274
Position 27941: 0.9711051755739659
Position 27189: 0.9412188311504025
Position 231: 0.9069358787175684
Position 7824: 0.8780275729023663
Position 22550: 0.7376712780123477
Position 29133: 0.7012541590001702
Position 25294: 0.5250182332108351
Position 6136: 0.36987783906404553
Position 10501: 0.32418780356291366
Position 2526: 0.27828887642544037
Position 21612: 0.2736547549480144
Position 827: 0.21381641662329412
Position 1009: 0.2118145684313479
Position 28729: 0.14252691032033724
Position 2478: 0.13360025136863152
Position 27003: 0.09928174353332157
Position 3047: 0.050067563936139016
Position 28679: 0.042940389974808875
Position 10512: 0.04165391367247631
Position 12717: 0.04018893112872259
Position 28275: 0.03906880298444789
Position 6652: 0.03749946808219079
Position 8159: 0.03449538223968237
Position 8300: 0.032482143957746415
Position 7183: 0.02852606441732886
Position 32863: 0.027313324315361823
Position 28315: 0.023703257441307933
Position 28529: 0.022044773210063075
Position 28595: 0.021329120850786497
Position 27881: 0.021307269263605714
Position 30849: 0.01930417282107133
Position 1537: 0.01705253048627949
Position 98: 0.01597427909723698
Position 1556: 0.015512167448159227
Position 6068: 0.014934287528417935
Position 6234: 0.014728026993286467
Position 2771: 0.012659840732869148
Position 2667: 0.012451576803096475
Position 28705: 0.011958206845353385
Position 32202: 0.0106609436496584
Position 30020: 0.00940087950622158
Position 10908: 0.00938617451077869
Position 28592: 0.00819341187672254
Position 5504: 0.007772731556901686
Position 32993: 0.007761060515881533
Position 6683: 0.006872632878551268
Position 464: 0.006798609059670381
Position 29614: 0.005933077341499403
Position 10177: 0.004800376334031717
Position 6014: 0.004771191219583175
Position 8538: 0.004363304966827008
Position 2438: 0.003825529031840346
Position 28287: 0.003667595357481664
Position 28473: 0.003261608442696228
Position 30879: 0.0032348113804424226
Position 30667: 0.003085254765362814
Position 28669: 0.003023460014830796
Position 30959: 0.0028057277092571383
Position 28322: 0.0025817569617212206
Position 25290: 0.0019579035697362295
Position 1653: 0.001897308032309104
Position 6414: 0.0017073723964914746
Position 763: 0.001564487162340849
Position 599: 0.0014365911428437003
Position 29184: 0.0014127074676237351
Position 30088: 0.0013340880367511967
Position 10815: 0.0012748948454519664
Position 118: 0.0012519693651221674
Position 1756: 0.0012486768553969098
Position 1142: 0.0011983042887150303
Position 254: 0.0011905389841128276
Position 28620: 0.0011347059224357204
Position 30785: 0.0010322398314021475
Position 657: 0.0008999975754614627
Position 28700: 0.000806888083461189
Position 29954: 0.0008015707434444079
Position 28517: 0.0007529622082343668
Position 28349: 0.0007047758781554044
Position 2127: 0.0006462496722342016
Position 28986: 0.0006423248917369268
Position 3502: 0.0006050275350826675
Position 28822: 0.0005388243739044706
Position 1174: 0.00047671313689974607
Position 1546: 0.00043575838304044004
Position 299: 0.00036251779742720524
Position 29153: 0.00036114401606075216
Position 2001: 0.00034119409752220376
Position 476: 0.0002746568669128779
Position 718: 0.0002720918650522497
Position 1341: 0.00023394382429767617
Position 319: 0.00022587638265745188
Position 21863: 0.00019179178488026478
Position 14802: 0.00019021638878919243
Position 22700: 0.00018386593346679717
Position 28534: 0.00016776913272833598
Position 2005: 0.00013805156577510207
Position 1533: 0.00011796595549588884
Position 1298: 0.00010003800664886155
Position 6065: 8.731980323706736e-05
Position 243: 8.721582313864798e-05
Position 2051: 8.368713458281919e-05
Position 309: 7.661192198564513e-05
Position 140: 7.013862616202722e-05
Position 28500: 6.0052899089719e-05
Position 812: 5.382227312417633e-05
Position 2587: 4.8207934134939656e-05
Position 235: 4.6840562222511465e-05
Position 489: 4.212697058009801e-05
Position 2581: 4.042644062551093e-05
Position 2075: 3.958695052395485e-05
Position 124: 3.945140667374484e-05
Position 1831: 3.820856923509033e-05
Position 28392: 2.100394897270604e-05
Position 2546: 1.963467735789584e-05
Position 1701: 1.700625944491389e-05
Position 29941: 1.5647378226506915e-05
Position 791: 1.4999284896355129e-05
Position 145: 1.3141888272113767e-05
Position 111: 1.0315762196779938e-05
Position 2495: 1.0183127529766487e-05
Position 292: 7.595065709101845e-06
Position 12893: 6.718768116552793e-06
Position 847: 6.012032434837535e-06
Position 29495: 5.228336725433234e-06
Position 629: 5.080004444732977e-06
Position 1043: 4.628271300893149e-06
Position 670: 4.5431744093389155e-06
Position 13162: 3.076704417302109e-06
Position 2432: 2.8204804981699213e-06
Position 642: 2.6166786580176176e-06
Position 2331: 2.01815285474821e-06
Position 2660: 1.8734953733685222e-06
Position 678: 1.5785590349753964e-06
Position 29157: 1.3865084048017787e-06
Position 371: 1.3026743719505947e-06
Position 335: 7.974830786568311e-07
Position 36: 4.975942239198346e-07
Position 715: 4.0247648103363587e-07
Position 408: 3.851602579221561e-07
Position 410: 3.0516838057859865e-07
Position 745: 3.0471894098424695e-07
Position 1292: 2.545597089650005e-07
Position 2264: 1.6739713939559724e-07
Position 2677: 6.41848825053453e-08
Position 261: 5.717592053790463e-09
Position 148: 2.3997668880667175e-09
Position 223: 1.0592701052785609e-09
Position 441: 2.1388614531746444e-11
Position 379: 3.383197935801882e-12
Position 532: 2.1387210573836e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27727: 0.9839230292512878
Position 27087: 0.9092173045923669
Position 11903: 0.9065918646680237
Position 7660: 0.8780275729023663
Position 28925: 0.8409737550212614
Position 22421: 0.7378551439458144
Position 25138: 0.5269761367805713
Position 5962: 0.3957261166229718
Position 10365: 0.3602345253983146
Position 2306: 0.3237853933602129
Position 21475: 0.27365475494801444
Position 32718: 0.2491495066125387
Position 30732: 0.21918159289545286
Position 28428: 0.20752206322960828
Position 26944: 0.12851899348047374
Position 699: 0.09657075921307753
Position 29282: 0.07720076380589344
Position 898: 0.07025495592016279
Position 930: 0.06805688877236764
Position 30809: 0.055206792675070226
Position 28235: 0.05063942611117456
Position 962: 0.05000880926476148
Position 32979: 0.04822992991572115
Position 28577: 0.044525036677890394
Position 29899: 0.04447256801091977
Position 2748: 0.04409958300314987
Position 2331: 0.041889033829639696
Position 8019: 0.039441062484695324
Position 30634: 0.038304156714721475
Position 6593: 0.035480750734898994
Position 745: 0.03232290990046301
Position 32763: 0.029130774326580296
Position 12598: 0.027870300365518092
Position 2465: 0.027574882479958242
Position 11878: 0.02748262511175449
Position 7015: 0.025755739819317124
Position 29307: 0.025743732139702605
Position 11836: 0.025324696118949216
Position 1385: 0.022673101858958263
Position 8181: 0.021506004544446906
Position 11867: 0.019923178782958417
Position 11818: 0.019341199738541984
Position 2432: 0.018808959474115542
Position 2611: 0.018337810133206667
Position 31846: 0.017177847868984266
Position 30084: 0.016619841285074717
Position 28964: 0.016540286852599687
Position 33121: 0.014568854742125312
Position 28190: 0.014542340496362516
Position 33077: 0.013607788231299978
Position 1486: 0.010013255046787338
Position 6176: 0.009417380473587833
Position 10645: 0.008729703512505993
Position 748: 0.008571492974796313
Position 28390: 0.007653213264327771
Position 30788: 0.007644627699877653
Position 12594: 0.007248685157592619
Position 27783: 0.006768529966309269
Position 416: 0.00648195557416231
Position 715: 0.006298390910048168
Position 9996: 0.006280003163152815
Position 7973: 0.0055621056323179085
Position 28164: 0.00543728667184035
Position 2879: 0.005217980774560493
Position 5412: 0.0049888629554135575
Position 28522: 0.004840957540122407
Position 30279: 0.004405731663915144
Position 32103: 0.004144105241351164
Position 12531: 0.00409919293136707
Position 32136: 0.003884087983271878
Position 718: 0.0037343889542150246
Position 30770: 0.003571843126859346
Position 6527: 0.0035201281181703333
Position 28617: 0.003410019153501692
Position 874: 0.003356050315696652
Position 2898: 0.003253711760810698
Position 32682: 0.00320710842652943
Position 8451: 0.003166335689795049
Position 29595: 0.003123766398347455
Position 31904: 0.0030518259487955805
Position 28134: 0.0030493999792300906
Position 823: 0.00304382851330597
Position 32738: 0.0029424256191673123
Position 29445: 0.002930984640354202
Position 29686: 0.0028276692095456453
Position 7103: 0.002770324598011717
Position 26966: 0.0027642766108831834
Position 2287: 0.002759219475667064
Position 5362: 0.002718004679520807
Position 31250: 0.002653455258826787
Position 10498: 0.002625640663308363
Position 611: 0.0026023143896057267
Position 430: 0.0024635131824708874
Position 31762: 0.0024294288537972455
Position 1530: 0.002322013408874719
Position 29758: 0.002131471361656542
Position 31370: 0.0020354761909128004
Position 352: 0.0019530247906051478
Position 30923: 0.0019452460829065142
Position 33022: 0.0019314659972293874
Position 10668: 0.0019313658437246656
Position 6490: 0.0019195663985221466
Position 30189: 0.0017877488668154194
Position 27806: 0.0017571664204593888
Position 32789: 0.001744583254051721
Position 8201: 0.0016653249028486306
Position 29494: 0.0015493191871055075
Position 9977: 0.00150192434464593
Position 28550: 0.001469005587958361
Position 599: 0.0013766545225997167
Position 31207: 0.0013651942279656044
Position 6550: 0.001280373944625686
Position 29229: 0.0011992907379008047
Position 32067: 0.0011517563911976959
Position 578: 0.00113544189684494
Position 6599: 0.0010920950102226226
Position 2310: 0.0010914661919681778
Position 6534: 0.0010791867543022485
Position 29629: 0.0010497826402941965
Position 28942: 0.0010382990609946923
Position 563: 0.001029129688373795
Position 27768: 0.001020712288419376
Position 335: 0.0009819759061591034
Position 12618: 0.0009760652577169354
Position 28210: 0.0009738320981169452
Position 31876: 0.0009419120666707809
Position 2841: 0.0008551664282289954
Position 2190: 0.0007989505255613152
Position 28409: 0.0007668413794776121
Position 762: 0.0007504719526936129
Position 30944: 0.0007392856421372296
Position 1975: 0.000722500372052323
Position 2916: 0.0007065053494611747
Position 28629: 0.0007003452948017094
Position 1107: 0.0006983397377587187
Position 560: 0.0006904723737719662
Position 29848: 0.0006118297315783217
Position 29055: 0.0005848602776662892
Position 28580: 0.0005772927377932959
Position 30000: 0.0005730529986647339
Position 6306: 0.0005611541125813921
Position 2573: 0.0004978419868590109
Position 621: 0.0004666263582803199
Position 633: 0.0004636432912417884
Position 701: 0.00042000768034147887
Position 28155: 0.00041419495154587974
Position 6285: 0.000401385795920354
Position 29037: 0.0003893856235691959
Position 2985: 0.00037949495874173875
Position 1590: 0.0003710496130661492
Position 3387: 0.00033926318009791875
Position 2335: 0.00032767270170800636
Position 28073: 0.0003050805103797355
Position 629: 0.0002893298549901465
Position 3466: 0.0002657643549847489
Position 28529: 0.00026079882704952003
Position 1607: 0.00025786309442273823
Position 30107: 0.00025509871178678515
Position 1635: 0.00024239485778994633
Position 645: 0.00021758136928082231
Position 27936: 0.00021736665283875845
Position 826: 0.00020573631224713154
Position 2402: 0.00019984008962069518
Position 653: 0.0001963188135624585
Position 1723: 0.0001955658863633826
Position 21713: 0.00019346347204637654
Position 2614: 0.0001731846687320812
Position 772: 0.0001493166588448961
Position 28885: 0.00014185566658904384
Position 14484: 0.0001288770842864848
Position 464: 0.00011568841833367767
Position 1396: 0.00010831989838989639
Position 27933: 0.00010066547001353189
Position 902: 9.580792343773601e-05
Position 30406: 8.133037890164873e-05
Position 2353: 7.79576218583646e-05
Position 1430: 7.677841417272928e-05
Position 1860: 7.434043434366749e-05
Position 2957: 7.350097483657583e-05
Position 678: 7.025507647153964e-05
