Gene = ZNF735
index = 1621
Annotated 5SS: [ 152 6129 7019]
Annotated 3SS: [ 6001  6922 12223]
SMsplice 5SS: [ 152  499 6129 7019]
SMsplice 3SS: [  367  6001  6922 12223]
top_k =  1000
Partition function (log Z): -3.133291233690079

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9743422576164712
Position 6129: 0.9316612100886013
Position 499: 0.7575150579392401
Position 7019: 0.5047844688812805
Position 9023: 0.2626384608240459
Position 5328: 0.237910312890601
Position 7838: 0.18426037166755474
Position 7075: 0.15074963818292383
Position 3881: 0.09834790028864647
Position 5888: 0.09538316196616527
Position 3547: 0.06725899511169746
Position 716: 0.05820347342675461
Position 7023: 0.05719327163446409
Position 5146: 0.050415980787047225
Position 5472: 0.048797927625943975
Position 9191: 0.04536910691662209
Position 3556: 0.03324283051726996
Position 6736: 0.03170531909998197
Position 6656: 0.024919303643403404
Position 5696: 0.021347734288223397
Position 2758: 0.01919803108038856
Position 12048: 0.018811240083729933
Position 6134: 0.017792777723419462
Position 9065: 0.016720858909146864
Position 99: 0.016240482628581833
Position 7833: 0.01467435893382554
Position 1892: 0.013071950424080754
Position 6339: 0.012488134205462423
Position 5427: 0.01202617951214052
Position 7659: 0.011144676344409077
Position 5962: 0.010440460206149582
Position 684: 0.009943941729159543
Position 11265: 0.008802669349903954
Position 9796: 0.00802087123310439
Position 2013: 0.007604146243852595
Position 8991: 0.007340614066811786
Position 11957: 0.0068085307771785075
Position 5686: 0.0065849116938110665
Position 6435: 0.006511244593712759
Position 6854: 0.005255413895525617
Position 8204: 0.004902374446365273
Position 1530: 0.00410350866391154
Position 3760: 0.0038944286247860386
Position 163: 0.003751485933460026
Position 6425: 0.003267283822864541
Position 12370: 0.003256808609006234
Position 3537: 0.002974085262158843
Position 11810: 0.002840109894573197
Position 6194: 0.002626343722149895
Position 4931: 0.0026078697700739326
Position 2515: 0.002585057870351641
Position 1378: 0.002170971998279647
Position 173: 0.0021669381365416957
Position 5490: 0.002126560218650139
Position 481: 0.002041468401456801
Position 1961: 0.001987795440102767
Position 8248: 0.001967318183506411
Position 9617: 0.001959971547568194
Position 5224: 0.0018743137747798582
Position 5485: 0.0016299161044254335
Position 4182: 0.0013104704833507843
Position 8582: 0.001291380672815113
Position 6811: 0.001207710543308796
Position 689: 0.0011584615661674334
Position 6688: 0.0009882121778491159
Position 7413: 0.0008000826184800147
Position 4261: 0.0007423486281755003
Position 6560: 0.0006871803830889944
Position 3574: 0.0006767666331186979
Position 5390: 0.0006487852937347602
Position 12365: 0.0006470748368375501
Position 5797: 0.0006218672992883526
Position 6487: 0.0006059003551248425
Position 8290: 0.0005655410764524446
Position 9731: 0.0005647863401339938
Position 2876: 0.0005592058719555114
Position 3741: 0.0005095358377085761
Position 316: 0.00048810969082314324
Position 6428: 0.0004382305800217669
Position 6092: 0.00043394955645837074
Position 4493: 0.00041048819917438876
Position 437: 0.00038717076065748686
Position 1841: 0.0003839583815565622
Position 2001: 0.0003481184532646664
Position 454: 0.00034331280924197196
Position 1403: 0.00030108222664970816
Position 17: 0.00028641380359021424
Position 2029: 0.00026255991844989865
Position 1849: 0.00025815384290693496
Position 8511: 0.0002556290196271256
Position 8265: 0.00024272800605469667
Position 184: 0.00023996044318054513
Position 4593: 0.00020891313286894002
Position 7265: 0.00020874728175608714
Position 283: 0.00020474874855671543
Position 291: 0.00019347235938893463
Position 2560: 0.00017463343878416324
Position 5383: 0.0001660030437076233
Position 191: 0.00015607744011523925
Position 3801: 0.0001514479367107376
Position 3551: 0.00014155290040681638
Position 7790: 0.00013258930850182704
Position 3702: 0.00011443099165864351
Position 69: 6.702128812467858e-05
Position 156: 4.1549031390001375e-05
Position 7422: 3.305244047407226e-05
Position 3439: 2.9536588855313065e-05
Position 6097: 2.9334015398369324e-05
Position 3272: 2.7498901031245817e-05
Position 9148: 1.6761342958514436e-05
Position 1059: 1.0885889942248407e-05
Position 1658: 6.423676030212333e-06
Position 756: 5.897640609010054e-06
Position 1310: 4.696816152290357e-06
Position 88: 4.256187936643458e-06
Position 194: 3.1766191456491026e-06
Position 839: 3.0826379002138963e-06
Position 938: 2.874610897614312e-06
Position 1023: 1.946046226420839e-06
Position 30: 1.91588516912856e-06
Position 346: 1.7085947626183352e-06
Position 1685: 1.5183776765493225e-06
Position 242: 1.507468236041631e-06
Position 496: 1.2181962449457563e-06
Position 1556: 6.788908817548233e-07
Position 211: 6.382042326096155e-07
Position 691: 5.811608689576479e-07
Position 7096: 5.522627289831148e-07
Position 520: 5.316633392099809e-07
Position 791: 4.551039475653759e-07
Position 7: 4.256381555886876e-07
Position 511: 4.225492155029045e-07
Position 80: 2.9459618087706484e-07
