Gene = ANKRD61
index = 84
Annotated 5SS: [ 216 1561]
Annotated 3SS: [1462 4067]
SMsplice 5SS: [ 216 1561]
SMsplice 3SS: [1462 4067]
top_k =  1000
Partition function (log Z): -5.14703482154621

Sorted 5' Splice Sites (High to Low Probability):
Position 1561: 0.9823799872104834
Position 216: 0.6335284775473894
Position 135: 0.36267866937930393
Position 3245: 0.2501141255420066
Position 3956: 0.15513598219522584
Position 1115: 0.10136149919480508
Position 2531: 0.08761660080953276
Position 3752: 0.03201547074665078
Position 3542: 0.029711606097414488
Position 1056: 0.023461113616321735
Position 1151: 0.01301219659816144
Position 1309: 0.009477151482010041
Position 1350: 0.008970206016488267
Position 1119: 0.008675356652862315
Position 968: 0.007097113710346744
Position 1238: 0.004474974734154918
Position 1736: 0.004339503340800885
Position 567: 0.0035585480672940236
Position 3482: 0.0029858750960043818
Position 585: 0.0020662930286917815
Position 1542: 0.0011710243049043588
Position 947: 0.001014320708274074
Position 1376: 0.0008321499977300811
Position 4211: 0.000811226742402886
Position 740: 0.0007790296705257882
Position 4228: 0.0007144980211221681
Position 4726: 0.0006499401034348708
Position 1244: 0.0004022774234018443
Position 1914: 0.00033956701382779013
Position 2711: 0.0003188273239920815
Position 1738: 0.00029161458233850727
Position 252: 0.00016635627297202863
Position 1136: 0.00016382026416071467
Position 288: 0.000129721646295629
Position 2473: 9.851672776327315e-05
Position 2173: 9.749922891806842e-05
Position 1556: 8.337988092737106e-05
Position 2168: 6.21610520288043e-05
Position 2126: 4.8960567181778464e-05
Position 972: 4.6357747131647575e-05
Position 1103: 4.340417503481362e-05
Position 2570: 4.1569608143410306e-05
Position 734: 3.653415654500561e-05
Position 36: 2.8893828668983912e-05
Position 2621: 2.432875245176851e-05
Position 475: 2.2526449571192567e-05
Position 1220: 1.4610015772513882e-05
Position 3140: 1.4271941666296164e-05
Position 2727: 1.2400363114555912e-05
Position 489: 1.201956268190524e-05
Position 492: 1.0629153512683872e-05
Position 2114: 9.558982379369186e-06
Position 675: 8.796175524090923e-06
Position 1254: 6.687535723171773e-06
Position 592: 6.276279138972848e-06
Position 2106: 4.620918410025158e-06
Position 1218: 3.7831926140266533e-06
Position 430: 3.490909025297513e-06
Position 235: 3.070546958155928e-06
Position 53: 2.824981946738482e-06
Position 1565: 2.7845860313980265e-06
Position 2873: 2.3507345783010707e-06
Position 2193: 2.1429247092421553e-06
Position 2635: 2.097931804518759e-06
Position 2750: 2.011770134432137e-06
Position 432: 1.8701662076199307e-06
Position 627: 1.8423197167356554e-06
Position 2131: 1.5861875653123873e-06
Position 970: 1.5354128926880609e-06
Position 918: 1.3733409891052953e-06
Position 1720: 9.426068250979401e-07
Position 1980: 4.540648210998787e-07
Position 1856: 4.518239093540107e-07
Position 1829: 4.164360485072806e-07
Position 540: 3.23656559943312e-07
Position 3685: 3.0778957177193195e-07
Position 3660: 2.990890593156569e-07
Position 820: 2.8843322880571855e-07
Position 571: 2.2259966903859449e-07
Position 662: 2.1033800682158385e-07
Position 753: 1.3320176571978454e-07
Position 527: 1.280309108908725e-07
Position 452: 4.903313382745858e-08
Position 39: 4.8584818831025245e-08
Position 357: 3.7083830390788936e-08
Position 1531: 3.6643439952663994e-08
Position 1501: 2.889801891798338e-08
Position 501: 2.127222361871977e-08
Position 156: 1.2814382002826044e-08
Position 1229: 8.10300018685549e-09
Position 949: 7.931503210641717e-09
Position 46: 6.74230397634618e-09
Position 1410: 2.744770049764713e-09
Position 1518: 2.5327347650158416e-09
Position 2154: 2.1446391569462789e-10
Position 393: 1.0653457643689344e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1462: 0.9377986511977461
Position 4067: 0.33641836527488506
Position 3103: 0.20302294016939665
Position 941: 0.14587824038849764
Position 2239: 0.13769371432392685
Position 4884: 0.12462432672338734
Position 3869: 0.11480675734708813
Position 3012: 0.09123413433479985
Position 4039: 0.0752870336120412
Position 3334: 0.060706800531999686
Position 1637: 0.029021354902725928
Position 3851: 0.02687902351496479
