Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  1000
Partition function (log Z): 4.375681702430421

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.9663678076878038
Position 76: 0.9538958027820191
Position 1338: 0.9465099532518276
Position 1091: 0.896039868864135
Position 2166: 0.6654665211394134
Position 4079: 0.2513354136880449
Position 2627: 0.13628395181638533
Position 4223: 0.1006114101331357
Position 281: 0.058910476942525734
Position 2193: 0.04971618521493055
Position 3286: 0.04528284797506191
Position 2559: 0.042379584030930624
Position 825: 0.03826160559975358
Position 1756: 0.031130477794298533
Position 1105: 0.019823000264546174
Position 1053: 0.015407824051163687
Position 3660: 0.013638089179924923
Position 1023: 0.01191243455652337
Position 2935: 0.01167808322479975
Position 181: 0.010201850371350525
Position 3774: 0.009372528570251774
Position 3290: 0.009097371863319994
Position 939: 0.008280165552273778
Position 2082: 0.006234589965002354
Position 512: 0.005261340902815632
Position 671: 0.0049199212108150415
Position 801: 0.0033505325455202013
Position 409: 0.0032751445876010687
Position 685: 0.003128760738076672
Position 975: 0.0027131064010272703
Position 1712: 0.0026054861101932523
Position 518: 0.002285110940361252
Position 552: 0.002274440760487758
Position 1191: 0.0022231168169098772
Position 2641: 0.0020199309465904294
Position 329: 0.0019335906607781646
Position 105: 0.0019005011062274947
Position 394: 0.0018150486054310075
Position 2780: 0.0017752833874473415
Position 268: 0.0015384549429951148
Position 1933: 0.0013857990276877868
Position 1160: 0.0013191266316930257
Position 3039: 0.0012956950137628603
Position 285: 0.001292548065669074
Position 5: 0.0011034573206642783
Position 932: 0.0009772471876464428
Position 794: 0.0009426974068457816
Position 152: 0.0008816010234537329
Position 3674: 0.0007796786271668061
Position 2692: 0.0007463090433181258
Position 2220: 0.0007115368704548581
Position 405: 0.0006247704361865659
Position 4453: 0.0005878480123346854
Position 3383: 0.0005192967134408315
Position 2812: 0.0005077561788975051
Position 163: 0.0004648807900690499
Position 450: 0.00028565444233592287
Position 113: 0.00028343140019884325
Position 1369: 0.0002705808424589339
Position 1323: 0.00025637544756226187
Position 3254: 0.0002256896971399659
Position 3416: 0.00022511531710742985
Position 310: 0.000219651069255804
Position 4437: 0.0001975693177972668
Position 885: 0.00011802173290740477
Position 1263: 0.0001035135031508954
Position 3345: 8.876386406332145e-05
Position 4273: 6.904456008505089e-05
Position 3815: 6.35163075221029e-05
Position 1739: 6.133353792719067e-05
Position 3600: 5.910790377797601e-05
Position 1937: 5.3508608388660085e-05
Position 869: 4.365166268055149e-05
Position 1145: 4.179310497727548e-05
Position 1657: 3.814237916507759e-05
Position 1403: 3.34647321793614e-05
Position 1169: 3.1054066563364044e-05
Position 1975: 2.9558900118633364e-05
Position 1668: 2.79027463820529e-05
Position 3153: 2.396297124215905e-05
Position 1212: 2.3873444281319647e-05
Position 3332: 2.2425280131927152e-05
Position 1966: 2.235550231205934e-05
Position 262: 2.1139200880788727e-05
Position 1570: 2.103170185021314e-05
Position 2430: 1.4985925286630806e-05
Position 2617: 1.3858964345226896e-05
Position 903: 1.3498380710839775e-05
Position 1056: 1.3193904569937467e-05
Position 1988: 9.581349645217349e-06
Position 9: 9.30405679984986e-06
Position 2929: 6.9081260019916475e-06
Position 1691: 6.301461280662276e-06
Position 2026: 5.296539455507328e-06
Position 3118: 4.925012407405628e-06
Position 3299: 4.1453550221932555e-06
Position 4100: 3.486999449558941e-06
Position 1928: 1.723755666069827e-06
Position 1078: 1.1541907949770362e-06
Position 2272: 1.1241701958208138e-06
Position 577: 1.026263433394339e-06
Position 2259: 9.939465944753718e-07
Position 1416: 9.317390071526654e-07
Position 2140: 5.514227062612959e-07
Position 2019: 1.2245986104647768e-07
Position 314: 1.1212313283835514e-07
Position 247: 1.1169213710269325e-07
Position 743: 1.0778220594589225e-07
Position 2143: 2.815548745027704e-08
Position 2129: 2.2580798924426755e-08
Position 123: 1.8867844457191417e-08
Position 592: 1.5820185469065755e-08
Position 526: 1.2085183747907104e-08
Position 699: 5.313644400767528e-09
Position 541: 3.976961695646708e-09
Position 396: 6.397778119130498e-10
Position 291: 4.192994865473973e-10
Position 539: 4.110607312178474e-10
Position 174: 3.110898836986856e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.997120505364447
Position 3888: 0.8128794659271117
Position 918: 0.7310966477041699
Position 1239: 0.5309841049600613
Position 1261: 0.4109596871028372
Position 2053: 0.29756016505477895
Position 2036: 0.22107683487654706
Position 2433: 0.20760284324105768
Position 4316: 0.1619238291398063
Position 4146: 0.1337470660395123
Position 995: 0.11388755259040308
Position 2118: 0.10872825976968574
Position 4189: 0.0978862439738679
Position 970: 0.06738976417639407
Position 2081: 0.05961237662094057
Position 664: 0.05112491013527218
Position 3186: 0.045115786331246674
Position 180: 0.031387607143279574
Position 1519: 0.02819110690980211
Position 2413: 0.017806963040643872
Position 946: 0.01732740141446603
Position 3037: 0.017208388114382932
Position 4265: 0.01628977233827001
Position 2067: 0.013896053024582414
Position 2585: 0.013634545941301139
Position 4533: 0.011600482279607851
Position 3528: 0.009890963117069546
Position 4334: 0.009882569175134016
Position 2746: 0.009758828629568695
Position 4070: 0.009486399615302656
Position 3561: 0.008178733189576206
Position 271: 0.007532487524268271
Position 145: 0.006981287877760072
Position 794: 0.006774346123070551
Position 3495: 0.006547528409467318
Position 670: 0.005234090994985125
Position 2283: 0.004139509054804645
Position 4078: 0.0030456127123407745
Position 1494: 0.0025980392548473736
Position 3600: 0.0025819708617180314
Position 328: 0.0025274739797272873
Position 4204: 0.0023976976120417266
Position 2714: 0.0023846725845039374
Position 592: 0.0023288582334302474
Position 693: 0.002076504563146449
Position 1298: 0.001879435298157502
Position 610: 0.0017925781718582565
Position 4288: 0.0016581103173119553
Position 897: 0.0015758582691174166
Position 1221: 0.0014581995263843162
Position 1052: 0.0013815245081266767
Position 825: 0.0013233179295567027
Position 1657: 0.0011983353839139863
Position 4362: 0.0010244073323927153
Position 2259: 0.0009854363949951068
Position 405: 0.0009787569577962437
Position 4338: 0.0009695106506205076
Position 3899: 0.0009623348234485252
Position 1087: 0.0009277103472911396
Position 1182: 0.0008008069548586309
Position 741: 0.0007587703570042861
Position 4413: 0.0007456941546213427
Position 3948: 0.0007454464341141711
Position 931: 0.000739915833571731
Position 1660: 0.0006783575302387118
Position 4108: 0.000675086153004803
Position 1090: 0.0006428595864589089
Position 2126: 0.0006420692483202792
Position 2272: 0.0005267475517023737
Position 298: 0.0005149549970403763
Position 3908: 0.0005130956554087443
Position 3454: 0.0005074886327078441
Position 3993: 0.0004864362391146689
Position 1416: 0.00047279360498362667
Position 4512: 0.00040825839997955603
Position 353: 0.0004052991858388501
Position 3648: 0.00038680806394319567
Position 3204: 0.00037132592221000805
Position 393: 0.00036616173178835685
Position 2150: 0.0003334943122940332
Position 3990: 0.000307472694011
Position 4094: 0.00029639498716375304
Position 2085: 0.00028397667075497415
Position 2873: 0.0002836666154626233
Position 3207: 0.0002761984043969331
Position 1169: 0.00026275365150544975
Position 858: 0.00023814265422086826
Position 2851: 0.00023317152407715944
Position 2611: 0.0002218535478646127
Position 877: 0.00022054277455944152
Position 224: 0.00021812900830411685
Position 4507: 0.00021269223837488342
Position 1686: 0.0002097689048541756
Position 3457: 0.00020044733033981765
Position 3156: 0.00019714320110569502
Position 1064: 0.00019475721060671901
Position 1711: 0.00017210555053952782
Position 3414: 0.0001683965802566644
Position 1792: 0.00015720524763640397
Position 3503: 0.0001536476416431028
Position 3112: 0.00012990309854881527
Position 1134: 0.000121576395660944
Position 161: 0.00011181400701791667
Position 280: 0.00010276742388621667
Position 1593: 9.458752207156101e-05
Position 2697: 9.141241827787918e-05
Position 1637: 8.938719815696956e-05
Position 707: 8.755273080984964e-05
Position 427: 8.721515934958982e-05
Position 547: 8.57871655191895e-05
Position 3773: 8.552220104221086e-05
Position 3582: 8.282048950582392e-05
Position 2763: 8.089702365849802e-05
Position 1268: 7.61338906727269e-05
Position 2099: 7.413294761663027e-05
Position 3704: 7.021599728711448e-05
Position 2926: 6.686216713978282e-05
Position 1500: 6.519202146175266e-05
Position 2229: 6.444092075514593e-05
Position 1617: 6.17436024436338e-05
Position 1889: 6.135807379496128e-05
Position 1576: 6.0351789708992344e-05
Position 2686: 5.939018263991524e-05
Position 3677: 5.728662345732857e-05
Position 1947: 5.618229056827736e-05
Position 2928: 5.378380469096914e-05
Position 4365: 5.31969185511488e-05
Position 1892: 4.845923223105359e-05
Position 2485: 4.836903541043394e-05
Position 2129: 4.8081338883299585e-05
Position 2922: 4.705258407805177e-05
Position 1038: 4.683024419862707e-05
Position 3674: 4.646233419113838e-05
Position 2156: 4.639941622319048e-05
Position 1196: 4.496973068509643e-05
Position 2779: 4.474239221482892e-05
Position 3226: 4.3497438533645656e-05
Position 1662: 3.8975036681443614e-05
Position 432: 3.821732348075192e-05
Position 1153: 3.7535883521568914e-05
Position 1190: 3.627885205728743e-05
Position 3714: 3.436594885733035e-05
Position 3069: 3.3754717973743415e-05
Position 884: 3.216029123643093e-05
Position 2088: 3.0857922070374596e-05
Position 192: 3.011729863678097e-05
Position 2755: 2.6266830006050844e-05
Position 2388: 2.560638365756424e-05
Position 3916: 2.4799174412759308e-05
Position 1902: 2.2629002662153134e-05
Position 3570: 2.2239237430207424e-05
Position 1011: 2.1421607255945893e-05
Position 387: 2.0637409035868536e-05
Position 879: 2.050712932102068e-05
Position 3976: 1.8864105499193868e-05
Position 3153: 1.6997563846081804e-05
Position 3507: 1.6246609857302177e-05
Position 3197: 1.4918782419490527e-05
Position 801: 1.4056266975362533e-05
Position 1277: 1.3407175420123174e-05
Position 863: 1.3168340536032193e-05
Position 2001: 1.1396231552267055e-05
Position 3084: 1.0683383639188125e-05
Position 4153: 9.515067087348214e-06
Position 2375: 8.964159514028616e-06
Position 480: 8.670519342534689e-06
Position 696: 8.427846130039065e-06
Position 1753: 7.826967307906254e-06
Position 1729: 6.60748888420229e-06
Position 1602: 6.559652867622615e-06
Position 206: 5.477822104534177e-06
Position 4018: 4.969953975736043e-06
Position 365: 4.350329845268519e-06
Position 1033: 3.7048119854040765e-06
Position 1164: 3.216708121358974e-06
Position 829: 3.0711276863823773e-06
Position 1141: 3.0534581207362522e-06
Position 1368: 2.7315545153150705e-06
Position 1919: 2.7039214344545646e-06
Position 1318: 2.6708579787355604e-06
Position 2678: 2.505282353810888e-06
Position 187: 2.116633357053033e-06
Position 1899: 2.0090550362882444e-06
Position 2784: 2.004197049736786e-06
Position 1936: 1.9863332738268226e-06
Position 454: 1.933765688008121e-06
Position 571: 1.2358328402606081e-06
Position 2442: 1.2056035479621684e-06
Position 1066: 1.2044613098575908e-06
Position 2721: 9.442800415331284e-07
Position 334: 8.5914519401222e-07
Position 521: 7.90771816805618e-07
Position 2644: 6.950970196789469e-07
Position 835: 6.223532406944018e-07
Position 239: 5.638679939267476e-07
Position 2879: 5.550146883394378e-07
Position 437: 5.427377358634633e-07
Position 2900: 5.123289138707707e-07
Position 2964: 4.875053085124029e-07
Position 75: 4.038726572197097e-07
Position 1950: 3.985396537740183e-07
Position 1904: 3.75373297530828e-07
Position 577: 2.874607572934197e-07
Position 336: 2.4024363129994414e-07
Position 2165: 2.3612676947793253e-07
Position 1739: 1.7163525282786046e-07
Position 196: 1.658152579987224e-07
Position 2666: 1.3031198383698494e-07
Position 1956: 1.2234259163515949e-07
Position 1926: 1.1456694447840502e-07
Position 2593: 1.1250639463675386e-07
Position 2170: 1.1221529058947113e-07
Position 2288: 4.1818109530135207e-08
Position 2186: 3.413863208807304e-08
Position 460: 2.7170896644515657e-08
Position 482: 2.341698610043745e-08
Position 2624: 1.970854165519558e-08
Position 232: 1.6200116621260593e-08
Position 194: 1.1789357271905482e-08
Position 831: 1.1606484322885342e-08
Position 444: 7.1973689940364985e-09
Position 484: 3.7145728468078157e-09
Position 234: 3.7096052039464623e-09
Position 242: 3.437853788341279e-09
Position 462: 1.9646820726325327e-09
Position 565: 7.262231541573942e-10
Position 2178: 4.126602429470168e-10
Position 247: 2.0999137791831604e-10
Position 80: 4.492549605287672e-12
Position 98: 2.0461457308401036e-12
Position 123: 4.579842033992805e-13
Position 91: 4.1128335154430365e-13
Position 109: 3.820478931730718e-13
Position 102: 2.7183668523647573e-13
Position 83: 2.4587522778419935e-13
Position 113: 2.343758349914444e-13
