Gene = AL162424.1
index = 55
Annotated 5SS: [24]
Annotated 3SS: [521]
SMsplice 5SS: [230]
SMsplice 3SS: [349]
top_k =  1000
Partition function (log Z): -12.638142674602486

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.8209947292270149
Position 97: 0.09676936592142692
Position 197: 0.0509901015856583
Position 244: 0.010295053085083663
Position 288: 0.009329943946467247
Position 130: 0.007538804700129557
Position 61: 0.001544680505985101
Position 172: 0.0007716787229525764
Position 91: 0.0007182519756798143
Position 388: 0.0003197338987441558
Position 277: 0.00019405257967081117
Position 70: 0.0001512793741697663
Position 52: 0.000136130411551863
Position 355: 7.440041328857215e-05
Position 301: 6.435110638047586e-05
Position 457: 6.185293094869487e-05
Position 473: 6.144366639129612e-05
Position 37: 5.819943543983936e-05
Position 361: 4.4693964293028945e-05
Position 10: 2.7874961258505023e-05
Position 4: 4.702410931017645e-06
Position 58: 3.207308369566964e-06
Position 312: 2.617967283108099e-06
Position 324: 6.305787427246764e-07
Position 475: 5.584692606217792e-07
Position 330: 2.088295691765488e-07
Position 315: 1.724327266436706e-07
Position 318: 5.6312703815833743e-08
Position 365: 1.529899485275267e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 349: 0.9550458891684622
Position 374: 0.015301834977549309
Position 399: 0.011165046626977976
Position 521: 0.009036695784126192
Position 354: 0.003389292091251024
Position 211: 0.0026145051992115275
Position 547: 0.0018076273730744
Position 431: 0.00046945694496391163
Position 523: 0.00039889463503864364
Position 566: 0.000327466501008337
Position 448: 0.0001739806963287589
Position 141: 0.00011828456119455286
Position 216: 7.666947935528899e-05
Position 272: 6.505836498839102e-05
Position 490: 5.200879900076468e-05
Position 380: 2.889927491867971e-05
Position 472: 1.910827302669936e-05
Position 228: 1.5870415369139375e-05
Position 409: 1.3176427804001844e-05
Position 123: 1.0367326218328086e-05
Position 460: 8.461852352694992e-06
Position 573: 4.456926666946185e-06
Position 147: 3.5867473438339757e-06
Position 260: 3.35112002695864e-06
Position 457: 2.5289604709176507e-06
Position 162: 1.7388688652176614e-06
Position 252: 1.7354782258909334e-06
Position 120: 1.334723088444753e-06
Position 287: 3.94503078799544e-07
Position 277: 3.506422649919644e-07
Position 269: 3.2060789047882485e-07
Position 244: 2.2826201818032238e-07
Position 234: 7.949132047917381e-08
Position 154: 4.346653604025787e-08
Position 285: 2.174127362927834e-08
Position 239: 1.1934239150153562e-08
Position 66: 6.489578035275359e-12
