Gene = RP4-608O15.3
index = 1184
Annotated 5SS: [   158 129905 131284 138329]
Annotated 3SS: [129709 131106 138145 139135]
SMsplice 5SS: [   158   7261   8502  10938  12139  34871  78269  78565  82871  85546
  87293  87754  93178  94927  95394 106239 122266 129905 131284]
SMsplice 3SS: [  7083   8324  10754  12051  34811  78104  78384  82696  85362  87115
  87570  92994  94749  95210 106083 122182 129709 131106 139009]
top_k =  1000
Partition function (log Z): -59.150830314824006

Sorted 5' Splice Sites (High to Low Probability):
Position 7261: 0.955702186792138
Position 158: 0.9106711060988109
Position 10938: 0.8455432885984244
Position 8502: 0.7047385433947962
Position 12139: 0.5954626424095939
Position 17110: 0.5697171579362181
Position 5927: 0.3400265542459636
Position 18270: 0.29508520076789946
Position 9519: 0.28520391552317537
Position 8400: 0.13179526479604767
Position 19063: 0.08355296031879171
Position 112: 0.08168441365319014
Position 8408: 0.07960217276839691
Position 8908: 0.07157820161257214
Position 7694: 0.06588636395381287
Position 6985: 0.06446037890654001
Position 12230: 0.06193665376782459
Position 19122: 0.05755167043219971
Position 7822: 0.039951758045906095
Position 4104: 0.03711696307877208
Position 9977: 0.03623237186978815
Position 442: 0.030501506903408502
Position 3700: 0.025278623460501137
Position 1988: 0.024651350544482357
Position 19251: 0.023423090482368444
Position 12662: 0.02249183473111052
Position 10113: 0.021055842660772907
Position 16009: 0.021023576535321064
Position 19978: 0.017611682673796265
Position 21647: 0.016232532265188462
Position 1330: 0.01599281652036376
Position 2243: 0.015058617500340078
Position 2941: 0.014225588250192272
Position 22074: 0.011727962499171317
Position 4640: 0.01130582979962889
Position 10563: 0.011132522426830554
Position 10881: 0.010919286134936314
Position 1992: 0.010678041906086181
Position 1720: 0.010590318268820237
Position 1947: 0.009290360910786338
Position 7150: 0.008961149442695639
Position 5806: 0.00816257866638265
Position 7471: 0.007763909528336703
Position 2386: 0.007427025605827676
Position 11407: 0.00719800829085301
Position 369: 0.006759699195079033
Position 7936: 0.006032755129038697
Position 7616: 0.0053791311214279386
Position 11572: 0.0052426754576806855
Position 3635: 0.00503519635226035
Position 14723: 0.0041541142210652455
Position 20114: 0.004088898136263444
Position 11580: 0.003945276050813502
Position 7253: 0.003601806794163155
Position 728: 0.003091845317843545
Position 3193: 0.0028305743471981515
Position 11813: 0.0028124729585769287
Position 3578: 0.0024669751769869426
Position 7684: 0.0021190484541620015
Position 3162: 0.0019652060992583348
Position 10915: 0.001901933196412232
Position 4119: 0.0017754041344682887
Position 8084: 0.0017439286295380082
Position 3916: 0.0017279569038317578
Position 2998: 0.0015378601529280982
Position 1982: 0.0014634405304372882
Position 11168: 0.0014596796801897617
Position 11200: 0.0012888810698011186
Position 4140: 0.0012555682994864676
Position 3631: 0.001227355334195812
Position 2148: 0.0012245399636969113
Position 6532: 0.0011923730402826098
Position 11576: 0.0011761542204441603
