Gene = NUF2
index = 974
Annotated 5SS: [  132  4240  5628  6370  6973 14914 16159 17543 18492 21936 23884 26004
 27146]
Annotated 3SS: [ 4096  5552  6292  6910 14815 16084 17445 18428 21797 23742 25827 27009
 33399]
SMsplice 5SS: [  278  4240 14914 16159 21936 27146]
SMsplice 3SS: [ 4096 14815 16084 21797 27009 33399]
top_k =  1000
Partition function (log Z): 2.5411322986579803

Sorted 5' Splice Sites (High to Low Probability):
Position 21936: 0.9949660961352047
Position 27146: 0.9818833877554597
Position 278: 0.9547212297187814
Position 4240: 0.8913395444749739
Position 14914: 0.8803474281998641
Position 6973: 0.8530142526244467
Position 5628: 0.6168358010839895
Position 23884: 0.5791017906132241
Position 16159: 0.5285121460243851
Position 551: 0.4839149894145354
Position 6370: 0.4742586868218234
Position 3468: 0.4665263397558733
Position 6596: 0.4139510294725737
Position 22195: 0.40978637678744223
Position 18492: 0.34346006373993443
Position 17543: 0.3108319207128567
Position 13965: 0.2901404596903655
Position 1161: 0.1707340025001395
Position 6453: 0.1451413880834806
Position 3240: 0.13640140460134284
Position 2923: 0.13168961165678744
Position 18082: 0.12819567152539105
Position 455: 0.11625601614767074
Position 26398: 0.11594380474645562
Position 1156: 0.09042429343136164
Position 30590: 0.08665059268916116
Position 12458: 0.08663959316676809
Position 12434: 0.07671971034247514
Position 6203: 0.059793615156696574
Position 25996: 0.05338582894013926
Position 4288: 0.04927423634168975
Position 8361: 0.04201351124582297
Position 6631: 0.032920608054094753
Position 5996: 0.03222253390158605
Position 26004: 0.03198156890588047
Position 415: 0.0299386015029346
Position 4688: 0.02747775548181437
Position 26550: 0.0262603382071997
Position 7251: 0.02464381093622863
Position 4199: 0.024413109234200404
Position 5486: 0.023344083496758428
Position 5013: 0.021149067191910665
Position 22294: 0.02048493121106928
Position 4247: 0.01872179276375891
Position 2029: 0.01865099997016642
Position 200: 0.01815355884485322
Position 6185: 0.017108736823780273
Position 132: 0.015524246678538028
Position 26691: 0.015452985587081322
Position 32573: 0.01514904215416435
Position 7299: 0.014251333743272395
Position 18110: 0.013447091444383235
Position 17616: 0.013373017223140517
Position 14108: 0.013099003933008675
Position 2709: 0.013072178528827824
Position 22648: 0.013015750132750645
Position 26443: 0.011743232621093776
Position 6066: 0.011672723654823674
Position 5387: 0.011397133269629128
Position 2721: 0.008988691214628456
Position 32965: 0.008735323568229333
Position 16214: 0.008291852236271288
Position 32825: 0.008208253661762374
Position 22615: 0.007866103471474518
Position 4273: 0.0077086593498268555
Position 26424: 0.0072078152075886245
Position 25701: 0.006779767335001274
Position 25975: 0.006350312955316104
Position 1527: 0.006156850913486456
Position 1514: 0.005799776411255391
Position 4908: 0.0054746397304020885
Position 2909: 0.004976319590646228
