Gene = CD52
index = 328
Annotated 5SS: [115]
Annotated 3SS: [2213]
SMsplice 5SS: [115]
SMsplice 3SS: [2213]
top_k =  1000
Partition function (log Z): -5.731677078620648

Sorted 5' Splice Sites (High to Low Probability):
Position 115: 0.9795319759347098
Position 1803: 0.4391053648810688
Position 684: 0.02346012471240489
Position 109: 0.01375179543292585
Position 336: 0.011700301798450758
Position 1139: 0.009984589045145986
Position 1827: 0.006197412784465982
Position 1950: 0.003839089058886707
Position 534: 0.0030319605742620396
Position 2105: 0.002593193504467017
Position 1889: 0.0023411920840509686
Position 2148: 0.002175552288619108
Position 1982: 0.001095854880748169
Position 187: 0.0008988882560372922
Position 991: 0.000739650798921786
Position 672: 0.0005611110814608293
Position 1051: 0.0005502307930227274
Position 1281: 0.0005094029020549214
Position 698: 0.0004299392996835689
Position 1761: 0.0003831843081961101
Position 2093: 0.00030996814068923195
Position 876: 0.0002773020590431695
Position 2140: 0.00020047235449869108
Position 103: 0.0001924035522305988
Position 364: 0.0001755464128388263
Position 2347: 0.00012865531631265625
Position 702: 0.00010841207848900024
Position 440: 9.992329039939565e-05
Position 1063: 8.077009054406107e-05
Position 903: 3.08530847901071e-05
Position 1444: 2.9941792244297807e-05
Position 479: 2.815596729553458e-05
Position 1234: 1.6082447677701976e-05
Position 1767: 1.4198835930278494e-05
Position 784: 1.3988287646466325e-05
Position 510: 1.3097972676360746e-05
Position 585: 1.0029418888607706e-05
Position 725: 9.902604056676779e-06
Position 918: 9.626523468886438e-06
Position 1146: 7.695142616435615e-06
Position 1938: 6.998854175115358e-06
Position 1081: 6.376950217428591e-06
Position 1916: 3.64539707400459e-06
Position 2024: 3.5340936832861013e-06
Position 2341: 3.3343746721406666e-06
Position 1238: 3.1823956594811184e-06
Position 1957: 1.9941670330787983e-06
Position 1432: 1.957043492796317e-06
Position 1907: 1.7459881466500443e-06
Position 1992: 1.6425912401703755e-06
Position 2453: 1.4889445584134183e-06
Position 525: 1.8309363316421984e-07
Position 392: 9.311265960708887e-08
Position 155: 8.76223861776847e-08
Position 394: 5.556203399984317e-08
Position 466: 3.477264079905363e-08
Position 504: 2.5373428270066022e-08
Position 522: 1.7822227815955132e-08
Position 375: 1.6530279079994357e-08
Position 1873: 1.5636715564092815e-10
Position 1181: 2.620828595533758e-12
Position 397: 1.8907143792246814e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2213: 0.9221023309553648
Position 1722: 0.42527587101454384
Position 1719: 0.03817631720678803
Position 570: 0.023091283430737457
Position 623: 0.01522378953760734
Position 1028: 0.014555668196442993
Position 1916: 0.01373025528184289
Position 1656: 0.007464054247458614
Position 2341: 0.007243735974655436
Position 2232: 0.004937263428588267
Position 2386: 0.00355774214969781
Position 1745: 0.003014489141107385
Position 220: 0.002867485020805743
Position 227: 0.002821238702266358
Position 244: 0.002799020174410923
Position 462: 0.0021543989503770605
Position 857: 0.0016233872174304356
Position 1618: 0.0016214771783616068
Position 659: 0.0010956978075188273
Position 1031: 0.0008796978243723093
Position 891: 0.0007756915784723632
Position 1949: 0.0007227338334272923
Position 1103: 0.0005304236801416655
Position 286: 0.0004463434026252746
Position 408: 0.0004102664419117549
Position 2008: 0.00036148345357491575
Position 2257: 0.0003383409532712005
Position 345: 0.0003268588275985854
Position 1247: 0.0003102878214371935
Position 940: 0.00030908629776221254
Position 278: 0.00030521561627232105
Position 1873: 0.0003039301328102717
Position 1557: 0.00027078346008717173
Position 261: 0.0002590706831089958
Position 763: 0.0002315601175738462
Position 389: 0.00021267301784351017
Position 533: 0.0002005404352589416
Position 1683: 0.00019035750830183372
Position 876: 0.00019005564350732906
