Gene = GeneID_100144550
index = 3
Annotated 5SS: [ 448 2237]
Annotated 3SS: [ 962 2839]
SMsplice 5SS: [ 448 1162]
SMsplice 3SS: [ 962 2839]
Partition function (log Z): -7.510274249351975

Sorted 5' Splice Sites (High to Low Probability):
Position 448: 0.8617141918519834
Position 1162: 0.548592186467831
Position 1927: 0.09690520374714545
Position 2237: 0.08515598368504058
Position 2274: 0.06812149340660273
Position 605: 0.05260694769757544
Position 1203: 0.03693417956944042
Position 1116: 0.035249646646318
Position 2241: 0.02869727353990549
Position 1054: 0.0185559285786367
Position 13: 0.014770012555583764
Position 407: 0.012890917128410232
Position 2483: 0.01055022923194792
Position 414: 0.010342002878383978
Position 368: 0.009107209644605008
Position 2583: 0.008353811968882954
Position 24: 0.008024552513237873
Position 2457: 0.00801442699953946
Position 441: 0.007789980611388626
Position 1082: 0.007608262817816319
Position 499: 0.007506603639373177
Position 548: 0.006500899840944649
Position 1135: 0.003677032778372633
Position 1122: 0.0036101013593993554
Position 232: 0.002708142336740951
Position 812: 0.002681529947288457
Position 224: 0.002646142441968481
Position 1258: 0.002610657222755222
Position 1997: 0.002058315953566127
Position 1342: 0.0019347645975996682
Position 1596: 0.0019261215737241017
Position 1066: 0.0016594526646444576
Position 2081: 0.0016365798638399802
Position 457: 0.001635110207058089
Position 403: 0.0014826825133346544
Position 38: 0.0014206265332418469
Position 833: 0.001327512162387688
Position 2561: 0.0012983216263652117
Position 2264: 0.001193060409882797
Position 2533: 0.001186211677466794
Position 1751: 0.0010950321259705182
Position 479: 0.0010585940700703121
Position 1159: 0.0008711905675115888
Position 1915: 0.0008649620337439755
Position 847: 0.0007779252835640358
Position 2173: 0.0006908526403047912
Position 2065: 0.0006255301062912878
Position 1169: 0.0005912050695314234
Position 2135: 0.0005414577278114516
Position 2327: 0.0005027780965964496
Position 1156: 0.0004080698737918913
Position 687: 0.0003932361608302059
Position 1022: 0.00035759048629565725
Position 2247: 0.00033398681348827174
Position 1350: 0.0002705921508767237
Position 577: 0.00026547327175849685
Position 618: 0.00023474645347434957
Position 387: 0.00022121683569619458
Position 343: 0.00021607021578031637
Position 856: 0.00020855700737304448
Position 1024: 0.00020151364468652512
Position 1128: 0.00020151023577492802
Position 114: 0.0001953949398488476
Position 522: 0.0001825952568608694
Position 1809: 0.00017460790739042822
Position 2093: 0.00016029690687100774
Position 2461: 0.00014859984669825558
Position 1426: 0.00014855050910091697
Position 275: 0.0001453952517169629
Position 588: 0.00014089189248369074
Position 2062: 0.00013036222590291345
Position 1963: 0.00012026291615808984
Position 1746: 0.00011775208064555038
Position 200: 0.00011646427062150928
Position 1080: 0.00010186462049084183
Position 726: 9.335095100444084e-05
Position 2216: 7.965175478059549e-05
Position 859: 6.547786406632517e-05
Position 132: 6.271612033687615e-05
Position 1459: 5.6351120361016086e-05
Position 17: 5.524879264903502e-05
Position 875: 5.506074234440774e-05
Position 1756: 5.1221990951759875e-05
Position 1489: 4.840330941302333e-05
Position 102: 4.580835325216786e-05
Position 1395: 4.361722613004938e-05
Position 1660: 4.09763248135252e-05
Position 2572: 3.8215545236555746e-05
Position 2034: 3.602158515786996e-05
Position 1515: 3.5437873916234876e-05
Position 1474: 3.441875489686521e-05
Position 116: 3.392877495732834e-05
Position 2713: 3.2366836067291965e-05
Position 1317: 3.162203769519961e-05
Position 531: 3.14758373379115e-05
Position 452: 3.044221651293226e-05
Position 2684: 2.647145891583976e-05
Position 2574: 2.607564353686698e-05
Position 1449: 2.3682698113161776e-05
Position 672: 2.343590567619103e-05
Position 760: 2.120060619535354e-05
Position 773: 1.9284086206963155e-05
Position 2028: 1.9042349934148137e-05
Position 822: 1.570899254711374e-05
Position 2586: 1.4562071864115957e-05
