Gene = LOC101736484
index = 183
Annotated 5SS: [ 300  778 1497 2404 3074]
Annotated 3SS: [ 678 1308 2252 2938 3644]
SMsplice 5SS: [ 300  778 1497 2394 3074]
SMsplice 3SS: [ 678 1308 2252 2938 3644]
Partition function (log Z): 6.597426130777583

Sorted 5' Splice Sites (High to Low Probability):
Position 1497: 0.9948520572229571
Position 2394: 0.8681995241866467
Position 300: 0.7451401821256426
Position 3074: 0.7152232419151191
Position 778: 0.6701509754509333
Position 227: 0.10725097441325271
Position 2404: 0.10165667503883816
Position 748: 0.09175729715531344
Position 936: 0.061051293979530734
Position 1020: 0.058701306907573546
Position 443: 0.040221292116683745
Position 2829: 0.039211201876077455
Position 304: 0.020965133351751524
Position 1227: 0.020838178661397585
Position 39: 0.020637904616597706
Position 2356: 0.018433821129780995
Position 756: 0.016856464322522007
Position 520: 0.014863706842297313
Position 2699: 0.012620927095841544
Position 263: 0.01075308796387314
Position 2736: 0.009233857871803256
Position 1701: 0.006899163774712503
Position 1914: 0.006199477465432428
Position 201: 0.005863349188031054
Position 1887: 0.005754409981217192
Position 3560: 0.005585204059097047
Position 1636: 0.004730281772002586
Position 545: 0.003884267015400046
Position 2636: 0.003447478896467957
Position 243: 0.0033031959271468472
Position 1048: 0.002900502894898785
Position 1872: 0.0028395988233332102
Position 3553: 0.0027939677924352395
Position 715: 0.0027034893962653234
Position 3111: 0.002448951004216959
Position 2182: 0.0023460316122168624
Position 1540: 0.0016379036245024823
Position 3146: 0.0014281660015264472
Position 753: 0.001327390363092387
Position 297: 0.0012987827374455147
Position 1826: 0.0012778473712455453
Position 1501: 0.0012288399782356466
Position 743: 0.0012014632504396094
Position 2623: 0.0010589905925445125
Position 3520: 0.000982066005769828
Position 1212: 0.0009061986201032171
Position 2838: 0.0008637634950306798
Position 2126: 0.0007477464630084111
Position 2326: 0.000682485260426528
Position 2141: 0.0006128740898993129
Position 1805: 0.0006085567664375976
Position 2015: 0.0005754119218301348
Position 1544: 0.000553047054441942
Position 94: 0.0005242261522556736
Position 163: 0.00045692586209919445
Position 1168: 0.00040937873742316757
Position 2653: 0.00040632347715153664
Position 8: 0.00037438568745707334
Position 2948: 0.00034267003835744336
Position 268: 0.0003347990578391369
Position 3524: 0.0003074301343037251
Position 2133: 0.00027543749344174635
Position 2864: 0.00027377332052714286
Position 732: 0.00027303289870013903
Position 1180: 0.00026203490619061844
Position 103: 0.0002607952011526635
Position 1884: 0.00024682921968361554
Position 357: 0.00024251330400220508
Position 2517: 0.00023807067609389176
Position 431: 0.00023449064002420555
Position 3034: 0.00023005015261073184
Position 1897: 0.00021978038021354615
Position 3095: 0.00020168783259185858
Position 576: 0.0001857972409427618
Position 2833: 0.00017430435934523775
Position 607: 0.00016516455967106614
Position 71: 0.0001606882241285017
Position 3720: 0.00015898483956740218
Position 3358: 0.0001373037996287968
Position 1767: 0.00013096689442587572
Position 1188: 0.00012577799886724498
Position 2203: 0.00012466345944088893
Position 2428: 0.00010589678805454915
Position 3325: 0.00010085896607299923
Position 2689: 9.075575131719094e-05
Position 835: 8.695634636319819e-05
Position 2487: 8.499333620874644e-05
Position 218: 8.470921671143023e-05
Position 1240: 8.302528076520267e-05
Position 3497: 7.791440190487402e-05
Position 147: 7.5009907010419e-05
Position 371: 6.652614651284735e-05
Position 2762: 6.12457480290802e-05
Position 1811: 6.114198509765342e-05
Position 3186: 5.967158349227101e-05
Position 154: 5.631030845555109e-05
Position 2717: 4.9422846184350287e-05
Position 1058: 4.844024316119261e-05
Position 3386: 4.3780507889657886e-05
Position 106: 4.358413640581325e-05
Position 2496: 3.9592294059391945e-05
Position 2784: 3.587102438283623e-05
Position 2268: 3.530535638869048e-05
Position 369: 3.3663384603663735e-05
Position 2893: 3.2271785144136965e-05
Position 1409: 3.063787711619166e-05
Position 69: 2.9858453280866717e-05
Position 2916: 2.7929116639054192e-05
Position 632: 2.322527109804608e-05
Position 1359: 2.3061895050481598e-05
Position 2998: 2.0957421191698163e-05
Position 385: 2.0252504580736323e-05
Position 2774: 1.9582942976916763e-05
Position 840: 1.9484956633117074e-05
Position 1646: 1.8095068145155472e-05
Position 327: 1.7681532325823953e-05
Position 1674: 1.7310248891561775e-05
Position 2468: 1.6564276709864575e-05
Position 1096: 1.6182505234984487e-05
Position 1523: 1.609080737469829e-05
Position 3277: 1.5747952867593806e-05
Position 3735: 1.3434853016950494e-05
Position 1309: 1.20447834245361e-05
Position 542: 1.1748822738062811e-05
Position 2810: 1.1649617428295389e-05
Position 2066: 9.78710656901293e-06
Position 741: 9.351484950467345e-06
Position 1952: 8.698963279385237e-06
Position 195: 7.346009809561548e-06
Position 2938: 6.849913699852332e-06
Position 2703: 6.818183150655839e-06
Position 2804: 6.7907927907949935e-06
Position 965: 6.357730736724023e-06
Position 2039: 5.370990031757435e-06
Position 2526: 4.999979896251354e-06
Position 113: 4.79594785821332e-06
Position 1973: 4.601048035849748e-06
Position 1993: 4.491010057336696e-06
Position 3416: 4.309029523305835e-06
Position 20: 3.910809230493292e-06
Position 25: 3.4239313197321873e-06
Position 342: 3.232764585264678e-06
Position 690: 2.8398471307585544e-06
Position 879: 2.813048036068489e-06
Position 2019: 2.636095567425853e-06
Position 2628: 2.5777329179831327e-06
Position 1324: 2.2544152422922738e-06
Position 3332: 2.178000755726675e-06
Position 2630: 2.1545734217179165e-06
Position 2051: 2.0181061495157744e-06
Position 3582: 1.9915303769411476e-06
Position 1776: 1.9907571504456705e-06
Position 2207: 1.716128489827996e-06
Position 1739: 1.5402554268766787e-06
Position 3579: 1.3964540498326312e-06
Position 2515: 1.1817549700834115e-06
Position 1729: 1.1237915974744562e-06
Position 1406: 1.0323176424660503e-06
Position 3439: 1.0286011961878582e-06
Position 1736: 9.148615544035704e-07
Position 979: 7.719984703933007e-07
Position 2010: 7.273034844695967e-07
Position 3305: 6.0178543462313e-07
Position 3404: 5.202132382334558e-07
Position 3316: 4.957655879057427e-07
Position 1123: 4.705381113806196e-07
Position 1231: 4.611435742380582e-07
Position 1731: 4.0397876287725403e-07
Position 893: 3.885735222321501e-07
Position 2958: 3.4387750573485273e-07
Position 656: 2.69063073144885e-07
Position 890: 2.317429381413673e-07
Position 2932: 1.7208395773856863e-07
Position 362: 1.6237420635001755e-07
Position 1683: 1.5879817355617547e-07
Position 3522: 1.5809147236502956e-07
Position 3546: 1.478151604765417e-07
Position 1285: 1.3204439163527765e-07
Position 1797: 8.54202271841868e-08
Position 1562: 5.4380481788345845e-08
Position 1816: 5.189294253815175e-08
Position 3329: 5.1080075581899775e-08
Position 1987: 4.226941771607727e-08
Position 3362: 3.803908034502329e-08
Position 1279: 3.5688645842489766e-08
Position 1547: 2.8521379158463492e-08
Position 2978: 2.3047364429718354e-08
Position 1705: 1.594587205329244e-08
Position 2231: 1.2276399099818409e-08
Position 3384: 9.481536191880084e-09
Position 1567: 5.779756218269154e-09
Position 3468: 4.806249631153138e-09
Position 678: 4.763811314564077e-09
Position 672: 2.5869319194893824e-09
Position 1345: 4.0867259132301894e-10
Position 2234: 2.1619778614627548e-10
Position 3593: 1.3440145978830004e-10
Position 3606: 6.827910586751769e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3644: 0.9951705369076637
Position 2252: 0.9916229776960815
Position 1308: 0.9654433403499706
Position 678: 0.8097947571824597
Position 2938: 0.6748749031876341
Position 2545: 0.06561330976075486
Position 2965: 0.041021388469033
Position 1376: 0.03023101672820517
Position 687: 0.02468997129252211
Position 906: 0.019546818451356182
Position 1047: 0.018533732142927434
Position 1700: 0.015389836645994064
Position 1567: 0.012988699692234358
Position 457: 0.00856910161281657
Position 3384: 0.005116230614099213
Position 835: 0.004246635259238068
Position 1987: 0.003860881749147143
Position 690: 0.0033583106986276533
Position 218: 0.0028923671131647457
Position 3468: 0.002754963456545326
Position 442: 0.002383042564601191
Position 3413: 0.002211037580211815
Position 840: 0.001779202100576099
Position 890: 0.0016297710654436216
Position 2648: 0.0015634531854136632
Position 142: 0.0015022480436642156
Position 357: 0.0015002478462039573
Position 3034: 0.0014019459573361686
Position 536: 0.0013842856887020213
Position 1136: 0.0012948362754054467
Position 1322: 0.0011982538956487115
Position 871: 0.0009965674572179183
Position 1070: 0.000987067117908425
Position 3606: 0.0008556272618284717
Position 2584: 0.0008288153215895178
Position 2893: 0.0006812115118766531
Position 1413: 0.0006453062271606044
Position 2727: 0.0006435263088308622
Position 160: 0.00040583666377125765
Position 3019: 0.0003892379246498787
Position 2015: 0.00035984570472279924
Position 497: 0.00033535448663304327
Position 979: 0.0003260341493473479
Position 2049: 0.0003080892786861435
Position 944: 0.0003068213237871684
Position 3171: 0.0003054712350886796
Position 1315: 0.00029706707681556366
Position 339: 0.0002874519769825756
Position 1591: 0.00024512275647774494
Position 3044: 0.00023681417315060685
Position 2952: 0.00022759400986264978
Position 431: 0.0002153490520241568
Position 3807: 0.00020678958108718654
Position 3593: 0.00018886944146997007
Position 147: 0.0001699334694246416
Position 167: 0.00016491258852716013
Position 2030: 0.00016044759428477626
Position 3520: 0.00015942525809171677
Position 3416: 0.00014571861156470513
Position 2777: 0.00014148798809965284
Position 1401: 0.00011763970444727954
Position 2066: 0.00011254330779265948
Position 584: 0.00010966350222445169
Position 1804: 9.847216572032971e-05
Position 708: 9.584120406721375e-05
Position 1250: 9.52469409126313e-05
Position 599: 9.140643766495748e-05
Position 1073: 8.733416765886662e-05
Position 2452: 6.920160376592201e-05
Position 1656: 6.648472165256943e-05
Position 1019: 6.617940839966691e-05
Position 2620: 6.576843842296576e-05
Position 362: 6.111454749914987e-05
Position 1380: 5.567979603675534e-05
Position 3653: 5.3358793406994604e-05
Position 3347: 4.937430033193803e-05
Position 2998: 4.9316335437578965e-05
Position 2108: 4.199687375960268e-05
Position 484: 3.5391630480612034e-05
Position 1586: 3.362831967064093e-05
Position 2807: 3.3103730669255566e-05
Position 2804: 3.22543061218923e-05
Position 1156: 2.7014658172915883e-05
Position 2434: 2.661077248504345e-05
Position 2297: 2.4553449824887266e-05
Position 1008: 2.079937954859632e-05
Position 2753: 2.0052703705624866e-05
Position 1470: 1.9564360883062895e-05
Position 1736: 1.7334012728134705e-05
Position 2796: 1.6057726479732365e-05
Position 1212: 1.5982545949222825e-05
Position 1869: 1.4498287173492333e-05
Position 2653: 1.3379998610072174e-05
Position 2617: 1.278685502962677e-05
Position 2203: 1.2200914663988679e-05
Position 3615: 1.1192500364750198e-05
Position 2283: 1.1163947922024398e-05
Position 1755: 1.1088347234978858e-05
Position 113: 1.047858659115951e-05
Position 2774: 9.946685986554025e-06
Position 2506: 9.389945446498659e-06
Position 2856: 9.183904841891372e-06
Position 2133: 8.94082404001836e-06
Position 2464: 8.864751646683129e-06
Position 411: 8.103839801613359e-06
Position 106: 7.160905968162252e-06
Position 2697: 7.082843910457756e-06
Position 520: 6.866644534281542e-06
Position 144: 6.3059770584522045e-06
Position 2261: 6.093538505196077e-06
Position 3662: 5.4926442106452e-06
Position 416: 5.476904104687438e-06
Position 1797: 5.374918218802318e-06
Position 94: 4.95800349526361e-06
Position 3546: 4.624036913016182e-06
Position 3244: 3.876727903101203e-06
Position 3100: 3.760447107960366e-06
Position 2810: 3.583026123233819e-06
Position 2160: 3.528935263017154e-06
Position 1231: 3.2164499609844566e-06
Position 1646: 2.924604064597481e-06
Position 2588: 2.8092015699164763e-06
Position 3497: 2.445977733731434e-06
