Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  100
Partition function (log Z): 5.840393551987671

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.980187760551687
Position 2371: 0.9647718436179
Position 2998: 0.9621817653271416
Position 2115: 0.44634002430131375
Position 795: 0.3690304106581087
Position 2528: 0.35006867489079657
Position 551: 0.3010172685201619
Position 56: 0.24963846136959292
Position 587: 0.18500259494188928
Position 2072: 0.12721095300857937
Position 2111: 0.11945347349248744
Position 2091: 0.11739822205704524
Position 3378: 0.11459020327234073
Position 1303: 0.10339818062837733
Position 236: 0.09236249338440672
Position 2724: 0.07252580347526434
Position 2021: 0.06468885181692761
Position 2016: 0.06407326182090733
Position 745: 0.06334782835505033
Position 2769: 0.04332064198400693
Position 3625: 0.029555081633744335
Position 249: 0.02536953571967309
Position 2512: 0.020000324767388448
Position 2814: 0.016732710594193796
Position 50: 0.013051234487585448
Position 349: 0.012348773462736173
Position 2019: 0.012298578501107514
Position 1751: 0.010095655044245675
Position 2549: 0.009134279932317989
Position 1203: 0.008411586739786646
Position 2829: 0.007507411674387263
Position 2061: 0.007100226160263446
Position 865: 0.005563180801456182
Position 1552: 0.00493918664354949
Position 1340: 0.00484180705883379
Position 2685: 0.0035899779686009168
Position 337: 0.0034295297608255768
Position 393: 0.003276429843927146
Position 4284: 0.003092532635438178
Position 1448: 0.002331180561229965
Position 2504: 0.0019444680963117316
Position 2038: 0.0009842334366172074
Position 1332: 0.0005558362102350129
Position 307: 0.0004480075934298921
Position 150: 0.0003778183622817496
Position 262: 0.00036551884242961343
Position 99: 0.0003484383113522262
Position 2411: 0.00023814014599303235
Position 2415: 0.00014011849562157333
Position 2538: 0.00012477587094348916
Position 3309: 8.063089449689758e-05
Position 1527: 3.401870728414321e-05
Position 1605: 2.9724284941715817e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1385: 0.986580359520705
Position 2278: 0.9858708546194519
Position 2889: 0.971291733518418
Position 1909: 0.928235193844744
Position 3372: 0.49883339296582957
Position 4139: 0.3227402923363317
Position 2450: 0.30545263534035877
Position 481: 0.16468709720265232
Position 2653: 0.1642993408518983
Position 3180: 0.15238727667174798
Position 665: 0.07505861052653201
Position 1172: 0.060315193248365526
Position 348: 0.04789539905199715
Position 3554: 0.035526675755355085
Position 2435: 0.03510635271762683
Position 1955: 0.03185763621785289
Position 3490: 0.029280452215689444
Position 1122: 0.022575628263795708
Position 615: 0.022488756104178588
Position 1207: 0.022394333145013844
Position 3472: 0.0222433878096858
Position 3222: 0.013565734054377235
Position 4211: 0.010293214218301525
Position 2321: 0.010165286059810357
Position 3693: 0.009920520254042057
Position 4268: 0.009483951945304752
Position 440: 0.008788555469422216
Position 668: 0.00682394663342436
Position 2464: 0.006793602156019352
Position 2927: 0.0057056072162388755
Position 636: 0.004952460408501281
Position 1645: 0.004509971223688651
Position 232: 0.0034005733107796477
Position 4393: 0.0030925326354381815
Position 1597: 0.0027759423671593177
Position 3493: 0.0018219856582259593
Position 459: 0.001778659734204826
Position 1417: 0.0016594894461469051
Position 158: 0.0012536415014030896
Position 2171: 0.0009592281190225454
Position 1659: 0.0009547154447554101
Position 2223: 0.0007777674133290546
Position 2892: 0.000753473264847108
Position 2213: 0.00064973027572365
Position 2942: 0.0005435064607717527
Position 3309: 0.00039189151098920294
Position 3297: 0.00037151270926861075
Position 1735: 0.00036920916976473716
Position 3330: 0.0003564032768691845
Position 1594: 0.0002596974520286152
Position 4162: 0.0001393826668185743
Position 161: 0.0001210675015364434
Position 2150: 0.00010216364858295886
Position 3119: 9.719077175560468e-05
Position 126: 7.752318269027314e-05
Position 132: 3.9990226974172545e-05
Position 2954: 3.7300691410211215e-05
Position 507: 3.407879133915507e-05
Position 167: 4.63115026918052e-06
Position 165: 2.930767748305437e-06
