Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  100
Partition function (log Z): -6.253812939206429

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9529243035587277
Position 323: 0.5886075972895349
Position 72: 0.35585139584043796
Position 704: 0.24516361178506366
Position 1012: 0.0802599626262793
Position 3252: 0.045136198994430124
Position 4658: 0.042176263162839046
Position 7488: 0.04200604518363503
Position 4255: 0.02944343051075146
Position 1061: 0.022703350870129858
Position 5818: 0.017911902779920583
Position 1251: 0.014939736893144649
Position 708: 0.014088583395760518
Position 5906: 0.011691849429775622
Position 6202: 0.01147543131074312
Position 318: 0.009350654586101929
Position 4587: 0.005005523120804868
Position 5937: 0.004840221459413349
Position 558: 0.004622460806996901
Position 993: 0.003734763076721556
Position 3419: 0.003541678295497272
Position 541: 0.00047138711523997114
Position 746: 0.00038448166861741414
Position 332: 0.0003476153693913843
Position 562: 0.00034745544877553
Position 644: 0.0003429792958879466
Position 5291: 0.0003064266265768752
Position 271: 0.00023227965239180592
Position 135: 0.00018694300942008007
Position 8: 0.00016445629116013406
Position 753: 0.00012074997263068506
Position 121: 5.863067351680404e-05
Position 66: 5.185347406708129e-05
Position 100: 4.892259056980075e-05
Position 78: 3.3403963094079835e-06
Position 210: 2.2666585313001667e-06
Position 133: 1.408044905949684e-06
Position 58: 1.1562223939758962e-06
Position 48: 3.6305830389633493e-07
Position 169: 1.2423559503023396e-07
Position 335: 4.128862960297744e-08
Position 208: 1.7848326356560082e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.995280824615342
Position 7307: 0.6145178284906357
Position 8227: 0.21419187249155303
Position 834: 0.11674095264442949
Position 5644: 0.11022819216496402
Position 243: 0.08470255853539706
Position 534: 0.05613766402952797
Position 4463: 0.053071830495610324
Position 7762: 0.04523400946112929
Position 459: 0.04521504800301684
Position 4206: 0.03392375320795334
Position 7218: 0.02597890200835828
Position 7066: 0.021213359562321843
Position 502: 0.020141247658406265
Position 5928: 0.016492075556014566
Position 608: 0.012415298230731222
Position 5405: 0.006208152439419527
Position 5195: 0.005488947642629046
Position 3690: 0.003977089867360426
Position 2997: 0.003767952401759185
Position 5043: 0.0035359148930305087
Position 409: 0.0034222306919129987
Position 3346: 0.0030413931822686835
Position 4757: 0.002672863063068076
Position 1139: 0.0023897007848626833
Position 4116: 0.0019016875978248573
Position 5380: 0.0017991129766669373
Position 3386: 0.0016559253040509976
Position 636: 0.0012174481224415013
Position 3870: 0.0005834956062037245
Position 3830: 0.0005492616249731654
Position 4521: 0.0001778624308361889
Position 290: 0.00015312928036815643
Position 628: 0.00013167174767572204
Position 478: 0.0001264925119550109
Position 511: 7.378053360706476e-05
Position 222: 6.572484746098577e-05
Position 422: 5.0554665080304066e-05
Position 165: 3.115788294804688e-05
Position 3305: 1.574436624271366e-05
Position 217: 1.0983762454229879e-05
Position 286: 9.08466013273647e-06
Position 99: 4.603800463456611e-06
Position 294: 2.0023867927609415e-07
Position 133: 1.1811116257763916e-07
Position 85: 9.158557205666157e-08
Position 300: 5.4075954678292846e-08
