Gene = SMC2
index = 1275
Annotated 5SS: [  218  1293  2038  4309  5423  5944  6174  7934  8314 17555 19216 19822
 20570 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906]
Annotated 3SS: [ 1038  1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430
 21939 23910 25766 28847 30651 32380 33025 35384 37748 40154 43757 44878]
SMsplice 5SS: [  218  2038  4309  5423  5944  6174  7802  8314 17555 19216 19822 20570
 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906 46113]
SMsplice 3SS: [ 1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430 21939
 23910 25766 28847 30651 32380 33025 35452 37748 40154 43757 46035 46223]
top_k =  100
Partition function (log Z): 22.051089436948107

Sorted 5' Splice Sites (High to Low Probability):
Position 8314: 1.0000000000000058
Position 20570: 1.0000000000000058
Position 37866: 0.9990887705741048
Position 43906: 0.9901309742212132
Position 33221: 0.9806047290607504
Position 24116: 0.9690014637837272
Position 25903: 0.9673059049152415
Position 32525: 0.9644640278329394
Position 35586: 0.9307441014119382
Position 5944: 0.9270961537892526
Position 4309: 0.9237664989882491
Position 28973: 0.9167936682329417
Position 40316: 0.8928635762149961
Position 22060: 0.8917959023484171
Position 30846: 0.77232660229833
Position 6174: 0.7507936383338667
Position 2038: 0.7395418847402007
Position 46113: 0.6771008678914778
Position 7802: 0.5813766362409706
Position 5423: 0.5511515349453566
Position 218: 0.48263018635857957
Position 33606: 0.43777900738029624
Position 5730: 0.35279042595075255
Position 7934: 0.3379513309011202
Position 1293: 0.2903692126180612
Position 30253: 0.2699898767795977
Position 703: 0.18143898481529755
Position 189: 0.1294311665435857
Position 425: 0.11754195070760372
Position 1844: 0.10732790118405075
Position 46157: 0.10194587596167054
Position 28768: 0.09049417189358544
Position 5676: 0.08108570150000936
Position 227: 0.07360915643518051
Position 6400: 0.06241238699843336
Position 40655: 0.06097773582045963
Position 43314: 0.05748586590299056
Position 22585: 0.05263960423137626
Position 23635: 0.05229555623439091
Position 38776: 0.05227145745568455
Position 5458: 0.03839581521129042
Position 3948: 0.03785361838113443
Position 650: 0.035787746237539116
Position 44904: 0.033145181075838984
Position 30489: 0.03234337385838109
Position 22520: 0.028294369977448223
Position 31975: 0.027040111426602422
Position 663: 0.02461767392376697
Position 37263: 0.022897196579384445
Position 6229: 0.018716920132227213
Position 231: 0.017417587822595153
Position 45461: 0.016700712615061876
Position 1796: 0.01495722289951286
Position 24154: 0.014332797417324053
Position 1228: 0.013437989078759295
Position 24080: 0.013293492184303942
Position 36407: 0.012901482562026327
Position 32694: 0.01187770883775988
Position 32510: 0.011596052303104877
Position 37033: 0.010410818934288914
Position 6189: 0.010127402770748131
Position 6584: 0.007831310752025075
Position 6566: 0.007805810871047145
Position 244: 0.007133549129920854
Position 20876: 0.007022359320250589
Position 32495: 0.006120590333935987
Position 22531: 0.006013547423124809
