Gene = MCM7
index = 823
Annotated 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 6167 6554 7768 8649]
Annotated 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
SMsplice 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 5838 6554 7768 8649]
SMsplice 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
top_k =  100
Partition function (log Z): 38.70508735785416

Sorted 5' Splice Sites (High to Low Probability):
Position 2662: 0.9951223090761848
Position 3800: 0.9847628066334234
Position 4327: 0.9762091449515071
Position 4107: 0.9660519924877793
Position 4640: 0.9631445020659785
Position 1927: 0.9589756353116755
Position 7768: 0.9488722423916414
Position 8649: 0.947549125338679
Position 5838: 0.9462427845131225
Position 2352: 0.9331082507839384
Position 2918: 0.9237555846041493
Position 6554: 0.8705018644858142
Position 677: 0.7567218024488209
Position 3363: 0.491067168268815
Position 8122: 0.4720988135529059
Position 3374: 0.4052805813808396
Position 8426: 0.23673462679196683
Position 1728: 0.12546038448844266
Position 892: 0.09516147395496898
Position 6567: 0.04386072115766794
Position 7703: 0.03839487826531989
Position 6230: 0.03444323587013726
Position 1943: 0.033415612723695184
Position 6167: 0.03154364751039799
Position 6573: 0.031505045354237524
Position 8364: 0.028782503819255456
Position 7959: 0.02441011402111175
Position 2822: 0.022813158043156694
Position 445: 0.02007965349482646
Position 7928: 0.019407499195480325
Position 4664: 0.018483832446582197
Position 6317: 0.01471738893623133
Position 2135: 0.012993913123696898
Position 470: 0.012508439273712067
Position 4400: 0.01006753850013613
Position 8430: 0.009738746102878946
Position 305: 0.008663645720320674
Position 3791: 0.008525260950126902
Position 5890: 0.0084411420012863
Position 2816: 0.007410470907840132
Position 3392: 0.006825249750344779
Position 1911: 0.006783601472164779
Position 3098: 0.006569300403617287
Position 2275: 0.006165319805444882
Position 1447: 0.0058911330658477775
Position 7924: 0.005094860105125039
Position 2359: 0.004917048599621307
Position 4291: 0.004893421794918872
Position 8710: 0.004076213595874344
Position 8112: 0.003176543778806896
Position 17: 0.0028832158179044553
Position 7077: 0.0028152253402664914
Position 3047: 0.0027342377304792774
Position 898: 0.002731756303451432
Position 6633: 0.002730324751731944
Position 4047: 0.002566263185851506
Position 6195: 0.0025329126979952914
Position 5100: 0.002390897482954796
Position 5863: 0.00237391828056096
Position 3753: 0.0022171439390316415
Position 8018: 0.0019837046741944227
Position 5952: 0.0018159979839010175
Position 741: 0.001544993541486492
Position 783: 0.0013849839304080401
Position 3794: 0.00128331850842253
Position 4475: 0.0012746283451187165
Position 2635: 0.0011958010558265648
Position 1677: 0.0011387453036623774
Position 2615: 0.0011070866699290044
Position 4410: 0.0009690546502221136
Position 1442: 0.0009197021415485053
Position 5703: 0.0007057433273469341
Position 1460: 0.0007030163062691685
Position 879: 0.0007006150309010516
Position 6202: 0.0006581954322112841
Position 4706: 0.0006487643774835348
Position 2258: 0.0005933189651054102
Position 550: 0.0005776195126293146
Position 1397: 0.0005294595998681984
Position 1191: 0.0004847255923131801
Position 2336: 0.000461610353326585
Position 739: 0.00043829485782270527
Position 2669: 0.00040834597609830977
Position 683: 0.00037234353823009105
Position 81: 0.00036654249152872026
Position 767: 0.00035891994911851417
Position 5488: 0.0003279864345376655
Position 157: 0.0003261189931171767
Position 1316: 0.00030429903071358603
Position 261: 0.00030115925203168606
Position 68: 0.0002671465878963607
Position 1923: 0.0002666440477492226
Position 303: 0.00026294897889755974
Position 2045: 0.0002626116537005495
Position 521: 0.0002617999710936641
Position 735: 0.00022964685741491654
Position 2211: 0.00022442624719497468
Position 5144: 0.00019523734373983495
Position 4644: 0.00019495825177064224
Position 1045: 0.00018904787563144034
Position 846: 0.00013658992735922728
Position 2219: 0.000132381547584612
Position 2687: 0.0001228033954749029
Position 4257: 0.00011700102027365904
Position 2108: 8.956989649597081e-05
Position 1964: 8.950691655405045e-05
Position 2262: 7.948245857878612e-05
Position 2144: 7.425848788271671e-05
Position 2187: 7.302091084128148e-05
Position 2161: 4.288176629718508e-05
Position 2403: 4.21240396859927e-05
Position 2356: 3.759650112596796e-05
Position 240: 9.801332194325355e-06
Position 2666: 2.084450105837185e-06
Position 2540: 1.8726063773190238e-06
Position 2101: 1.2447109728177918e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2536: 0.9995296873385808
Position 1846: 0.9952824638253037
Position 7598: 0.9865171291382061
Position 8538: 0.985175091495164
Position 4555: 0.9709773894364916
Position 4194: 0.9624914334687191
Position 5772: 0.9572770930164681
Position 6469: 0.947207273055249
Position 3649: 0.9403562282726607
Position 2186: 0.9180783222168928
Position 8806: 0.8759177848220585
Position 2736: 0.8522677435313976
Position 3991: 0.8373642352820743
Position 3224: 0.6851792829138208
Position 8042: 0.45565292618296677
Position 8276: 0.2761979286335721
Position 4004: 0.09311839687658963
Position 3311: 0.0821820711133239
Position 7864: 0.0754632856972246
Position 8889: 0.07266091241029471
Position 3096: 0.058902015977182566
Position 2852: 0.049174916812445846
Position 3624: 0.04728610712725997
Position 3291: 0.04541751855931828
Position 6137: 0.03528644174071904
Position 2753: 0.031482495866629635
Position 6070: 0.026876442501175952
Position 2210: 0.021019912923017622
Position 3868: 0.018783422646284742
Position 2008: 0.015149373429383883
Position 3900: 0.013708549470888102
Position 4196: 0.013378674470304072
Position 3269: 0.01106635232978771
Position 3265: 0.010742915341538175
Position 3684: 0.009602317279861062
Position 2763: 0.008532314733057137
Position 1607: 0.008442650614529479
Position 2760: 0.008268127118252977
Position 4199: 0.007403611871889259
Position 1681: 0.007283697744415988
Position 5629: 0.006700759990455824
Position 564: 0.006207508742175698
Position 4511: 0.0060712574073202245
Position 4165: 0.005971787720548395
Position 5984: 0.005835249650431331
Position 1063: 0.005713905458621409
Position 1416: 0.0047675787489013435
Position 5940: 0.0043638217635722
Position 3054: 0.0037094545195771643
Position 8927: 0.0036899765381594044
Position 3128: 0.0036828965382237227
Position 4442: 0.003582864211532639
Position 2789: 0.0035140254460859204
Position 6217: 0.002837333230282337
Position 4036: 0.0025303989517650735
Position 2241: 0.0025062701662820056
Position 3341: 0.002261307362410308
Position 1812: 0.002155187939380488
Position 8090: 0.0021430840173620926
Position 8859: 0.002119474747094816
Position 1851: 0.0020663669049324324
Position 2088: 0.0019249431150863655
Position 5007: 0.0018660012430997454
Position 435: 0.0017584123070855358
Position 4019: 0.0017156954541534817
Position 5777: 0.0017125615417537979
Position 3325: 0.001632489470693078
Position 4236: 0.0015541133177104692
Position 3098: 0.0015075039885506314
Position 8933: 0.0014756306823337619
Position 1687: 0.0014263774377003891
Position 1489: 0.001268000672496854
Position 796: 0.0011420345210331592
Position 6925: 0.0011081261523004239
Position 6285: 0.001018964686644518
Position 4534: 0.000991016795176438
Position 2812: 0.0009639451114052429
Position 3143: 0.0009152756881523421
Position 2893: 0.0009043244467829676
Position 4149: 0.0009001935039492129
Position 6769: 0.000894968526101264
Position 8813: 0.0008793919885568078
Position 5888: 0.0008312772108066771
Position 6667: 0.0008121306618647957
Position 7813: 0.0008102045350026124
Position 4403: 0.0008031605951778608
Position 507: 0.0007945331301651814
Position 4284: 0.000792724978839696
Position 586: 0.000752307750872252
Position 4214: 0.0007462810985256922
Position 9014: 0.0007414928068276135
Position 7666: 0.00074004906303256
Position 6358: 0.0007270157036795054
Position 5909: 0.0007140452375609508
Position 3193: 0.0006705819912787998
Position 6500: 0.0006601371217331737
Position 802: 0.0006145965439351936
