Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  100
Partition function (log Z): 6.729505978129834

Sorted 5' Splice Sites (High to Low Probability):
Position 1848: 0.9977384097502825
Position 238: 0.9885035832034565
Position 4446: 0.9823923295688203
Position 86: 0.9563697852488561
Position 1683: 0.6880694536802207
Position 2758: 0.5143609982933731
Position 4061: 0.3945579225941913
Position 3813: 0.3373578560287297
Position 2101: 0.06172498781809747
Position 97: 0.03470681165029152
Position 2606: 0.02651921639078419
Position 455: 0.016568026247135867
Position 2485: 0.012223319209546758
Position 3201: 0.0070938458035329655
Position 1631: 0.006731169896448686
Position 104: 0.004602572432945754
Position 564: 0.0045437855221940595
Position 829: 0.0032463481274428714
Position 2244: 0.00227690986446416
Position 27: 0.002022837514761447
Position 111: 0.00192934710751743
Position 4671: 0.0014878664209746425
Position 2282: 0.0009921123012989462
Position 571: 0.0006415288220520243
Position 1702: 0.00045006896077327954
Position 1498: 0.00040983113672505986
Position 1966: 0.0003869739394881307
Position 1188: 0.0003491520881354949
Position 118: 0.0003099433124656612
Position 4586: 0.0002644892462400267
Position 1700: 0.00020883832570012557
Position 2157: 9.738282197100864e-05
Position 41: 1.8298290409181664e-05
Position 2106: 5.567139752433342e-06
Position 1935: 1.0244943466059518e-06
Position 222: 6.28657184557525e-07
Position 374: 5.919282930840058e-07
Position 312: 4.3018326091899864e-07
Position 259: 4.06783705731363e-08
Position 125: 1.6214578262202544e-08
Position 132: 4.020463621156961e-09
Position 49: 8.662156999833166e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1764: 0.9996392832064159
Position 185: 0.9956015438331797
Position 4363: 0.995155787941323
Position 4523: 0.8809148710354869
Position 1548: 0.4805285477320813
Position 2565: 0.40286480987031426
Position 3897: 0.38441782513187966
Position 3739: 0.3474979534910411
Position 1530: 0.10712773422710263
Position 2632: 0.10114612280066086
Position 4540: 0.05343085246823988
Position 1965: 0.04031903786743445
Position 4563: 0.03937845606233558
Position 2223: 0.03381529204621873
Position 1631: 0.03238707312556655
Position 1590: 0.030454330443317693
Position 1497: 0.01754149204702509
Position 1464: 0.017473563165345114
Position 1947: 0.01176220434008186
Position 310: 0.008043009356963875
Position 2595: 0.006912318525177698
Position 4596: 0.005900563452638416
Position 2511: 0.005792895154850696
Position 1608: 0.005410808650983721
Position 4742: 0.00511941323214319
Position 2527: 0.003999114523845752
Position 2713: 0.0037454410243337845
Position 483: 0.00361063032701979
Position 1985: 0.003264543985783363
Position 1921: 0.003209632025096089
Position 722: 0.0031891079167545465
Position 2985: 0.0028850155462562407
Position 3051: 0.0028176859733042075
Position 1443: 0.0026405275590211867
Position 1368: 0.002410927329264418
Position 396: 0.0021723241733963916
Position 4631: 0.0018399329263729996
Position 2029: 0.001556801951574546
Position 2939: 0.0013911442839725176
Position 426: 0.0006640970885262779
Position 2124: 0.0002831165394103463
Position 2100: 0.0002608638800698447
Position 955: 0.00022951670585288632
Position 936: 0.0001196353822826086
Position 196: 7.590858383176309e-05
Position 452: 3.765130229721214e-05
Position 350: 2.5942062812178574e-05
Position 454: 2.5121457267951686e-05
Position 1770: 2.1648283282837824e-05
Position 164: 1.9066046068804472e-05
Position 1682: 1.8540540683916776e-05
Position 1843: 9.168022107735958e-06
Position 1801: 2.8530769571627303e-06
Position 2059: 2.3801967600044823e-06
Position 220: 5.2734623998623804e-08
Position 208: 4.919637217580876e-08
Position 159: 4.786549610000825e-08
Position 148: 1.984963278522494e-08
Position 211: 7.36743719054632e-09
