Gene = IQCB1
index = 712
Annotated 5SS: [  114   689  6219  6610  9029 26164 27736 35884 37962 39623 45007 46796
 53337 62523]
Annotated 3SS: [  599  6106  6446  8898 26069 27635 35704 37851 39512 44863 46646 53204
 62365 64504]
SMsplice 5SS: [  114  6219  6610  9029 27736 37962 39623 45007 53337]
SMsplice 3SS: [ 6106  6446  8898 27635 37851 39512 44863 53204 62342]
top_k =  100
Partition function (log Z): -25.483729511059614

Sorted 5' Splice Sites (High to Low Probability):
Position 9029: 0.9985839448312699
Position 6219: 0.9973431105297607
Position 114: 0.9781224136116589
Position 6610: 0.48248754470322985
Position 6623: 0.4017943862989246
Position 17327: 0.3558809303864644
Position 6965: 0.2225693091869624
Position 15638: 0.16945578664797623
Position 16072: 0.1435736925488928
Position 15623: 0.12551161331342867
Position 3254: 0.09077263820798742
Position 15907: 0.04966607354704454
Position 689: 0.04881806060877904
Position 1594: 0.034167929806703794
Position 1725: 0.02885094340493264
Position 15773: 0.026803265790126145
Position 5905: 0.023737540336175447
Position 210: 0.019017262048916794
Position 898: 0.018475820285707892
Position 11395: 0.004887428153757496
Position 7011: 0.0028319227479574457
Position 80: 0.0016485520325293886
Position 6132: 0.0007766559277059777
Position 831: 0.000226288767543197
Position 291: 9.992641209441508e-05
Position 128: 9.214277412163409e-05
Position 267: 5.978284498801495e-05
Position 335: 2.147321971592307e-05
Position 427: 1.18924993479617e-05
Position 256: 5.935625393952939e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8898: 0.9999060600749029
Position 6106: 0.9979228908718069
Position 6446: 0.8129556093954128
Position 17250: 0.6490120235944559
Position 15550: 0.3882054826589258
Position 22909: 0.2519085282417063
Position 16023: 0.16343826876159212
Position 6778: 0.16261293269831792
Position 17061: 0.131329830820867
Position 11673: 0.12212941379954599
Position 3144: 0.06318925793492712
Position 1482: 0.06124147310502117
Position 17666: 0.04600531326778552
Position 599: 0.04524530719612876
Position 6811: 0.03905704957204696
Position 6470: 0.032232326277273717
Position 18593: 0.030301085199417682
Position 6546: 0.029044278686087287
Position 18213: 0.027666003677555475
Position 5781: 0.023934415921837208
Position 6885: 0.015203290688696032
Position 3065: 0.014309504918515896
Position 11317: 0.012836970592225138
Position 817: 0.011281945120199297
Position 16473: 0.010041333342374214
Position 10630: 0.008122118461694553
Position 3024: 0.00784288900146203
Position 6364: 0.007664295743837136
Position 6722: 0.006686774548321271
Position 9654: 0.00567690228128925
Position 3207: 0.005430986353082052
Position 10267: 0.004803452121907815
Position 477: 0.004691289788259445
Position 12240: 0.003060280032660464
Position 9233: 0.002990465511785487
Position 11524: 0.002939673712031881
Position 10719: 0.002809239450842176
Position 11228: 0.0025512940620023294
Position 11702: 0.0023792656048639673
Position 6568: 0.0019283769971370915
Position 9611: 0.0018855203937050457
Position 6858: 0.001841184427537917
Position 1637: 0.0017774001066154837
Position 873: 0.0014298634012421378
Position 829: 0.0013875685436889474
Position 455: 0.0013123565243218728
Position 753: 0.0012512201569511519
Position 11890: 0.0011788099320737355
Position 11635: 0.0010934750722626505
Position 9155: 0.0009287144011750892
Position 6310: 0.0005409806167623824
Position 10518: 0.0005350820157346483
Position 10339: 0.0005341882084758593
Position 8746: 1.0003210743912268e-05
