Gene = SRRT
index = 1336
Annotated 5SS: [  140   524  6225  6617  7053  9051  9364  9650  9852 10182 10574 10753
 11247 11780 12012 12325 12671 12955 13195]
Annotated 3SS: [  383  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673 11057
 11605 11857 12130 12513 12852 13067 13284]
SMsplice 5SS: [  140   524  5581  6225  6617  7053  9051  9364  9650  9852 10182 10586
 10753 11020 11247 11663 12012 12671 12955 13195]
SMsplice 3SS: [  383  5506  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673
 10944 11092 11605 11857 12513 12864 13088 13284]
top_k =  100
Partition function (log Z): 55.46117183005628

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.9999999999999669
Position 10182: 0.9965663945523514
Position 9650: 0.9958165991697009
Position 6617: 0.994199667597972
Position 12012: 0.9918176140292132
Position 6225: 0.9895376487797134
Position 10753: 0.9852533628531776
Position 140: 0.9816675721394268
Position 11247: 0.9618323779108569
Position 9051: 0.9496926708694646
Position 9852: 0.9074635509632074
Position 13195: 0.9049469619090798
Position 5581: 0.8931747216125029
Position 9364: 0.8650395055211105
Position 7053: 0.8634178248055627
Position 12671: 0.7627362370135302
Position 12955: 0.7289093502083359
Position 11663: 0.6280763570603839
Position 10586: 0.5586008319557285
Position 11020: 0.5208115149691679
Position 10574: 0.38643259310431444
Position 11780: 0.3433458687185676
Position 12985: 0.27041441729226845
Position 12325: 0.19606708667439166
Position 8380: 0.19409737149919468
Position 9419: 0.12724343586716283
Position 10418: 0.07728605275131481
Position 10353: 0.06276574676386752
Position 12691: 0.05976401306355572
Position 11029: 0.055070042024899554
Position 12366: 0.047653612900616295
Position 8481: 0.04536139175432146
Position 9903: 0.040027657936264796
Position 9876: 0.03893791283469739
Position 1582: 0.028241174101478455
Position 7902: 0.02205693012440603
Position 3387: 0.019653770680146527
Position 10523: 0.01715647195143804
Position 9116: 0.013703967938417643
Position 3910: 0.01296297310262566
Position 265: 0.012197460182126862
Position 7446: 0.010403437936791026
Position 2892: 0.008205958317802254
Position 4918: 0.00812866875760699
Position 2476: 0.007799030000575184
Position 5611: 0.007586824209006495
Position 2651: 0.007274836281564969
Position 5675: 0.006990144512884659
Position 11919: 0.006061551806361244
Position 3656: 0.00548817962816414
Position 2635: 0.00537133462343835
Position 10766: 0.004970728024782998
Position 5847: 0.004912087801240517
Position 5835: 0.004082999514181667
Position 84: 0.003953525775548295
Position 8477: 0.003930910983330676
Position 9655: 0.003880683008937552
Position 11285: 0.003033394277044953
Position 12252: 0.0026811872158268506
Position 11489: 0.0026727214968226905
Position 11753: 0.0026384402492998214
