Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  100
Partition function (log Z): -2.056489003899174

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 1.0000000000000007
Position 14507: 0.9565871064541135
Position 17083: 0.7220419102418378
Position 18917: 0.591460333696586
Position 174: 0.5564031596340763
Position 2016: 0.4948091749964652
Position 4706: 0.446039533199271
Position 6950: 0.4322700782011205
Position 18913: 0.38789116775811383
Position 20490: 0.1970609555659631
Position 17296: 0.1929064969005359
Position 1238: 0.16614586919966468
Position 212: 0.14103552047634654
Position 15737: 0.10669944883174769
Position 15522: 0.10616732943613282
Position 218: 0.08459871366363202
Position 7783: 0.06721206242887769
Position 15741: 0.047322981245665675
Position 20345: 0.04447822715081524
Position 17156: 0.038014539596116295
Position 22046: 0.033937289261125485
Position 22367: 0.025547042904969137
Position 22382: 0.023260198463511756
Position 1064: 0.02250084890015694
Position 21490: 0.019107376176713924
Position 1415: 0.017102141320063807
Position 16209: 0.011606783170441923
Position 179: 0.010557602734896178
Position 16740: 0.006353617116210366
Position 14444: 0.006151216267546418
Position 375: 0.002019951258064476
Position 97: 0.0019215848118794632
Position 67: 0.0018872586235456346
Position 3874: 0.001098937091291319
Position 1770: 0.0009162795748586336
Position 257: 5.286931969365378e-07
Position 473: 4.3967551726041093e-07
Position 439: 3.1613854579386113e-07
Position 418: 2.7985480325247497e-07
Position 549: 1.1264048968971157e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 1.0000000000000009
Position 18798: 0.979973879637923
Position 14348: 0.96273832272166
Position 17001: 0.9506720395436755
Position 22227: 0.9168483006236754
Position 1945: 0.4948091749964654
Position 6811: 0.43227007820112057
Position 4663: 0.35318953851589346
Position 20262: 0.1747776292390973
Position 15642: 0.1462019556042628
Position 15455: 0.09773001263635843
Position 4300: 0.0928499946833776
Position 7680: 0.06721206242887769
Position 20265: 0.05037082504471796
Position 22281: 0.04975255891881319
Position 22459: 0.04880724136848092
Position 21938: 0.033937289261125485
Position 20379: 0.0300102789553255
Position 21405: 0.019107376176713906
Position 16051: 0.011606783170441927
Position 22203: 0.01047875523531158
Position 15505: 0.010011173889008117
Position 20549: 0.007368032512389458
Position 16595: 0.006353617116210366
Position 15316: 0.003217758426018083
Position 16969: 0.0028729306746325964
Position 15696: 0.002308272936886704
Position 1360: 0.0015520173021134386
Position 1331: 0.0011448628485165996
Position 3693: 0.001098937091291319
Position 18758: 0.000728400524407147
Position 15486: 0.0007205860210120995
Position 1589: 0.0006515566450408817
Position 883: 0.000382564365301574
Position 965: 0.00035280442603840016
Position 1515: 0.00026472292981775177
Position 1339: 0.0002581977213771991
Position 886: 0.00023944064780059113
Position 621: 0.00016459750100400374
Position 912: 7.984281272670152e-05
