Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  100
Partition function (log Z): -10.854336825712615

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9620216489376641
Position 9405: 0.48715743196288724
Position 5085: 0.1207357724603351
Position 544: 0.10705357050181433
Position 7025: 0.030907510888378956
Position 6807: 0.014273239157614326
Position 417: 0.005213590893807822
Position 1596: 0.0010655615737969891
Position 646: 0.0006903862317629939
Position 246: 0.0005903901197884994
Position 635: 0.0004888094311702165
Position 1382: 0.0004791279251068078
Position 1529: 0.00045004848994014015
Position 1051: 0.0003176925214166886
Position 1386: 0.0002782165552915686
Position 402: 0.00018376695908498084
Position 350: 8.650061439525883e-05
Position 163: 3.008274749945836e-05
Position 436: 2.7914312119915174e-05
Position 29: 5.000145072183257e-06
Position 191: 4.647728597533048e-06
Position 311: 2.932478697438965e-06
Position 306: 2.715814910276304e-06
Position 237: 2.6051227088084396e-06
Position 453: 1.6349602127114832e-06
Position 339: 9.0378589175514e-07
Position 390: 5.715752987067418e-07
Position 144: 5.69074072498166e-07
Position 69: 4.5073177915938614e-07
Position 286: 3.805766916604959e-07
Position 168: 3.2458337902957525e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9249: 0.7611943457529584
Position 10202: 0.2694918011457944
Position 10087: 0.0903527611640034
Position 4853: 0.08910352557198578
Position 523: 0.08172622892900688
Position 10539: 0.06430019555791261
Position 7916: 0.056529472692516444
Position 9596: 0.047693206096028534
Position 9627: 0.04038358582744894
Position 6993: 0.03507093535813045
Position 1876: 0.02773255809006515
Position 4909: 0.025940468102290285
Position 5240: 0.021320885891617708
Position 6629: 0.018431043258858675
Position 1159: 0.01646819799817836
Position 5180: 0.016324609232828836
Position 5021: 0.013889451802790307
Position 286: 0.008941481371793061
Position 8143: 0.006525679781092709
Position 3652: 0.005650744819791345
Position 834: 0.005085688702410036
Position 5392: 0.0047016722221407455
Position 4457: 0.0034125254907305894
Position 306: 0.0032362806702316772
Position 7062: 0.0031140840743212623
Position 3733: 0.003035385044765135
Position 5472: 0.002324173304432886
Position 6205: 0.0021228809076236023
Position 3552: 0.001308361756551966
Position 3394: 0.00129924943119697
Position 2363: 0.0011106322803106116
Position 1975: 0.0010635103298080705
Position 1496: 0.0007038274228069973
Position 2567: 0.0005212857340563752
Position 1105: 0.0005191498592105137
Position 1651: 0.00034943483035706244
Position 1463: 0.0002669287106515381
Position 1412: 0.0002610849697597887
Position 1237: 0.0002044853298629598
Position 401: 0.00014086549070004408
Position 1448: 7.451809732293108e-05
Position 1380: 4.41165379729439e-05
Position 446: 4.038041674425593e-05
Position 315: 2.8057812378876527e-05
Position 390: 1.0882947687298336e-05
Position 321: 1.0645415376814925e-05
Position 416: 7.220490660656453e-06
Position 440: 4.030783564195325e-06
Position 487: 5.12147933724218e-07
Position 409: 4.334531795154605e-07
Position 328: 1.4650582802427484e-07
Position 332: 4.7907972966144843e-08
