Gene = MINA
index = 844
Annotated 5SS: [  174  4926 10499 13037 17696 21302 22244 24727 26290]
Annotated 3SS: [ 4454 10378 12907 17591 21198 22074 24637 26199 26744]
SMsplice 5SS: [  174  4549 10499 13037 21302 24727 26290]
SMsplice 3SS: [ 4454 10378 12907 21198 24637 26199 27405]
top_k =  100
Partition function (log Z): -8.669814625591075

Sorted 5' Splice Sites (High to Low Probability):
Position 10499: 0.9999798616891499
Position 13037: 0.9997735881766541
Position 4549: 0.9970706554956251
Position 24727: 0.9817792142088019
Position 174: 0.834885655145278
Position 26290: 0.6208701055692506
Position 498: 0.11029273564783408
Position 26369: 0.09236549576196375
Position 26520: 0.06649674265153245
Position 275: 0.019767479557399152
Position 840: 0.018487419248547417
Position 289: 0.016613722558870357
Position 13399: 0.0010318894719647136
Position 15161: 0.00047164489529410064
Position 14117: 8.318526872308431e-05
Position 10789: 9.79850900465507e-06
Position 435: 1.6648069546793184e-07
Position 168: 1.1831847804978052e-07
Position 103: 6.439255701538375e-08
Position 468: 3.889695406676811e-08
Position 84: 3.723282423784683e-09
Position 127: 7.905539751274707e-10
Position 6: 6.422428938988355e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10378: 0.9999798616891499
Position 12907: 0.9997735881766541
Position 24637: 0.9898840766268016
Position 4454: 0.907149823445249
Position 26199: 0.7368300254837606
Position 27405: 0.5477729198454472
Position 26368: 0.33811335710932006
Position 4485: 0.08992403128147321
Position 24825: 0.07564646020280873
Position 26744: 0.05453870825650501
Position 24923: 0.008610087293705536
Position 17617: 0.0021850266208301985
Position 13295: 0.002098933104770151
Position 15029: 0.00202417962804379
Position 16689: 0.0017384827016044633
Position 17591: 0.0008935952627524869
Position 16161: 0.0005659591960605398
Position 14058: 0.00046448821913461946
Position 13594: 0.00036202768114775225
Position 13166: 0.00034769314059793764
Position 17134: 0.0002915175254656075
Position 16599: 0.00016323418488822642
Position 11226: 0.00014223462583083473
Position 16572: 0.00014093856597538847
Position 13346: 8.868626313154188e-05
Position 13613: 8.81701723728376e-05
Position 15216: 7.82292627230171e-05
Position 716: 2.9775715423536976e-05
Position 10705: 1.5176425486809345e-05
Position 7979: 1.0238902879446882e-05
Position 10628: 3.7306265194552913e-06
Position 758: 3.6778322603212308e-06
Position 352: 3.2369928231635964e-06
Position 7853: 3.0070793361735647e-06
Position 672: 2.958467902293506e-06
Position 403: 2.7934696779466923e-06
Position 274: 2.3291173386865544e-06
Position 6373: 1.5372095262004433e-06
Position 306: 1.045484012128374e-06
Position 736: 7.052593548329485e-07
Position 258: 6.171297463036704e-07
Position 2223: 5.999192512712143e-07
Position 422: 4.298107491481874e-07
Position 2894: 4.22893682948842e-07
Position 1638: 3.4264144778772223e-07
Position 3018: 3.2474816311820403e-07
Position 1420: 1.8364090150938873e-07
Position 1295: 1.1521124141253891e-07
Position 557: 2.9567220968948173e-09
