Gene = NHP2
index = 940
Annotated 5SS: [ 310  477 3080]
Annotated 3SS: [ 406 2973 4128]
SMsplice 5SS: [ 310  477 3080]
SMsplice 3SS: [ 406 2973 4128]
top_k =  100
Partition function (log Z): 0.8367057160158864

Sorted 5' Splice Sites (High to Low Probability):
Position 477: 0.9881054165844791
Position 310: 0.988081980155085
Position 3080: 0.9453712595172535
Position 3678: 0.16309532446273875
Position 2839: 0.09140873890922117
Position 693: 0.07969315471300564
Position 2824: 0.03621163793551795
Position 3730: 0.03336864564150407
Position 3784: 0.018474157501602757
Position 1397: 0.015471564767389477
Position 629: 0.01521619035545169
Position 340: 0.011683314383419352
Position 4051: 0.00938778819530722
Position 3386: 0.00861561950071835
Position 643: 0.008219463908480936
Position 3011: 0.006307609834263673
Position 2051: 0.006136374643085707
Position 667: 0.006028988340792123
Position 1647: 0.005375097898451269
Position 1933: 0.0042279984623156365
Position 1448: 0.004208797406866926
Position 3779: 0.00414909672410152
Position 2576: 0.003507439660427504
Position 3747: 0.0032376019559753537
Position 4228: 0.001003121367070471
Position 445: 0.00021981520419539857
Position 108: 5.6105403721377915e-05
Position 49: 5.5135916473468336e-05
Position 84: 5.331468488528826e-05
Position 436: 3.940772578598093e-05
Position 234: 3.6053582595313215e-05
Position 132: 3.3644497640199067e-05
Position 604: 1.2928819423823881e-05
Position 516: 5.468701682125922e-07
Position 409: 4.907375613044931e-07
Position 46: 1.78573597491414e-07
Position 202: 1.50865395379168e-07
Position 327: 7.603847434901714e-08
Position 17: 3.851478252517353e-08
Position 348: 3.838195040601095e-09
Position 357: 3.5446690679193237e-09
Position 99: 6.119826715475285e-13
Position 200: 4.5325842081648405e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 406: 0.9999970416557377
Position 2973: 0.9514981878397814
Position 4128: 0.9196370790720219
Position 3638: 0.09759587557539724
Position 2658: 0.07494874509706007
Position 3615: 0.06451182151498061
Position 573: 0.05119449789339322
Position 3257: 0.04696424452329587
Position 3635: 0.04573298777441933
Position 585: 0.04490273471157707
Position 2748: 0.04079473787192722
Position 3833: 0.0187619077165182
Position 1388: 0.012647467717896948
Position 2444: 0.010781101827216958
Position 2896: 0.009585708606705037
Position 3318: 0.008323641317295169
Position 3655: 0.007546870192133343
Position 2685: 0.006880214339092838
Position 1949: 0.006136374643085707
Position 1044: 0.005765942275876302
Position 4084: 0.0045244408157733085
Position 1780: 0.0042279984623156365
Position 4108: 0.0028264446842651628
Position 1270: 0.0027790417859603384
Position 1192: 0.0026468338428222308
Position 885: 0.0023859538252471273
Position 4357: 0.002329451136341187
Position 588: 0.002261745113066621
Position 1232: 0.002128680452038592
Position 3220: 0.002042976286918702
Position 1437: 0.001752458286576356
Position 4255: 0.001545980056062964
Position 4383: 0.0009361946047644794
Position 770: 0.0002987010222013127
Position 735: 0.0001556890417513794
Position 3424: 2.951411121515268e-05
Position 542: 6.105316075573807e-06
Position 539: 3.794389459647927e-06
Position 417: 1.8858062646942044e-06
Position 597: 1.3877855788247133e-06
Position 609: 4.153704803683489e-07
Position 557: 3.3074456821050633e-07
Position 377: 3.1520351023169474e-07
Position 466: 2.2315285438632547e-07
Position 420: 1.5509782083559206e-07
Position 414: 1.5146042476840064e-07
Position 423: 6.926295709433703e-08
Position 469: 5.161355647479068e-08
Position 475: 3.525370745207136e-08
Position 442: 3.281338203750812e-08
Position 444: 1.5911641419782215e-08
Position 373: 1.4429158335050694e-08
Position 450: 4.52972402383782e-09
Position 257: 3.808693079195616e-09
Position 131: 5.116147947595654e-13
Position 168: 2.7928803531296496e-14
Position 164: 2.6692073241112408e-14
