Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  100
Partition function (log Z): -39.658780287834745

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9944778604189629
Position 8312: 0.9614718125136249
Position 5385: 0.9493930498375363
Position 182: 0.9460467937686908
Position 1275: 0.9300326091393755
Position 2626: 0.8211312462435671
Position 8682: 0.5694257333342857
Position 1538: 0.08737000490444695
Position 1123: 0.059547202269666734
Position 2622: 0.04414031290288655
Position 4612: 0.0385537912349627
Position 300: 0.02477923077064414
Position 4524: 0.023263686855527217
Position 2833: 0.02079462858081806
Position 4273: 0.020242626357380444
Position 8389: 0.01298156331958475
Position 2845: 0.010971976519219663
Position 568: 0.008615217255440306
Position 1034: 0.006588169011916037
Position 5115: 0.004783577862509523
Position 1004: 0.004365122235415442
Position 619: 0.003920283718673266
Position 827: 0.0026632017286191793
Position 4371: 0.002525760874522516
Position 1330: 0.002188911180775646
Position 1321: 0.0021320810488988378
Position 2288: 0.0017342048997167137
Position 8661: 0.0014571602041978668
Position 1515: 0.001352653161087708
Position 2338: 0.0010373892818746318
Position 2053: 0.0008538918667776948
Position 632: 0.0008114852908310487
Position 2425: 0.0007604931903452914
Position 1244: 0.0005627768773480738
Position 7816: 0.0005059295656280297
Position 2075: 0.0004866539577637003
Position 43: 0.00047218976269242064
Position 305: 0.00039201917953946637
Position 660: 0.00031856892316508455
Position 485: 0.0002849615903551196
Position 850: 0.00028424329932301776
Position 735: 0.0002714917682917363
Position 1585: 0.0001019808165568816
Position 473: 8.127593612070042e-05
Position 290: 4.5093761049147154e-07
Position 239: 1.673589229985936e-07
Position 87: 4.886056735939327e-08
Position 465: 2.8141521537616365e-08
Position 79: 2.2052430586702254e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1228: 0.973709312557593
Position 5011: 0.967298075582079
Position 5318: 0.9335594829945761
Position 24479: 0.8996773737099988
Position 2510: 0.8935197769955486
Position 8222: 0.5953551412264296
Position 8528: 0.5833920580880417
Position 8233: 0.35144742974167276
Position 4394: 0.05126216385294104
Position 1453: 0.03256464348508871
Position 11656: 0.030363001303017053
Position 4929: 0.02337679199053978
Position 4234: 0.020242626357380424
Position 8173: 0.01765326055095812
Position 1000: 0.01763807475121179
Position 12222: 0.016023049107724854
Position 1371: 0.012292265971152206
Position 911: 0.011643063578361179
Position 4272: 0.010233955364720772
Position 5298: 0.009539741719978189
Position 8560: 0.008613675405312072
Position 541: 0.007952684590443009
Position 10125: 0.007628156583369655
Position 853: 0.007236500939715432
Position 8250: 0.006747098427673932
Position 1025: 0.006636184898356421
Position 13877: 0.006066035877189657
Position 12907: 0.0051211595457840466
Position 5243: 0.00457673124082009
Position 5040: 0.004461363465982159
Position 7944: 0.004209678990294849
Position 4982: 0.0041252180349086775
Position 2197: 0.0035320873719366258
Position 2708: 0.0035183872509419213
Position 11281: 0.0034162022250394074
Position 381: 0.003016817621775016
Position 4512: 0.002847119747350704
Position 1204: 0.0025675655068963786
Position 885: 0.0023616366940263723
Position 9556: 0.0023317341637926143
Position 13561: 0.002220923225340261
Position 5199: 0.0021276930264760713
Position 943: 0.0015014210863753086
Position 1117: 0.001327592747518643
Position 1430: 0.0012957519029434157
Position 10145: 0.0012436502439986253
Position 9459: 0.0009679455689393026
Position 9667: 0.0008690414209591827
Position 1843: 0.0006879500727973901
Position 1869: 0.0006525957517440041
Position 592: 0.0006378839616961422
Position 7648: 0.0005059295656280297
Position 8847: 0.00035811765431794176
Position 9691: 0.0003464381542551166
Position 9155: 0.0003405655452780664
Position 9342: 0.00033337023467972367
Position 1053: 0.0002916677219533488
Position 1373: 0.00024071450394222996
Position 418: 0.00012289087824811343
Position 6830: 8.78911601357339e-05
Position 390: 6.761569382799748e-05
Position 5567: 5.880632501987103e-05
Position 348: 5.345414203388479e-05
Position 5179: 2.459952196983241e-05
Position 8576: 2.3940388813903313e-05
Position 1156: 1.4592637317729818e-05
Position 1239: 1.0855118450904886e-05
Position 8546: 5.249432178089496e-06
Position 5330: 2.602741954247805e-08
Position 5213: 2.4356425281782176e-08
Position 5185: 1.1340833995347416e-08
Position 4737: 3.888480791515627e-09
