Gene = ZNHIT6
index = 1626
Annotated 5SS: [  790  1977  2170  2341  6262 27583 29718 31183 50572]
Annotated 3SS: [ 1910  2062  2254  6157 27513 29636 31104 50446 54319]
SMsplice 5SS: [  126  1977  2170  2341  6262 29046 29358 29718 31183 37913 50572 54442]
SMsplice 3SS: [ 1910  2062  2254  6157 28969 29132 29636 31104 37775 50446 54319 54681]
top_k =  100
Partition function (log Z): -15.649823705284

Sorted 5' Splice Sites (High to Low Probability):
Position 2170: 0.9986601999097836
Position 6262: 0.9837743430622641
Position 1977: 0.9716686328686858
Position 2341: 0.9521288289939884
Position 126: 0.33323007531020477
Position 790: 0.2935782084517834
Position 5249: 0.28660890838585346
Position 2764: 0.17824881114871813
Position 4301: 0.1563734350406987
Position 393: 0.15583117369244656
Position 557: 0.07720731040247812
Position 2840: 0.07367053746277628
Position 527: 0.057287416724833666
Position 569: 0.03849256883827471
Position 542: 0.0339943490678406
Position 5262: 0.03189965551719358
Position 4114: 0.028704897889376434
Position 758: 0.025787224233747016
Position 60: 0.021673321170724173
Position 3210: 0.020677653108880027
Position 8814: 0.019499146514036024
Position 6290: 0.014641349579586108
Position 362: 0.012575930485576911
Position 728: 0.011984562645714255
Position 2854: 0.005787156467635757
Position 1985: 0.005648955873983014
Position 935: 0.005307066531056894
Position 197: 0.004946649114117642
Position 7149: 0.004709034596420922
Position 406: 0.004429395917337422
Position 174: 0.004253454607148525
Position 4059: 0.0030292741937789705
Position 44: 0.0030005472432622347
Position 1524: 0.0027236899553852605
Position 2897: 0.0020284738809322233
Position 48: 0.001996574520070713
Position 512: 0.0017353767885469502
Position 10: 0.0012836185287357688
Position 230: 0.001141411604537794
Position 1958: 0.001042270115859519
Position 2489: 0.0009589645027490238
Position 2550: 0.0008727335779368471
Position 8546: 0.0001232103528509151
Position 2101: 3.505106803841878e-05
Position 2167: 3.274470916153666e-05
Position 2144: 2.403916683237705e-05
Position 2007: 1.2560520947318905e-05
Position 6322: 9.719494553327682e-06
Position 6543: 6.326459771255041e-06
Position 2109: 2.052695018689118e-06
Position 482: 9.550060978895571e-07
Position 2214: 9.677550119940786e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2062: 0.9968366253120537
Position 6157: 0.9917692474915698
Position 1910: 0.9773260622301699
Position 2254: 0.9571167281701727
Position 5179: 0.273195785104782
Position 7122: 0.2465371063543837
Position 2665: 0.24363368388082252
Position 8697: 0.20781122428099214
Position 14100: 0.10316943492967642
Position 10464: 0.08922933070895359
Position 15419: 0.07880724548618347
Position 4139: 0.07396624912518102
Position 4007: 0.07348776570212091
Position 12389: 0.05472766178369651
Position 5068: 0.0453127787982649
Position 8468: 0.044275334916646904
Position 4200: 0.03936072488030813
Position 7856: 0.03802362002060237
Position 13157: 0.032652353963592964
Position 703: 0.030872845241207893
Position 8925: 0.0283794744837047
Position 653: 0.023939742849554545
Position 3072: 0.020677653108880055
Position 9389: 0.017571068205610486
Position 622: 0.016742778170737087
Position 8544: 0.013266387770111411
Position 9572: 0.01207789986789037
Position 9155: 0.011476402236075847
Position 9042: 0.010739013706992036
Position 6565: 0.009730512454622283
Position 6116: 0.008156577828720177
Position 727: 0.007343691639169737
Position 6445: 0.007314628685605448
Position 6880: 0.00618882563331554
Position 2563: 0.005410164972470898
Position 6568: 0.005392436858498589
Position 2753: 0.0051831302634015065
Position 691: 0.004162070008727038
Position 7067: 0.003900057727159756
Position 1448: 0.0027236899553852653
Position 707: 0.002408992541479198
Position 814: 0.0017571695806528865
Position 1930: 0.0014408401219188688
Position 845: 0.001231614542691191
Position 2078: 0.001229842222658943
Position 2559: 0.001192407468992977
Position 4114: 0.0011539147717686494
Position 7347: 0.000906551342505922
Position 418: 0.0007871537534205699
Position 6336: 0.0005865586426617318
Position 1742: 0.0003543539967952294
Position 490: 0.0003516773818404704
Position 2465: 0.0003135029336073935
Position 2272: 0.00029988766985694144
Position 470: 0.00023907934154064394
Position 2428: 0.00014573404030951276
Position 4255: 0.00013895264447516997
Position 2367: 9.125629857267545e-05
Position 2091: 7.153976724077728e-05
Position 2638: 4.624490901924963e-05
Position 2646: 3.8014171200565916e-05
Position 2303: 3.786422318018666e-05
Position 2445: 2.3597152343920778e-05
Position 2144: 5.176516651872615e-06
Position 2305: 3.9303288964987985e-09
