Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  100
Partition function (log Z): -2.1851508491106397

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8425446619454419
Position 2034: 0.820950189937811
Position 96: 0.8186966776770648
Position 1474: 0.6803923637263865
Position 977: 0.504846815190088
Position 1088: 0.2968916972757879
Position 1307: 0.23983124355028365
Position 1664: 0.1989321166318205
Position 1547: 0.14810574488330766
Position 112: 0.14361597091419329
Position 1104: 0.04392582239468863
Position 1128: 0.02962662556254202
Position 1242: 0.015215344911442644
Position 268: 0.013505859366333457
Position 1787: 0.012103411059020916
Position 306: 0.010579878853721282
Position 1688: 0.007932895439690562
Position 668: 0.005423657138644692
Position 547: 0.0031509322723446446
Position 263: 0.0031414045258841483
Position 2587: 0.002860145895431195
Position 644: 0.001391093711148279
Position 2387: 0.0009759822270211777
Position 1133: 0.0009078875150653219
Position 684: 0.0008495461305852955
Position 116: 0.00048703202118363713
Position 98: 0.0004344037003615401
Position 100: 0.000218003220014446
Position 405: 0.00021732615866690424
Position 249: 0.00017639162462863175
Position 730: 5.0058725406243626e-05
Position 50: 6.089252364684885e-08
Position 87: 2.858353021473105e-08
Position 106: 2.9045990572588596e-09
Position 66: 8.533289369775675e-11
Position 146: 3.4314345491351944e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9856163794400875
Position 1922: 0.778820214117745
Position 876: 0.6491532744768604
Position 1399: 0.57916545794627
Position 2365: 0.37593136918369985
Position 2328: 0.3019819294587541
Position 1355: 0.24341210612625885
Position 1207: 0.15545690004672286
Position 1572: 0.15314373308567766
Position 1184: 0.13249497056481963
Position 839: 0.13204116765891705
Position 2245: 0.08687820893645201
Position 846: 0.0864899490729878
Position 2170: 0.04597908545478917
Position 2342: 0.032746355354105736
Position 1773: 0.031287882968466754
Position 1990: 0.02070175762419579
Position 1528: 0.017829627430113393
Position 1629: 0.009446562974647249
Position 1823: 0.0073770220367730885
Position 996: 0.0063534713984505125
Position 2668: 0.00480593379432669
Position 897: 0.0039015425176052404
Position 1126: 0.0027317019292050653
Position 825: 0.0022396907657369815
Position 182: 0.0009937886752096144
Position 221: 0.0008944539993001391
Position 795: 5.665378216037231e-05
Position 554: 3.569971434717032e-05
Position 197: 6.764662592818534e-06
Position 595: 6.105112459619977e-06
Position 613: 4.12154085185508e-07
Position 330: 4.0002385384829524e-07
Position 576: 3.9254070602044723e-07
Position 233: 3.1162395566159386e-07
