Gene = AL160286.1
index = 52
Annotated 5SS: [68]
Annotated 3SS: [14028]
SMsplice 5SS: [111]
SMsplice 3SS: [10835]
top_k =  100
Partition function (log Z): -13.544885876432932

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9808481060888022
Position 6259: 0.12362247272227575
Position 3476: 0.1135998164566048
Position 4520: 0.05058338187939444
Position 376: 0.014574700281262227
Position 2159: 0.009174731627982788
Position 2076: 0.005970774709335319
Position 1695: 0.003684986525897976
Position 451: 0.0031758611968130354
Position 3025: 0.001541931434807758
Position 2677: 0.0015306204976264725
Position 156: 0.0012976601895255428
Position 558: 7.82619126159251e-05
Position 1401: 2.54103309754291e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10835: 0.5408848015596657
Position 6107: 0.13453113874264974
Position 3322: 0.12516650988142164
Position 8896: 0.10564820716720023
Position 4373: 0.06762324345686085
Position 2307: 0.06386089563696619
Position 2557: 0.0471976550544861
Position 5371: 0.04029551874735435
Position 9575: 0.02390638787488191
Position 2075: 0.019877873097592674
Position 5395: 0.01878056941117641
Position 2026: 0.01640567525266777
Position 1839: 0.015678908983689774
Position 5839: 0.010010373286788473
Position 3279: 0.00798371231177663
Position 2527: 0.006901164962489153
Position 1544: 0.006686395358973926
Position 2578: 0.005778221571954981
Position 525: 0.004883310595776193
Position 2177: 0.00483807384988652
Position 551: 0.004686787993091495
Position 2980: 0.00405152592218455
Position 2417: 0.0034627945219178136
Position 5174: 0.0030810269647510227
Position 4504: 0.0030185559084887994
Position 2553: 0.0029588832253573056
Position 1939: 0.002639045905376784
Position 2895: 0.0021065302388094463
Position 1525: 0.0021042666565007175
Position 701: 0.0020431506683165957
Position 1694: 0.00156530436812878
Position 2229: 0.0015078719835129868
Position 2360: 0.0012746162548617156
Position 1776: 0.0010630616855385959
Position 2187: 0.0010237359243288665
Position 677: 0.001020333472067336
Position 480: 0.0009516718085842331
Position 841: 0.0007965382702196874
Position 1502: 0.0006912343047503782
Position 353: 0.0006908964010107841
Position 1740: 0.0006493717658927505
Position 1046: 0.0005939063844821479
Position 867: 0.0005582886770846145
Position 1987: 0.0001705125068049105
Position 1912: 2.567617867913799e-05
Position 1570: 1.787198706331988e-05
Position 1598: 1.6619071860589752e-05
