Gene = SPINK7
index = 1319
Annotated 5SS: [ 122  977 1802]
Annotated 3SS: [ 950 1676 3215]
SMsplice 5SS: [122]
SMsplice 3SS: [3215]
top_k =  100
Partition function (log Z): -7.074606954810341

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9087248485040162
Position 977: 0.3574062243332253
Position 1802: 0.17872757234112152
Position 350: 0.11807438951763086
Position 132: 0.040456896896525645
Position 1384: 0.013517106297679486
Position 1931: 0.01138296290411156
Position 2975: 0.009905854944088542
Position 2683: 0.009813047267201662
Position 981: 0.007631744594211025
Position 1836: 0.0059007093842513725
Position 864: 0.0010749982939459628
Position 216: 0.0007337784294256103
Position 237: 0.0005855097576999792
Position 191: 0.0003777924553889823
Position 391: 0.000332946657673605
Position 92: 0.00021973639889296762
Position 859: 0.00015533709534497445
Position 126: 1.5096828169305222e-05
Position 100: 1.0365805510912205e-05
Position 77: 1.0099476502411924e-05
Position 231: 3.4446754642592723e-06
Position 110: 1.4281091330326674e-06
Position 213: 1.026667894665745e-06
Position 241: 5.878283973689021e-07
Position 3: 4.669762605683638e-07
Position 97: 4.5442527081848706e-07
Position 15: 4.419261642916282e-07
Position 229: 1.0148716499547799e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3215: 0.8471887684910694
Position 950: 0.2839054564411559
Position 1676: 0.22824567843968455
Position 247: 0.07460254043283426
Position 2624: 0.040134622163628675
Position 797: 0.030834289307911347
Position 304: 0.019381943350896682
Position 3059: 0.01934924277636569
Position 2871: 0.01902100025755734
Position 325: 0.015734303958628137
Position 953: 0.015203879646804903
Position 2491: 0.012282035288375596
Position 761: 0.011255674079483623
Position 1181: 0.009027658236853583
Position 853: 0.008688680823935785
Position 1872: 0.006621230788708024
Position 1238: 0.006397238746461458
Position 2647: 0.005322684635063886
Position 220: 0.002309992332716791
Position 2591: 0.0018912791423398843
Position 908: 0.001636897676518832
Position 2524: 0.0013779181776503247
Position 2016: 0.001139627028330088
Position 1059: 0.0006958464573534126
Position 1743: 0.0006240732849937038
Position 1209: 0.0005112501485484026
Position 460: 0.0005097914619084126
Position 203: 0.00025060912152089323
Position 821: 0.00024250617735288352
Position 1286: 0.0002386502509387266
Position 808: 0.00022010018978222692
Position 229: 0.00010380384445998436
Position 268: 7.815963546878302e-05
Position 195: 1.561861503237559e-05
Position 598: 7.700908364695009e-06
Position 563: 7.2027760266121295e-06
Position 544: 6.248708385390446e-06
Position 727: 4.1606025624454266e-07
Position 633: 3.504150016878194e-07
