Gene = IARS
index = 670
Annotated 5SS: [  260  4400  5575  5910  7165  7979 12955 15502 15838 19275 22168 22716
 23816 25527 28221 28772 30732 33550 34847 37021 40339 41893 42988 43514
 43843 46324 48742 50485 51547 52845 64700 70355 71181]
Annotated 3SS: [ 4273  5417  5789  7081  7860 12806 15413 15776 19178 22044 22623 23716
 25399 28146 28576 30644 33465 34701 36899 40246 41814 42865 43410 43758
 46148 48628 50388 51369 52738 64573 70210 71027 82810]
SMsplice 5SS: [   90  4400  5910  7979 12955 15502 15838 19275 22168 22716 23816 25527
 28221 30732 33550 34847 37021 40339 42988 43843 46324 48326 48742 50485
 51547 64700 70355 71199 78304]
SMsplice 3SS: [ 4273  5726  7860 12806 15413 15776 19178 22044 22623 23716 25399 28146
 30644 33465 34701 36899 40199 42865 43758 46148 48198 48628 50388 51369
 64573 70210 71027 78223 82810]
top_k =  100
Partition function (log Z): 37.83601819893353

Sorted 5' Splice Sites (High to Low Probability):
Position 30732: 0.9999999999999948
Position 43843: 0.9999999999999943
Position 37021: 0.9999999999999939
Position 5910: 0.9999999999999921
Position 25527: 0.9992179263587984
Position 12955: 0.9989837068623024
Position 4400: 0.9963599425281193
Position 33550: 0.9957734409144172
Position 19275: 0.9937287412435745
Position 50485: 0.9926922860326283
Position 42988: 0.9794057222918688
Position 15502: 0.9702661784297012
Position 34847: 0.954381221607611
Position 22716: 0.9527150597027677
Position 7979: 0.9502327488199593
Position 15838: 0.9329110853876964
Position 40339: 0.9215284221136265
Position 51547: 0.9133552033813301
Position 28221: 0.8902905713341475
Position 48742: 0.8132918413557975
Position 90: 0.8037058275269885
Position 28772: 0.7767617413861829
Position 46324: 0.7479990289821947
Position 22168: 0.6586203975672753
Position 23816: 0.6482732931714963
Position 38166: 0.5231089965661431
Position 7165: 0.5150438119126871
Position 48326: 0.5003747766271941
Position 8752: 0.4605209561585905
Position 43514: 0.42418150448452324
Position 5575: 0.377473050794604
Position 10340: 0.37425335149640665
Position 691: 0.36597825974484793
Position 41893: 0.35055803186653167
Position 22158: 0.27874805019476756
Position 23823: 0.2645262215058762
Position 4619: 0.19753895899599128
Position 43202: 0.1857847356174572
Position 42209: 0.1854253761125598
Position 22489: 0.17863909072148493
Position 2865: 0.1760001258645538
Position 260: 0.1638227456843571
Position 18021: 0.15988400978545686
Position 42171: 0.15763155927254477
Position 51087: 0.15670689687404507
Position 34538: 0.15365634546565454
Position 46768: 0.14128508797240874
Position 52845: 0.12622441308353965
Position 22547: 0.10646189628829664
Position 13403: 0.09896548317324008
Position 48704: 0.09599155309468736
Position 24016: 0.08961061547393774
Position 14911: 0.08751279961358313
Position 53058: 0.08643204352756574
Position 31147: 0.08378058226158244
Position 17300: 0.08292930278861103
Position 31565: 0.08034431328878149
Position 50767: 0.07747066722169027
Position 11772: 0.06928720914701718
Position 13422: 0.06507503321826094
Position 23864: 0.06467687973684774
Position 14139: 0.061510050141333567
Position 37451: 0.05862264568022957
Position 30427: 0.05217308705156018
Position 34434: 0.05130081912336871
Position 25981: 0.045693390740229156
Position 24305: 0.04477086532746755
Position 13322: 0.041227852584105835
Position 38008: 0.039416507653173075
Position 2855: 0.038270226773116575
Position 1868: 0.027437064854399548
Position 30193: 0.025248242676360198
Position 50805: 0.022882926788921624
Position 23860: 0.022523605585774712
Position 22138: 0.02117449232771128
Position 34547: 0.01955451029243422
Position 34347: 0.0195478551583576
Position 35897: 0.019506326465572037
Position 1232: 0.019415565135273174
Position 26462: 0.01920724981010868
Position 34798: 0.018604535740512282
Position 15545: 0.017129220224651593
Position 479: 0.0166372727627734
Position 34314: 0.01658752740460237
Position 33998: 0.01658001209255152
Position 3492: 0.016330328764127683
Position 8518: 0.01584281370867844
Position 22817: 0.015250614220566366
Position 18860: 0.01501463164043481
Position 13376: 0.014889047097475978
Position 23028: 0.013080807895196021
Position 5483: 0.01104038070676761
Position 42075: 0.010427272225649042
Position 49672: 0.010110693490636233
Position 51130: 0.009784827771015046
Position 25963: 0.008273997573217699
Position 3262: 0.007991316652793758
Position 5585: 0.00788625173826129
Position 17108: 0.007665157886015511
Position 25845: 0.007558655410008736
Position 3732: 0.007267270165465217
Position 4754: 0.0072660152729150836
Position 38255: 0.00680326986417271
Position 211: 0.006508679325353032
Position 14891: 0.0059256132308873515
Position 24020: 0.005919415973061037
Position 1287: 0.005038467677647797
Position 38903: 0.004918915255362404
Position 2861: 0.004865765632047924
Position 41569: 0.004739375313947063
Position 13833: 0.0035805390263367607
Position 38575: 0.00275703208928607
Position 871: 0.002287886934827849
Position 1955: 0.002253437440564076
Position 33595: 0.001857550048068966
Position 19307: 0.0011975862494170235
Position 50564: 0.0010039326206067443
Position 15549: 0.0008626067651080482
Position 14321: 0.0006229112033806037
Position 25502: 0.0005473777446495056
Position 276: 0.0005185885012637976
Position 4404: 0.0004638698961135941
Position 38179: 0.00038508666549743866
Position 215: 0.000384239524205789
Position 25506: 0.00023469589654891615
Position 242: 0.00010986521352540782
Position 14299: 6.149634467318803e-05
Position 162: 4.22210258531253e-05
Position 405: 3.72494886043839e-05
Position 3: 3.67358374407245e-05
Position 134: 2.932344287619465e-05
Position 491: 2.931855957937368e-05
Position 12: 5.58769885419206e-06
Position 20: 5.375357504194999e-06
Position 265: 4.2756494297456655e-07
Position 35: 3.873387782207312e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 25399: 0.9999999999999946
Position 30644: 0.9999999999999932
Position 36899: 0.9993150706914322
Position 12806: 0.9989837068623038
Position 23716: 0.9984295831884822
Position 33465: 0.9976309909624831
Position 15413: 0.9882580054194635
Position 51369: 0.9868255299122706
Position 19178: 0.9867381744290619
Position 42865: 0.9809975572176388
Position 4273: 0.9751903333159707
Position 22623: 0.9679656739233315
Position 22044: 0.9585429400897539
Position 34701: 0.9574673611317779
Position 43758: 0.939330955436077
Position 15776: 0.9309907884964618
Position 48628: 0.9092833944504828
Position 28146: 0.8902905713341497
Position 7860: 0.7875169114504496
Position 50388: 0.7709556769099641
Position 46148: 0.6238466400020359
Position 5726: 0.5705353937782326
Position 41885: 0.5357611064467053
Position 38095: 0.5030312237781277
Position 48198: 0.5003747766271933
Position 40199: 0.4936057726996971
Position 40246: 0.42792264941393154
Position 7081: 0.4214919418851553
Position 5789: 0.3899190867564671
Position 8608: 0.37231522689302327
Position 5417: 0.35473263051582943
Position 589: 0.32464056544985553
Position 60918: 0.2996686453046997
Position 43410: 0.2658137352529704
Position 10062: 0.2588096652176091
Position 28734: 0.25058719989167255
Position 34279: 0.2334849410134709
Position 28576: 0.2311816453393641
Position 50404: 0.22274054174327315
Position 2777: 0.21202119776325573
Position 4496: 0.20480497426890668
Position 52970: 0.19574153634796482
Position 28682: 0.1698462018202535
Position 41814: 0.1682811330305784
Position 22253: 0.16723520055328492
Position 43283: 0.15836776923155307
Position 13190: 0.1579783173796911
Position 43107: 0.14774390807042856
Position 46513: 0.14128508797240835
Position 50721: 0.12421342870692596
Position 53008: 0.12197293903400853
Position 22433: 0.11786578645649735
Position 7815: 0.11491086837187603
Position 54306: 0.10831702888442217
Position 51012: 0.10451141324570962
Position 51635: 0.10023700473028202
Position 9975: 0.0994385342522204
Position 17872: 0.09562397593651469
Position 23956: 0.09543217910482849
Position 14701: 0.09343841284447058
Position 46023: 0.08870225674343009
Position 8646: 0.08820572926556809
Position 55204: 0.07456491885726435
Position 31467: 0.07108181166401772
Position 6894: 0.07041918769951114
Position 11696: 0.06928720914701708
Position 17845: 0.06426003384894206
Position 28512: 0.06394442244646188
Position 13228: 0.06217909869339161
Position 17255: 0.06159790568899896
Position 14041: 0.061510050141333567
Position 28544: 0.06120227188842978
Position 52695: 0.05601627096961933
Position 54273: 0.053051210420087966
Position 30334: 0.05217308705156018
Position 7770: 0.04780496899762966
Position 25844: 0.04777332262580278
Position 43708: 0.04650108655705892
Position 52641: 0.046497834827902366
Position 31045: 0.04563833083710081
Position 24219: 0.04477086532746739
Position 5329: 0.04166705272380413
Position 52530: 0.04148810107332659
Position 5754: 0.039545519465292514
Position 37892: 0.03941650765317308
Position 31009: 0.03743472080374518
Position 43078: 0.03644899262126095
Position 46059: 0.035450132236728694
Position 50976: 0.03260282990832
Position 38057: 0.02726612931768544
Position 34337: 0.02716211643094689
Position 30091: 0.025248242676360184
Position 608: 0.024405330747880902
Position 3088: 0.024321645416921427
Position 37152: 0.02412053327238471
Position 6946: 0.02313268232801924
Position 37245: 0.022654051406913765
Position 1142: 0.022318471516627598
Position 17182: 0.021331397099612185
Position 35784: 0.019506326465572037
Position 51980: 0.017432134902735916
Position 50633: 0.017048293872470137
Position 9933: 0.01600515202657736
Position 33913: 0.015970150758380923
Position 34736: 0.015518396216348925
Position 26352: 0.015026652010263639
Position 18739: 0.01501463164043481
Position 43624: 0.014167958006858456
Position 22911: 0.01308080789519603
Position 37195: 0.011847448008216799
Position 4233: 0.01120521480226652
Position 4249: 0.010428264305994405
Position 49522: 0.010110693490636233
Position 8420: 0.009338535310986978
Position 31323: 0.009262501624763856
Position 19157: 0.00818815306393072
Position 52555: 0.0077580094591452094
Position 16931: 0.007665157886015528
Position 25667: 0.007558655410008765
Position 3628: 0.007267270165465217
Position 2661: 0.007114920506462556
Position 8476: 0.006504278397691464
Position 1740: 0.006262136255701559
Position 1770: 0.006235591509935533
Position 25880: 0.006194065687644074
Position 337: 0.006001758422391472
Position 1818: 0.005891657108263223
Position 1851: 0.005291374666772966
Position 38737: 0.00491891525536239
Position 41503: 0.004739375313947063
Position 26290: 0.00418059779984504
Position 1765: 0.0040095506148510466
Position 544: 0.0037393813587878006
Position 13741: 0.0035805390263367607
Position 52883: 0.0032660251809768386
Position 38476: 0.002706677652971476
Position 1074: 0.0021355612962934245
Position 1837: 0.002000192139439255
Position 15799: 0.0018953843233542986
Position 50883: 0.0013982344094445685
Position 23745: 0.0009995484177554362
Position 14182: 0.0006844075480537909
Position 31074: 0.000624239685931608
Position 33851: 0.000609861334170624
Position 36823: 0.0006006482971561224
Position 23742: 0.0005708683937556289
Position 423: 0.000371102982499638
Position 187: 0.00035946775375489935
Position 51505: 0.00020228774332368643
Position 226: 0.00018029975027741453
Position 23986: 9.785234217025303e-05
Position 162: 9.755709553124497e-05
Position 36689: 8.428101140533585e-05
Position 31032: 8.32909348048252e-05
Position 165: 6.501676738939133e-05
Position 440: 6.199165523762976e-05
Position 451: 5.063818583027351e-05
Position 38386: 5.0354436314593246e-05
Position 111: 4.8067643941090845e-05
Position 50740: 4.330085720712476e-05
Position 304: 3.116140895460173e-05
Position 387: 2.7722297438503335e-05
Position 319: 2.670217534360365e-05
Position 15613: 2.491256787954134e-05
Position 573: 2.073870274438853e-05
Position 189: 5.164663052604827e-06
Position 263: 3.5215947924714217e-06
Position 232: 1.9445822515007787e-06
Position 171: 1.8582946392916353e-06
Position 37162: 6.129927143056218e-07
