Gene = CCK
index = 312
Annotated 5SS: [ 207 1487]
Annotated 3SS: [1270 6671]
SMsplice 5SS: [ 207 1487]
SMsplice 3SS: [1270 6671]
top_k =  100
Partition function (log Z): -2.405985118125053

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.9999214917275593
Position 207: 0.8578354497030933
Position 4597: 0.3373213998610517
Position 4384: 0.23656233573297136
Position 4407: 0.14011473897408352
Position 1081: 0.1128223092310971
Position 219: 0.09492016052415818
Position 494: 0.04792852458188894
Position 4339: 0.047398400729103826
Position 2128: 0.03414367688592593
Position 2453: 0.031412384011967595
Position 1643: 0.020021224838476688
Position 4355: 0.014713577662742956
Position 1949: 0.011068293207576548
Position 1589: 0.007332684917080991
Position 71: 0.005428286224810092
Position 2439: 0.005326136509082233
Position 2029: 0.0031477829847825142
Position 1055: 0.0028652100744176057
Position 375: 0.001405805959444448
Position 386: 0.0013660987576544594
Position 1665: 0.0010822526113291172
Position 1118: 0.0010557527659669438
Position 100: 2.8003086913392295e-05
Position 1309: 1.4458614871411176e-05
Position 1408: 9.325247108266462e-06
Position 169: 8.801299264346498e-06
Position 1394: 5.1632646865505115e-06
Position 211: 4.8450676028415675e-06
Position 1339: 1.4542881370362215e-06
Position 1293: 1.2624335175516517e-06
Position 380: 3.2923357472025564e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6671: 0.8867871174551274
Position 1270: 0.5183724242601387
Position 4273: 0.4558791895825831
Position 1351: 0.42204218746295874
Position 4503: 0.32444323170621103
Position 2304: 0.06377335870209234
Position 990: 0.0517392210646141
Position 1374: 0.05021101616886845
Position 953: 0.04619795925433359
Position 2055: 0.03693489866053932
Position 1559: 0.028873643655416774
Position 2254: 0.024510585513036188
Position 6510: 0.020041594048244953
Position 4690: 0.018662708131414907
Position 894: 0.00800558140491506
Position 1821: 0.007844382639735527
Position 324: 0.005748270577440267
Position 1215: 0.005686893987892526
Position 956: 0.005089075518821421
Position 3177: 0.0039649250364256015
Position 1025: 0.0036237876767415784
Position 1239: 0.003481717893537304
Position 3205: 0.002175410438416816
Position 1864: 0.0018373907515879064
Position 2278: 0.0015800851020846367
Position 3412: 0.0013986625006133862
Position 1867: 0.0013973364957070283
Position 1709: 0.0013696134248643303
Position 1949: 0.0012527536639532673
Position 4840: 0.0011524753476825046
Position 375: 0.0010037330296670784
Position 421: 0.0009760665075048779
Position 882: 0.0008871045336639447
Position 2742: 0.0008463022054010854
Position 1592: 0.0008183023560763728
Position 2767: 0.0008101331650904203
Position 431: 0.0007875417347957985
Position 3867: 0.0006734417884814808
Position 3090: 0.0006701995702500735
Position 3704: 0.0005967234675366353
Position 1628: 0.0005814148862843003
Position 1774: 0.0004952394536419946
Position 454: 0.0004677008600599236
Position 393: 0.0003899368760025062
Position 347: 0.00035329312452387886
Position 326: 0.00012035054794713605
Position 1788: 9.690751654624614e-05
Position 272: 9.429043782991575e-05
Position 404: 8.995752328618957e-05
Position 258: 8.951890947051267e-05
Position 395: 8.449352447809284e-05
Position 1712: 6.99415956944387e-05
Position 1746: 6.565249273452144e-05
Position 1231: 6.33190091572788e-05
Position 1532: 3.9580874536361647e-05
Position 1186: 1.625785354149801e-05
Position 1565: 1.4081935885703047e-06
Position 571: 9.849069118904028e-07
