Gene = LEXM
index = 783
Annotated 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
Annotated 3SS: [  932  1462  1825  5730  5982  7750  8850 10925 35552 35737]
SMsplice 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
SMsplice 3SS: [  932  1488  1825  5730  5982  7750  8850 10925 35552 35737]
top_k =  100
Partition function (log Z): 3.7282849422691933

Sorted 5' Splice Sites (High to Low Probability):
Position 11060: 0.9998894652970671
Position 5869: 0.9986355099708079
Position 6127: 0.9782480565316092
Position 1628: 0.9752670961161374
Position 7913: 0.9734017251952244
Position 158: 0.9283071083247416
Position 8977: 0.8896835572584252
Position 1021: 0.8391150594204435
Position 1949: 0.7932595194689356
Position 10502: 0.4730103093088719
Position 7648: 0.31429155553120175
Position 3606: 0.20581396356946233
Position 744: 0.20123572427927622
Position 5091: 0.19918777562131668
Position 703: 0.14989247055444402
Position 1925: 0.1363602112559669
Position 673: 0.0988563097469645
Position 13298: 0.09138229202351814
Position 3508: 0.07961194052711536
Position 11240: 0.06436281236067407
Position 5304: 0.0627242505227506
Position 4403: 0.06117538571790187
Position 8942: 0.05345029341813707
Position 6474: 0.04888271742351606
Position 9056: 0.04837947814500377
Position 656: 0.04644232178496089
Position 6416: 0.034407440891919876
Position 660: 0.02670550539454945
Position 8507: 0.0219933424016407
Position 7514: 0.019976690972978384
Position 6913: 0.018287925405016312
Position 5221: 0.017549046197417845
Position 8667: 0.017507198771082515
Position 9284: 0.012121832343885124
Position 2991: 0.008246160984982804
Position 1394: 0.008204065786582296
Position 3573: 0.0079214183648262
Position 8177: 0.007907336173702125
Position 2655: 0.0077090104635395874
Position 3554: 0.007238849027581991
Position 383: 0.006101151386639382
Position 1261: 0.005104971838690908
Position 10084: 0.004286592733200628
Position 8426: 0.004250591823831045
Position 11353: 0.0041734997948795855
Position 748: 0.0038730593575827007
Position 144: 0.0038068081407929897
Position 119: 0.003632828364632537
Position 697: 0.002982675984681188
Position 650: 0.0027186024106373853
Position 480: 0.002594107378314804
Position 309: 0.0021569773685001146
Position 8937: 0.0010108259925734465
Position 4634: 0.0008135514571473257
Position 6083: 0.0007269100800916109
Position 246: 0.0006325606767287453
Position 3307: 0.0006044129296035223
Position 427: 0.0003236841125919401
Position 99: 0.00030497728369856275
Position 484: 0.0002069768542802898
Position 457: 0.0001276505821505956
Position 501: 0.00010800137129475536
Position 890: 1.7563770094698288e-05
Position 2454: 1.1691116248010354e-05
Position 193: 4.734052025225132e-06
Position 437: 2.051035009325189e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10925: 0.9999999999999991
Position 5730: 0.998635509970809
Position 8850: 0.9829030833148344
Position 7750: 0.9733853137176126
Position 5982: 0.9714990610600748
Position 1825: 0.9178158665153016
Position 932: 0.7957089478165028
Position 1488: 0.6140193568672547
Position 17909: 0.537595836400158
Position 566: 0.4835002369762149
Position 10414: 0.34119288257284797
Position 3486: 0.3005861714889858
Position 5002: 0.279461072341485
Position 1462: 0.19613905156681713
Position 7581: 0.19012881751938554
Position 17735: 0.18256119319566497
Position 1472: 0.1529059746481105
Position 10367: 0.1259419292266522
Position 13170: 0.09784249823089057
Position 7413: 0.09155850562576563
Position 18804: 0.09060631770989097
Position 6294: 0.07419814607934488
Position 4314: 0.05667828681481549
Position 12492: 0.056136101267751905
Position 11180: 0.04533441566212544
Position 16416: 0.041105204669964195
Position 7430: 0.03998948041013396
Position 15630: 0.029087724912320416
Position 11161: 0.02414933829136211
Position 12549: 0.023035691393962162
Position 6776: 0.018287925405016305
Position 8573: 0.017526738508114103
Position 8404: 0.016909815589754348
Position 848: 0.015727987838803758
Position 12261: 0.013251944665178953
Position 7591: 0.012607854426506315
Position 9055: 0.012121832343885135
Position 1138: 0.010865809916938748
Position 9028: 0.009487084809253168
Position 11293: 0.009095538702432527
Position 868: 0.00850607816222276
Position 1828: 0.00821071048626798
Position 2541: 0.007709010463539584
Position 11974: 0.007364975846830018
Position 6020: 0.00708774101544431
Position 10463: 0.005875497509372077
Position 8455: 0.00508352681188635
Position 8071: 0.0048497955307554705
Position 6355: 0.004842808144909751
Position 1440: 0.004778466617120709
Position 1259: 0.004582284320425263
Position 4152: 0.00449709890308638
Position 2908: 0.00430929098107433
Position 9956: 0.004286592733200628
Position 6265: 0.00420196922273152
Position 889: 0.0041562409804367295
Position 1018: 0.003972052977560421
Position 2885: 0.00393687000390847
Position 1707: 0.003568754592220009
Position 8112: 0.0030575406429466548
Position 347: 0.002697185188301823
Position 14161: 0.002641288527608029
Position 1594: 0.0025712855479996842
Position 8321: 0.0024814329532460815
Position 820: 0.0022978044467646163
Position 364: 0.0021707236213020435
Position 8238: 0.001769158870584963
Position 1055: 0.0013952963028028083
Position 1416: 0.001318607953941341
Position 4529: 0.0008135514571473255
Position 572: 0.0006440281111808902
Position 3106: 0.000604412929603522
Position 966: 0.00038918489466009855
Position 5956: 0.0003881645361820795
Position 707: 0.0003429914286064099
Position 8798: 0.00011444695301920805
Position 6405: 4.7234868449744046e-05
Position 832: 3.310088857713293e-05
Position 1789: 1.306486194212694e-05
Position 1795: 6.095331394551651e-06
Position 2308: 5.947027335148048e-06
Position 2344: 5.744088912862315e-06
Position 1862: 5.226436699306612e-06
Position 426: 5.003723923043798e-07
Position 1719: 8.852299420951206e-09
Position 1668: 3.6487777245991913e-09
