Gene = EIF2B5
index = 491
Annotated 5SS: [ 317 1473 2542 2812 2983 4894 5467 6807 7115 7340 7623 7879 8302 8961
 9444]
Annotated 3SS: [1347 2355 2633 2901 4815 5153 6660 6972 7237 7514 7787 8177 8834 9332
 9619]
SMsplice 5SS: [ 317 1473 2542 2812 2983 4894 5352 6807 7115 7340 7623 7879 8961 9444]
SMsplice 3SS: [1347 2355 2633 2901 4815 5153 6602 6972 7220 7514 7787 8834 9332 9619]
top_k =  100
Partition function (log Z): 25.28651874572574

Sorted 5' Splice Sites (High to Low Probability):
Position 7623: 0.9858240593376695
Position 2983: 0.9779992281968086
Position 7340: 0.9707823061336461
Position 9444: 0.9349311129565622
Position 4894: 0.8968064174034303
Position 8961: 0.8939773885459573
Position 5352: 0.8857122005835151
Position 317: 0.8357894903715315
Position 7879: 0.7656324898792886
Position 7115: 0.6952458411606545
Position 1473: 0.6234163020572066
Position 6807: 0.5955471192353903
Position 2812: 0.5777600309160753
Position 2267: 0.5408328925912793
Position 2542: 0.5088444523071681
Position 2465: 0.4576417397653934
Position 8178: 0.3676958596640548
Position 158: 0.2906298382616915
Position 7131: 0.28531804112404135
Position 2731: 0.1792146592675061
Position 7938: 0.15715941396241714
Position 8215: 0.1353792335546208
Position 4958: 0.07557357184309224
Position 8302: 0.07072106609971596
Position 7924: 0.05626480610496457
Position 2125: 0.05453917652137895
Position 8337: 0.04328098278813143
Position 9010: 0.03453126421240246
Position 839: 0.030297786237802837
Position 9492: 0.02838343075035509
Position 5467: 0.026033900359516585
Position 150: 0.023904336047101
Position 1588: 0.023469700581889595
Position 6246: 0.020834191142532068
Position 485: 0.019645749823618778
Position 1624: 0.01751501168987247
Position 8613: 0.017395300672399867
Position 688: 0.017339088630963978
Position 109: 0.016321805425316215
Position 5889: 0.015754451400701773
Position 5477: 0.015534366879705592
Position 2728: 0.015491927002990104
Position 9124: 0.015309141735012612
Position 3849: 0.014743872679315834
Position 9742: 0.014492584461692042
Position 7117: 0.012350925921647467
Position 867: 0.012183166362157343
Position 8944: 0.00964195222881846
Position 6004: 0.008266095482626896
Position 2786: 0.008232013781057925
Position 2761: 0.008171239987519861
Position 2488: 0.006420095340935955
Position 871: 0.005581674390241526
Position 6513: 0.005251617938448718
Position 7554: 0.004113506739621661
Position 957: 0.003668179392443632
Position 4945: 0.003398132094088172
Position 1412: 0.003374951417610993
Position 3033: 0.0032243040807511617
Position 7102: 0.0028113805019814907
Position 1552: 0.0026936434540534844
Position 7711: 0.002332517614459333
Position 4874: 0.002152849616102747
Position 653: 0.001506361357362119
Position 7563: 0.0013957538898170007
Position 155: 0.0006046996207200885
Position 134: 0.00039564314088054637
Position 9703: 0.0003801100291931351
Position 512: 0.00012481971378111722
Position 103: 9.873016864332265e-05
Position 531: 4.756717529519756e-05
Position 75: 3.070668931086632e-05
Position 152: 2.3834827869654566e-05
Position 47: 2.3447889038701406e-05
Position 644: 2.3362308964916254e-05
Position 9: 8.856162667915524e-06
Position 100: 3.819343787113414e-06
Position 31: 3.390803079513418e-06
Position 3029: 2.4602902678706867e-06
Position 137: 1.9411043032990225e-06
