Gene = UTP15
index = 1542
Annotated 5SS: [  172  1694  2587  2864  3935  4971  6884 11296 12265 13112 13410 13635]
Annotated 3SS: [ 1520  2493  2678  3755  4844  6747 11210 12114 13009 13275 13575 14135]
SMsplice 5SS: [  172  1694  4971 11296 13112 13410]
SMsplice 3SS: [ 1520  4844 11142 13009 13275 14135]
top_k =  100
Partition function (log Z): 0.45162540366797965

Sorted 5' Splice Sites (High to Low Probability):
Position 4971: 0.999999999999999
Position 11296: 0.9708113738711327
Position 13112: 0.9640678107714793
Position 1694: 0.9530092653361127
Position 13410: 0.8610430538229541
Position 2864: 0.7256257432723844
Position 172: 0.5667558381678997
Position 13635: 0.5120769157322489
Position 2587: 0.3732720992842284
Position 3935: 0.256159603364983
Position 446: 0.24046144153275098
Position 12265: 0.2273432438020971
Position 14928: 0.2066673885347451
Position 97: 0.15659659405521884
Position 14518: 0.11297248516082987
Position 13364: 0.10259348649915455
Position 2770: 0.09771547017543485
Position 1253: 0.057286140267249284
Position 13775: 0.054362949883339166
Position 683: 0.04502312465479521
Position 11557: 0.035040974702384084
Position 15069: 0.024775899906990036
Position 13116: 0.021898555781767505
Position 25: 0.015076119900783025
Position 2078: 0.014803704054042835
Position 176: 0.011248485870527646
Position 687: 0.010249901104754464
Position 605: 0.010086674947661066
Position 1707: 0.006015019502635974
Position 2416: 0.004567565166575582
Position 2153: 0.0043747306337616615
Position 2420: 0.003938813539457414
Position 2187: 0.0030713489298233145
Position 2459: 0.0021459176936982076
Position 62: 0.00021849126425244885
Position 13940: 0.0001865612469431216
Position 139: 0.00016629806496276095
Position 34: 8.54809260842553e-05
Position 13679: 8.321141074354638e-05
Position 32: 3.9399231785269485e-05
Position 56: 3.90505600012386e-05
Position 365: 2.0625684990121716e-05
Position 20: 1.5459031901471945e-05
Position 133: 6.992295469163206e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1520: 0.9350032385691569
Position 13275: 0.8846131179923254
Position 14135: 0.7834145052227548
Position 4844: 0.7735034398126838
Position 2678: 0.7460513525741657
Position 13009: 0.7167146599954111
Position 11142: 0.48899536869544225
Position 11210: 0.48181600517569034
Position 13575: 0.47319703367456684
Position 13029: 0.25925816309582567
Position 3755: 0.2561596033649829
Position 14872: 0.23450535260993635
Position 12114: 0.2273432438020971
Position 4812: 0.22649656018731515
Position 2493: 0.15707243345557617
Position 2446: 0.12783008674777604
Position 16045: 0.11444461385814489
Position 15198: 0.07083908352509886
Position 13523: 0.06199158652117957
Position 2736: 0.056530454160402095
Position 15038: 0.04679189931457994
Position 2309: 0.04401107273533824
Position 2505: 0.03789687623689578
Position 13323: 0.035929339557989076
Position 11380: 0.029010463466251586
Position 1162: 0.026515493273130193
Position 1094: 0.02630356946068451
Position 13293: 0.024818761672735293
Position 13495: 0.024633844451364663
Position 2627: 0.02075940671325155
Position 260: 0.020522311693386898
Position 369: 0.020143799416697913
Position 13211: 0.019191147438288904
Position 15337: 0.017652587018254874
Position 2239: 0.01711392650837331
Position 15068: 0.016384514249563217
Position 1442: 0.015743756046582343
Position 14666: 0.012698437995252866
Position 13538: 0.012077767100037095
Position 12968: 0.010871834403299085
Position 14458: 0.01083829332738862
Position 16050: 0.009433839088499027
Position 521: 0.008375268852123538
Position 15333: 0.008058936265589305
Position 13865: 0.006628496952224488
Position 11408: 0.006030511236132513
Position 2035: 0.0056795695866957785
Position 1379: 0.004618306541627797
Position 14631: 0.004112433469298333
Position 1885: 0.0035462241470119813
Position 2005: 0.0035414711548263493
Position 1133: 0.003016738059963307
Position 300: 0.0029270509150601124
Position 1974: 0.0027956140100150206
Position 1778: 0.002737552589030525
Position 650: 0.0026819582154374052
Position 1398: 0.0018834961576341353
Position 315: 0.0018377922981958877
Position 13682: 0.0016280699515851295
Position 1179: 0.001600272795727675
Position 1906: 0.00152805532958361
Position 2101: 0.0012801163748357067
Position 326: 0.0012273501044284783
Position 1867: 0.0011411804256288354
