Gene = GET4
index = 585
Annotated 5SS: [  249  9583 10099 10968 14515 15867 17264 17420]
Annotated 3SS: [ 9503 10016 10817 14375 15725 17187 17346 18781]
SMsplice 5SS: [  249  9583 10099 10968 14515 15867 17264 17420 18929]
SMsplice 3SS: [ 9503 10016 10817 14375 15725 17187 17346 18781 19387]
top_k =  100
Partition function (log Z): 13.814178270604774

Sorted 5' Splice Sites (High to Low Probability):
Position 249: 1.0000000000000036
Position 14515: 1.000000000000002
Position 17420: 0.9939500503882834
Position 9583: 0.9880735124618251
Position 17264: 0.983871882869425
Position 15867: 0.9608427908745738
Position 10968: 0.8923493101015204
Position 10099: 0.7845757187434028
Position 10145: 0.2147962220116502
Position 7644: 0.16884241353963275
Position 5829: 0.1566903714106453
Position 15420: 0.11160796441148198
Position 7686: 0.09620672224433187
Position 15454: 0.09457719009495791
Position 2754: 0.09176842538741266
Position 18267: 0.07732886400048833
Position 10527: 0.04725028524020939
Position 12300: 0.033735627743767024
Position 17734: 0.017137677369824623
Position 12751: 0.01652568030176481
Position 16591: 0.013584835457093204
Position 10392: 0.013121782888482687
Position 11952: 0.010484029249743041
Position 17838: 0.010050280405893492
Position 17828: 0.009853447473462097
Position 18157: 0.009683906606754628
Position 11864: 0.008054622558017793
Position 5878: 0.007173979847696473
Position 12457: 0.006688644591378754
Position 5560: 0.006066875190116089
Position 11417: 0.005965934334293953
Position 12660: 0.005697524867568042
Position 6661: 0.0054176506325278205
Position 18179: 0.005141407741831538
Position 17460: 0.0051125920831586995
Position 5355: 0.004758237607447542
Position 16317: 0.004692664264940537
Position 11294: 0.004391964222879834
Position 9638: 0.004192985862232063
Position 11616: 0.0031504806575424656
Position 16932: 0.0016228660142942745
Position 17743: 0.0015008735847423984
Position 17254: 0.001395598883635631
Position 17217: 0.00019628453545802934
Position 17493: 7.22353360859466e-05
Position 17464: 7.029670283938716e-05
Position 14388: 6.117997270756801e-05
Position 14398: 3.1536128038500176e-05
Position 16626: 2.876725434107935e-05
Position 9972: 1.3558222388034514e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10016: 0.9974605656690642
Position 17346: 0.9950102436798516
Position 9503: 0.992266498324056
Position 14375: 0.94477709122373
Position 17187: 0.9297253322210357
Position 10817: 0.6655683570491577
Position 15725: 0.6483413013864898
Position 18781: 0.48545102264144296
Position 17945: 0.39652188795185156
Position 7581: 0.2650491357839644
Position 15618: 0.24628177370690385
Position 10884: 0.219526225876809
Position 15372: 0.10221419972868197
Position 5741: 0.08843169506514571
Position 15344: 0.07431287425458555
Position 2584: 0.056904383609328014
Position 14417: 0.05509555308921252
Position 15783: 0.049592684246683325
Position 17161: 0.046570838767969955
Position 17668: 0.043974803176419226
Position 17630: 0.04217340971965207
Position 18094: 0.04093934845078935
Position 5738: 0.03892372076928125
Position 19387: 0.03485580018812425
Position 10321: 0.02580808093677078
Position 5779: 0.021579949248947138
Position 10383: 0.02068941339091753
Position 2634: 0.020492224957870345
Position 18008: 0.018624275657020323
Position 12210: 0.017133325092690034
Position 15543: 0.01613660875016794
Position 12620: 0.016111864993149122
Position 5708: 0.014928986174967485
Position 15296: 0.01408800163564496
Position 17912: 0.013662986621578495
Position 18066: 0.011566360255664536
Position 11863: 0.010484029249743046
Position 18814: 0.010113227393392786
Position 12103: 0.009498863922838987
Position 17724: 0.008855817095416526
Position 15347: 0.008792738410730168
Position 16463: 0.00879127031668326
Position 2710: 0.007530875277901525
Position 17963: 0.007291823152155035
Position 15102: 0.007267763261125694
Position 12180: 0.007103438728238001
Position 10726: 0.007100134361838556
Position 2421: 0.006840941542312768
Position 12299: 0.006688644591378754
Position 17132: 0.006675532150302446
Position 12663: 0.0061113401761837445
Position 11218: 0.005983792520488415
Position 10227: 0.005197023946832801
Position 17362: 0.004857525352770806
Position 10368: 0.004528830518461705
Position 11283: 0.00437410603668537
Position 18276: 0.004263280160509114
Position 11787: 0.0042453891566096935
Position 5289: 0.0041429587948742155
Position 16428: 0.004088537214542858
Position 18041: 0.0038963935543097987
Position 11790: 0.0038092334014081
Position 11509: 0.0031504806575424656
Position 10250: 0.0030846284864778917
Position 6525: 0.0030671969572821467
Position 5398: 0.002852594326661955
Position 18243: 0.0027441619054213206
Position 17224: 0.002593657737815514
Position 16232: 0.0023548224301958897
Position 6469: 0.002350453675245676
Position 5207: 0.0021700768932757636
Position 18819: 0.002107357337467852
Position 16176: 0.0017814046205640202
Position 9971: 0.0017799554957447054
Position 17548: 0.001776386300441113
Position 5345: 0.0016594827827516978
Position 16832: 0.0016228660142942745
Position 17979: 0.0010832901317077716
Position 16411: 0.0007337951802081625
Position 9854: 0.0007326645560450362
Position 16154: 0.0005564372141806281
Position 10488: 0.0004360316042834664
Position 14478: 0.0002200717878056489
Position 10584: 0.00015459281371486898
Position 10055: 2.1046758929101124e-05
Position 17394: 2.0655145388752718e-05
Position 10024: 1.551946687480928e-05
Position 17367: 5.080836203920743e-06
Position 17391: 4.900397179761871e-06
Position 9857: 1.8458053556446628e-06
Position 9883: 1.6269006726713835e-06
Position 9759: 3.335697040698173e-07
