Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  100
Partition function (log Z): -18.490641803694352

Sorted 5' Splice Sites (High to Low Probability):
Position 711: 0.9999242057953422
Position 9378: 0.9985304897906407
Position 14675: 0.770434151043587
Position 221: 0.4087088707692015
Position 13120: 0.264746483125577
Position 124: 0.2477611620375236
Position 16801: 0.23002027245854098
Position 144: 0.1541823882378499
Position 421: 0.12415510527018084
Position 231: 0.030104345538147125
Position 523: 0.021541636621770048
Position 11642: 0.007446162331354905
Position 436: 0.0046915322142809315
Position 41: 0.003372487720382296
Position 565: 0.002787034443651431
Position 385: 0.002103018647469674
Position 486: 0.0005140540536131939
Position 37: 0.000332163602713456
Position 6282: 0.00011017847194660695
Position 1424: 2.4153494620147273e-05
Position 1560: 1.6594744362131968e-05
Position 1335: 7.61030402069103e-06
Position 414: 1.8571710388646786e-07
Position 196: 1.5562032735156042e-07
Position 15: 7.480677104410361e-08
Position 53: 4.569244714171618e-08
Position 198: 1.933644409767877e-08
Position 31: 7.542676022676565e-09
Position 101: 3.2177568348705017e-10
Position 162: 1.8617913344992321e-10
Position 130: 9.250426444734377e-11
Position 56: 5.6327002254387444e-11
Position 64: 1.0617557678561015e-11
Position 45: 1.9120786757481414e-12
Position 77: 1.7579690140502667e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9317: 0.9985304897906372
Position 632: 0.8853983680300526
Position 14627: 0.7831518943707488
Position 18363: 0.5081653561811897
Position 16732: 0.246983582984382
Position 13025: 0.2223720696493549
Position 15092: 0.2065150521146072
Position 657: 0.11459806482784955
Position 15436: 0.07333954399748717
Position 19160: 0.05461412056329501
Position 12970: 0.046320190510255016
Position 14766: 0.0418341434071465
Position 13911: 0.02812986034685646
Position 10011: 0.011908579054593697
Position 13915: 0.011792729736865758
Position 11518: 0.007753326920401429
Position 13250: 0.005977481650311624
Position 14919: 0.005408427300984921
Position 11497: 0.003173706985065957
Position 13591: 0.002696114575880793
Position 10373: 0.002557891895323868
Position 12656: 0.002502070592409574
Position 12214: 0.0018976916858789636
Position 12317: 0.0016752886789639467
Position 10352: 0.0015942114419814476
Position 6960: 0.000517119239321879
Position 9954: 0.00039531424818505044
Position 9589: 0.00039210828187014594
Position 9990: 0.0003560817905367196
Position 293: 0.00017433284347162503
Position 1698: 0.00015801855285227782
Position 4159: 0.00011561153748321016
Position 6174: 0.00011017847194660695
Position 6281: 8.186470814709385e-05
Position 2150: 5.446815690333119e-05
Position 345: 5.048941428442343e-05
Position 5356: 4.78841504011767e-05
Position 2173: 4.684928352555615e-05
Position 1382: 3.679366128139679e-05
Position 1789: 2.6552376069834168e-05
Position 217: 1.7216648777985378e-05
Position 1277: 1.2974395504404544e-05
Position 1905: 9.251668743964991e-06
Position 420: 4.041348510959946e-06
Position 1188: 3.382366988230522e-06
Position 595: 2.36692708678316e-06
Position 325: 2.177340281400652e-06
Position 300: 1.703185422517381e-06
Position 1213: 1.3613671636446668e-06
Position 241: 1.1747758400408958e-06
Position 1423: 9.719616245414327e-07
Position 424: 8.501806656903099e-07
Position 253: 8.050843079747101e-07
Position 371: 7.727701963273353e-07
Position 104: 4.241726204680289e-07
Position 969: 3.450959733827521e-07
Position 565: 3.327061945429089e-07
Position 323: 2.3486727508367873e-07
Position 1291: 1.560285209518751e-07
Position 219: 1.2194211788569227e-07
Position 662: 1.1135492832254583e-09
Position 267: 1.457060517647239e-10
