Gene = CARTPT
index = 280
Annotated 5SS: [290 801]
Annotated 3SS: [ 716 1344]
SMsplice 5SS: [ 290  801 1141]
SMsplice 3SS: [ 716 1012 1344]
top_k =  100
Partition function (log Z): -4.779019618806554

Sorted 5' Splice Sites (High to Low Probability):
Position 801: 0.7773702361799892
Position 290: 0.52226446705995
Position 1141: 0.4671670086211838
Position 537: 0.41645539174209656
Position 294: 0.4074469173655064
Position 806: 0.21632404704956681
Position 612: 0.07739316879951627
Position 146: 0.06568328762058263
Position 989: 0.05456849736704047
Position 1355: 0.041718854919423815
Position 1112: 0.014570698555872173
Position 89: 0.014367402671331955
Position 948: 0.009657053031940395
Position 618: 0.008561481182424013
Position 622: 0.0028772559117063376
Position 201: 0.0025625615489164627
Position 5: 0.00018634383650725512
Position 1279: 6.0533166428985933e-05
Position 1210: 5.0428811224887563e-05
Position 102: 2.3337205309757765e-05
Position 120: 1.3110969423039393e-05
Position 196: 1.0613916082781196e-05
Position 99: 6.7995341901458375e-06
Position 207: 9.780238033086338e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 716: 0.6370589081440512
Position 1344: 0.6194362072754386
Position 385: 0.49455041484614726
Position 1012: 0.30152871038287715
Position 1201: 0.2551748915686747
Position 1042: 0.1970885702329656
Position 676: 0.16328477517371257
Position 643: 0.16022015539265247
Position 883: 0.07996784609684604
Position 1501: 0.07103551203766921
Position 214: 0.04226006881527788
Position 1567: 0.030695632798443038
Position 1217: 0.016908819442974846
Position 217: 0.007549965817402013
Position 387: 0.006193930555168009
Position 1044: 0.005382552560324752
Position 510: 0.00311902746064839
Position 1111: 0.0017547716092664004
Position 903: 0.0017404163269041917
Position 439: 0.0014465717996448692
Position 918: 0.000994688845671533
Position 391: 0.000911206616784363
Position 610: 0.0004678445389606042
Position 419: 0.0002529272709204829
Position 468: 0.00025277009646986815
Position 232: 1.9104161797133067e-05
Position 441: 1.5392293112506988e-05
Position 283: 8.735966382710108e-06
Position 239: 6.132526159715408e-06
Position 110: 4.768505728698801e-06
Position 126: 4.476941912269854e-06
Position 226: 2.335785271889221e-06
Position 88: 9.479798259264086e-07
Position 280: 2.3116220490487975e-07
Position 286: 1.7081880854421878e-07
Position 150: 1.0182775829763435e-08
Position 138: 3.80059851722341e-09
Position 120: 1.2455186546940852e-09
