Gene = RPL24
index = 1198
Annotated 5SS: [ 111  301  965 4012 4354]
Annotated 3SS: [ 224  853 3874 4289 5566]
SMsplice 5SS: [ 111  301  965 4012]
SMsplice 3SS: [ 224  853 3874 5566]
top_k =  100
Partition function (log Z): 5.195777838430398

Sorted 5' Splice Sites (High to Low Probability):
Position 965: 0.9973370481644036
Position 4012: 0.9919730995580799
Position 301: 0.9661219358075275
Position 111: 0.8714794832788662
Position 4354: 0.1813545300834556
Position 44: 0.034458849450791
Position 491: 0.027129993453407556
Position 3673: 0.01702279798891505
Position 5295: 0.014034765235850543
Position 482: 0.009514446028187117
Position 1709: 0.007327202845232108
Position 549: 0.007262306460875925
Position 1625: 0.0065831919682487515
Position 4542: 0.00620512784760183
Position 4767: 0.006023417932665647
Position 1424: 0.005949451758292518
Position 1856: 0.005659900085961183
Position 3306: 0.0032958556866909535
Position 5094: 0.003123331620212392
Position 1491: 0.002294443014809235
Position 557: 0.0016434347375122685
Position 2470: 0.0013636889521812796
Position 4176: 0.001299182474480041
Position 366: 0.0010915912239360694
Position 4062: 0.0010454173759711517
Position 2382: 0.0009192784765390434
Position 1619: 0.0004344078405488485
Position 313: 0.00038848968549265407
Position 249: 0.0003795714915600567
Position 356: 0.00020511796174792286
Position 458: 0.00015470249866668604
Position 434: 0.00014114492886466485
Position 4075: 2.8462124097992166e-05
Position 127: 2.729393236901947e-05
Position 124: 2.5879587135795583e-05
Position 92: 1.0610839615761331e-05
Position 100: 2.020189532903637e-06
Position 334: 8.721835797065745e-08
Position 84: 8.503222993224878e-08
Position 185: 1.1982284760505606e-08
Position 167: 7.305930799887868e-09
Position 170: 3.6836853152458915e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3874: 0.9952263830742044
Position 853: 0.9600507659337972
Position 224: 0.8967901317987343
Position 5566: 0.6509069412618728
Position 4289: 0.2607625114913977
Position 4949: 0.19149559335671926
Position 901: 0.02524565002939905
Position 4158: 0.02204871214113712
Position 3522: 0.015388759125067536
Position 4648: 0.013225542008753971
Position 371: 0.013185091190171902
Position 4414: 0.010732288795054537
Position 4438: 0.010639030640215095
Position 5129: 0.01033556068907308
Position 1283: 0.008055174839826333
Position 1490: 0.006049773594095009
Position 4272: 0.005733906104692681
Position 1581: 0.005602436496711392
Position 903: 0.005116390274987631
Position 862: 0.004811919613177556
Position 441: 0.004766891798939941
Position 5419: 0.004552454629018346
Position 4964: 0.004327046311843753
Position 3836: 0.003742831755572978
Position 409: 0.003433149687122126
Position 4213: 0.0033446886108278555
Position 1795: 0.0025295316469275556
Position 4597: 0.002508517263628181
Position 4111: 0.002308989318343332
Position 5399: 0.0021790080059955566
Position 1707: 0.0019390448378993584
Position 4729: 0.001776493743704321
Position 3194: 0.0017409532581381744
Position 3369: 0.0016341046150487076
Position 3216: 0.0015549024285527791
Position 5309: 0.0014459881723313417
Position 4829: 0.0014043638852068905
Position 2348: 0.0013636889521812796
Position 5321: 0.0013285289559473283
Position 5172: 0.001059111506712581
Position 1479: 0.0010122859286738214
Position 188: 0.0010096844941009848
Position 2207: 0.0009192784765390434
Position 1618: 0.0008152280569322814
Position 819: 0.0007994700157447283
Position 939: 0.0007988406270359238
Position 4594: 0.000646818633250983
Position 4249: 0.0006274682798815021
Position 1733: 0.0006213058656241791
Position 1202: 0.0005922721202072927
Position 1762: 0.0005700177355100898
Position 3804: 0.0005584636011422228
Position 5621: 0.0005333464220946041
Position 916: 0.0005099240878127955
Position 1135: 0.00046152639068533887
Position 5221: 0.00043444798969597147
Position 4394: 0.00042202759080043473
Position 245: 0.00031348211814361253
Position 4218: 0.00029021902778471955
Position 3840: 0.0002844053940161111
Position 535: 0.0002547785509031343
Position 231: 0.00013305314114811457
Position 3878: 0.00011498910414110338
Position 155: 6.294132890116808e-05
Position 490: 6.0327262729649655e-05
Position 4095: 4.63997332886763e-05
Position 3672: 3.340386137143915e-05
Position 275: 2.73059992008356e-05
Position 4236: 5.960248383885494e-06
Position 4075: 2.98792297620619e-06
Position 738: 1.111967483303634e-06
Position 942: 1.0744154587118069e-06
Position 4175: 9.977757806934674e-07
Position 4179: 8.411943536355117e-07
Position 714: 7.566071459593772e-07
Position 605: 4.67529405706114e-07
Position 239: 2.922330554181324e-07
Position 287: 2.3520025231815392e-07
Position 638: 1.2744592209644923e-07
Position 659: 1.259795586341394e-07
Position 602: 7.287070326319182e-08
Position 255: 3.804115553050857e-08
Position 111: 8.465077973743085e-09
Position 115: 4.133550805691611e-09
Position 590: 2.1021617193777918e-09
